,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
1057,726021KB,동원BNPHYP1-1,KOSPI,수익증권,구형우선주,2000-02-25,2000-11-19,,,,,5000.0,381444.0,030850,동원투자신탁운용
1058,703071KB,BK하이HT12-P5,KOSPI,수익증권,구형우선주,2000-01-27,2000-11-18,,,,,5000.0,21602503.0,037310,푸르덴셜자산운용
1059,702071KB,윈윈하이일드(A5),KOSPI,수익증권,구형우선주,2000-02-18,2000-11-17,,,,,5000.0,5653096.0,047150,하나자산운용
1060,702101KB,윈윈하이일드(B7),KOSPI,수익증권,구형우선주,2000-02-18,2000-11-17,,,,,5000.0,1442090.0,047150,하나자산운용
1061,756021KB,동양하이일드C1,KOSPI,수익증권,구형우선주,2000-01-26,2000-11-15,,,,,5000.0,9000000.0,,
1062,756011KB,동양하이일드P1,KOSPI,수익증권,구형우선주,2000-01-26,2000-11-15,,,,,5000.0,11000000.0,,
1063,703051KB,BK하이HT12-P4,KOSPI,수익증권,구형우선주,2000-01-27,2000-11-14,,,,,5000.0,8199035.0,037310,푸르덴셜자산운용
1064,708021KB,CJ개인1호,KOSPI,수익증권,구형우선주,2000-02-09,2000-11-14,,,,,5000.0,6329050.0,040690,브이아이자산운용
1065,708031KB,CJ법인1호,KOSPI,수익증권,구형우선주,2000-02-09,2000-11-14,,,,,5000.0,4830692.0,040690,브이아이자산운용
1066,701031KB,PK하이일드C-15,KOSPI,수익증권,구형우선주,2000-02-16,2000-11-14,,,,,5000.0,3600000.0,047240,한국투자신탁운용
1067,701021KB,PK하이일드C-8,KOSPI,수익증권,구형우선주,2000-02-16,2000-11-14,,,,,5000.0,5037214.0,047240,한국투자신탁운용
1068,701041KB,PK하이일드P-1,KOSPI,수익증권,구형우선주,2000-02-16,2000-11-14,,,,,5000.0,34576124.0,047240,한국투자신탁운용
1069,707011KB,비너스C1-10,KOSPI,수익증권,구형우선주,2000-01-25,2000-11-14,,,,,5000.0,12718932.0,047160,우리자산운용
1070,707021KB,비너스P1-10,KOSPI,수익증권,구형우선주,2000-01-25,2000-11-14,,,,,5000.0,5901878.0,047160,우리자산운용
1071,706011KB,새천년1HY12C2-1,KOSPI,수익증권,구형우선주,2000-02-18,2000-11-14,,,,,5000.0,4697690.0,038900,삼성자산운용
1072,706021KB,새천년1HY12C2-2,KOSPI,수익증권,구형우선주,2000-02-18,2000-11-14,,,,,5000.0,8426228.0,038900,삼성자산운용
1073,706031KB,새천년1HY12C2-3,KOSPI,수익증권,구형우선주,2000-02-18,2000-11-14,,,,,5000.0,4210527.0,038900,삼성자산운용
1074,706041KB,새천년1HY12P-1,KOSPI,수익증권,구형우선주,2000-02-18,2000-11-14,,,,,5000.0,9852034.0,038900,삼성자산운용
1075,727021KB,신영하이일드1-C,KOSPI,수익증권,구형우선주,2000-02-09,2000-11-14,,,,,5000.0,5460000.0,047180,신영자산운용
1076,727011KB,신영하이일드1-P,KOSPI,수익증권,구형우선주,2000-02-09,2000-11-14,,,,,5000.0,865000.0,047180,신영자산운용
1077,702011KB,윈윈하이일드(A3),KOSPI,수익증권,구형우선주,2000-02-10,2000-11-14,,,,,5000.0,31826458.0,047150,하나자산운용
1078,702021KB,윈윈하이일드(A4),KOSPI,수익증권,구형우선주,2000-02-10,2000-11-14,,,,,5000.0,18436828.0,047150,하나자산운용
1079,702031KB,윈윈하이일드(B3),KOSPI,수익증권,구형우선주,2000-02-10,2000-11-14,,,,,5000.0,11559483.0,047150,하나자산운용
1080,702041KB,윈윈하이일드(B4),KOSPI,수익증권,구형우선주,2000-02-10,2000-11-14,,,,,5000.0,6671267.0,047150,하나자산운용
1081,702051KB,윈윈하이일드(B5),KOSPI,수익증권,구형우선주,2000-02-10,2000-11-14,,,,,5000.0,2311112.0,047150,하나자산운용
1082,702061KB,윈윈하이일드(B6),KOSPI,수익증권,구형우선주,2000-02-10,2000-11-14,,,,,5000.0,9284178.0,047150,하나자산운용
1083,728011KB,이글스 C1,KOSPI,수익증권,구형우선주,2000-02-01,2000-11-14,,,,,5000.0,4210527.0,030680,한화자산운용
1084,720011KB,조흥 HY LC3,KOSPI,수익증권,구형우선주,2000-01-31,2000-11-14,,,,,5000.0,6315790.0,040280,SH자산운용
1085,712021KB,트윈스 12-1 I,KOSPI,수익증권,구형우선주,2000-01-31,2000-11-14,,,,,5000.0,14888842.0,047230,키움투자자산운용
1086,703011KB,BK하이HT12-C3,KOSPI,수익증권,구형우선주,2000-01-27,2000-11-12,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,11652126.0,037310,푸르덴셜자산운용
1087,703021KB,BK하이HT12-C5,KOSPI,수익증권,구형우선주,2000-01-27,2000-11-12,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,10000000.0,037310,푸르덴셜자산운용
1088,703031KB,BK하이HT12-C6,KOSPI,수익증권,구형우선주,2000-01-27,2000-11-12,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,6667320.0,037310,푸르덴셜자산운용
1089,703041KB,BK하이HT12-P3,KOSPI,수익증권,구형우선주,2000-01-27,2000-11-12,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,39218109.0,037310,푸르덴셜자산운용
1090,708011KB,CJIBC-10,KOSPI,수익증권,구형우선주,2000-02-09,2000-11-12,,,,,5000.0,8000000.0,040690,브이아이자산운용
1091,701011KB,PK하이일드C-7,KOSPI,수익증권,구형우선주,2000-02-02,2000-11-11,,,,,5000.0,6666666.0,047240,한국투자신탁운용
1092,711011KB,교보하이일드C1,KOSPI,수익증권,구형우선주,2000-02-03,2000-11-11,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,3600000.0,047140,교보악사자산운용
1093,037430,리젠트프로1,KOSDAQ,투자회사,보통주,1999-12-24,2000-11-07,증권투자회사법 64조에 의한 해산사유 발생,,,,,4018310.0,,
1094,037180,알바트로스 4,KOSDAQ,투자회사,보통주,2000-01-28,2000-11-07,증권투자회사법 64조에 의한 해산사유 발생,,,,,2391200.0,,
1095,037670,엘리트1호,KOSDAQ,투자회사,보통주,2000-01-12,2000-11-07,증권투자회사법 64조에 의한 해산사유 발생,,,,,6589300.0,,
1096,037190,이글5호,KOSDAQ,투자회사,보통주,2000-01-28,2000-11-07,증권투자회사법 64조에 의한 해산사유 발생,,,,,6308900.0,,
1097,034607,로커스우,KOSDAQ,주권,신형우선주,1999-12-07,2000-11-06,기타 등록취소,,,,500.0,0.0,,
1098,715016L5,한일6MA2,KOSPI,수익증권,구형우선주,2000-07-14,2000-11-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1498157.0,030580,유진자산운용
1099,038270,옵티멈전환일,KOSPI,투자회사,보통주,2000-01-18,2000-11-01,존속기간 만료,,,,,26786520.0,,
1100,037040,실크자산3,KOSDAQ,투자회사,보통주,1999-12-24,2000-10-24,증권투자회사법 64조에 의한 해산사유 발생,,,,,2768200.0,,
1101,756011L4,동양하이일드7,KOSPI,수익증권,구형우선주,2000-05-17,2000-10-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2140000.0,,
1102,036780,알바트로스3,KOSDAQ,투자회사,보통주,1999-12-24,2000-10-17,증권투자회사법 64조에 의한 해산사유 발생,,,,,1865100.0,,
1103,724031L4,한빛C1하이일드S1,KOSPI,수익증권,구형우선주,2000-05-29,2000-10-12,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,6315790.0,033370,한빛투신
1104,715016L4,한일6MA1,KOSPI,수익증권,구형우선주,2000-07-14,2000-10-11,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1557465.0,030580,유진자산운용
1105,037530,유리배분일,KOSDAQ,투자회사,보통주,1999-12-24,2000-10-04,증권투자회사법 64조에 의한 해산사유 발생,,,,,1667600.0,,
1106,037520,유리아이피일,KOSDAQ,투자회사,보통주,1999-12-24,2000-10-04,증권투자회사법 64조에 의한 해산사유 발생,,,,,366100.0,,
1107,036950,유리중립일,KOSDAQ,투자회사,보통주,1999-11-12,2000-10-04,증권투자회사법 64조에 의한 해산사유 발생,,,,,2880500.0,,
1108,036960,유리피아이일,KOSDAQ,투자회사,보통주,1999-11-12,2000-10-04,증권투자회사법 64조에 의한 해산사유 발생,,,,,2357300.0,,
1109,709031L3,불 후순위채 6-2,KOSPI,수익증권,구형우선주,2000-05-10,2000-09-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1048267.0,030660,대신자산운용
1110,036870,장인환1호,KOSPI,투자회사,보통주,1999-11-30,2000-09-30,존속기간 만료,,,,,18478200.0,,
1111,728031L3,이글스중기4,KOSPI,수익증권,구형우선주,2000-05-23,2000-09-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1111112.0,030680,한화자산운용
1112,036970,리젠트성장1,KOSDAQ,투자회사,보통주,1999-11-26,2000-09-26,증권투자회사법 64조에 의한 해산사유 발생,,,,,1784810.0,,
1113,036650,실크자산2,KOSDAQ,투자회사,보통주,1999-12-24,2000-09-26,증권투자회사법 64조에 의한 해산사유 발생,,,,,3760900.0,,
1114,709011L3,불 후순위채 6-1,KOSPI,수익증권,구형우선주,2000-05-10,2000-09-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2435179.0,030660,대신자산운용
1115,011650,LG정보,KOSPI,주권,보통주,1995-08-18,2000-09-20,해산 사유 발생,,,,5000.0,30900000.0,,
1116,756011L3,동양하이일드6,KOSPI,수익증권,구형우선주,2000-05-17,2000-09-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,7260000.0,,
1117,707051L3,비너스06-3호,KOSPI,수익증권,구형우선주,2000-05-19,2000-09-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,647604.0,047160,우리자산운용
1118,036300,실크자산 1,KOSDAQ,투자회사,보통주,1999-11-12,2000-09-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,7094500.0,,
1119,034760,호크아이즈,KOSDAQ,투자회사,보통주,1999-05-14,2000-09-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,1351500.0,,
1120,005410,신광산업,KOSPI,주권,보통주,1988-12-24,2000-09-09,회사정리절차 폐지 결정,2000-08-21,2000-09-08,,5000.0,2869913.0,,
1121,035980,교보 본드,KOSDAQ,투자회사,보통주,1999-10-29,2000-09-05,증권투자회사법 64조에 의한 해산사유 발생,,,,,5683970.0,,
1122,035970,교보그로쓰,KOSDAQ,투자회사,보통주,1999-10-29,2000-09-05,증권투자회사법 64조에 의한 해산사유 발생,,,,,4028700.0,,
1123,036400,마이다스테크,KOSDAQ,투자회사,보통주,1999-11-12,2000-09-05,증권투자회사법 64조에 의한 해산사유 발생,,,,,5898100.0,,
1124,036310,크린2호,KOSDAQ,투자회사,보통주,1999-11-12,2000-09-05,증권투자회사법 64조에 의한 해산사유 발생,,,,,3731600.0,,
1125,701141L2,PK후순위채6단위3,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,7200000.0,047240,한국투자신탁운용
1126,701151L2,PK후순위채6단위8,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2118378.0,047240,한국투자신탁운용
1127,016390,나라종금,KOSPI,주권,보통주,1988-03-05,2000-08-29,해산 사유 발생,2000-08-07,2000-08-28,,5000.0,73067720.0,,
1128,016395,나라종금(1우B),KOSPI,주권,신형우선주,1999-04-20,2000-08-29,해산 사유 발생,2000-08-07,2000-08-28,,5000.0,14000000.0,,
1129,016397,나라종금(2우B),KOSPI,주권,신형우선주,2000-01-14,2000-08-29,해산 사유 발생,2000-08-07,2000-08-28,,5000.0,13000000.0,,
1130,756031L2,동양하이일드5,KOSPI,수익증권,구형우선주,2000-03-23,2000-08-29,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2680000.0,,
1131,703161L2,BK후순위6-FA1,KOSPI,수익증권,구형우선주,2000-04-26,2000-08-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2105264.0,037310,푸르덴셜자산운용
1132,036440,다임보험일호,KOSDAQ,투자회사,보통주,1999-10-15,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,613300.0,,
1133,036430,다임전환일호,KOSDAQ,투자회사,보통주,1999-10-15,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,963600.0,,
1134,035860,드림8호,KOSDAQ,투자회사,보통주,1999-10-15,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,6694600.0,,
1135,036330,리젠트자산1,KOSDAQ,투자회사,보통주,1999-10-01,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,9830730.0,,
1136,036040,마이다스전일,KOSDAQ,투자회사,보통주,1999-11-12,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,6596500.0,,
1137,035940,에스이아이주,KOSDAQ,투자회사,보통주,1999-09-17,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,840000.0,,
1138,035820,크린1호,KOSDAQ,투자회사,보통주,1999-10-15,2000-08-22,증권투자회사법 64조에 의한 해산사유 발생,,,,,17125500.0,,
1139,701171L2,PK후순위채6단위7,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,8915789.0,047240,한국투자신탁운용
1140,728011L2,이글스중기1,KOSPI,수익증권,구형우선주,2000-05-23,2000-08-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1044552.0,030680,한화자산운용
1141,701111L2,PK후순위채6단위5,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,6100448.0,047240,한국투자신탁운용
1142,701121L2,PK후순위채6단위6,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,8076294.0,047240,한국투자신탁운용
1143,036390,대신불펀드일,KOSPI,투자회사,보통주,1999-09-29,2000-08-14,존속기간 만료,,,,,29170100.0,,
1144,756011L2,동양하이일드4,KOSPI,수익증권,구형우선주,2000-02-25,2000-08-14,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,10700000.0,,
1145,707021L2,비너스06-2호,KOSPI,수익증권,구형우선주,2000-05-19,2000-08-14,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,4135122.0,047160,우리자산운용
1146,701101L2,PK후순위채6단위2,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-13,,,,,5000.0,6209258.0,047240,한국투자신탁운용
1147,708011L2,CJ개인06-7호,KOSPI,수익증권,구형우선주,2000-04-18,2000-08-11,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,21875004.0,040690,브이아이자산운용
1148,701091L2,PK후순위채6단위1,KOSPI,수익증권,구형우선주,2000-05-17,2000-08-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,20721210.0,047240,한국투자신탁운용
1149,035790,드림7호,KOSDAQ,투자회사,보통주,1999-10-15,2000-08-08,증권투자회사법 64조에 의한 해산사유 발생,,,,,5018200.0,,
1150,703071L2,BK하이HT6-FA4,KOSPI,수익증권,구형우선주,2000-04-26,2000-08-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1565988.0,037310,푸르덴셜자산운용
1151,701041L2,PK하이6단위10,KOSPI,수익증권,구형우선주,2000-05-09,2000-08-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2688016.0,047240,한국투자신탁운용
1152,701051L2,PK하이6단위6,KOSPI,수익증권,구형우선주,2000-05-09,2000-08-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1234242.0,047240,한국투자신탁운용
1153,035700,드림6호,KOSDAQ,투자회사,보통주,1999-09-17,2000-08-01,증권투자회사법 64조에 의한 해산사유 발생,,,,,11658000.0,,
1154,007365,하나은행(1우B),KOSPI,주권,신형우선주,2000-01-06,2000-08-01,종목별 상장폐지신청,,,,5000.0,5732000.0,,
1155,00736C,하나은행(6우B),KOSPI,주권,신형우선주,2000-01-06,2000-08-01,종목별 상장폐지신청,,,,5000.0,21747000.0,,
1156,703011L2,BK하이HT6-FA3,KOSPI,수익증권,구형우선주,2000-04-26,2000-07-31,,,,,5000.0,1520877.0,037310,푸르덴셜자산운용
1157,708071L1,CJ개인06-6호,KOSPI,수익증권,구형우선주,2000-04-18,2000-07-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,7878163.0,040690,브이아이자산운용
1158,756031L1,동양하이일드3,KOSPI,수익증권,구형우선주,2000-02-24,2000-07-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,3260000.0,,
1159,703071L1,BK하이HT6-TA3,KOSPI,수익증권,구형우선주,2000-03-21,2000-07-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,5666227.0,037310,푸르덴셜자산운용
1160,026240,동남리스,KOSDAQ,주권,보통주,1996-07-01,2000-07-28,주된영업의 양도,2000-06-15,2000-07-28,,5000.0,4000000.0,,
1161,701091L1,PK하이일드6단위5,KOSPI,수익증권,구형우선주,2000-04-14,2000-07-25,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2790244.0,047240,한국투자신탁운용
1162,701111L1,PK하이일드6단위9,KOSPI,수익증권,구형우선주,2000-04-14,2000-07-25,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,3116557.0,047240,한국투자신탁운용
1163,708061L1,CJ개인06-5호,KOSPI,수익증권,구형우선주,2000-03-22,2000-07-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,15693506.0,040690,브이아이자산운용
1164,707061L1,비너스C06-1호,KOSPI,수익증권,구형우선주,2000-04-28,2000-07-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2520000.0,047160,우리자산운용
1165,702121L1,윈윈6하이일드6,KOSPI,수익증권,구형우선주,2000-04-19,2000-07-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1483740.0,047150,하나자산운용
1166,708051L1,CJ개인06-4호,KOSPI,수익증권,구형우선주,2000-03-22,2000-07-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,6994254.0,040690,브이아이자산운용
1167,703051L1,BK하이HT6-TA2,KOSPI,수익증권,구형우선주,2000-03-21,2000-07-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,12743754.0,037310,푸르덴셜자산운용
1168,756021L1,동양하이일드2,KOSPI,수익증권,구형우선주,2000-02-10,2000-07-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,15099200.0,,
1169,035540,드림5호,KOSDAQ,투자회사,보통주,1999-09-17,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,19237300.0,,
1170,035880,마이다스자일,KOSDAQ,투자회사,보통주,1999-10-29,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,5025000.0,,
1171,034340,사파이어성장,KOSDAQ,투자회사,보통주,1999-08-13,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,26387530.0,,
1172,034330,사파이어전환,KOSDAQ,투자회사,보통주,1999-08-13,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,35276870.0,,
1173,035520,삼성그랑프리,KOSDAQ,투자회사,보통주,1999-09-17,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,18059870.0,,
1174,035680,챌린지성장2,KOSDAQ,투자회사,보통주,1999-09-17,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,13066510.0,,
1175,035670,챌린지전환1,KOSDAQ,투자회사,보통주,1999-09-17,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,11711190.0,,
1176,035530,프라임성장형,KOSDAQ,투자회사,보통주,1999-09-17,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,1424620.0,,
1177,035410,플러스3호,KOSDAQ,투자회사,보통주,1999-08-27,2000-07-19,증권투자회사법 64조에 의한 해산사유 발생,,,,,8219340.0,,
1178,708041L1,CJ개인06-3호,KOSPI,수익증권,구형우선주,2000-03-22,2000-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,25935949.0,040690,브이아이자산운용
1179,707041L1,비너스06-1호,KOSPI,수익증권,구형우선주,2000-04-25,2000-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,5587948.0,047160,우리자산운용
1180,702111L1,윈윈6하이일드5,KOSPI,수익증권,구형우선주,2000-04-19,2000-07-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,5041318.0,047150,하나자산운용
1181,703091L1,BK하이HT6-FA1,KOSPI,수익증권,구형우선주,2000-03-21,2000-07-14,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,3072146.0,037310,푸르덴셜자산운용
1182,703101L1,BK하이HT6-FA2,KOSPI,수익증권,구형우선주,2000-03-21,2000-07-14,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1343847.0,037310,푸르덴셜자산운용
1183,701051L1,PK하이일드6단위7,KOSPI,수익증권,구형우선주,2000-04-14,2000-07-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,14333416.0,047240,한국투자신탁운용
1184,708021L1,CJ개인06-2호,KOSPI,수익증권,구형우선주,2000-03-22,2000-07-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,6621940.0,040690,브이아이자산운용
1185,702081L1,윈윈6B하이일드2,KOSPI,수익증권,구형우선주,2000-04-11,2000-07-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,1878857.0,047150,하나자산운용
1186,702091L1,윈윈6하이일드3,KOSPI,수익증권,구형우선주,2000-04-11,2000-07-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,8859763.0,047150,하나자산운용
1187,702101L1,윈윈6하이일드4,KOSPI,수익증권,구형우선주,2000-04-11,2000-07-08,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,4320518.0,047150,하나자산운용
1188,701031L1,PK하이일드6단위2,KOSPI,수익증권,구형우선주,2000-04-14,2000-07-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,23374700.0,047240,한국투자신탁운용
1189,006300,대전신금,KOSDAQ,주권,보통주,1996-07-01,2000-07-07,주된영업의 양도,2000-05-25,2000-07-07,,5000.0,2600000.0,,
1190,702071L1,윈윈6B하이일드1,KOSPI,수익증권,구형우선주,2000-04-11,2000-07-06,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,4210527.0,047150,하나자산운용
1191,035470,드림4호,KOSDAQ,투자회사,보통주,1999-09-17,2000-07-04,증권투자회사법 64조에 의한 해산사유 발생,,,,,59604700.0,,
1192,703091KC,BK하이HS6-C1,KOSPI,수익증권,구형우선주,2000-02-29,2000-06-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2400000.0,037310,푸르덴셜자산운용
1193,002940,경동산업,KOSPI,주권,보통주,1984-11-05,2000-06-30,회사정리절차 폐지 결정,2000-06-09,2000-06-29,,5000.0,390724.0,,
1194,001350,대한모방,KOSPI,주권,보통주,1977-06-30,2000-06-30,회사정리절차 폐지 결정,2000-06-09,2000-06-29,,5000.0,1414000.0,,
1195,756031KC,동양하이일드1,KOSPI,수익증권,구형우선주,2000-01-26,2000-06-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2460000.0,,
1196,005580,삼익주택,KOSPI,주권,보통주,1976-12-28,2000-06-30,회사정리절차 개시 신청 기각 결정,2000-06-09,2000-06-29,,5000.0,4800000.0,,
1197,000840,한국벨트,KOSPI,주권,보통주,1988-10-13,2000-06-30,회사정리절차 폐지 결정,2000-06-09,2000-06-29,,5000.0,467967.0,,
1198,035310,실크로드2호,KOSDAQ,투자회사,보통주,1999-08-13,2000-06-29,증권투자회사법 64조에 의한 해산사유 발생,,,,,11969400.0,,
1199,011321,적고1,KOSDAQ,주권,보통주,2000-01-06,2000-06-29,,,,,1000.0,1749745.0,011320,유니크
1200,032151,제은금고1,KOSDAQ,주권,보통주,1999-12-28,2000-06-29,,,,,5000.0,1200000.0,,
1201,025451,한마음신금1신,KOSDAQ,주권,보통주,2000-05-29,2000-06-29,,,,,5000.0,791637.0,,
1202,007641,한솔신금1,KOSDAQ,주권,보통주,2000-02-21,2000-06-29,,,,,5000.0,181250.0,,
1203,701041KC,PK하이일드6단위1,KOSPI,수익증권,구형우선주,2000-02-16,2000-06-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,47667035.0,047240,한국투자신탁운용
1204,701051KC,PK하이일드6단위3,KOSPI,수익증권,구형우선주,2000-02-16,2000-06-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2386428.0,047240,한국투자신탁운용
1205,035590,마이다스성일,KOSPI,투자회사,보통주,1999-08-09,2000-06-24,존속기간 만료,,,,,48004800.0,,
1206,702081KC,윈윈6하이일드2,KOSPI,수익증권,구형우선주,2000-03-07,2000-06-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,3402713.0,047150,하나자산운용
1207,703131KC,BK하이HT6-TA1,KOSPI,수익증권,구형우선주,2000-02-29,2000-06-23,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,8888889.0,037310,푸르덴셜자산운용
1208,708031KC,CJ개인06-1호,KOSPI,수익증권,구형우선주,2000-02-23,2000-06-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,5972590.0,040690,브이아이자산운용
1209,702071KC,윈윈6하이일드1,KOSPI,수익증권,구형우선주,2000-03-07,2000-06-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,5161644.0,047150,하나자산운용
1210,712021KC,트윈스 06-1 I,KOSPI,수익증권,구형우선주,2000-01-31,2000-06-17,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2105260.0,047230,키움투자자산운용
1211,724011KC,한빛C6-5-1,KOSPI,수익증권,구형우선주,2000-02-22,2000-06-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,5119760.0,033370,한빛투신
1212,035330,드림3호,KOSDAQ,투자회사,보통주,1999-08-13,2000-06-15,증권투자회사법 64조에 의한 해산사유 발생,,,,,32605500.0,,
1213,035300,실크로드,KOSDAQ,투자회사,보통주,1999-08-13,2000-06-15,증권투자회사법 64조에 의한 해산사유 발생,,,,,16861300.0,,
1214,035320,알바트로스2,KOSDAQ,투자회사,보통주,1999-08-13,2000-06-15,증권투자회사법 64조에 의한 해산사유 발생,,,,,6534000.0,,
1215,013850,교하,KOSDAQ,주권,보통주,1996-07-01,2000-06-07,"최종부도 또는 당좌거래정지(1년) , 기타 등록취소 , 자본전액잠식(2년)",2000-04-20,2000-06-07,,5000.0,1921275.0,,
1216,022770,금강정공,KOSDAQ,주권,보통주,1996-07-01,2000-06-07,"자본전액잠식(2년) , 기타 등록취소",2000-04-20,2000-06-07,,5000.0,1180000.0,,
1217,027610,대륭,KOSDAQ,주권,보통주,1996-09-24,2000-06-07,"최종부도 또는 당좌거래정지(1년) , 주식분산기준미달 , 기타 등록취소",2000-04-20,2000-06-07,,5000.0,1230000.0,,
1218,007930,대신석유,KOSDAQ,주권,보통주,1996-07-01,2000-06-07,주식분산기준미달,2000-04-20,2000-06-07,,10000.0,153600.0,,
