,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
0,005930,KR7005930003,삼성전자,KOSPI,,251000,1,2000,0.8,248000,252000,247500,5047312,1262071220000,1467415930608000,5846278608,STK,ME005
1,000660,KR7000660001,SK하이닉스,KOSPI,,1723000,1,26000,1.53,1690000,1729000,1685000,1377571,2353376513500,1258638344895000,730492365,STK,ME005
2,005935,KR7005931001,삼성전자우,KOSPI,,191200,1,7800,4.25,183500,191700,183400,2081584,392307906250,153413374013600,802371203,STK,ME005
3,402340,KR7402340004,SK스퀘어,KOSPI,,1015000,1,15000,1.5,997000,1022000,994000,182310,183918997000,133902857970000,131923998,STK,ME005
4,009150,KR7009150004,삼성전기,KOSPI,,1347000,1,10000,0.75,1311000,1354000,1307000,171661,228588873000,100612408512000,74693696,STK,ME005
5,373220,KR7373220003,LG에너지솔루션,KOSPI,,362000,1,10500,2.99,350000,364000,347500,107212,38223879250,84708000000000,234000000,STK,ME005
6,005380,KR7005380001,현대차,KOSPI,,372000,1,500,0.13,366500,374500,366000,144422,53587661750,76169888952000,204757766,STK,ME005
7,207940,KR7207940008,삼성바이오로직스,KOSPI,,1415000,2,-5000,-0.35,1406000,1423000,1403000,10671,15067143500,65501695665000,46290951,STK,ME005
8,105560,KR7105560007,KB금융,KOSPI,,177600,2,-4000,-2.2,178600,179900,176100,638846,113484266450,62992541558400,354687734,STK,ME005
9,032830,KR7032830002,삼성생명,KOSPI,,290000,2,-8000,-2.68,291000,297000,287500,182176,52898595250,58000000000000,200000000,STK,ME005
10,028260,KR7028260008,삼성물산,KOSPI,,354500,2,-4000,-1.12,351500,357500,350000,132752,46881438000,57488407464500,162167581,STK,ME005
11,034020,KR7034020008,두산에너빌리티,KOSPI,,86200,2,-800,-0.92,86200,86800,85000,1019079,87451531700,55216370785200,640561146,STK,ME005
12,012450,KR7012450003,한화에어로스페이스,KOSPI,,1064000,2,-73000,-6.42,1106000,1128000,1054000,92315,99247383000,54863458664000,51563401,STK,ME005
13,055550,KR7055550008,신한지주,KOSPI,,112600,2,-2000,-1.75,112900,113800,111900,400386,45120881600,52860096911400,469450239,STK,ME005
14,000270,KR7000270009,기아,KOSPI,,123100,2,-1100,-0.89,123400,124100,122800,170856,21093861400,48059840053800,390412998,STK,ME005
15,329180,KR7329180004,HD현대중공업,KOSPI,,454500,2,-24500,-5.11,471500,473000,454000,150691,69232416000,47704876762500,104961225,STK,ME005
16,006400,KR7006400006,삼성SDI,KOSPI,,552000,1,20000,3.76,539000,559000,531000,207721,113284692500,44483212560000,80585530,STK,ME005
17,068270,KR7068270008,셀트리온,KOSPI,,179400,1,600,0.34,177700,180300,177600,96515,17286838450,41731521374400,232617176,STK,ME005
18,034730,KR7034730002,SK,KOSPI,,562000,2,-8000,-1.4,557000,567000,556000,41720,23376689500,40746519086000,72502703,STK,ME005
19,086790,KR7086790003,하나금융지주,KOSPI,,138700,2,-2100,-1.49,138700,139900,136700,261092,36121271350,37583526517000,270969910,STK,ME005
20,012330,KR7012330007,현대모비스,KOSPI,,400500,1,500,0.13,393000,404000,392000,106225,42495773250,35973144292500,89820585,STK,ME005
21,066570,KR7066570003,LG전자,KOSPI,,202500,1,4300,2.17,198100,203500,196000,231774,46678569400,32984139195000,162884638,STK,ME005
22,035420,KR7035420009,NAVER,KOSPI,,207500,1,3500,1.72,204500,208500,203500,154562,31847548750,31559581567500,152094369,STK,ME005
23,000810,KR7000810002,삼성화재,KOSPI,,667000,2,-8000,-1.19,663000,684000,661000,47026,31533906500,29779864491000,44647473,STK,ME005
24,010120,KR7010120004,LS ELECTRIC,KOSPI,,196400,2,-2900,-1.46,197700,198500,193800,230199,45050522900,29460000000000,150000000,STK,ME005
25,316140,KR7316140003,우리금융지주,KOSPI,,36400,2,-450,-1.22,36350,36750,35750,1297899,47012358500,26819030674800,736786557,STK,ME005
