,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,274500,1,6500,2.43,275000,275500,266000,21669212,5874378493500,1601880338592000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,1645000,1,52000,3.26,1695000,1697000,1626000,4340918,7191382761000,1200198955695000,730492365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,195600,1,7800,4.15,191600,196200,188100,3846232,741557628200,157224637227850,802371203,STK
3,402340,KR7402340004,SK스퀘어,KOSPI,,1154000,1,37000,3.31,1182000,1183000,1130000,658916,759169507500,151488227128000,131958386,STK
4,009150,KR7009150004,삼성전기,KOSPI,,1558000,1,55000,3.66,1593000,1600000,1511000,968084,1504253195000,116372778368000,74693696,STK
5,005380,KR7005380001,현대차,KOSPI,,453000,1,34500,8.24,424000,456000,421500,1203911,537885636750,92755267998000,204757766,STK
6,373220,KR7373220003,LG에너지솔루션,KOSPI,,369500,1,4000,1.09,366000,371500,358500,243445,88820658500,86463000000000,234000000,STK
7,207940,KR7207940008,삼성바이오로직스,KOSPI,,1548000,2,-16000,-1.02,1557000,1574000,1546000,29916,46418943500,71843555952000,46290951,STK
8,032830,KR7032830002,삼성생명,KOSPI,,301000,1,9500,3.26,297000,309500,293500,393407,117956229796,60000000000000,200000000,STK
9,028260,KR7028260008,삼성물산,KOSPI,,369000,1,4000,1.1,369500,375000,360500,276255,101489609250,59920921179500,162167581,STK
10,012450,KR7012450003,한화에어로스페이스,KOSPI,,1160000,2,-25000,-2.11,1163000,1178000,1130000,172790,198972929500,59813545160000,51563401,STK
11,105560,KR7105560007,KB금융,KOSPI,,168500,1,400,0.24,167100,169800,166400,951348,159988051550,59729414405600,354687734,STK
12,000270,KR7000270009,기아,KOSPI,,141700,1,4300,3.13,137400,142400,137200,771767,108962687510,55360563116400,390412998,STK
13,329180,KR7329180004,HD현대중공업,KOSPI,,510000,1,14000,2.82,509000,517000,500000,217718,110849102000,53425263525000,104961225,STK
14,034020,KR7034020008,두산에너빌리티,KOSPI,,82600,1,1700,2.1,84100,85700,81000,2118933,174675866500,52782238430400,640561146,STK
15,055550,KR7055550008,신한지주,KOSPI,,107400,1,800,0.75,106000,108000,105200,692324,74129271450,50372010644700,469450239,STK
16,012330,KR7012330007,현대모비스,KOSPI,,547000,1,36000,7.05,513000,547000,511000,352348,189458397000,49539990318000,90732583,STK
17,068270,KR7068270008,셀트리온,KOSPI,,201000,2,-1000,-0.5,200500,203500,198900,341442,68582414500,46872360964000,232617176,STK
18,034730,KR7034730002,SK,KOSPI,,585000,1,32000,5.79,574000,589000,563000,214972,124078211000,42559086661000,72502703,STK
19,006400,KR7006400006,삼성SDI,KOSPI,,516000,1,29000,5.95,491500,518000,485500,463043,232585891250,41541840715000,80585530,STK
20,086790,KR7086790003,하나금융지주,KOSPI,,133000,1,2000,1.53,131500,134500,130200,677841,90111928750,36463473709200,274367748,STK
21,035420,KR7035420009,NAVER,KOSPI,,228000,1,1500,0.66,227000,232500,225000,750091,170763334000,35712400587500,156977585,STK
22,066570,KR7066570003,LG전자,KOSPI,,215000,1,8500,4.12,212000,225000,206500,1598021,342724974750,34857312532000,162884638,STK
23,010120,KR7010120004,LS ELECTRIC,KOSPI,,206500,2,-7500,-3.5,215000,215500,202000,752424,154912767500,30975000000000,150000000,STK
24,042660,KR7042660001,한화오션,KOSPI,,95800,1,5100,5.62,95200,99400,93500,2001548,191311484150,29262479127000,306413394,STK
25,267260,KR7267260008,HD현대일렉트릭,KOSPI,,803000,1,18000,2.29,796000,804000,770000,93549,73781882000,28837708000000,36047135,STK
26,298040,KR7298040007,효성중공업,KOSPI,,2954000,2,-63000,-2.09,3001000,3013000,2862000,38151,111452758500,27535390244000,9324548,STK
27,000810,KR7000810002,삼성화재,KOSPI,,615000,1,4000,0.65,609000,632000,609000,180136,111278303000,27324253476000,44647473,STK
28,009540,KR7009540006,HD한국조선해양,KOSPI,,386000,1,14500,3.9,378000,387000,378000,234796,90131325500,27141489986000,70773116,STK
29,005490,KR7005490008,POSCO홀딩스,KOSPI,,334000,1,8500,2.61,326500,335000,326000,322901,106773185250,26387428491000,79241527,STK
30,010130,KR7010130003,고려아연,KOSPI,,1196000,2,-37000,-3.0,1228000,1228000,1171000,21022,25116325500,24964070924000,20872969,STK
31,316140,KR7316140003,우리금융지주,KOSPI,,33700,1,400,1.2,33250,33750,33050,1291926,43341929800,24354599862900,728089682,STK
32,042700,KR7042700005,한미반도체,KOSPI,,229000,1,3000,1.33,239500,240000,223500,558428,128149655750,21778837700000,95312200,STK
33,096770,KR7096770003,SK이노베이션,KOSPI,,128700,1,7000,5.75,122000,129800,121700,677518,86091082800,21757093815600,169052788,STK
34,017670,KR7017670001,SK텔레콤,KOSPI,,100500,1,9400,10.32,92400,100800,92000,3102234,306383731950,21629358337100,214790053,STK
35,015760,KR7015760002,한국전력,KOSPI,,33250,1,150,0.45,33200,33350,32850,1652497,54682654125,21377403764100,641964077,STK
36,006800,KR7006800007,미래에셋증권,KOSPI,,37650,2,-400,-1.05,38000,38050,36800,1141221,42622756750,21123649720000,559566880,STK
37,000150,KR7000150003,두산,KOSPI,,1276000,1,14000,1.11,1287000,1294000,1220000,52301,65463337500,20711914965000,16193835,STK
38,011200,KR7011200003,HMM,KOSPI,,21250,1,200,0.95,20900,21350,20650,1054762,22228030500,20043806862500,943237970,STK
39,051910,KR7051910008,LG화학,KOSPI,,280500,1,5000,1.81,280500,282500,274000,137186,38155064750,19836448383000,70592343,STK
40,010140,KR7010140002,삼성중공업,KOSPI,,22300,1,300,1.36,22350,22750,22050,3051015,68103432375,19624000000000,880000000,STK
41,138040,KR7138040001,메리츠금융지주,KOSPI,,116700,2,-1900,-1.6,116800,117700,114700,324838,37587214500,19479222577200,167347273,STK
42,018260,KR7018260000,삼성에스디에스,KOSPI,,243500,1,6500,2.74,237000,244500,231500,287084,68678411000,18841494300000,77377800,STK
43,267250,KR7267250009,HD현대,KOSPI,,235500,1,6500,2.84,234000,239500,232500,132153,31117029000,18405388805000,78993085,STK
44,033780,KR7033780008,KT&G,KOSPI,,176000,1,2200,1.27,174000,177400,174000,416621,73425216050,18260259210400,103810456,STK
45,003550,KR7003550001,LG,KOSPI,,120000,1,6300,5.54,114200,122500,113900,503011,59729979800,18097682878800,151192004,STK
46,079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,,815000,2,-22000,-2.63,818000,828000,799000,76886,62322629000,17952000000000,22000000,STK
47,035720,KR7035720002,카카오,KOSPI,,40000,2,-100,-0.25,40100,41400,39500,2095320,84141340400,17697093746500,442981070,STK
48,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,314000,2,-3500,-1.1,317000,326500,310000,375766,118765271750,16799318530500,53586343,KSQ
49,010950,KR7010950004,S-Oil,KOSPI,,147600,1,6700,4.76,138900,149100,137800,325864,47268775200,16617220099200,112582792,STK
50,024110,KR7024110009,기업은행,KOSPI,,20400,1,400,2.0,20050,20450,20000,979356,19874535600,16227616434150,797425869,STK
51,064350,KR7064350002,현대로템,KOSPI,,146900,2,-700,-0.47,146900,148600,144200,269751,39367977750,16000260153800,109142293,STK
52,086280,KR7086280005,현대글로비스,KOSPI,,211000,1,6500,3.18,205000,212000,204000,133920,27949298500,15825000000000,75000000,STK
53,011070,KR7011070000,LG이노텍,KOSPI,,654000,1,39000,6.34,645000,665000,621000,267675,171256400000,15501955085000,23667107,STK
54,272210,KR7272210006,한화시스템,KOSPI,,80300,1,700,0.88,80800,83400,79400,357787,28832636750,15170226936700,188919389,STK
55,003670,KR7003670007,포스코퓨처엠,KOSPI,,170500,1,4600,2.77,166500,171400,163100,244912,40955393400,15165330510000,88946220,STK
