,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,269000,2,-12000,-4.27,274000,277000,268500,10975346,2992065936000,1572648945552000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,1750000,2,-90000,-4.89,1791000,1823000,1742000,1828743,3268326792000,1247229138750000,712702365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,176800,2,-8300,-4.48,177800,183000,175500,1609160,286616756800,141859228690400,802371203,STK
3,402340,KR7402340004,SK스퀘어,KOSPI,,1013000,2,-80000,-7.32,1071000,1073000,1012000,298151,311205322000,133673845018000,131958386,STK
4,005380,KR7005380001,현대차,KOSPI,,603000,2,-60000,-9.05,661000,661000,602000,1236556,767581044000,123468932898000,204757766,STK
5,373220,KR7373220003,LG에너지솔루션,KOSPI,,392000,2,-16000,-3.92,411000,416000,390000,153847,61716883250,91728000000000,234000000,STK
6,009150,KR7009150004,삼성전기,KOSPI,,966000,2,-65000,-6.3,1031000,1040000,965000,429457,426951408000,72154110336000,74693696,STK
7,034020,KR7034020008,두산에너빌리티,KOSPI,,105100,2,-7000,-6.24,111000,112900,105000,1686303,182365512550,67322976444600,640561146,STK
8,012450,KR7012450003,한화에어로스페이스,KOSPI,,1304000,1,77000,6.28,1254000,1344000,1252000,165883,217923457000,67238674904000,51563401,STK
9,207940,KR7207940008,삼성바이오로직스,KOSPI,,1361000,2,-25000,-1.8,1375000,1382000,1358000,17982,24601895500,63001984311000,46290951,STK
10,329180,KR7329180004,HD현대중공업,KOSPI,,594000,2,-21000,-3.41,621000,639000,592000,208399,127665463500,62346967650000,104961225,STK
11,032830,KR7032830002,삼성생명,KOSPI,,310000,2,-3500,-1.12,314000,325500,309000,182543,57615129000,62000000000000,200000000,STK
12,000270,KR7000270009,기아,KOSPI,,152900,2,-9600,-5.91,161700,162600,152700,664763,103836546050,59694147394200,390412998,STK
13,028260,KR7028260008,삼성물산,KOSPI,,366000,2,-33500,-8.39,393500,393500,365500,204806,76826052250,59353334646000,162167581,STK
14,105560,KR7105560007,KB금융,KOSPI,,149600,2,-3400,-2.22,150200,155300,149600,403710,61533727100,55778428068000,372850455,STK
15,012330,KR7012330007,현대모비스,KOSPI,,516000,2,-55000,-9.63,572000,575000,516000,433118,233222316500,46818012828000,90732583,STK
16,006400,KR7006400006,삼성SDI,KOSPI,,575000,2,-38000,-6.2,612000,621000,573000,215910,127757165000,46336679750000,80585530,STK
17,055550,KR7055550008,신한지주,KOSPI,,92400,2,-700,-0.75,92500,95600,92300,437913,41125778500,43858062956400,474654361,STK
18,068270,KR7068270008,셀트리온,KOSPI,,180100,2,-3100,-1.69,182600,186100,179800,242190,44310947500,39971080806100,221938261,STK
19,267260,KR7267260008,HD현대일렉트릭,KOSPI,,1072000,2,-75000,-6.54,1145000,1147000,1071000,88703,97720807500,38642528720000,36047135,STK
20,034730,KR7034730002,SK,KOSPI,,509000,2,-21000,-3.96,523000,540000,508000,71014,36904329000,36903875827000,72502703,STK
21,006800,KR7006800007,미래에셋증권,KOSPI,,65600,2,-4900,-6.95,70500,70900,65500,1391601,94665233750,36707587328000,559566880,STK
22,010120,KR7010120004,LS ELECTRIC,KOSPI,,242500,2,-11000,-4.34,266000,266500,242500,759877,192195710750,36375000000000,150000000,STK
23,005490,KR7005490008,POSCO홀딩스,KOSPI,,438000,2,-25000,-5.4,467000,467500,436500,224346,100890841000,34707788826000,79241527,STK
24,042660,KR7042660001,한화오션,KOSPI,,113200,2,-2600,-2.25,115700,119200,113000,422809,49011804900,34685996200800,306413394,STK
25,298040,KR7298040007,효성중공업,KOSPI,,3540000,2,-190000,-5.09,3751000,3779000,3535000,20424,73888262000,33008899920000,9324548,STK
26,086790,KR7086790003,하나금융지주,KOSPI,,114500,1,300,0.26,114300,118800,114200,373289,43430635100,31415107146000,274367748,STK
27,066570,KR7066570003,LG전자,KOSPI,,192300,2,-24700,-11.38,209500,214000,191700,2309392,458034852150,31322715887400,162884638,STK
28,035420,KR7035420009,NAVER,KOSPI,,196900,2,-3100,-1.55,200500,206250,196900,368972,74093627850,30888446494400,156873776,STK
29,010130,KR7010130003,고려아연,KOSPI,,1363000,2,-57000,-4.01,1438000,1438000,1361000,7516,10444922000,28449856747000,20872969,STK
30,009540,KR7009540006,HD한국조선해양,KOSPI,,395000,2,-15000,-3.66,409000,422500,394000,107499,43915082500,27955380820000,70773116,STK
31,042700,KR7042700005,한미반도체,KOSPI,,283000,2,-34000,-10.73,303000,305500,283000,579867,169529413250,26973352600000,95312200,STK
32,015760,KR7015760002,한국전력,KOSPI,,39100,1,1450,3.85,37750,39650,37750,1378165,53726064075,25100795410700,641964077,STK
33,010140,KR7010140002,삼성중공업,KOSPI,,28350,2,-1200,-4.06,29800,29950,28250,2115581,61764891925,24948000000000,880000000,STK
34,000810,KR7000810002,삼성화재,KOSPI,,552000,2,-2000,-0.36,566000,579000,549000,57749,32680075500,24645405096000,44647473,STK
35,051910,KR7051910008,LG화학,KOSPI,,346000,2,-27000,-7.24,369500,369500,345000,104323,37203051000,24424950678000,70592343,STK
36,000150,KR7000150003,두산,KOSPI,,1480000,2,-113000,-7.09,1592000,1612000,1467000,36861,56128502000,23966875800000,16193835,STK
37,316140,KR7316140003,우리금융지주,KOSPI,,30150,2,-500,-1.63,30550,31200,30150,573001,17569015775,22132401048000,734076320,STK
38,064350,KR7064350002,현대로템,KOSPI,,197200,2,-3800,-1.89,200500,208500,196550,237169,48098003000,21522860179600,109142293,STK
39,017670,KR7017670001,SK텔레콤,KOSPI,,96300,2,-4200,-4.18,99000,99100,95900,473575,46052134500,20684282103900,214790053,STK
