,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,305000,2,-17000,-5.28,311000,314500,303000,12955534,3992395789750,1783114975440000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,2090000,2,-125000,-5.64,2137000,2180000,2072500,2460244,5234172942500,1489547942850000,712702365,STK
2,402340,KR7402340004,SK스퀘어,KOSPI,,1208000,2,-61000,-4.81,1210000,1231000,1199000,394999,480584357500,159405730288000,131958386,STK
3,005935,KR7005931001,삼성전자우,KOSPI,,192900,2,-10600,-5.21,198500,199700,190000,2869813,559197615700,154777405058700,802371203,STK
4,009150,KR7009150004,삼성전기,KOSPI,,1903000,2,-67000,-3.4,1914000,1945000,1860000,624642,1188735848000,142142103488000,74693696,STK
5,005380,KR7005380001,현대차,KOSPI,,608000,2,-31000,-4.85,637000,653000,607000,864667,539712021000,124492721728000,204757766,STK
6,373220,KR7373220003,LG에너지솔루션,KOSPI,,386000,2,-10500,-2.65,393000,407000,382500,177588,69674743750,90324000000000,234000000,STK
7,032830,KR7032830002,삼성생명,KOSPI,,371000,2,-22000,-5.6,370000,379500,366000,381173,141625037500,74200000000000,200000000,STK
8,329180,KR7329180004,HD현대중공업,KOSPI,,644000,1,32000,5.23,613000,653000,609000,258876,164541614000,67595028900000,104961225,STK
9,028260,KR7028260008,삼성물산,KOSPI,,403000,2,-26000,-6.06,403000,414500,400500,306980,124810047250,65353535143000,162167581,STK
10,000270,KR7000270009,기아,KOSPI,,160100,2,-4200,-2.56,162000,164800,160000,986150,159981763400,62505120979800,390412998,STK
11,207940,KR7207940008,삼성바이오로직스,KOSPI,,1281000,2,-15000,-1.16,1291000,1305000,1274000,21966,28272669000,59298708231000,46290951,STK
12,034020,KR7034020008,두산에너빌리티,KOSPI,,89800,2,-2500,-2.71,89900,92100,88800,1432658,129488860850,57522390910800,640561146,STK
13,105560,KR7105560007,KB금융,KOSPI,,153100,2,-1700,-1.1,152800,156800,152000,745199,114783250300,54302692075400,354687734,STK
14,012450,KR7012450003,한화에어로스페이스,KOSPI,,1028000,1,12000,1.18,1038000,1066000,1011000,118421,122533512500,53007176228000,51563401,STK
15,012330,KR7012330007,현대모비스,KOSPI,,569000,2,-26000,-4.37,586000,620000,567000,410743,240438699500,51626839727000,90732583,STK
16,055550,KR7055550008,신한지주,KOSPI,,98300,2,-2900,-2.87,97500,100800,97500,913373,90281241400,46658523686300,474654361,STK
17,034730,KR7034730002,SK,KOSPI,,575000,2,-19000,-3.2,569000,597000,567000,111317,64929740000,41689054225000,72502703,STK
18,006400,KR7006400006,삼성SDI,KOSPI,,498500,2,-16500,-3.2,509000,524000,495000,224174,112955645000,40171886705000,80585530,STK
19,066570,KR7066570003,LG전자,KOSPI,,227500,2,-20500,-8.27,236000,251000,227000,2135142,502288578250,37056255145000,162884638,STK
20,068270,KR7068270008,셀트리온,KOSPI,,164800,2,-5200,-3.06,165100,168400,164700,238682,39608502350,36525178387200,221633364,STK
21,035420,KR7035420009,NAVER,KOSPI,,231000,2,-26000,-10.12,245000,253500,230500,2207471,525798643250,36237842256000,156873776,STK
22,267260,KR7267260008,HD현대일렉트릭,KOSPI,,997000,1,53000,5.61,924000,1033000,921000,160109,158746377500,35938993595000,36047135,STK
23,010120,KR7010120004,LS ELECTRIC,KOSPI,,237500,1,18000,8.2,219500,244500,219500,909367,214161066750,35625000000000,150000000,STK
24,042660,KR7042660001,한화오션,KOSPI,,108900,1,6700,6.56,102600,110600,102300,892407,95131789150,33368418606600,306413394,STK
25,298040,KR7298040007,효성중공업,KOSPI,,3494000,1,27000,0.78,3398000,3591000,3382000,35104,123083183500,32579970712000,9324548,STK
26,086790,KR7086790003,하나금융지주,KOSPI,,118000,2,-1000,-0.84,116600,120200,116000,452714,53602559600,32375394264000,274367748,STK
27,005490,KR7005490008,POSCO홀딩스,KOSPI,,362000,2,-2500,-0.69,361500,372000,358000,188286,68607602750,28685432774000,79241527,STK
28,006800,KR7006800007,미래에셋증권,KOSPI,,51000,2,-500,-0.97,52200,52700,50000,1683428,86251080100,28537910880000,559566880,STK
