,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,291750,2,-4250,-1.44,285500,300000,283000,12273961,3584919136000,1705651783884000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,2285000,1,84000,3.82,2118000,2329000,2090000,2472592,5539285519000,1628524904025000,712702365,STK
2,402340,KR7402340004,SK스퀘어,KOSPI,,1357000,1,1000,0.07,1266000,1380000,1243000,491521,651762677000,179067529802000,131958386,STK
3,005935,KR7005931001,삼성전자우,KOSPI,,198200,2,-1100,-0.55,193200,203000,190700,1204570,237649347800,159029972434600,802371203,STK
4,009150,KR7009150004,삼성전기,KOSPI,,1646000,2,-2000,-0.12,1544000,1673000,1492000,471228,744487098500,122945823616000,74693696,STK
5,005380,KR7005380001,현대차,KOSPI,,478500,2,-1000,-0.21,469000,484500,462500,374628,177881216750,97976591031000,204757766,STK
6,373220,KR7373220003,LG에너지솔루션,KOSPI,,322500,2,-9500,-2.86,329000,329500,319000,96071,30953165000,75465000000000,234000000,STK
7,032830,KR7032830002,삼성생명,KOSPI,,357500,2,-17500,-4.67,359000,366000,344500,175485,62722545250,71500000000000,200000000,STK
8,028260,KR7028260008,삼성물산,KOSPI,,413500,2,-11000,-2.59,412500,421500,394500,173126,70919266750,67056294743500,162167581,STK
9,207940,KR7207940008,삼성바이오로직스,KOSPI,,1400000,2,-22000,-1.55,1420000,1432000,1385000,12144,17047558000,64807331400000,46290951,STK
10,000270,KR7000270009,기아,KOSPI,,160500,1,6800,4.42,153100,162900,150000,623999,99131879650,62661286179000,390412998,STK
11,105560,KR7105560007,KB금융,KOSPI,,175700,1,2500,1.44,176200,176600,169300,743286,129322107000,62318634863800,354687734,STK
12,329180,KR7329180004,HD현대중공업,KOSPI,,526000,2,-26000,-4.71,544000,547000,525000,85535,45766326000,55209604350000,104961225,STK
13,012450,KR7012450003,한화에어로스페이스,KOSPI,,1044000,2,-78000,-6.95,1135000,1139000,1043000,47360,50677779000,53832190644000,51563401,STK
14,055550,KR7055550008,신한지주,KOSPI,,109800,1,1200,1.1,108700,111000,106800,442079,48249445450,52117048837800,474654361,STK
15,034020,KR7034020008,두산에너빌리티,KOSPI,,78300,2,-3300,-4.04,79300,79800,77200,863240,67747353850,50155937731800,640561146,STK
16,012330,KR7012330007,현대모비스,KOSPI,,507000,1,12000,2.42,495000,518000,486000,177316,89756485500,46001419581000,90732583,STK
17,034730,KR7034730002,SK,KOSPI,,620000,2,-6000,-0.96,601000,626000,576000,86966,52786783500,44951675860000,72502703,STK
18,068270,KR7068270008,셀트리온,KOSPI,,181900,1,3700,2.08,178300,183900,177300,273903,49624097150,42301519121400,232553706,STK
19,086790,KR7086790003,하나금융지주,KOSPI,,126300,2,-600,-0.47,127000,128400,121600,310211,38962019100,34652646572400,274367748,STK
20,006400,KR7006400006,삼성SDI,KOSPI,,425000,2,-20000,-4.49,433000,433000,414500,169295,71821913500,34248850250000,80585530,STK
21,066570,KR7066570003,LG전자,KOSPI,,199100,1,10000,5.29,187400,206000,186400,1697630,335040077750,32430331425800,162884638,STK
22,035420,KR7035420009,NAVER,KOSPI,,195700,2,-1500,-0.76,196300,197800,193200,330861,64742130050,30702916627600,156887668,STK
23,000810,KR7000810002,삼성화재,KOSPI,,687000,1,5000,0.73,696000,697000,666000,22832,15565492000,30672813951000,44647473,STK
24,267260,KR7267260008,HD현대일렉트릭,KOSPI,,836000,2,-63000,-7.01,864000,868000,821000,102823,86127983500,30135404860000,36047135,STK
25,010120,KR7010120004,LS ELECTRIC,KOSPI,,192800,2,-13200,-6.41,195600,198000,189800,526195,101691065250,28920000000000,150000000,STK
26,042660,KR7042660001,한화오션,KOSPI,,86000,2,-3800,-4.23,89500,89700,84300,1210510,104499343000,26351551884000,306413394,STK
27,298040,KR7298040007,효성중공업,KOSPI,,2742000,2,-160000,-5.51,2733000,2795000,2644000,33784,92298074000,25567910616000,9324548,STK
28,005490,KR7005490008,POSCO홀딩스,KOSPI,,312500,2,-3000,-0.95,311000,316000,304500,84051,26133045000,24762977187500,79241527,STK
29,009540,KR7009540006,HD한국조선해양,KOSPI,,348500,2,-12000,-3.33,361000,361000,342500,58299,20524238500,24664430926000,70773116,STK
30,015760,KR7015760002,한국전력,KOSPI,,37450,2,-750,-1.96,37650,37900,36900,621993,23210308875,24041554683650,641964077,STK
31,006800,KR7006800007,미래에셋증권,KOSPI,,42250,2,-350,-0.82,41300,43400,40450,719062,30278245675,23641700680000,559566880,STK
32,316140,KR7316140003,우리금융지주,KOSPI,,31450,2,-100,-0.32,31500,31900,30800,661296,20776241800,22898420498900,728089682,STK
33,010130,KR7010130003,고려아연,KOSPI,,1081000,2,-13000,-1.19,1095000,1098000,1063000,4724,5089212500,22563679489000,20872969,STK
34,000150,KR7000150003,두산,KOSPI,,1297000,2,-23000,-1.74,1260000,1351000,1250000,31458,41065757500,21003403995000,16193835,STK
35,042700,KR7042700005,한미반도체,KOSPI,,210500,3,0,0.0,200000,216000,199500,274719,57624105150,20063218100000,95312200,STK
36,138040,KR7138040001,메리츠금융지주,KOSPI,,115800,1,1400,1.22,115300,117100,114000,115810,13421520000,19378814213400,167347273,STK
37,064350,KR7064350002,현대로템,KOSPI,,177000,2,-9400,-5.04,186500,187500,176000,188448,33894377350,19318185861000,109142293,STK
38,033780,KR7033780008,KT&G,KOSPI,,185800,1,2400,1.31,183000,187000,180000,82369,15174824700,19287982724800,103810456,STK
39,011070,KR7011070000,LG이노텍,KOSPI,,812000,2,-2000,-0.25,776000,833000,760000,106259,85161838500,19217690884000,23667107,STK
40,010140,KR7010140002,삼성중공업,KOSPI,,21800,2,-650,-2.9,22000,22400,21500,1495592,32678735275,19184000000000,880000000,STK
41,011200,KR7011200003,HMM,KOSPI,,20050,1,450,2.3,19460,20200,19250,489416,9673126800,18911921298500,943237970,STK
42,051910,KR7051910008,LG화학,KOSPI,,262500,2,-3000,-1.13,264500,267500,257000,65373,17148911250,18530490037500,70592343,STK
43,017670,KR7017670001,SK텔레콤,KOSPI,,83900,2,-1300,-1.53,84400,85200,83000,226665,19037567900,18020885446700,214790053,STK
44,096770,KR7096770003,SK이노베이션,KOSPI,,105100,1,1300,1.25,101900,107000,99800,171894,17722833450,17767448018800,169052788,STK
45,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,321500,2,-16000,-4.74,330500,336500,320500,128069,41609791500,17228009274500,53586343,KSQ
46,024110,KR7024110009,기업은행,KOSPI,,21250,2,-100,-0.47,21300,21550,20800,276204,5868523625,16945299716250,797425869,STK
47,079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,,754000,2,-45000,-5.63,827000,833000,744000,63802,49291417500,16588000000000,22000000,STK
48,267250,KR7267250009,HD현대,KOSPI,,209500,2,-1000,-0.48,210500,214500,203000,43769,9181568000,16549051307500,78993085,STK
49,003550,KR7003550001,LG,KOSPI,,105500,1,3200,3.13,101700,107900,101200,163319,17134064200,15950756422000,151192004,STK
50,018260,KR7018260000,삼성에스디에스,KOSPI,,199950,2,-5050,-2.46,203500,206000,195100,105375,21047063850,15471691110000,77377800,STK
51,035720,KR7035720002,카카오,KOSPI,,34550,2,-850,-2.4,35450,35950,34000,740011,25671337575,15304995968500,442981070,STK
52,010950,KR7010950004,S-Oil,KOSPI,,134100,1,6700,5.26,127400,134500,124200,258906,34037010100,15097352407200,112582792,STK
53,047810,KR7047810007,한국항공우주,KOSPI,,152400,2,-7800,-4.87,160300,160700,151300,130840,20263449700,14855206306800,97475107,STK
54,086280,KR7086280005,현대글로비스,KOSPI,,196800,1,700,0.36,191000,201000,190100,69095,13575973250,14760000000000,75000000,STK
55,278470,KR7278470000,에이피알,KOSPI,,382500,2,-27500,-6.71,401000,414500,366500,216306,82552076500,14320094287500,37438155,STK
56,071050,KR7071050009,한국금융지주,KOSPI,,253000,1,9500,3.9,243000,262000,237000,110072,27792386250,14098675976000,55725992,STK
57,030200,KR7030200000,KT,KOSPI,,55000,2,-500,-0.9,55700,55700,54700,79194,4370483000,13861192675000,252021685,STK
58,003670,KR7003670007,포스코퓨처엠,KOSPI,,152500,2,-5700,-3.6,152600,154600,149600,66078,10067761300,13564298550000,88946220,STK
