,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,269000,2,-2000,-0.74,267000,273000,266000,2966411,799103670250,1572648945552000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,1707000,1,16000,0.95,1675000,1724000,1669000,669722,1138339075000,1246950467055000,730492365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,197200,1,6000,3.14,190100,201000,188600,1531263,300872166400,158227601231600,802371203,STK
3,402340,KR7402340004,SK스퀘어,KOSPI,,1101000,2,-22000,-1.96,1096000,1125000,1078000,83115,91914018000,145248321798000,131923998,STK
4,009150,KR7009150004,삼성전기,KOSPI,,1324000,2,-72000,-5.16,1345000,1348000,1321000,119426,159281828500,98894453504000,74693696,STK
5,005380,KR7005380001,현대차,KOSPI,,414500,2,-3000,-0.72,406500,415000,405000,51975,21297322250,84872094007000,204757766,STK
6,373220,KR7373220003,LG에너지솔루션,KOSPI,,350000,2,-8000,-2.23,355500,356000,347500,34670,12151679000,81900000000000,234000000,STK
7,207940,KR7207940008,삼성바이오로직스,KOSPI,,1552000,2,-22000,-1.4,1539000,1554000,1532000,4292,6619739000,71843555952000,46290951,STK
8,028260,KR7028260008,삼성물산,KOSPI,,372000,2,-2000,-0.53,370000,378000,368000,42893,16018576000,60326340132000,162167581,STK
9,032830,KR7032830002,삼성생명,KOSPI,,292500,2,-4500,-1.52,291500,298500,287000,64773,18992046250,58500000000000,200000000,STK
10,105560,KR7105560007,KB금융,KOSPI,,160500,1,500,0.31,161000,161900,159500,170149,27343269350,56927381307000,354687734,STK
11,012450,KR7012450003,한화에어로스페이스,KOSPI,,1088000,2,-79000,-6.77,1145000,1145000,1088000,30411,33589465000,56100980288000,51563401,STK
12,000270,KR7000270009,기아,KOSPI,,130700,2,-400,-0.31,129900,131000,129400,66158,8622493700,51026978838600,390412998,STK
13,329180,KR7329180004,HD현대중공업,KOSPI,,461500,2,-14000,-2.94,466000,466000,455000,31152,14321239000,48439605337500,104961225,STK
14,055550,KR7055550008,신한지주,KOSPI,,102000,1,900,0.89,102000,103300,101000,179849,18367676500,47883924378000,469450239,STK
15,034020,KR7034020008,두산에너빌리티,KOSPI,,73950,2,-1950,-2.57,77900,77900,73900,834422,62998810850,47369496746700,640561146,STK
16,012330,KR7012330007,현대모비스,KOSPI,,500000,2,-7000,-1.38,494500,502000,491500,31265,15532041250,45366291500000,90732583,STK
17,068270,KR7068270008,셀트리온,KOSPI,,189300,2,-4800,-2.47,192100,193000,189200,62166,11851988250,44034431416800,232617176,STK
18,034730,KR7034730002,SK,KOSPI,,569000,1,1000,0.18,565000,579000,560000,19722,11273520500,41254038007000,72502703,STK
19,006400,KR7006400006,삼성SDI,KOSPI,,486000,2,-13500,-2.7,487500,492000,480000,41104,19946034250,39164567580000,80585530,STK
20,086790,KR7086790003,하나금융지주,KOSPI,,124300,1,900,0.73,124500,125000,123000,59951,7447343400,34103911076400,274367748,STK
21,035420,KR7035420009,NAVER,KOSPI,,216500,2,-3000,-1.37,219000,222000,216000,135104,29523432000,33985647152500,156977585,STK
22,066570,KR7066570003,LG전자,KOSPI,,193600,2,-8900,-4.4,197000,198300,193400,170143,33252020400,31534465916800,162884638,STK
23,010120,KR7010120004,LS ELECTRIC,KOSPI,,189900,2,-9300,-4.67,196000,197300,189800,105259,20184622050,28485000000000,150000000,STK
24,000810,KR7000810002,삼성화재,KOSPI,,622000,3,0,0.0,615000,623000,611000,7491,4623345500,27770728206000,44647473,STK
25,010130,KR7010130003,고려아연,KOSPI,,1289000,1,51000,4.12,1230000,1309000,1230000,9315,11913745500,26905257041000,20872969,STK
26,042660,KR7042660001,한화오션,KOSPI,,84800,2,-3700,-4.18,86000,86800,84600,139626,11889631500,25983855811200,306413394,STK
27,267260,KR7267260008,HD현대일렉트릭,KOSPI,,713000,2,-33000,-4.42,746000,746000,713000,20292,14676670500,25701607255000,36047135,STK
28,298040,KR7298040007,효성중공업,KOSPI,,2752000,2,-105000,-3.68,2812000,2814000,2750000,3614,10007267000,25661156096000,9324548,STK
29,009540,KR7009540006,HD한국조선해양,KOSPI,,348500,2,-12000,-3.33,355000,355000,345000,16131,5625200750,24664430926000,70773116,STK
30,005490,KR7005490008,POSCO홀딩스,KOSPI,,311000,2,-10500,-3.27,315500,316000,310000,37550,11703983250,24644114897000,79241527,STK
31,316140,KR7316140003,우리금융지주,KOSPI,,31200,2,-350,-1.11,31400,31575,31000,204247,6393011725,22716398078400,728089682,STK
32,096770,KR7096770003,SK이노베이션,KOSPI,,121700,2,-4200,-3.34,126200,127000,121300,82718,10211683400,20573724299600,169052788,STK
33,042700,KR7042700005,한미반도체,KOSPI,,215500,2,-10000,-4.43,219500,220500,215000,66862,14501065750,20539779100000,95312200,STK
34,017670,KR7017670001,SK텔레콤,KOSPI,,95600,2,-1000,-1.04,94900,96400,94800,106218,10144028600,20533929066800,214790053,STK
35,015760,KR7015760002,한국전력,KOSPI,,31300,2,-500,-1.57,31450,31700,31200,106449,3337109725,20093475610100,641964077,STK
36,011200,KR7011200003,HMM,KOSPI,,20900,2,-300,-1.42,21200,21550,20850,250333,5275417075,19713673573000,943237970,STK
37,006800,KR7006800007,미래에셋증권,KOSPI,,34700,2,-1400,-3.88,35250,35400,34550,160372,5597411550,19416970736000,559566880,STK
38,138040,KR7138040001,메리츠금융지주,KOSPI,,114800,2,-400,-0.35,115200,115800,114800,10392,1196748800,19211466940400,167347273,STK
39,051910,KR7051910008,LG화학,KOSPI,,255000,2,-9000,-3.41,261000,262000,253500,19642,5023644500,18001047465000,70592343,STK
40,010140,KR7010140002,삼성중공업,KOSPI,,20250,2,-550,-2.64,20550,20550,20150,340397,6912655600,17820000000000,880000000,STK
41,000150,KR7000150003,두산,KOSPI,,1096000,2,-82000,-6.96,1146000,1148000,1091000,11965,13235839500,17748443160000,16193835,STK
42,033780,KR7033780008,KT&G,KOSPI,,170600,2,-1300,-0.76,170600,171700,169500,11826,2017346300,17710063793600,103810456,STK
43,018260,KR7018260000,삼성에스디에스,KOSPI,,223000,2,-10000,-4.29,226000,228000,222500,17964,4037390500,17255249400000,77377800,STK
44,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,320500,2,-19000,-5.6,325000,326500,316000,82110,26260294500,17174422931500,53586343,KSQ
45,267250,KR7267250009,HD현대,KOSPI,,216500,2,-5000,-2.26,219500,223000,215500,9542,2077437000,17102002902500,78993085,STK
46,035720,KR7035720002,카카오,KOSPI,,37550,2,-1150,-2.97,38150,38750,37500,521975,19839499750,16633939178500,442981070,STK
47,003550,KR7003550001,LG,KOSPI,,108600,2,-1800,-1.63,109200,109900,107700,30860,3362569050,16419451634400,151192004,STK
48,024110,KR7024110009,기업은행,KOSPI,,19950,3,0,0.0,19980,20050,19870,109268,2177497365,15908646086550,797425869,STK
49,079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,,722000,2,-65000,-8.26,770000,778000,722000,22737,16795359500,15884000000000,22000000,STK
50,010950,KR7010950004,S-Oil,KOSPI,,139400,2,-3200,-2.24,143900,148600,139400,33932,4837781350,15694041204800,112582792,STK
51,086280,KR7086280005,현대글로비스,KOSPI,,196700,2,-3100,-1.55,197500,198100,194000,11497,2252759400,14752500000000,75000000,STK
52,064350,KR7064350002,현대로템,KOSPI,,131900,2,-5300,-3.86,133700,133900,130300,73026,9627897850,14395868446700,109142293,STK
53,278470,KR7278470000,에이피알,KOSPI,,373000,2,-13000,-3.37,381500,382500,369000,28154,10524088750,13964431815000,37438155,STK
54,003670,KR7003670007,포스코퓨처엠,KOSPI,,155100,2,-8200,-5.02,159000,159100,154200,56928,8846616250,13795558722000,88946220,STK
55,272210,KR7272210006,한화시스템,KOSPI,,71300,2,-4000,-5.31,73500,74600,71000,53126,3822096400,13469952435700,188919389,STK
56,030200,KR7030200000,KT,KOSPI,,51800,2,-300,-0.58,51900,52100,51600,22888,1185172700,13054723283000,252021685,STK
57,011070,KR7011070000,LG이노텍,KOSPI,,549000,2,-38000,-6.47,565000,570000,548000,48868,27222049000,12993241743000,23667107,STK
58,047810,KR7047810007,한국항공우주,KOSPI,,130700,2,-4000,-2.97,132600,132800,129400,38712,5062120100,12739996484900,97475107,STK
59,307950,KR7307950006,현대오토에버,KOSPI,,449000,2,-10500,-2.29,443500,451000,439000,8214,3654729000,12313367918000,27423982,STK
60,000720,KR7000720003,현대건설,KOSPI,,107300,2,-6500,-5.71,112600,113000,107300,99245,10821271250,11948473584500,111355765,STK
61,005830,KR7005830005,DB손해보험,KOSPI,,176900,2,-500,-0.28,178800,178900,174200,20559,3627685750,11587011738100,65500349,STK
62,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,83700,2,-4400,-4.99,85700,85700,83500,128800,10836769700,11364463922400,135776152,KSQ
63,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,108100,2,-6000,-5.26,110600,111000,107700,60349,6554198650,10575469915400,97830434,KSQ
64,078930,KR7078930005,GS,KOSPI,,112200,2,-1400,-1.23,113000,115400,110700,54691,6171046700,10422874539000,92895495,STK
65,003230,KR7003230000,삼양식품,KOSPI,,1382000,2,-15000,-1.07,1393000,1408000,1380000,4876,6817533500,10410626730000,7533015,STK
66,071050,KR7071050009,한국금융지주,KOSPI,,183500,2,-3300,-1.77,183300,185800,182700,16126,2967257950,10225719532000,55725992,STK
67,259960,KR7259960003,크래프톤,KOSPI,,219000,2,-3500,-1.57,220500,221500,217500,8021,1755522750,10104185427000,46137833,STK
