,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,252750,1,2250,0.9,254000,255000,251000,4179361,1058200015500,1477646918172000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,1628000,1,15000,0.93,1643000,1649000,1616000,778813,1269487085500,1189241570220000,730492365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,185000,2,-500,-0.27,187800,188800,185000,652251,121689002200,148438672555000,802371203,STK
3,402340,KR7402340004,SK스퀘어,KOSPI,,985000,1,3000,0.31,1002000,1006000,980000,99020,98161032000,129945138030000,131923998,STK
4,009150,KR7009150004,삼성전기,KOSPI,,1381000,2,-19000,-1.36,1432000,1449000,1380000,242346,340492058000,103151994176000,74693696,STK
5,373220,KR7373220003,LG에너지솔루션,KOSPI,,362000,1,14500,4.17,354000,371500,348500,171433,62008565000,84708000000000,234000000,STK
6,005380,KR7005380001,현대차,KOSPI,,382500,1,4500,1.19,381500,386000,374500,165129,62898841250,78319845495000,204757766,STK
7,207940,KR7207940008,삼성바이오로직스,KOSPI,,1485000,2,-16000,-1.07,1501000,1505000,1485000,7257,10867188500,68742062235000,46290951,STK
8,105560,KR7105560007,KB금융,KOSPI,,176900,1,7800,4.61,171600,179300,169400,578060,101988124150,62744260144600,354687734,STK
9,028260,KR7028260008,삼성물산,KOSPI,,378000,1,5000,1.34,383500,388000,375000,76222,29083693000,61299345618000,162167581,STK
10,032830,KR7032830002,삼성생명,KOSPI,,302500,1,8500,2.89,299000,311000,296500,137327,41680615750,60500000000000,200000000,STK
11,012450,KR7012450003,한화에어로스페이스,KOSPI,,1045000,1,20000,1.95,1035000,1052000,1012000,29089,30061929000,53883754045000,51563401,STK
12,055550,KR7055550008,신한지주,KOSPI,,113600,1,3100,2.81,113000,115900,110600,568558,65017526600,53329547150400,469450239,STK
13,034020,KR7034020008,두산에너빌리티,KOSPI,,78500,1,1900,2.48,77900,79900,75400,1117214,86970706350,50284049961000,640561146,STK
14,000270,KR7000270009,기아,KOSPI,,127300,1,2900,2.33,124900,128300,123800,370413,46589344050,49699574645400,390412998,STK
15,329180,KR7329180004,HD현대중공업,KOSPI,,434000,1,12000,2.84,424000,437500,413000,146969,62615349750,45553171650000,104961225,STK
16,006400,KR7006400006,삼성SDI,KOSPI,,552000,1,14000,2.6,548000,564000,532000,199753,109661045500,44483212560000,80585530,STK
