,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,190200,1,3900,2.09,195500,196000,185500,17183000,3267943472300,1125915132764400,5919637922,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,985000,1,52000,5.57,993000,994000,938000,2822806,2734939500000,702011829525000,712702365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,135400,1,4500,3.44,137700,137700,132100,2054543,277481914450,110482969505600,815974664,STK
3,005380,KR7005380001,현대차,KOSPI,,495000,1,10000,2.06,508000,509000,484000,773422,382162602250,101355094170000,204757766,STK
4,373220,KR7373220003,LG에너지솔루션,KOSPI,,389500,1,33500,9.41,371500,392500,368000,451866,172298177250,91143000000000,234000000,STK
5,402340,KR7402340004,SK스퀘어,KOSPI,,591000,1,34000,6.1,591000,597000,564000,394520,229632694500,78063484965000,132087115,STK
6,207940,KR7207940008,삼성바이오로직스,KOSPI,,1540000,1,17000,1.12,1569000,1570000,1519000,15760,24241984500,71288064540000,46290951,STK
7,012450,KR7012450003,한화에어로스페이스,KOSPI,,1329000,1,51000,3.99,1310000,1348000,1291000,110862,146147851500,68527759929000,51563401,STK
8,034020,KR7034020008,두산에너빌리티,KOSPI,,100100,2,-600,-0.6,105700,106800,97200,4161111,418462286050,64120170714600,640561146,STK
9,000270,KR7000270009,기아,KOSPI,,157300,2,-4400,-2.72,164000,164200,154500,988221,156096560450,61411964585400,390412998,STK
10,105560,KR7105560007,KB금융,KOSPI,,147200,1,1900,1.31,149000,150500,144100,697456,102185436100,54883586976000,372850455,STK
11,329180,KR7329180004,HD현대중공업,KOSPI,,519000,1,17000,3.39,527000,528000,497000,118329,60498958250,54474875775000,104961225,STK
12,028260,KR7028260008,삼성물산,KOSPI,,279000,1,4500,1.64,288000,289000,270500,191040,53086406500,47423455776000,169976544,STK
13,068270,KR7068270008,셀트리온,KOSPI,,194800,1,6500,3.45,195100,196200,189300,298736,57609062550,45008201242800,231048261,STK
14,032830,KR7032830002,삼성생명,KOSPI,,223000,1,5500,2.53,228000,228000,213000,160180,35226078500,44600000000000,200000000,STK
