,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
0,005930,KR7005930003,삼성전자,KOSPI,,254500,1,1000,0.39,257000,259000,251500,11494836,2919915251636,1476185348520000,5846278608,STK,ME006
1,000660,KR7000660001,SK하이닉스,KOSPI,,1757000,2,-2000,-0.11,1770000,1785000,1735000,2726189,4781676202540,1274709176925000,730492365,STK,ME006
2,005935,KR7005931001,삼성전자우,KOSPI,,194900,1,300,0.15,196500,197100,191900,3470433,673846862372,155098353539900,802371203,STK,ME006
3,402340,KR7402340004,SK스퀘어,KOSPI,,1012000,2,-8000,-0.78,1021000,1043000,1001000,328107,334105884000,132979389984000,131923998,STK,ME006
4,009150,KR7009150004,삼성전기,KOSPI,,1342000,2,-39000,-2.82,1388000,1410000,1330000,415793,562343593000,99342615680000,74693696,STK,ME006
5,373220,KR7373220003,LG에너지솔루션,KOSPI,,365000,2,-2000,-0.54,367500,367500,361000,169963,61973932000,85410000000000,234000000,STK,ME006
6,005380,KR7005380001,현대차,KOSPI,,363000,1,1000,0.28,364500,365000,358000,361862,130783792750,74327069058000,204757766,STK,ME006
7,207940,KR7207940008,삼성바이오로직스,KOSPI,,1399000,2,-10000,-0.71,1415000,1422000,1392000,29951,41898258500,64622167596000,46290951,STK,ME006
8,105560,KR7105560007,KB금융,KOSPI,,178900,1,2200,1.25,177300,181600,175400,898132,161138906200,63560041932800,354687734,STK,ME006
9,028260,KR7028260008,삼성물산,KOSPI,,355500,1,2000,0.57,357000,363000,352000,179161,63992865030,57650575045500,162167581,STK,ME006
10,012450,KR7012450003,한화에어로스페이스,KOSPI,,1092000,1,37000,3.51,1066000,1112000,1058000,167477,183481889155,56565050897000,51563401,STK,ME006
11,032830,KR7032830002,삼성생명,KOSPI,,281500,2,-2000,-0.71,288000,289500,279500,215065,61089040500,56100000000000,200000000,STK,ME006
12,034020,KR7034020008,두산에너빌리티,KOSPI,,85800,1,2000,2.39,84700,86600,84100,1673491,143183935200,54703921868400,640561146,STK,ME006
13,055550,KR7055550008,신한지주,KOSPI,,113600,1,1500,1.34,112500,114300,111100,819346,92713941450,53188712078700,469450239,STK,ME006
14,329180,KR7329180004,HD현대중공업,KOSPI,,469000,1,28500,6.47,447000,477500,446500,274911,128590373750,49279295137500,104961225,STK,ME006
15,000270,KR7000270009,기아,KOSPI,,120800,1,100,0.08,121600,121800,119200,557059,67007284400,47200931458200,390412998,STK,ME006
16,006400,KR7006400006,삼성SDI,KOSPI,,539000,2,-5000,-0.92,546000,547000,536000,182036,98335767500,43435600670000,80585530,STK,ME006
17,068270,KR7068270008,셀트리온,KOSPI,,180300,1,3100,1.75,179000,182400,177400,322937,58345575650,41940876832800,232617176,STK,ME006
18,034730,KR7034730002,SK,KOSPI,,541000,2,-10000,-1.81,555000,557000,534000,117644,63879577500,39078956917000,72502703,STK,ME006
19,086790,KR7086790003,하나금융지주,KOSPI,,137700,1,1000,0.73,137500,140000,136000,683972,94427043650,37258362625000,270969910,STK,ME006
20,012330,KR7012330007,현대모비스,KOSPI,,382000,2,-1000,-0.26,384000,387500,380000,262332,100234150500,34221642885000,89820585,STK,ME006
21,066570,KR7066570003,LG전자,KOSPI,,198500,2,-1500,-0.75,199800,201000,197700,377453,75037936650,32234869860200,162884638,STK,ME006
22,010120,KR7010120004,LS ELECTRIC,KOSPI,,201500,1,2100,1.05,201500,205000,199100,273082,54999166700,30300000000000,150000000,STK,ME006
23,035420,KR7035420009,NAVER,KOSPI,,199500,2,-2000,-0.99,202000,202500,198300,561743,112414688050,30266779431000,152094369,STK,ME006
24,000810,KR7000810002,삼성화재,KOSPI,,665000,1,4000,0.61,666000,682000,660000,47024,31427528500,29735217018000,44647473,STK,ME006
25,316140,KR7316140003,우리금융지주,KOSPI,,36300,3,0,0.0,36350,36800,35700,1991013,72208799000,26745352019100,736786557,STK,ME006
26,298040,KR7298040007,효성중공업,KOSPI,,2858000,1,52000,1.85,2811000,2911000,2761000,31686,90200611500,26677531828000,9324548,STK,ME006
27,005490,KR7005490008,POSCO홀딩스,KOSPI,,326500,3,0,0.0,327000,329500,325000,108883,35577540250,25872358565500,79241527,STK,ME006
28,267260,KR7267260008,HD현대일렉트릭,KOSPI,,711000,1,4000,0.57,714000,718000,701000,70432,49967185500,25665560120000,36047135,STK,ME006
29,042660,KR7042660001,한화오션,KOSPI,,83900,1,2600,3.2,82100,84700,82000,643932,53865002800,25616159738400,306413394,STK,ME006
30,009540,KR7009540006,HD한국조선해양,KOSPI,,347500,1,15000,4.51,338000,354500,336000,200284,69544782297,24664430926000,70773116,STK,ME006
31,096770,KR7096770003,SK이노베이션,KOSPI,,139400,1,3100,2.27,136300,142000,134200,522855,72757343800,23565958647200,169052788,STK,ME006
