,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,188500,2,-10900,-5.47,190500,191200,186300,12152980,2298010740700,1115851748297000,5919637922,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,954000,2,-53000,-5.26,952000,963000,927000,2035792,1924369483500,679918056210000,712702365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,134300,2,-4900,-3.52,131300,134400,131300,1872352,248606765150,109585397375200,815974664,STK
3,005380,KR7005380001,현대차,KOSPI,,492000,2,-25000,-4.84,500000,501000,487000,616252,304403248500,100740820872000,204757766,STK
4,373220,KR7373220003,LG에너지솔루션,KOSPI,,361000,2,-14500,-3.86,362000,365000,357000,125768,45410128750,84474000000000,234000000,STK
5,402340,KR7402340004,SK스퀘어,KOSPI,,560000,2,-48000,-7.89,564000,571000,536000,414635,229193028500,73968784400000,132087115,STK
6,207940,KR7207940008,삼성바이오로직스,KOSPI,,1537000,2,-64000,-4.0,1556000,1562000,1528000,14345,22092713500,71149191687000,46290951,STK
7,034020,KR7034020008,두산에너빌리티,KOSPI,,103700,2,-5900,-5.38,107100,107200,100900,3655186,378422657400,66426190840200,640561146,STK
8,012450,KR7012450003,한화에어로스페이스,KOSPI,,1257000,2,-63000,-4.77,1300000,1314000,1232000,116723,147150008500,64815195057000,51563401,STK
9,000270,KR7000270009,기아,KOSPI,,159300,2,-9200,-5.46,162100,163500,159200,386689,62393841050,62192790581400,390412998,STK
10,105560,KR7105560007,KB금융,KOSPI,,146500,2,-8700,-5.61,147900,150300,146000,476416,70414736200,54622591657500,372850455,STK
11,329180,KR7329180004,HD현대중공업,KOSPI,,518000,2,-41000,-7.33,535000,539000,513000,119494,62104735000,54369914550000,104961225,STK
12,028260,KR7028260008,삼성물산,KOSPI,,278000,2,-19500,-6.55,286500,289000,274000,121513,34178144250,47253479232000,169976544,STK
13,068270,KR7068270008,셀트리온,KOSPI,,190600,2,-11400,-5.64,195000,195100,188400,378263,72264547850,44037798546600,231048261,STK
14,055550,KR7055550008,신한지주,KOSPI,,91900,2,-6000,-6.13,94000,94600,91500,918040,85178320750,43620735775900,474654361,STK
15,032830,KR7032830002,삼성생명,KOSPI,,218000,2,-13500,-5.83,225500,225500,214000,125947,27611895750,43600000000000,200000000,STK
16,042660,KR7042660001,한화오션,KOSPI,,122200,2,-6900,-5.34,125000,125200,119700,545911,66601680700,37443716746800,306413394,STK
17,006800,KR7006800007,미래에셋증권,KOSPI,,63100,2,-4600,-6.79,65000,65000,61800,1586985,100251678000,35040465344800,555316408,STK
18,012330,KR7012330007,현대모비스,KOSPI,,380000,2,-20500,-5.12,379500,387000,372000,153526,58122884250,34478381540000,90732583,STK
19,267260,KR7267260008,HD현대일렉트릭,KOSPI,,924000,2,-35000,-3.65,925000,935000,900000,48138,44123350500,33307552740000,36047135,STK
20,035420,KR7035420009,NAVER,KOSPI,,211500,2,-10000,-4.51,215500,215500,209500,332266,70561848500,33174332937000,156852638,STK
21,009150,KR7009150004,삼성전기,KOSPI,,438000,2,-26500,-5.71,440500,444500,426000,313146,136328680750,32715838848000,74693696,STK
22,006400,KR7006400006,삼성SDI,KOSPI,,384500,2,-16000,-4.0,386500,387000,376000,257516,98276220750,30985136285000,80585530,STK
23,010130,KR7010130003,고려아연,KOSPI,,1462000,2,-125000,-7.88,1551000,1563000,1448000,15812,23524973500,30516280678000,20872969,STK
24,086790,KR7086790003,하나금융지주,KOSPI,,106100,2,-7100,-6.27,107900,109700,105800,310109,33347343200,29530368865400,278325814,STK
25,015760,KR7015760002,한국전력,KOSPI,,45675,2,-3475,-7.07,47300,47400,45500,1099581,50770706900,29321709216975,641964077,STK
26,042700,KR7042700005,한미반도체,KOSPI,,301250,2,-8250,-2.67,301500,302500,296000,275608,82378535000,28712800250000,95312200,STK
27,009540,KR7009540006,HD한국조선해양,KOSPI,,379000,2,-25500,-6.3,392000,394500,377000,96172,36799057250,26823010964000,70773116,STK
28,005490,KR7005490008,POSCO홀딩스,KOSPI,,330500,2,-13000,-3.78,333000,340000,326500,250104,82839005750,26748340636000,80932952,STK
29,010120,KR7010120004,LS ELECTRIC,KOSPI,,840000,2,-46000,-5.19,854000,865000,824000,55168,46481048000,25200000000000,30000000,STK
30,298040,KR7298040007,효성중공업,KOSPI,,2642000,2,-93000,-3.4,2643000,2660000,2550000,15761,41140697000,24635455816000,9324548,STK
31,034730,KR7034730002,SK,KOSPI,,336500,2,-23500,-6.53,344000,348000,335000,92891,31652220250,24397159559500,72502703,STK
32,272210,KR7272210006,한화시스템,KOSPI,,126600,2,-9400,-6.91,134700,136500,124500,747435,95890494950,23917194647400,188919389,STK
33,010140,KR7010140002,삼성중공업,KOSPI,,26850,2,-1700,-5.95,27600,27650,26200,4387804,117151504950,23628000000000,880000000,STK
34,316140,KR7316140003,우리금융지주,KOSPI,,32100,2,-1800,-5.31,32450,33000,31950,955066,30901233500,23563849872000,734076320,STK
35,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,935000,1,28000,3.09,930000,974000,913000,187653,177136592500,21932736320000,23457472,KSQ
36,035720,KR7035720002,카카오,KOSPI,,47950,2,-2050,-4.1,48900,48950,47400,860295,41332911400,21230650222600,442766428,STK
37,000810,KR7000810002,삼성화재,KOSPI,,461000,2,-13500,-2.85,459000,468000,455000,38463,17681492250,21211142455000,46011155,STK
38,051910,KR7051910008,LG화학,KOSPI,,293000,2,-17000,-5.48,298000,299500,291000,72450,21443835250,20683556499000,70592343,STK
39,267250,KR7267250009,HD현대,KOSPI,,248500,2,-17000,-6.4,252000,256000,246000,66599,16680102000,19629781622500,78993085,STK
40,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,143600,2,-7300,-4.84,145100,145900,140000,581362,82924486000,19497455427200,135776152,KSQ
41,011200,KR7011200003,HMM,KOSPI,,20100,2,-1150,-5.41,20750,20800,20000,910643,18428148575,18959083197000,943237970,STK
42,064350,KR7064350002,현대로템,KOSPI,,169800,2,-10300,-5.72,176300,179400,169200,418417,71875355400,18532361351400,109142293,STK
43,024110,KR7024110009,기업은행,KOSPI,,23200,2,-900,-3.73,23700,23700,23050,509439,11876962975,18500280160800,797425869,STK
44,096770,KR7096770003,SK이노베이션,KOSPI,,108300,2,-5600,-4.92,111100,111400,106300,225357,24480068000,18308416940400,169052788,STK
45,066570,KR7066570003,LG전자,KOSPI,,110300,2,-7600,-6.45,111300,113500,109200,335297,37227048400,17966368486100,162886387,STK
46,138040,KR7138040001,메리츠금융지주,KOSPI,,106200,2,-3900,-3.54,106600,109400,105500,130945,13944977550,17947935192600,169001273,STK
