,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,192500,1,6300,3.38,190900,193600,190100,7746787,1488319904200,1139530299985000,5919637922,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,888500,1,12500,1.43,877000,898000,877000,863992,768283443000,633236051302500,712702365,STK
2,005935,KR7005931001,삼성전자우,KOSPI,,130600,1,6200,4.98,126800,130800,126500,1174218,151448552200,106566291118400,815974664,STK
3,373220,KR7373220003,LG에너지솔루션,KOSPI,,415500,1,17000,4.27,399500,418000,399500,182457,75242717250,97227000000000,234000000,STK
4,005380,KR7005380001,현대차,KOSPI,,468500,2,-2500,-0.53,469500,477500,467500,204996,96623076250,95929013371000,204757766,STK
5,012450,KR7012450003,한화에어로스페이스,KOSPI,,1430000,2,-19000,-1.31,1449000,1474000,1423000,44008,63623378000,73735663430000,51563401,STK
6,207940,KR7207940008,삼성바이오로직스,KOSPI,,1558000,1,4000,0.26,1560000,1582000,1552000,6285,9811192500,72121301658000,46290951,STK
7,402340,KR7402340004,SK스퀘어,KOSPI,,487000,1,4000,0.83,482000,497000,482000,110743,54179209250,64326425005000,132087115,STK
8,034020,KR7034020008,두산에너빌리티,KOSPI,,96500,2,-100,-0.1,96500,99000,96300,943938,91933718250,61814150589000,640561146,STK
9,000270,KR7000270009,기아,KOSPI,,151400,1,1200,0.8,151000,154100,150700,179548,27299687900,59108527897200,390412998,STK
10,105560,KR7105560007,KB금융,KOSPI,,146900,1,1400,0.96,145800,148300,145100,166171,24384046500,54771731839500,372850455,STK
11,329180,KR7329180004,HD현대중공업,KOSPI,,477000,2,-2500,-0.52,476500,489500,474000,112770,54208617250,50066504325000,104961225,STK
12,068270,KR7068270008,셀트리온,KOSPI,,196400,1,1100,0.56,195200,197700,195100,112639,22129334750,45377878460400,231048261,STK
13,032830,KR7032830002,삼성생명,KOSPI,,225000,1,4000,1.81,222000,229000,222000,45733,10295302250,45000000000000,200000000,STK
14,055550,KR7055550008,신한지주,KOSPI,,92600,1,800,0.87,92200,94100,91800,182039,16933887000,43952993828600,474654361,STK
