,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,298000,1,22000,7.97,291000,298500,287000,27491726,8076327927500,1742191025184000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,1937000,1,192000,11.0,1801000,1954000,1796000,3945427,7461529942000,1380504481005000,712702365,STK
2,402340,KR7402340004,SK스퀘어,KOSPI,,1164000,1,135000,13.12,1080000,1171000,1072000,556438,625978253000,153599561304000,131958386,STK
3,005935,KR7005931001,삼성전자우,KOSPI,,186750,1,8950,5.03,185000,187400,183900,4291160,796958392350,149842822160250,802371203,STK
4,005380,KR7005380001,현대차,KOSPI,,671000,1,79000,13.34,614000,671000,607000,1632694,1046980647500,137392460986000,204757766,STK
5,373220,KR7373220003,LG에너지솔루션,KOSPI,,395500,1,11000,2.86,397500,400000,391000,188947,74956601250,92547000000000,234000000,STK
6,009150,KR7009150004,삼성전기,KOSPI,,1196000,1,135000,12.72,1135000,1219000,1120000,1190864,1401998112500,89333660416000,74693696,STK
7,032830,KR7032830002,삼성생명,KOSPI,,354000,1,42000,13.46,339500,359000,331500,322905,112631180500,70800000000000,200000000,STK
8,329180,KR7329180004,HD현대중공업,KOSPI,,669000,1,33000,5.19,646000,679000,631000,365905,242354985000,70219059525000,104961225,STK
9,034020,KR7034020008,두산에너빌리티,KOSPI,,108300,1,7000,6.91,107200,109500,106800,2058637,222952649700,69372772111800,640561146,STK
10,028260,KR7028260008,삼성물산,KOSPI,,420500,1,50000,13.5,399000,422000,397000,486974,199722932000,68191467810500,162167581,STK
11,000270,KR7000270009,기아,KOSPI,,168600,1,19200,12.85,154500,169300,153700,1321131,216607441300,65823631462800,390412998,STK
12,012450,KR7012450003,한화에어로스페이스,KOSPI,,1252000,1,3000,0.24,1261000,1296000,1242000,122639,154754778500,64557378052000,51563401,STK
13,207940,KR7207940008,삼성바이오로직스,KOSPI,,1389000,1,52000,3.89,1368000,1404000,1366000,34788,48472289500,64298130939000,46290951,STK
14,012330,KR7012330007,현대모비스,KOSPI,,675000,1,140000,26.17,571000,680000,565000,1104093,697357761000,61244493525000,90732583,STK
15,105560,KR7105560007,KB금융,KOSPI,,154600,1,2900,1.91,154200,157200,153900,553995,86103821900,57642680343000,372850455,STK
16,006400,KR7006400006,삼성SDI,KOSPI,,607000,1,37000,6.49,592000,613000,578000,373020,223911391500,48915416710000,80585530,STK
17,055550,KR7055550008,신한지주,KOSPI,,94700,1,700,0.74,95500,96700,94600,536039,51181351550,44949767986700,474654361,STK
18,068270,KR7068270008,셀트리온,KOSPI,,189700,1,10300,5.74,182000,191400,182000,623952,116882330100,42136608087700,222122341,STK
19,034730,KR7034730002,SK,KOSPI,,568000,1,42000,7.98,540000,574000,537000,208155,116752020000,41181535304000,72502703,STK
20,267260,KR7267260008,HD현대일렉트릭,KOSPI,,1138000,1,72000,6.75,1119000,1150000,1090000,143540,160565283500,41021639630000,36047135,STK
21,010120,KR7010120004,LS ELECTRIC,KOSPI,,268500,1,30000,12.58,254000,270500,247500,1106031,289373192250,40275000000000,150000000,STK
22,066570,KR7066570003,LG전자,KOSPI,,235000,4,54000,29.83,192300,235000,191000,5162228,1118096727050,38277889930000,162884638,STK
23,006800,KR7006800007,미래에셋증권,KOSPI,,66400,1,4400,7.1,65100,67600,64000,2133144,139865973000,37155240832000,559566880,STK
24,298040,KR7298040007,효성중공업,KOSPI,,3887000,1,318000,8.91,3787000,3965000,3761000,50422,196311096000,36244518076000,9324548,STK
25,005490,KR7005490008,POSCO홀딩스,KOSPI,,440000,1,23000,5.52,434000,443000,427000,290787,126858908500,34866271880000,79241527,STK
26,042660,KR7042660001,한화오션,KOSPI,,113300,1,2800,2.53,113600,114000,110900,896347,100990494150,34716637540200,306413394,STK
27,086790,KR7086790003,하나금융지주,KOSPI,,118700,1,3100,2.68,117700,120300,117000,606614,72207296100,32567451687600,274367748,STK
28,035420,KR7035420009,NAVER,KOSPI,,200500,1,9000,4.7,194600,202000,194600,696499,138526958800,31453192088000,156873776,STK
29,042700,KR7042700005,한미반도체,KOSPI,,320500,1,33000,11.48,298000,324500,296500,900986,280413847250,30547560100000,95312200,STK
30,010130,KR7010130003,고려아연,KOSPI,,1402000,1,88000,6.7,1351000,1425000,1346000,18401,25809880500,29263902538000,20872969,STK
31,009540,KR7009540006,HD한국조선해양,KOSPI,,409500,1,10500,2.63,404500,414500,402000,167734,68622183750,28981591002000,70773116,STK
32,000150,KR7000150003,두산,KOSPI,,1588000,1,110000,7.44,1549000,1606000,1538000,49687,78401965500,25715809980000,16193835,STK
33,000810,KR7000810002,삼성화재,KOSPI,,566000,1,23000,4.24,555000,569000,550000,100613,56364962500,25270469718000,44647473,STK
34,015760,KR7015760002,한국전력,KOSPI,,39200,1,2300,6.23,39000,39650,38750,1831826,71920641650,25164991818400,641964077,STK
35,010140,KR7010140002,삼성중공업,KOSPI,,28500,1,850,3.07,28550,28900,28250,2647885,75939255925,25080000000000,880000000,STK
36,051910,KR7051910008,LG화학,KOSPI,,344500,1,12500,3.77,343000,349500,336000,230030,79059434750,24319062163500,70592343,STK
37,316140,KR7316140003,우리금융지주,KOSPI,,30100,3,0,0.0,30400,31150,30100,1338127,40704470000,22095697232000,734076320,STK
38,017670,KR7017670001,SK텔레콤,KOSPI,,101600,1,3500,3.57,102500,103400,99700,790676,80060741100,21822669384800,214790053,STK
39,267250,KR7267250009,HD현대,KOSPI,,273500,1,14500,5.6,270000,277500,266500,121989,33161508250,21604608747500,78993085,STK
40,064350,KR7064350002,현대로템,KOSPI,,196000,1,5500,2.89,193000,198900,191800,335063,65837251650,21391889428000,109142293,STK
41,003670,KR7003670007,포스코퓨처엠,KOSPI,,231500,1,15000,6.93,227000,233500,223500,167320,38506054500,20591049930000,88946220,STK
42,096770,KR7096770003,SK이노베이션,KOSPI,,118100,1,2600,2.25,117800,119000,116000,396705,46682134700,19965134262800,169052788,STK
43,011070,KR7011070000,LG이노텍,KOSPI,,841500,1,81500,10.72,775000,848000,769000,242533,199342610500,19915870540500,23667107,STK
44,272210,KR7272210006,한화시스템,KOSPI,,103800,1,2200,2.17,102100,105600,102100,433137,45145996700,19609832578200,188919389,STK
45,003550,KR7003550001,LG,KOSPI,,126100,1,23000,22.31,104500,127800,104500,1712685,202817641250,19447341868500,154221585,STK
46,079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,,869000,1,36000,4.32,828000,890000,822000,163864,138756160500,19118000000000,22000000,STK
47,011200,KR7011200003,HMM,KOSPI,,20250,1,580,2.95,19940,20450,19930,1170664,23700565215,19100568892500,943237970,STK
48,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,355500,2,-4000,-1.11,364000,375500,353000,337235,122960044750,19049944936500,53586343,KSQ
49,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,194500,1,17800,10.07,183700,199400,182100,452842,87519423750,19028019413000,97830434,KSQ
50,033780,KR7033780008,KT&G,KOSPI,,179800,1,1600,0.9,180100,181800,177100,178310,32075081550,18665119988800,103810456,STK
51,035720,KR7035720002,카카오,KOSPI,,41750,1,1600,3.99,40550,42100,40500,1282303,53448845200,18440583134500,441690614,STK
52,138040,KR7138040001,메리츠금융지주,KOSPI,,108500,1,300,0.28,108600,111200,108500,208623,22900469150,18157179120500,167347273,STK
53,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,129800,1,11100,9.35,122700,132700,121500,1001235,128954232050,17623744529600,135776152,KSQ
54,307950,KR7307950006,현대오토에버,KOSPI,,642000,1,84000,15.05,580000,646000,578000,259614,161313321500,17606196444000,27423982,STK
55,086280,KR7086280005,현대글로비스,KOSPI,,233000,1,22500,10.69,218000,236000,215000,382986,86994414500,17475000000000,75000000,STK
56,000720,KR7000720003,현대건설,KOSPI,,146700,1,10500,7.71,143500,148500,139100,833432,120297909750,16335890725500,111355765,STK
57,024110,KR7024110009,기업은행,KOSPI,,20350,1,50,0.25,20400,20700,20300,948495,19379120175,16227616434150,797425869,STK
58,006260,KR7006260004,LS,KOSPI,,520000,1,20000,4.0,517000,530000,499000,185070,95271602500,16224000000000,31200000,STK
59,047810,KR7047810007,한국항공우주,KOSPI,,164700,1,6700,4.24,159900,166600,159900,369321,60709170450,16054150122900,97475107,STK
60,278470,KR7278470000,에이피알,KOSPI,,398000,1,8000,2.05,396000,405000,392500,157585,62854295250,14900385690000,37438155,STK
61,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,748000,1,110000,17.24,686000,749000,670000,168365,119937466500,14511093784000,19399858,KSQ
62,018260,KR7018260000,삼성에스디에스,KOSPI,,186400,1,21600,13.11,170400,191000,170300,460565,83495601250,14423221920000,77377800,STK
63,030200,KR7030200000,KT,KOSPI,,55500,2,-300,-0.54,56300,56600,55500,389459,21769852976,13987203517500,252021685,STK
64,071050,KR7071050009,한국금융지주,KOSPI,,243500,1,11000,4.73,241000,245000,235500,205167,49511816000,13569279052000,55725992,STK
65,0126Z0,KR70126Z0002,삼성에피스홀딩스,KOSPI,,488000,1,23500,5.06,470000,493500,470000,30835,15017783000,12142927912000,24883049,STK
66,010950,KR7010950004,S-Oil,KOSPI,,107100,2,-3700,-3.34,109000,110700,106700,354025,38231409300,12057617023200,112582792,STK
67,047050,KR7047050000,포스코인터내셔널,KOSPI,,67300,2,-900,-1.32,69000,69800,67100,498995,33907877900,11839603632400,175922788,STK
68,259960,KR7259960003,크래프톤,KOSPI,,256500,2,-9000,-3.39,268500,274000,255500,145812,38220579750,11832958804500,46132393,STK
69,047040,KR7047040001,대우건설,KOSPI,,28650,1,2000,7.5,28850,30150,27000,14705941,421263807075,11772503828700,410907638,STK
70,005940,KR7005940002,NH투자증권,KOSPI,,31500,1,1050,3.45,31300,32150,31200,756411,23962363000,11224847623500,356344369,STK
71,001440,KR7001440007,대한전선,KOSPI,,56100,1,4100,7.88,54500,56300,53100,4247607,233611062050,10995184635600,195992596,STK
72,016360,KR7016360000,삼성증권,KOSPI,,122100,1,9400,8.34,117500,123300,116100,422296,50993252400,10903530000000,89300000,STK
73,323410,KR7323410001,카카오뱅크,KOSPI,,22550,1,600,2.73,22200,22800,22150,590557,13315003775,10759065854350,477120437,STK
74,039490,KR7039490008,키움증권,KOSPI,,399000,1,35500,9.77,376500,400000,374500,91200,35540938500,10465098084000,26228316,STK
75,005830,KR7005830005,DB손해보험,KOSPI,,156700,1,400,0.26,157200,160900,155100,182012,28725734600,10263904688300,65500349,STK
76,443060,KR7443060009,HD현대마린솔루션,KOSPI,,228000,1,6000,2.7,228000,234000,224000,123958,28429814750,10222028880000,44833460,STK
77,028050,KR7028050003,삼성E&A,KOSPI,,51300,1,3900,8.23,51200,51900,49300,1845084,94016014475,10054800000000,196000000,STK
78,352820,KR7352820005,하이브,KOSPI,,230000,1,3500,1.55,230500,236500,229500,156382,36345056500,9913517270000,43102249,STK
79,003230,KR7003230000,삼양식품,KOSPI,,1315000,2,-42000,-3.1,1371000,1395000,1315000,61154,82129171500,9905914725000,7533015,STK
80,003490,KR7003490000,대한항공,KOSPI,,26500,1,1700,6.85,25950,26700,25900,2029798,53613082150,9757847516500,368220661,STK
81,000880,KR7000880005,한화,KOSPI,,134400,1,11400,9.27,125600,135300,125100,193697,25342288250,9476264313600,70507919,STK
82,005387,KR7005382007,현대차2우B,KOSPI,,268000,1,20000,8.06,255000,268500,255000,199434,52772657250,9370333240000,34963930,STK
83,007660,KR7007660004,이수페타시스,KOSPI,,126400,1,4800,3.95,126000,129700,122900,867638,110235437150,9278925281600,73409219,STK
84,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),105500,1,4300,4.25,103600,108900,103500,255547,26959532650,8939653275000,84736050,KSQ
85,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,184600,1,6100,3.42,186200,191200,172000,2795968,508654848350,8580414936600,46481121,KSQ
86,062040,KR7062040001,산일전기,KOSPI,,272500,1,27000,11.0,259500,282500,257500,423758,115018438500,8342819125000,30615850,STK
87,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,354000,1,7000,2.02,356000,374000,351000,124575,44902746500,8303945088000,23457472,KSQ
88,064400,KR7064400005,LG씨엔에스,KOSPI,,81000,1,9800,13.76,73600,82500,72800,3173766,246425342750,7847761788000,96885948,STK
89,180640,KR7180640005,한진칼,KOSPI,,116800,1,7600,6.96,110500,118900,110500,79987,9258872400,7797834187200,66762279,STK
90,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,102300,1,5600,5.79,100900,104000,100300,339501,34685683850,7796472255000,76211850,KSQ
91,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,61800,1,2500,4.22,60000,62200,59400,397508,24354768450,7655479264200,123875069,STK
92,267270,KR7267270007,HD건설기계,KOSPI,,157200,1,3600,2.34,163900,165800,156600,215759,34430523950,7533322208400,47921897,STK
93,000990,KR7000990002,DB하이텍,KOSPI,,172300,1,10300,6.36,168000,175600,164000,269611,46125075850,7495840512400,43504588,STK
94,034220,KR7034220004,LG디스플레이,KOSPI,,14930,1,2370,18.87,12940,15170,12850,17248310,249243050850,7465000000000,500000000,STK
95,326030,KR7326030004,SK바이오팜,KOSPI,,93800,1,2800,3.08,91800,95200,90800,160550,15008528000,7345782850000,78313250,STK
96,353200,KR7353200009,대덕전자,KOSPI,,146400,1,13400,10.08,138100,152000,136100,1069892,156443542150,7234637820000,49416925,STK
97,454910,KR7454910001,두산로보틱스,KOSPI,,108500,1,13000,13.61,99700,108800,98200,1693095,175036307950,7032967830000,64819980,STK
98,078930,KR7078930005,GS,KOSPI,,75300,1,1400,1.89,74200,76000,73350,237569,17763384550,6996527963400,92915378,STK
99,009830,KR7009830001,한화솔루션,KOSPI,,40500,1,550,1.38,41000,41400,40250,848802,34569276750,6961647708000,171892536,STK
100,090430,KR7090430000,아모레퍼시픽,KOSPI,,116600,1,500,0.43,117500,118700,116500,187170,21914771750,6820255699400,58492759,STK
101,000500,KR7000500009,가온전선,KOSPI,,410500,1,61000,17.45,385500,417000,370500,160863,63447051500,6790948707500,16543115,STK
