,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
63,003490,KR7003490000,대한항공,KOSPI,,29000,2,-400,-1.36,29750,30100,28900,851585,24889847450,10678397661000,368220609,STK,ME005
64,078930,KR7078930005,GS,KOSPI,,114000,3,0,0.0,114800,116100,112500,91273,10376693300,10590086430000,92895495,STK,ME005
65,028050,KR7028050003,삼성E&A,KOSPI,,52700,1,1600,3.13,51600,55200,51500,3402182,182746849200,10329200000000,196000000,STK,ME005
66,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,104500,1,1800,1.75,104800,105600,104000,100101,10479740450,10223280353000,97830434,KSQ,ME005
67,071050,KR7071050009,한국금융지주,KOSPI,,183100,2,-2500,-1.35,187200,188400,183000,49074,9070522850,10203429135200,55725992,STK,ME005
68,006260,KR7006260004,LS,KOSPI,,326000,1,22000,7.24,312500,328500,308000,95426,30654347000,10171200000000,31200000,STK,ME005
69,307950,KR7307950006,현대오토에버,KOSPI,,368000,1,4000,1.1,370500,372000,364500,9430,3475712250,10092025376000,27423982,STK,ME005
70,047050,KR7047050000,포스코인터내셔널,KOSPI,,56900,2,-900,-1.56,57500,57500,56400,160830,9146718450,10010006637200,175922788,STK,ME005
71,323410,KR7323410001,카카오뱅크,KOSPI,,20600,2,-100,-0.48,21000,21050,20500,197854,4096569975,9828681002200,477120437,STK,ME005
72,003230,KR7003230000,삼양식품,KOSPI,,1299000,1,11000,0.85,1287000,1314000,1273000,13230,17140922500,9785386485000,7533015,STK,ME005
73,005940,KR7005940002,NH투자증권,KOSPI,,25700,1,300,1.18,25900,26100,25600,177086,4578733225,9488596898500,369206105,STK,ME005
74,000500,KR7000500009,가온전선,KOSPI,,314500,1,54000,20.73,264500,326000,262000,762397,231478457250,9365057401500,29777607,STK,ME005
75,259960,KR7259960003,크래프톤,KOSPI,,204500,1,1500,0.74,205500,206500,203000,17900,3664198750,9355454343500,45747943,STK,ME005
76,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,201000,2,-3000,-1.47,210000,214000,200500,494884,102350932000,9342705321000,46481121,KSQ,ME005
77,180640,KR7180640005,한진칼,KOSPI,,139100,2,-400,-0.29,142000,142200,137700,22937,3194541500,9286632452500,66762275,STK,ME005
78,090430,KR7090430000,아모레퍼시픽,KOSPI,,143900,1,800,0.56,144700,145700,141400,50724,7266508000,8417108020100,58492759,STK,ME005
79,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,431000,1,2500,0.58,439500,445000,430500,15903,6938351750,8361338798000,19399858,KSQ,ME005
80,0126Z0,KR70126Z0002,삼성에피스홀딩스,KOSPI,,329000,2,-3500,-1.05,338000,339000,328500,12435,4127975250,8186523121000,24883049,STK,ME005
81,047040,KR7047040001,대우건설,KOSPI,,19290,1,800,4.33,18900,19700,18770,4931598,95100194900,7926408337020,410907638,STK,ME005
82,016360,KR7016360000,삼성증권,KOSPI,,85600,2,-400,-0.47,87000,87300,85500,101439,8731912300,7644080000000,89300000,STK,ME005
83,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,60000,1,1100,1.87,59700,60500,58900,105099,6284994850,7432504140000,123875069,STK,ME005
84,007660,KR7007660004,이수페타시스,KOSPI,,100100,2,-5900,-5.57,108500,109000,99800,951651,98135288550,7348262821900,73409219,STK,ME005
85,000880,KR7000880005,한화,KOSPI,,136500,2,-1500,-1.09,140300,140400,136500,26866,3702519850,7279394440500,53328897,STK,ME005
86,021240,KR7021240007,코웨이,KOSPI,,102700,2,-4800,-4.47,108400,108500,102000,96448,9983337400,7267814650200,70767426,STK,ME005
87,352820,KR7352820005,하이브,KOSPI,,166500,1,900,0.54,167100,167800,165600,47115,7846425150,7177288194000,43106836,STK,ME005
