,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,313000,1,3500,1.13,320000,325000,309500,10321798,3288377349750,1829885204304000,5846278608,STK
1,000660,KR7000660001,SK하이닉스,KOSPI,,2372000,2,-53000,-2.19,2450000,2497000,2346000,1880645,4575663502500,1690530009780000,712702365,STK
2,402340,KR7402340004,SK스퀘어,KOSPI,,1579000,2,-10000,-0.63,1599000,1692000,1560000,338417,551856927000,208362291494000,131958386,STK
3,005935,KR7005931001,삼성전자우,KOSPI,,210000,1,2000,0.96,210000,220500,203000,2318958,493317180500,168497952630000,802371203,STK
4,009150,KR7009150004,삼성전기,KOSPI,,1823000,2,-166000,-8.35,1989000,1997000,1805000,365668,697591710000,136166607808000,74693696,STK
5,005380,KR7005380001,현대차,KOSPI,,500000,1,8000,1.63,492500,513000,485000,443018,222125320250,102378883000000,204757766,STK
6,373220,KR7373220003,LG에너지솔루션,KOSPI,,352500,2,-10000,-2.76,362000,362500,350500,118012,42115269250,82485000000000,234000000,STK
7,032830,KR7032830002,삼성생명,KOSPI,,388500,1,5500,1.44,386500,398500,380000,94427,36950011750,77700000000000,200000000,STK
8,028260,KR7028260008,삼성물산,KOSPI,,448500,1,15000,3.46,433500,460000,433500,315537,141610193750,72732160078500,162167581,STK
9,207940,KR7207940008,삼성바이오로직스,KOSPI,,1392000,2,-29000,-2.04,1421000,1422000,1376000,16655,23234178500,64437003792000,46290951,STK
10,000270,KR7000270009,기아,KOSPI,,160600,1,8600,5.66,153000,162500,150400,797012,126589532300,62700327478800,390412998,STK
11,105560,KR7105560007,KB금융,KOSPI,,173200,1,3100,1.82,170200,177000,168500,482206,83620699100,61431915528800,354687734,STK
12,329180,KR7329180004,HD현대중공업,KOSPI,,575000,2,-2000,-0.35,585000,606000,570000,103042,60818596500,60352704375000,104961225,STK
13,012450,KR7012450003,한화에어로스페이스,KOSPI,,1168000,2,-7000,-0.6,1205000,1240000,1164000,66155,78759155000,60226052368000,51563401,STK
14,034020,KR7034020008,두산에너빌리티,KOSPI,,85500,2,-700,-0.81,88700,90300,84700,1167020,102091513850,54767977983000,640561146,STK
15,055550,KR7055550008,신한지주,KOSPI,,108800,1,1500,1.4,107300,110700,106500,681776,74276948100,51642394476800,474654361,STK
16,034730,KR7034730002,SK,KOSPI,,672000,2,-18000,-2.61,689000,710000,665000,81987,56502093500,48721816416000,72502703,STK
