Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2021-01-04,977.62,1,9.2,0.0095,968.86,977.62,960.52,1697123287,16878573342719,389065995135020.0
2021-01-05,985.76,1,8.14,0.0083,976.43,985.76,965.53,1808188609,18692449817778,391948561343148.0
2021-01-06,981.39,2,-4.37,-0.0044,987.25,990.88,977.37,1980415660,17521679765796,390292104174552.0
2021-01-07,988.86,1,7.47,0.0076,983.28,993.91,982.27,2256784798,18205995735137,393044712397583.0
2021-01-08,987.79,2,-1.07,-0.0011,990.7,995.22,978.12,2557365931,20362396725517,393016718764822.0
2021-01-11,976.63,2,-11.16,-0.0113,988.38,993.2,953.36,2201087113,20404861049194,388709158840849.0
2021-01-12,973.72,2,-2.91,-0.003,977.14,982.46,956.72,1741983615,13948876927307,387975469314251.0
2021-01-13,979.13,1,5.41,0.005600000000000001,974.14,982.66,972.1,1635160538,13080341895002,389900531656255.0
2021-01-14,980.29,1,1.16,0.0012,979.1,980.29,973.63,1736166508,13926039855569,390258095416319.0
2021-01-15,964.44,2,-15.85,-0.016200000000000003,981.72,982.31,963.09,1844766395,14722914589801,384165117957820.0
2021-01-18,944.67,2,-19.77,-0.020499999999999997,963.18,967.05,940.11,2040501391,13833864860768,376489396513436.0
2021-01-19,957.75,1,13.08,0.0138,945.33,962.14,936.93,2107756060,13405288448098,381601683194685.0
2021-01-20,977.66,1,19.91,0.0208,959.52,978.88,959.52,2441708683,14524258375480,389715588171039.0
2021-01-21,981.4,1,3.74,0.0038,979.82,984.98,975.62,1995071158,13845534429881,391719846279938.0
2021-01-22,979.98,2,-1.42,-0.0014000000000000002,982.2,984.67,975.05,2288183346,15030875451228,392789001939249.0
2021-01-25,999.3,1,19.32,0.0197,981.05,999.64,981.05,1850119233,13779123861299,400496596683655.0
2021-01-26,994.0,2,-5.3,-0.0053,1000.0,1007.52,989.03,2651486050,16664899933369,398475654653447.0
2021-01-27,985.92,2,-8.08,-0.008100000000000001,996.42,1000.75,984.37,2857961966,15052424810455,395807997983747.0
2021-01-28,961.23,2,-24.69,-0.025,980.7,980.7,957.17,1951603292,13574661196362,386191348324985.0
2021-01-29,928.73,2,-32.5,-0.0338,963.58,970.95,918.68,2190876596,14917826136720,373691858148363.0
2021-02-01,956.92,1,28.19,0.0304,927.92,957.26,918.92,1546510024,10500432228328,383852379055594.0
2021-02-02,963.81,1,6.89,0.0072,958.85,972.35,953.72,1957391693,12015887337305,386610425371649.0
2021-02-03,970.69,1,6.88,0.0070999999999999995,965.99,970.85,958.47,1912432035,12424600016962,389885989651896.0
2021-02-04,964.58,2,-6.11,-0.0063,970.93,970.95,958.05,2164705215,10415048915052,387517289425539.0
2021-02-05,967.42,1,2.84,0.0029,965.61,970.6,961.26,1988200753,10875951709484,388912076402899.0
2021-02-08,960.78,2,-6.64,-0.0069,966.94,968.03,956.93,2128325793,11091711042157,386388134694390.0
2021-02-09,957.85,2,-2.93,-0.003,961.31,966.22,957.69,3198991739,11467879097019,385254075945136.0
2021-02-10,964.31,1,6.46,0.0067,958.45,964.66,951.21,2806752142,10869297224752,388165994006552.0
2021-02-15,981.97,1,17.66,0.0183,965.83,982.78,965.83,3028376072,13372443817717,395295971775420.0
2021-02-16,977.74,2,-4.23,-0.0043,982.81,987.89,974.3,2985480993,17770235901468,393679329335145.0
2021-02-17,979.77,1,2.03,0.0021,977.93,979.9,970.55,5067754544,17218003934773,394436144128262.0
2021-02-18,967.42,2,-12.35,-0.0126,980.01,981.83,967.42,4408951407,16123123919251,389666391103170.0
2021-02-19,965.11,2,-2.31,-0.0024,967.65,968.92,944.74,4388461298,14536826618216,388856406467420.0
2021-02-22,954.29,2,-10.82,-0.011200000000000002,965.55,969.96,953.48,2731249440,13079035608091,384951310602166.0
2021-02-23,936.6,2,-17.69,-0.018500000000000003,952.23,952.23,934.35,3388331684,14776667851803,377978844331845.0
2021-02-24,906.31,2,-30.29,-0.0323,936.8,944.71,906.31,3622292087,15018599227546,367568379814534.0
2021-02-25,936.21,1,29.9,0.033,910.15,936.94,910.15,2445198430,13624179173398,379987785639181.0
2021-02-26,913.94,2,-22.27,-0.023799999999999998,930.54,930.54,904.18,2642759545,13748133033236,371466543251172.0
2021-03-02,923.17,1,9.23,0.0101,919.17,936.61,914.49,2959663360,11890567267383,374761728785017.0
2021-03-03,930.8,1,7.63,0.0083,922.52,930.86,920.07,3392814631,11170634491467,377728532829665.0
2021-03-04,926.2,2,-4.6,-0.0049,929.09,929.09,916.75,2448986924,11408925950249,375878532596092.0
2021-03-05,923.48,2,-2.72,-0.0029,923.32,924.42,907.41,2167990446,11452388886214,374836333465674.0
2021-03-08,904.77,2,-18.71,-0.0203,925.19,931.14,904.62,3318912036,11138339467079,367276289920824.0
2021-03-09,896.36,2,-8.41,-0.009300000000000001,904.04,904.04,877.73,3506189834,12509904631001,363976850953458.0
2021-03-10,890.07,2,-6.29,-0.006999999999999999,900.19,911.04,890.07,2879346024,10985816567193,361305227194353.0
2021-03-11,908.01,1,17.94,0.0202,890.97,908.01,890.97,2424907434,10785517154361,369291141596873.0
2021-03-12,925.49,1,17.48,0.019299999999999998,910.41,925.9,910.41,2856192772,11371313278564,376937995497048.0
2021-03-15,926.9,1,1.41,0.0015,926.04,929.69,921.71,2341585237,9808561730228,374910568269933.0
2021-03-16,940.65,1,13.75,0.0148,928.17,941.0,928.17,3365161890,12772182236696,381805863582235.0
2021-03-17,943.78,1,3.13,0.0033,941.2,943.78,935.11,2756482451,11765127256871,382735307810819.0
2021-03-18,949.83,1,6.05,0.0064,945.11,953.1,945.11,2062909604,11265567462545,385169771506175.0
2021-03-19,952.11,1,2.28,0.0024,946.61,953.06,935.27,1664272944,9633981408576,386433770456718.0
2021-03-22,955.38,1,3.27,0.0034000000000000002,953.04,957.52,948.77,1777228197,10545520312097,387718070775718.0
2021-03-23,946.31,2,-9.07,-0.0095,956.1,962.65,945.97,2041533917,10883535325053,384442003801071.0
2021-03-24,953.82,1,7.51,0.0079,946.23,954.2,939.19,1729386492,10779149255181,386868063841943.0
2021-03-25,954.99,1,1.17,0.0012,953.26,955.24,948.34,1751078877,10640625791853,387311921085308.0
2021-03-26,956.7,1,1.71,0.0018,955.68,959.46,951.13,2125124532,9859024652982,388051677647507.0
2021-03-29,954.1,2,-2.6,-0.0027,956.88,961.73,952.22,2388776081,10283078701462,386977420485060.0
2021-03-30,958.06,1,3.96,0.0042,954.54,959.88,954.54,2027304695,10898410835946,388660278311558.0
2021-03-31,956.17,2,-1.89,-0.002,958.38,961.02,954.17,1854442291,11157684161677,388147690314283.0
2021-04-01,965.78,1,9.61,0.0101,956.87,965.81,954.93,2007569734,11588752060360,394771352585303.0
2021-04-02,970.09,1,4.31,0.0045000000000000005,967.56,971.17,966.34,2331145002,12475512938704,396697734570566.0
2021-04-05,969.77,2,-0.32,-0.0003,971.04,973.57,966.52,1927322026,10929283245729,396773128894474.0
2021-04-06,968.63,2,-1.14,-0.0012,971.11,974.14,964.62,2413259358,12537286793688,396257628693703.0
2021-04-07,973.22,1,4.59,0.004699999999999999,969.3,974.11,968.35,2044987278,11616232738217,398349530804879.0
2021-04-08,982.02,1,8.8,0.009000000000000001,974.14,982.04,969.53,1909598759,12521104061889,401896476660266.0
2021-04-09,989.39,1,7.37,0.0075,983.4,991.17,983.4,1593414936,11105387299119,405099551452819.0
2021-04-12,1000.65,1,11.26,0.011399999999999999,992.31,1000.78,990.32,1910152776,11840390517269,411115361023712.0
2021-04-13,1010.37,1,9.72,0.0097,1001.0,1010.8,1001.0,3655477351,14516838064880,415390067415364.0
2021-04-14,1014.42,1,4.05,0.004,1011.35,1016.06,1009.34,3177259828,13053979363154,417153328275534.0
2021-04-15,1013.9,2,-0.52,-0.0005,1014.34,1014.72,1008.8,2618274064,13132193741034,417077084368359.0
2021-04-16,1021.62,1,7.72,0.0076,1015.71,1022.36,1014.4,2070393809,12810677631426,420677460835311.0
2021-04-19,1029.46,1,7.84,0.0077,1022.06,1032.64,1020.58,2005256990,12743222843875,423343134725197.0
2021-04-20,1031.88,1,2.42,0.0024,1029.18,1031.9,1025.48,1768976339,11547530302802,424474314927600.0
2021-04-21,1022.22,2,-9.66,-0.009399999999999999,1031.26,1031.26,1019.59,2887741660,12630919012049,420953717156715.0
2021-04-22,1025.71,1,3.49,0.0034000000000000002,1023.65,1029.8,1023.43,4090170279,13743537919361,422945269881904.0
2021-04-23,1026.82,1,1.11,0.0011,1024.29,1029.79,1018.87,4099784415,13672671471562,421550876803695.0
2021-04-26,1030.06,1,3.24,0.0032,1027.4,1030.6,1025.73,2927454731,13564839609432,423108000635792.0
2021-04-27,1021.01,2,-9.05,-0.0088,1030.29,1031.95,1019.81,3413757092,13671001025821,419685854453869.0
2021-04-28,998.27,2,-22.74,-0.0223,1021.13,1021.13,995.96,3244383442,13711332738506,411061833412744.0
2021-04-29,990.69,2,-7.58,-0.0076,999.01,1004.57,983.73,1931273721,11030438705238,408351811829639.0
2021-04-30,983.45,2,-7.24,-0.0073,991.08,995.74,975.66,1467201921,9529736593310,405736743776629.0
2021-05-03,961.81,2,-21.64,-0.022000000000000002,982.97,986.2,961.3,1463943555,9138618717780,396831733638339.0
2021-05-04,967.2,1,5.39,0.005600000000000001,961.32,967.68,944.15,1548789401,9663135608893,398772703896844.0
2021-05-06,969.99,1,2.79,0.0029,966.62,971.65,961.16,1144812274,7410517881895,399981476935046.0
2021-05-07,978.3,1,8.31,0.0086,970.96,981.04,970.96,1268171627,8329519876075,403331514284598.0
2021-05-10,992.8,1,14.5,0.0148,979.38,993.06,979.38,1321822328,9194819231867,409442843856119.0
2021-05-11,978.61,2,-14.19,-0.0143,991.41,991.41,974.1,1413548300,9057854155977,403655764953011.0
2021-05-12,967.1,2,-11.51,-0.0118,978.27,979.99,958.57,1973033508,10980021244267,398888551390249.0
2021-05-13,951.77,2,-15.33,-0.0159,963.31,965.27,948.04,1445729955,10532691676594,392640700628032.0
2021-05-14,966.72,1,14.95,0.015700000000000002,953.91,967.18,953.91,1563428973,9811854409167,398933318009256.0
