Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2013-01-02,501.61,1,5.29,0.010700000000000001,501.75,501.86,499.2,342534320,1515103323536,110301958686225.0
2013-01-03,499.07,2,-2.54,-0.0051,504.64,504.76,498.98,388426728,1748943998713,109764974339037.0
2013-01-04,504.84,1,5.77,0.0116,500.27,504.85,499.44,399804172,1893302164294,111030155652028.0
2013-01-07,508.72,1,3.88,0.0077,507.79,509.03,505.95,416030805,1827428266735,111882578869805.0
2013-01-08,509.01,1,0.29,0.0006,509.22,510.85,508.54,431557601,1765106301866,111987112259284.0
2013-01-09,511.94,1,2.93,0.0058,510.48,513.18,510.48,501716652,1881011291098,112631862340015.0
2013-01-10,514.48,1,2.54,0.005,514.21,514.72,512.03,432196407,1826283646617,113211204213842.0
2013-01-11,515.42,1,0.94,0.0018,516.91,517.37,512.77,441080664,2075626871463,113410663705466.0
2013-01-14,513.44,2,-1.98,-0.0038,516.93,517.11,513.42,443514919,1832744344463,112958090543006.0
2013-01-15,508.02,2,-5.42,-0.0106,514.82,515.2,508.02,496289285,1875119480414,111771731526940.0
2013-01-16,507.68,2,-0.34,-0.0007000000000000001,509.59,512.05,506.97,483412106,1980874725127,111490951363582.0
2013-01-17,506.35,2,-1.33,-0.0026,510.4,510.67,504.92,525179220,2066067973566,111211262838000.0
2013-01-18,512.24,1,5.89,0.0116,509.85,512.28,508.94,477339923,1698936540843,112573545511146.0
2013-01-21,514.66,1,2.42,0.004699999999999999,514.83,514.97,513.12,514708333,1750803784989,113108904895809.0
2013-01-22,516.59,1,1.93,0.0038,515.71,516.6,513.42,541597947,1972290554476,113534798991142.0
2013-01-23,513.26,2,-3.33,-0.0064,518.19,518.49,513.26,569737850,2091837110021,112823015244320.0
2013-01-24,508.63,2,-4.63,-0.009000000000000001,514.41,514.41,508.23,547315887,1911248112588,111803782562984.0
2013-01-25,506.83,2,-1.8,-0.0034999999999999996,510.98,511.76,500.77,551145513,1851119297422,111463058895958.0
2013-01-28,504.2,2,-2.63,-0.0052,508.09,508.19,504.04,471655223,1525701268608,110885166579271.0
2013-01-29,505.35,1,1.15,0.0023,505.86,506.56,504.81,566850120,1664068517844,111191276755506.0
2013-01-30,502.8,2,-2.55,-0.005,507.29,507.49,502.79,468220775,1789543977688,110895778790802.0
2013-01-31,503.67,1,0.87,0.0017000000000000001,503.94,505.29,502.49,381675018,1569732877546,111086477814784.0
2013-02-01,503.31,2,-0.36,-0.0007000000000000001,504.8,505.0,497.66,479257130,1705433241834,111011198403234.0
2013-02-04,501.32,2,-1.99,-0.004,505.96,506.05,501.32,458129859,1609552066742,110535079297179.0
2013-02-05,498.16,2,-3.16,-0.0063,498.6,500.86,495.68,487132539,1604305708765,109992087620365.0
2013-02-06,502.56,1,4.4,0.0088,501.07,503.31,500.78,423870510,1552207441084,110972694183432.0
2013-02-07,501.78,2,-0.78,-0.0016,503.87,504.79,500.96,426034163,1645212273300,111060683293847.0
2013-02-08,504.94,1,3.16,0.0063,502.41,505.07,502.35,337974663,1429921888461,111778602912039.0
2013-02-12,503.72,2,-1.22,-0.0024,507.15,507.48,501.48,427694331,1488863820263,111531969335986.0
2013-02-13,507.99,1,4.27,0.0085,505.97,508.31,505.89,435230444,1689859268195,112784619244116.0
2013-02-14,512.53,1,4.54,0.0089,509.71,512.53,509.63,433338025,1763784020080,113784608605853.0
2013-02-15,514.58,1,2.05,0.004,513.49,515.02,513.18,438339178,1915429619101,114238121636466.0
2013-02-18,518.52,1,3.94,0.0077,516.62,518.53,516.36,477324472,1904237770548,115111175894680.0
2013-02-19,522.49,1,3.97,0.0077,519.41,522.5,519.41,480404933,2211885961587,116136845395888.0
2013-02-20,525.69,1,3.2,0.0060999999999999995,524.74,525.99,524.36,481084364,2194672817260,116847521320763.0
2013-02-21,524.44,2,-1.25,-0.0024,525.09,526.94,524.44,511007517,2238268801140,116558556349688.0
2013-02-22,528.36,1,3.92,0.0075,525.85,529.81,525.77,513979836,2219407965509,117432707051132.0
2013-02-25,527.27,2,-1.09,-0.0021,531.3,531.4,527.26,455465476,2101436827026,117196531930368.0
2013-02-26,528.56,1,1.29,0.0024,525.59,529.26,525.43,435553592,1944946280876,117481186822627.0
2013-02-27,533.36,1,4.8,0.0091,531.98,533.43,530.86,463933500,2138235551777,118522095589852.0
2013-02-28,535.87,1,2.51,0.004699999999999999,536.25,536.53,534.59,407868237,2129089096277,119140364532028.0
2013-03-04,537.38,1,1.51,0.0028000000000000004,538.52,539.85,537.36,372090428,1814883177564,119455507955847.0
2013-03-05,543.96,1,6.58,0.012199999999999999,540.43,544.11,540.43,455089037,2419613133626,121044772057660.0
