Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2017-01-02,632.04,1,0.6,0.001,632.89,633.0,629.54,512158100,2331296845752,201847333798246.0
2017-01-03,636.57,1,4.53,0.0072,633.3,636.65,633.1,622536624,2971798384174,203329332133453.0
2017-01-04,639.79,1,3.22,0.0051,638.73,639.91,636.74,617472319,2956524937764,204392457157060.0
2017-01-05,642.48,1,2.69,0.0042,642.01,642.64,640.87,811278412,2913075888067,205120026216778.0
2017-01-06,643.68,1,1.2,0.0019,643.96,644.17,641.96,758431250,3023962515981,205659829978284.0
2017-01-09,642.15,2,-1.53,-0.0024,645.92,645.92,642.15,667256610,2788006873758,205305543123731.0
2017-01-10,636.73,2,-5.42,-0.0084,642.85,643.25,636.26,802070706,3189861649878,203578066875064.0
2017-01-11,637.9,1,1.17,0.0018,637.56,639.29,637.19,918742610,3223616379457,204211353947620.0
2017-01-12,632.87,2,-5.03,-0.0079,639.04,639.13,632.21,824130703,3093143638764,202633993643907.0
2017-01-13,634.68,1,1.81,0.0029,633.88,637.47,631.67,754595058,3110859858198,203273195742414.0
2017-01-16,627.88,2,-6.8,-0.010700000000000001,636.77,636.8,627.28,649971131,2508606880402,201198398206009.0
2017-01-17,624.0,2,-3.88,-0.0062,628.3,630.16,623.49,752485789,2620841314802,200019706856333.0
2017-01-18,626.89,1,2.89,0.0046,624.87,626.89,621.7,673239638,2564370631392,200962264807992.0
2017-01-19,626.19,2,-0.7,-0.0011,629.63,630.26,626.19,711784329,2643458833920,200776309216865.0
2017-01-20,622.12,2,-4.07,-0.006500000000000001,626.5,626.86,622.12,721926675,2565582955734,199648651160575.0
2017-01-23,615.99,2,-6.13,-0.009899999999999999,623.28,623.65,615.99,697954631,2615356181203,197697573531856.0
2017-01-24,612.93,2,-3.06,-0.005,616.36,616.95,612.89,682289370,2878759331362,196885381059580.0
2017-01-25,609.64,2,-3.29,-0.0054,615.37,616.72,609.25,773885509,3014616490153,196048667076121.0
2017-01-26,616.81,1,7.17,0.0118,611.43,616.81,610.05,639748585,2673478818600,198254006429093.0
2017-01-31,616.13,2,-0.68,-0.0011,616.77,618.32,615.06,727041461,2483535882530,198116418136620.0
2017-02-01,623.68,1,7.55,0.0123,617.3,623.68,617.26,938205818,2519282762325,200587177329462.0
2017-02-02,613.04,2,-10.64,-0.0171,623.46,623.46,613.02,1268187014,3233580612275,197458772920341.0
2017-02-03,609.21,2,-3.83,-0.0062,614.37,614.83,606.72,1217749954,3200876745086,196199685720246.0
2017-02-06,610.96,1,1.75,0.0029,610.79,611.44,607.77,654542310,2577946498124,196778448907806.0
2017-02-07,608.72,2,-2.24,-0.0037,611.65,612.62,606.59,683058511,2810687386316,196094985944167.0
2017-02-08,608.79,1,0.07,0.0001,609.72,609.84,604.75,722444253,2900426971282,196237884439706.0
2017-02-09,611.04,1,2.25,0.0037,610.11,611.22,607.37,1048213746,3090753321858,196982830620761.0
2017-02-10,610.58,2,-0.46,-0.0008,612.38,613.53,609.84,1111953239,3340096318763,196845176026993.0
2017-02-13,611.94,1,1.36,0.0022,611.59,611.94,609.36,867001274,2489652707069,197278124164497.0
2017-02-14,611.54,2,-0.4,-0.0007000000000000001,613.23,613.35,609.52,836263297,2582136799599,197258361113129.0
2017-02-15,615.95,1,4.41,0.0072,612.7,616.17,612.16,895635492,2720813639878,198697980493996.0
2017-02-16,616.58,1,0.63,0.001,617.86,617.96,613.94,962592142,2903710197872,198825609337114.0
2017-02-17,618.7,1,2.12,0.0034000000000000002,615.72,619.4,615.52,1123785575,2902054272525,199527547087582.0
2017-02-20,619.97,1,1.27,0.0021,620.18,620.46,618.98,918036941,2863974426006,200006823821068.0
2017-02-21,622.47,1,2.5,0.004,621.49,622.84,620.98,1171695227,3019024502660,200821981664738.0
2017-02-22,621.39,2,-1.08,-0.0017000000000000001,623.88,624.13,621.39,964762443,3076954448697,200463998067978.0
2017-02-23,617.67,2,-3.72,-0.006,622.41,622.96,617.67,811182823,2560303720525,199443904516716.0
2017-02-24,614.75,2,-2.92,-0.004699999999999999,619.35,620.04,614.71,967379893,2726380621911,198540998248186.0
2017-02-27,612.12,2,-2.63,-0.0043,615.77,615.83,612.12,617489785,2204360496442,197651917492691.0
2017-02-28,612.2,1,0.08,0.0001,613.67,614.36,611.13,675830148,2505277341094,197517535613850.0
2017-03-02,608.93,2,-3.27,-0.0053,614.58,614.59,608.61,705548615,2519659651769,196545694443923.0
2017-03-03,600.73,2,-8.2,-0.013500000000000002,607.59,607.59,597.43,902038906,2738704527006,194059809835493.0
2017-03-06,604.05,1,3.32,0.0055000000000000005,598.98,604.29,597.66,707686313,2253145436659,195097494706816.0
2017-03-07,606.05,1,2.0,0.0033,603.57,606.1,602.95,1018809224,2513099791393,195873559247221.0
2017-03-08,605.75,2,-0.3,-0.0005,607.15,607.42,604.8,882868475,2195883137043,195784915009586.0
2017-03-09,606.13,1,0.38,0.0006,607.58,610.58,605.3,885244911,2589338805747,195870136942139.0
2017-03-10,612.26,1,6.13,0.0101,607.01,612.26,596.85,1244834683,3371544552747,197849627914270.0
2017-03-13,615.59,1,3.33,0.0054,613.79,615.87,613.44,805129352,2751203424625,198959628382167.0
2017-03-14,614.12,2,-1.47,-0.0024,617.07,617.21,613.93,1063387118,3493114961729,198521579610068.0
2017-03-15,608.68,2,-5.44,-0.0089,615.38,615.54,608.03,1072600255,3806609226431,196776765566174.0
2017-03-16,613.88,1,5.2,0.0085,611.48,613.88,610.6,904944959,3425967603364,198408508297919.0
2017-03-17,613.26,2,-0.62,-0.001,615.09,615.09,611.65,823305565,3374967440924,198161649688996.0
2017-03-20,609.11,2,-4.15,-0.0068000000000000005,613.73,613.73,607.48,735059291,2984770016637,196980558127160.0
2017-03-21,609.73,1,0.62,0.001,610.7,612.13,608.66,831313030,3219647921306,197142911071253.0
2017-03-22,607.57,2,-2.16,-0.0034999999999999996,608.36,611.49,606.8,718836843,3011990576905,196379534951151.0
2017-03-23,605.53,2,-2.04,-0.0034000000000000002,609.36,609.68,604.48,824072059,3655399968097,196087736998040.0
2017-03-24,608.18,1,2.65,0.0044,607.34,608.28,605.59,746354939,3066044772351,196934467162522.0
2017-03-27,607.07,2,-1.11,-0.0018,609.63,611.03,606.96,813813680,3237627143288,197012013692364.0
2017-03-28,612.28,1,5.21,0.0086,608.75,612.28,607.98,806003266,3006588864357,198709297161822.0
2017-03-29,613.63,1,1.35,0.0022,614.65,614.66,612.55,788079799,3094800283843,199190879536933.0
2017-03-30,614.68,1,1.05,0.0017000000000000001,615.34,615.43,613.09,799647235,3118668395262,199516464034817.0
2017-03-31,619.28,1,4.6,0.0075,616.2,619.48,615.43,775556365,3281023008006,201074694139930.0
2017-04-03,628.52,1,9.24,0.0149,621.47,628.52,620.34,767673162,3447775905977,204093419558981.0
2017-04-04,625.49,2,-3.03,-0.0048,629.23,629.78,625.2,994549520,4448041667900,203133894342746.0
2017-04-05,630.17,1,4.68,0.0075,627.89,630.17,626.94,923742232,3954898130674,204824616193118.0
2017-04-06,630.46,1,0.29,0.0005,630.59,630.59,625.2,873353207,3921685691964,205060932387164.0
2017-04-07,633.32,1,2.86,0.0045000000000000005,632.16,633.49,629.61,833208482,3594226499664,206124753277747.0
2017-04-10,619.41,2,-13.91,-0.022000000000000002,633.24,633.24,617.16,865601160,4070175476696,201630100914240.0
2017-04-11,621.64,1,2.23,0.0036,620.25,625.18,614.21,813377015,3808425566147,202533659706376.0
2017-04-12,621.45,2,-0.19,-0.0003,622.54,622.73,619.27,695615989,3097814142504,202504416309706.0
2017-04-13,623.87,1,2.42,0.0039000000000000003,622.49,624.15,622.38,742489166,3806654062878,203361748267806.0
2017-04-14,618.24,2,-5.63,-0.009000000000000001,623.14,624.73,617.72,699918359,3426290108791,202113969771275.0
2017-04-17,629.47,1,11.23,0.0182,621.45,629.47,621.45,599166789,3102110358935,205728524369343.0
2017-04-18,634.73,1,5.26,0.0084,632.4,634.82,630.27,914101880,3709158862056,207518530225596.0
2017-04-19,635.99,1,1.26,0.002,634.93,636.42,633.64,814032116,3595341932109,207986273113695.0
2017-04-20,635.8,2,-0.19,-0.0003,636.87,637.49,635.44,875196563,3696417578841,207803577158233.0
2017-04-21,634.96,2,-0.84,-0.0013,638.02,638.02,633.7,700923888,3201454070105,207596937169244.0
2017-04-24,626.62,2,-8.34,-0.0131,635.58,635.58,626.62,709226849,3079771158001,204917565672011.0
2017-04-25,632.57,1,5.95,0.0095,629.21,632.57,629.21,820883526,2973889550657,206862186224735.0
2017-04-26,635.11,1,2.54,0.004,635.05,635.38,634.3,753711416,2860476728082,207741928423193.0
2017-04-27,631.11,2,-4.0,-0.0063,636.24,636.29,630.92,682484241,2705805736791,206526200066307.0
2017-04-28,628.24,2,-2.87,-0.0045000000000000005,632.83,632.83,627.28,755492658,2867020507470,205780811450310.0
2017-05-02,626.43,2,-1.81,-0.0029,629.21,629.53,626.4,596100943,2497416466426,205253681376558.0
2017-05-04,635.11,1,8.68,0.0139,628.1,635.11,628.1,509158897,2146888036381,208086314123513.0
2017-05-08,643.39,1,8.28,0.013000000000000001,638.36,643.39,638.09,550905469,2779491384074,211074528397997.0
2017-05-10,642.68,2,-0.71,-0.0011,645.7,645.7,641.54,768708996,3012178142917,210966102665534.0
2017-05-11,647.58,1,4.9,0.0076,644.44,647.58,643.35,731361641,3223881536510,212572034341091.0
2017-05-12,643.73,2,-3.85,-0.0059,648.56,648.56,642.96,762387319,3077789185880,211410070368884.0
2017-05-15,645.38,1,1.65,0.0026,644.59,646.31,642.79,699770939,2860575104688,212064864529686.0
2017-05-16,639.11,2,-6.27,-0.0097,646.5,646.5,638.43,723809300,3187652775580,210095883426725.0
2017-05-17,640.01,1,0.9,0.0014000000000000002,640.87,641.48,638.93,624355647,2846354378391,210501706050338.0
2017-05-18,638.12,2,-1.89,-0.003,633.4,638.16,633.14,785434984,3132873864320,209947697571854.0
2017-05-19,642.45,1,4.33,0.0068000000000000005,640.33,643.06,639.17,726626335,2836538327815,211522473794319.0
2017-05-22,642.62,1,0.17,0.0003,645.04,645.16,641.6,753237612,2852206105363,211589792565282.0
2017-05-23,644.73,1,2.11,0.0033,644.59,645.44,644.0,800749507,3009534917393,212295038757395.0
2017-05-24,646.04,1,1.31,0.002,646.44,648.05,645.03,844302875,3115864458148,212899818336782.0
2017-05-25,643.02,2,-3.02,-0.004699999999999999,648.25,648.29,642.87,766856273,2899471912640,211951827623220.0
2017-05-26,646.01,1,2.99,0.0046,644.97,646.45,644.3,656940051,2763155653643,212974132806026.0
2017-05-29,642.98,2,-3.03,-0.004699999999999999,648.15,648.22,642.75,626636871,2869585219425,211967028367417.0
2017-05-30,649.06,1,6.08,0.0095,645.09,649.09,644.34,599181689,2952005998857,213888677358563.0
