Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2000-01-04,2660.0,1,98.6,0.0385,2583.8,2682.6,2528.5,64949798,1771548428480,96090266801440.0
2000-01-05,2629.5,2,-30.5,-0.0115,2561.6,2635.8,2532.3,106351398,2116230548510,92811544154090.0
2000-01-06,2475.2,2,-154.3,-0.0587,2670.5,2684.1,2396.5,109938191,3166068058590,88221188507150.0
2000-01-07,2276.6,2,-198.6,-0.0802,2301.3,2324.9,2249.5,102453948,1563155814200,81174417784090.0
2000-01-10,2310.8,1,34.2,0.015,2363.0,2363.8,2184.1,94751859,2466018199530,78434076716540.0
2000-01-11,2423.9,1,113.1,0.0489,2374.9,2446.5,2374.9,117279047,2731491626220,82099885901580.0
2000-01-12,2278.1,2,-145.8,-0.0602,2293.2,2341.1,2235.9,88692766,2081338978620,76675722065110.0
2000-01-13,2122.4,2,-155.7,-0.0683,2210.7,2210.7,2087.3,76436257,1680959169440,70270249307540.0
2000-01-14,2034.3,2,-88.1,-0.0415,2153.8,2172.7,1976.6,102030985,1986669691690,65637742334990.0
2000-01-17,2058.6,1,24.3,0.011899999999999999,2054.8,2113.3,1976.3,114105592,2649235968750,67933937956200.0
2000-01-18,2114.4,1,55.8,0.0271,2067.1,2114.4,2053.1,104171139,2285233120480,70175456829060.0
2000-01-19,1925.1,2,-189.3,-0.0895,2150.1,2160.7,1920.3,110987385,2824431378380,64028071683800.0
2000-01-20,1896.3,2,-28.8,-0.015,1889.3,1897.9,1771.8,99564693,2320520337990,63186826116600.0
2000-01-21,1918.8,1,22.5,0.011899999999999999,1894.5,1972.9,1841.9,113822745,2696360437490,64936151878040.0
2000-01-24,1993.5,1,74.7,0.038900000000000004,1926.7,2023.0,1926.7,117084766,2418875519850,67316731017270.0
2000-01-25,1878.0,2,-115.5,-0.0579,1892.8,1953.5,1857.2,119806202,2044824759670,63066006992320.0
2000-01-26,1849.5,2,-28.5,-0.0152,1919.4,1936.0,1790.2,96733629,1774617818930,62939718785980.0
2000-01-27,1785.0,2,-64.5,-0.0349,1788.2,1810.2,1766.8,93714581,1451902958460,60374186851640.0
2000-01-28,1860.7,1,75.7,0.0424,1771.1,1863.9,1768.0,91288254,1722339319180,64535903486990.0
2000-01-31,1903.7,1,43.0,0.0231,1803.8,1929.2,1789.7,111851347,1947675344830,65529482763610.0
2000-02-01,1987.6,1,83.9,0.0441,1992.2,2004.8,1943.9,134277961,2131072273470,67844530676020.0
2000-02-02,2063.8,1,76.2,0.0383,1982.2,2067.6,1965.1,152430620,2736384623590,69753760727310.0
2000-02-03,2177.0,1,113.2,0.054900000000000004,2111.0,2209.4,2108.7,162816877,2865390307870,72945109175440.0
2000-02-07,2394.9,1,217.9,0.1001,2308.3,2400.3,2286.4,157019505,2399962413910,80043024940810.0
2000-02-08,2336.5,2,-58.4,-0.024399999999999998,2481.1,2523.4,2267.7,217856194,4877952235890,77675859701020.0
2000-02-09,2471.4,1,134.9,0.057699999999999994,2406.5,2489.7,2392.0,199325496,4412060066160,82086974332630.0
2000-02-10,2456.9,2,-14.5,-0.0059,2383.4,2553.4,2353.0,186956449,4711632811290,81040894708830.0
