Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2018-01-02,812.45,1,14.03,0.0176,803.63,813.4,800.54,989203617,6648960277501,287930060818024.0
2018-01-03,822.31,1,9.86,0.0121,816.3,824.18,812.22,1203095708,8157559996171,291431952262503.0
2018-01-04,808.01,2,-14.3,-0.0174,825.11,825.57,802.83,1346453484,8340291400536,286488157569745.0
2018-01-05,828.03,1,20.02,0.0248,812.05,828.04,812.05,1229153086,7724099120980,293546779077948.0
2018-01-08,839.51,1,11.48,0.0139,836.07,840.06,829.28,1228984892,8578445601327,297646336643844.0
2018-01-09,829.99,2,-9.52,-0.0113,841.39,843.56,827.29,1195954570,9531279021307,294270472464787.0
2018-01-10,834.91,1,4.92,0.0059,837.63,841.25,820.89,1104147489,7595330711354,296130452977090.0
2018-01-11,852.51,1,17.6,0.021099999999999997,835.23,852.51,830.37,1288804770,7951882909187,302174892626558.0
2018-01-12,873.05,1,20.54,0.0241,863.07,886.65,857.33,1180746454,12084008656944,309336778075821.0
2018-01-15,891.61,1,18.56,0.0213,879.56,892.29,865.68,1025675491,10722308761917,315980293802048.0
2018-01-16,901.23,1,9.62,0.0108,889.23,901.23,884.76,1009399148,9951628317599,319475330707431.0
2018-01-17,886.58,2,-14.65,-0.0163,902.37,905.95,884.91,1211998638,10481404984026,314397681542303.0
2018-01-18,898.19,1,11.61,0.0131,892.5,899.85,887.67,1260160680,9608884684721,318526338512242.0
2018-01-19,879.99,2,-18.2,-0.0203,902.85,902.97,875.43,1164749855,9321761083520,312351412160425.0
2018-01-22,873.09,2,-6.9,-0.0078000000000000005,875.95,880.85,864.38,1126585230,7311262224149,310067666975488.0
2018-01-23,894.43,1,21.34,0.024399999999999998,881.68,894.43,877.68,1047348260,8334657953016,317641608994614.0
2018-01-24,894.77,1,0.34,0.0004,901.62,903.17,891.03,1011725491,8582346650848,317938384537170.0
2018-01-25,898.6,1,3.83,0.0043,894.21,898.6,887.97,1025037663,7557703074180,320018179676642.0
2018-01-26,913.12,1,14.52,0.016200000000000003,898.53,913.12,895.32,1080156709,7200553607086,325468552062157.0
2018-01-29,927.05,1,13.93,0.015300000000000001,914.26,929.35,914.22,1279562137,8811855165879,330355506879090.0
2018-01-30,920.96,2,-6.09,-0.0066,928.72,932.01,918.79,1243821243,8657840266689,328115164515885.0
2018-01-31,913.57,2,-7.39,-0.008,910.89,917.78,903.52,1195259322,7543173670207,325329741484927.0
2018-02-01,908.2,2,-5.37,-0.0059,916.78,919.9,901.35,1407688515,8348927925044,323635364649118.0
2018-02-02,899.47,2,-8.73,-0.0096,911.46,911.77,887.97,1373001226,7817689872704,320376702089827.0
2018-02-05,858.22,2,-41.25,-0.045899999999999996,876.63,883.3,858.22,1043126897,7137050509315,305921036025151.0
2018-02-06,858.17,2,-0.05,-0.0001,821.24,858.74,814.46,1062693041,8623196623322,305838400155656.0
2018-02-07,829.96,2,-28.21,-0.0329,874.75,875.03,829.96,1033318239,8443700119659,295825451933958.0
2018-02-08,861.94,1,31.98,0.0385,834.89,867.04,824.64,796313078,8701287290487,307785807524489.0
2018-02-09,842.6,2,-19.34,-0.022400000000000003,832.13,850.7,832.13,764447795,5560304628431,268327495668019.0
2018-02-12,843.24,1,0.64,0.0008,854.09,854.94,843.24,692304168,4979550636946,268872401372775.0
2018-02-13,829.39,2,-13.85,-0.016399999999999998,852.94,854.08,829.39,832909497,5374999197192,264914094862373.0
2018-02-14,848.03,1,18.64,0.0225,835.6,848.03,830.78,722666509,5129493555159,270883065871269.0
2018-02-19,875.81,1,27.78,0.032799999999999996,855.78,875.81,855.58,684361251,4958433491869,279695577242350.0
2018-02-20,864.41,2,-11.4,-0.013000000000000001,873.99,877.9,861.5,797235793,5541460435071,276389662008382.0
2018-02-21,875.58,1,11.17,0.0129,867.92,877.69,864.21,814576509,5281216304108,280628256787716.0
2018-02-22,870.22,2,-5.36,-0.0060999999999999995,871.72,873.48,863.89,857859715,4798708144565,278950339998024.0
2018-02-23,874.78,1,4.56,0.0052,873.52,875.73,871.41,770224870,5047910681870,280176352991224.0
2018-02-26,874.43,2,-0.35,-0.0004,881.36,884.26,869.66,802090662,4791869636807,279988061411727.0
2018-02-27,874.01,2,-0.42,-0.0005,880.88,882.04,874.0,794503531,5160799478666,279839410779018.0
2018-02-28,857.06,2,-16.95,-0.0194,866.5,868.53,853.9,820922600,5230313751866,274633003992995.0
