Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2025-01-02,686.63,1,8.44,0.0124,678.98,687.25,675.96,741587124,5912360145938,344423635810547.0
2025-01-03,705.76,1,19.13,0.0279,688.04,706.46,687.73,871626030,7988209959039,353817405553060.0
2025-01-06,717.96,1,12.2,0.0173,707.87,718.86,707.87,1109992880,8258064748146,360017098034976.0
2025-01-07,718.29,1,0.33,0.0005,719.68,723.09,717.07,1230039625,8174853992098,360367857019386.0
2025-01-08,719.63,1,1.34,0.0019,713.78,720.21,712.62,1124301750,6913236534847,361070265502191.0
2025-01-09,723.52,1,3.89,0.0054,718.89,723.7,712.35,992523922,7502223198476,363118431218266.0
2025-01-10,717.89,2,-5.63,-0.0078000000000000005,722.21,723.47,715.68,914398003,6601204072715,360309762116239.0
2025-01-13,708.21,2,-9.68,-0.013500000000000002,713.98,718.96,707.6,770836664,5638973154335,356078608341734.0
2025-01-14,718.04,1,9.83,0.0139,712.03,718.6,709.11,911711452,6801057772805,361067651008505.0
2025-01-15,711.61,2,-6.43,-0.009000000000000001,722.16,722.34,709.82,982777494,6595897658814,357796530372816.0
2025-01-16,724.24,1,12.63,0.0177,720.35,725.78,720.35,822196863,6683933349897,364133995938266.0
2025-01-17,724.69,1,0.45,0.0006,723.05,725.54,722.28,844070196,6992862771104,364479404798641.0
2025-01-20,727.66,1,2.97,0.0040999999999999995,727.59,728.51,722.77,756376851,6339532887147,365874385853105.0
2025-01-21,726.07,2,-1.59,-0.0022,728.57,733.91,720.73,860868642,7132228371381,365280195075588.0
2025-01-22,732.31,1,6.24,0.0086,731.17,733.89,729.46,917737627,7475319364269,368360207434957.0
2025-01-23,724.01,2,-8.3,-0.0113,731.69,731.72,723.49,921233004,7015212042796,364441865611068.0
2025-01-24,728.74,1,4.73,0.006500000000000001,725.78,731.7,722.82,763299520,6343842337858,367274172545405.0
2025-01-31,728.29,2,-0.45,-0.0006,724.96,728.41,723.3,687448836,6531726911469,367126940213354.0
2025-02-03,703.8,2,-24.49,-0.0336,718.26,718.26,700.57,843786203,7440589706733,355305744954193.0
2025-02-04,719.92,1,16.12,0.0229,713.55,726.28,713.55,996620510,8417510783751,363587949463097.0
2025-02-05,730.98,1,11.06,0.0154,724.6,731.92,724.6,815898537,8097572917090,368943222732921.0
2025-02-06,740.32,1,9.34,0.0128,735.94,740.32,734.91,858061283,8515712965704,373633475899069.0
2025-02-07,742.9,1,2.58,0.0034999999999999996,739.88,744.68,737.61,973353714,9929371402136,375077397728902.0
2025-02-10,749.67,1,6.77,0.0091,740.12,750.46,735.71,1005599352,10816609918803,378488631738113.0
2025-02-11,749.59,2,-0.08,-0.0001,751.25,754.62,749.36,987198406,10013921895477,378570153375273.0
2025-02-12,745.18,2,-4.41,-0.0059,748.65,748.65,742.85,895422568,8611339860094,376565036587962.0
2025-02-13,749.28,1,4.1,0.0055000000000000005,748.69,751.83,744.83,815852418,8391742906978,378870539511192.0
2025-02-14,756.32,1,7.04,0.009399999999999999,752.08,758.72,752.04,901114792,10084980780532,382900831746409.0
2025-02-17,768.48,1,12.16,0.0161,759.21,768.48,757.77,885361507,9312985299233,389416156462502.0
2025-02-18,773.65,1,5.17,0.0067,769.93,773.77,765.99,1064611034,10121234693865,392037051618906.0
2025-02-19,778.27,1,4.62,0.006,774.12,778.98,772.63,939913640,10913313669393,394243294233280.0
2025-02-20,768.27,2,-10.0,-0.0128,777.78,781.54,766.83,1045130301,10415463533760,389640020603937.0
2025-02-21,774.65,1,6.38,0.0083,768.39,774.78,767.18,881243487,8182601802642,392602420154611.0
2025-02-24,773.33,2,-1.32,-0.0017000000000000001,766.94,773.51,764.48,904411705,7924512242876,392294112296850.0
2025-02-25,769.43,2,-3.9,-0.005,766.85,773.91,765.26,962424381,8757281474050,390764703025874.0
2025-02-26,771.41,1,1.98,0.0026,769.0,774.2,766.69,909127367,7969806149515,391744101242164.0
2025-02-27,770.85,2,-0.56,-0.0007000000000000001,774.13,776.57,769.6,806160338,7469652252807,391416417741301.0
2025-02-28,743.96,2,-26.89,-0.0349,760.1,760.1,743.95,860877844,7789832800055,377926445581963.0
2025-03-04,737.9,2,-6.06,-0.008100000000000001,739.68,739.68,730.96,622276869,5493892282378,375108425479583.0
