,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,314000,2,-3500,-1.1,317000,326500,310000,375775,118768097750,16826111702000,53586343,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,93600,1,1500,1.63,93200,95800,90100,771000,71184027000,12708647827200,135776152,KSQ
2,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,116700,1,2200,1.92,115800,120200,112900,345739,40014658550,11416811647800,97830434,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,501000,1,4000,0.8,499500,521000,489500,133799,67526947750,9719328858000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,177800,2,-1500,-0.84,184800,188000,172500,1264896,225427761800,8264343313800,46481121,KSQ
5,028300,KR7028300002,HLB,KOSDAQ,중견기업부,43150,1,400,0.94,42500,44400,41800,630949,27094217100,5747503322450,133198223,KSQ
6,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,116600,2,-3400,-2.83,123500,124500,110400,1261268,145346483400,5723182856600,49083901,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,70800,2,-500,-0.7,72200,72300,68800,725587,51143619100,5395798980000,76211850,KSQ
8,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,404000,1,25500,6.74,388500,408500,386000,179666,71816553750,4977098200000,12319550,KSQ
9,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,84100,2,-2700,-3.11,86500,89100,82400,289348,24432774250,4708545638300,55987463,KSQ
10,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,194000,2,-2700,-1.37,196700,203500,186900,134526,25950153150,4523565900000,23317350,KSQ
11,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,189000,2,-800,-0.42,192000,203000,185800,171924,33030873350,4433462208000,23457472,KSQ
12,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,113900,2,-500,-0.44,115500,120600,112000,212377,24370330750,4216511710200,37019418,KSQ
13,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,398000,2,-27500,-6.46,418500,423500,396500,197721,79531151250,4135079904000,10389648,KSQ
14,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,280000,1,19000,7.28,263000,289000,259000,392691,108773450250,4105087840000,14661028,KSQ
15,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,108700,1,2900,2.74,108900,110800,102700,861169,92738708750,4072329299700,37463931,KSQ
16,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,134100,2,-500,-0.37,137800,140500,126800,344400,45641802800,3884436347400,28966714,KSQ
17,095340,KR7095340006,ISC,KOSDAQ,우량기업부,161300,1,1500,0.94,159800,163500,153000,187860,29992465150,3419085455400,21197058,KSQ
18,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,61900,2,-2100,-3.28,64300,66200,60800,135246,8404462950,3324958500000,53715000,KSQ
19,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,40400,2,-800,-1.94,42250,42300,38900,2322000,93505928025,3324920000000,82300000,KSQ
20,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,179700,2,-1000,-0.55,178600,185000,171900,101942,17998767400,3314223812100,18443093,KSQ
21,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,65500,1,2500,3.97,65700,71200,64300,1187394,79946605500,3282272268500,50111027,KSQ
22,145020,KR7145020004,휴젤,KOSDAQ,우량기업부,256000,2,-6500,-2.48,262500,264000,250500,48360,12318161500,3203884288000,12515173,KSQ
23,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,28000,1,2700,10.67,25500,30150,25350,9773083,280309158800,3118529092000,111376039,KSQ
24,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,131100,2,-3900,-2.89,135100,137500,123000,141541,18211139200,3004293106200,22916042,KSQ
25,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,260000,1,1000,0.39,261000,274500,248500,103411,26806798000,2875971540000,11061429,KSQ
26,095610,KR7095610002,테스,KOSDAQ GLOBAL,우량기업부,147500,1,2500,1.72,152400,157500,139450,460898,67573307750,2855600000000,19360000,KSQ
27,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,61400,2,-300,-0.49,62200,63700,59200,759933,46393329500,2814429192600,45837609,KSQ
28,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,42850,1,2050,5.02,41800,45000,41550,2550832,110983065450,2809942398200,65576252,KSQ
29,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,81500,2,-6800,-7.7,89000,91000,79200,4217565,351086523350,2807090889500,34442833,KSQ
30,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,244000,1,17000,7.49,225000,259000,224000,137010,32883825250,2727777504000,11179416,KSQ
31,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,118600,1,6400,5.7,113500,123800,112100,1362139,162590112250,2630234896000,22177360,KSQ
32,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,322000,2,-6000,-1.83,328000,329500,301000,38880,12188503250,2504698252000,7778566,KSQ
33,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,37500,2,-2200,-5.54,39750,39950,37100,512724,19522715650,2446337212500,65235659,KSQ
34,067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,36600,2,-50,-0.14,37350,37900,34800,1927123,70840325100,2433565805400,66490869,KSQ
35,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),28550,1,2950,11.52,26800,31850,24900,9800839,276301438575,2425898068000,84970160,KSQ
36,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,111200,1,6000,5.7,108300,115400,98600,324859,35075252450,2397738324000,21562395,KSQ
37,226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,112000,2,-500,-0.44,113000,115800,107800,274197,30243975050,2359039200000,21062850,KSQ
38,178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,36950,3,0,0.0,37300,37800,35250,1260086,45942990300,2351894732150,63650737,KSQ
39,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,106400,2,-1200,-1.12,107700,110000,104400,76624,8129352850,2221274283200,20876638,KSQ
40,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,43450,1,250,0.58,44100,44150,41800,480216,20552882675,2214651974700,50970126,KSQ
