,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,152300,1,400,0.26,151200,154100,150000,344663,52407063800,20678707949600,135776152,KSQ
1,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,208000,3,0,0.0,208000,211000,204500,121009,25115269500,20348730272000,97830434,KSQ
2,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,375500,1,9500,2.6,368000,378500,365000,77897,28976980250,20101958046500,53533843,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,612000,2,-3000,-0.49,614000,617000,602000,21229,12918100000,11872713096000,19399858,KSQ
4,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,483500,2,-2000,-0.41,490500,490500,479500,43604,21076936250,11341687712000,23457472,KSQ
5,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),107700,1,900,0.84,107000,109600,105900,55005,5913223450,9126072585000,84736050,KSQ
6,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,162000,1,500,0.31,162600,163400,160000,61242,9867154800,9069969006000,55987463,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,115300,3,0,0.0,114900,115300,113400,83696,9552908350,8787226305000,76211850,KSQ
8,028300,KR7028300002,HLB,KOSDAQ,중견기업부,63800,1,1100,1.75,64200,64400,62600,138245,8784626050,8493853755200,133132504,KSQ
9,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,200500,1,3100,1.57,200000,202000,195900,65332,12969934400,7340372769000,36610338,KSQ
10,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,345000,1,38000,12.38,314500,345000,313000,83239,27212923250,6348748995000,18402171,KSQ
11,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,262500,2,-1500,-0.57,266500,266500,261000,22610,5941158750,6120804375000,23317350,KSQ
12,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,122100,1,900,0.74,119700,122600,119600,92871,11251281650,5993144312100,49083901,KSQ
13,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,465500,2,-5000,-1.06,471000,474000,464500,12970,6069949750,5734750525000,12319550,KSQ
14,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,98900,2,-2400,-2.37,99000,99000,97300,12957,1267281200,5312413500000,53715000,KSQ
15,095340,KR7095340006,ISC,KOSDAQ GLOBAL,우량기업부,229000,3,0,0.0,228500,230000,225000,22295,5070065000,4854126282000,21197058,KSQ
16,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,282750,1,9750,3.57,272500,286500,269000,93638,26283098500,4143058842000,14652728,KSQ
17,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,22900,1,350,1.55,22550,23750,22100,5246319,121590204200,3918104857800,171096282,KSQ
18,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,57800,2,-400,-0.69,58600,58600,57700,50123,2910008100,3770621090200,65235659,KSQ
19,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,44500,3,0,0.0,44500,44650,43500,398794,17538614775,3662350000000,82300000,KSQ
20,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,77600,1,7200,10.23,71900,78600,70300,1141396,85502007550,3606934989600,46481121,KSQ
21,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,50800,2,-1700,-3.24,52500,52500,49100,284326,14363627550,3602879408400,70922823,KSQ
22,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,176100,1,2600,1.5,178100,178100,171000,43800,7619620400,3574932666300,20300583,KSQ
23,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,79800,1,900,1.14,80800,80800,78800,72192,5759557200,3495570930600,43804147,KSQ
24,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,54200,1,100,0.18,54700,54800,53600,147916,8011701000,3482233741000,64247855,KSQ
25,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,31100,2,-1300,-4.01,30850,31450,30500,1101811,34048790375,3463794812900,111376039,KSQ
26,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,433000,1,5000,1.17,429500,434500,420500,6565,2804592250,3368119078000,7778566,KSQ
27,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,271500,1,2000,0.74,271500,275000,267000,12228,3304940000,3340544959500,12304033,KSQ
28,0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,51100,1,500,0.99,51100,51200,50200,35634,1805574100,3304696327100,64671161,KSQ
29,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,308500,2,-4000,-1.28,312000,312000,306500,7928,2442237000,3205206408000,10389648,KSQ
30,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,285000,2,-20500,-6.71,302000,302000,276000,35647,10199474000,3186133560000,11179416,KSQ
31,083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,101600,1,2900,2.94,99900,103800,99400,225151,23026489000,3143948500000,30944375,KSQ
32,178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,52100,1,1900,3.78,50200,52100,49500,533942,27362820775,3086426350900,59240429,KSQ
33,476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,219000,1,19200,9.61,218000,221000,211500,318316,68809063500,3051511398000,13933842,KSQ
34,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,130400,2,-2200,-1.66,132100,132200,128200,26806,3474293400,2988251876800,22916042,KSQ
35,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,48700,1,1600,3.4,47200,48950,47000,292197,14054243000,2979071919600,61171908,KSQ
36,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,142400,1,1400,0.99,142500,142800,140000,14043,1982814300,2967384884800,20838377,KSQ
37,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,58300,2,-700,-1.19,58400,59100,56900,132824,7700751600,2919395062100,50075387,KSQ
38,222800,KR7222800005,심텍,KOSDAQ GLOBAL,우량기업부,76800,1,600,0.79,76200,77400,74700,133520,10118686600,2867882342400,37342218,KSQ
39,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,54800,2,-500,-0.9,54800,55300,54200,97310,5318421150,2817514271200,51414494,KSQ
40,140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),92600,1,900,0.98,92900,92900,89800,24905,2276470350,2814314664200,30392167,KSQ
41,082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,58500,1,2200,3.91,58800,59700,56600,157782,9212321650,2652359404500,45339477,KSQ
42,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,58200,2,-300,-0.51,58600,58600,57800,16723,973241100,2584215722400,44402332,KSQ
43,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,116000,1,1400,1.22,114100,117800,112700,67619,7842039850,2572573760000,22177360,KSQ
44,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,96700,1,3400,3.64,92700,96900,92100,86841,8213623400,2567717841400,26553442,KSQ
45,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,115700,2,-3200,-2.69,118700,118700,115100,26481,3074414050,2494769101500,21562395,KSQ
46,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,15830,1,250,1.6,15600,16520,15580,6994667,111949213005,2461337997800,155485660,KSQ
