,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,353500,2,-16000,-4.33,367000,378500,345000,578159,207102730000,18889185907500,53586343,KSQ
1,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,169400,2,-2900,-1.68,171400,175600,164700,894927,151901163600,16415946825200,97830434,KSQ
2,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,116000,2,-1500,-1.28,117600,119800,112500,1236020,143325577150,15736456016800,135776152,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,590000,2,-25000,-4.07,608000,611000,573000,124142,73220412000,11426516362000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,193100,2,-19400,-9.13,219000,219500,190200,2644597,524137752150,9063818595000,46481121,KSQ
5,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),102100,2,-4500,-4.22,106700,109900,99900,381632,39633112550,8650507537500,84892125,KSQ
6,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,156000,2,-7200,-4.41,168000,168000,148800,1529607,237421004750,7524562023300,49083901,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,92600,1,300,0.33,92300,93700,89800,1719290,157844046550,6988626645000,76211850,KSQ
8,028300,KR7028300002,HLB,KOSDAQ,중견기업부,48100,2,-2000,-3.99,49800,50500,47400,762240,36921273350,6400174615150,133198223,KSQ
9,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,498500,2,-9500,-1.87,517000,523000,476000,210546,104595911000,6085857700000,12319550,KSQ
10,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,253500,2,-9500,-3.61,261500,266500,245500,136094,34500713750,5923011680000,23457472,KSQ
11,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,99100,2,-2200,-2.17,100300,104100,96200,423120,42085629700,5497968866600,55987463,KSQ
12,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,101400,2,-2600,-2.5,105600,110700,97800,951764,98302087650,5029721430800,50096827,KSQ
13,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,134600,1,100,0.07,134000,144400,130500,346880,47254249500,4990217546400,37019418,KSQ
14,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,111200,1,2900,2.68,106600,115800,103200,2431755,270682801550,4857879902300,43804147,KSQ
15,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,204500,2,-12000,-5.54,218000,218000,202000,242209,50004143000,4768398075000,23317350,KSQ
16,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,165000,2,-7000,-4.07,176600,176800,160300,513210,85072071250,4767921124400,28966714,KSQ
17,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,124300,2,-3200,-2.51,131000,132600,121200,930243,117876942150,4701723340500,37463931,KSQ
18,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,56600,2,-2800,-4.71,61700,63200,54700,10024949,591101689900,4617030000000,82300000,KSQ
19,178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,67500,2,-1600,-2.32,69200,71900,65200,1145945,77452902150,4258234305300,63650737,KSQ
20,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,287000,2,-13500,-4.49,301500,305500,279500,243135,70102726500,4206567036000,14657028,KSQ
21,095340,KR7095340006,ISC,KOSDAQ,우량기업부,186000,2,-7000,-3.63,196000,199900,182100,570084,106474484900,3953251317000,21197058,KSQ
22,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,114300,2,-3400,-2.89,122400,129100,110900,7953167,969561273550,3916150112100,34442833,KSQ
23,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,167600,2,-9100,-5.15,178500,178900,161000,225136,37606206550,3804062972000,22916042,KSQ
