,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,286000,2,-7500,-2.56,290000,296500,283000,184705,53564036500,15325694098000,53586343,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,82100,2,-1500,-1.79,87400,91700,81500,1012662,87973769250,11147222079200,135776152,KSQ
2,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,101100,2,-1400,-1.37,106700,111700,100600,268229,28437942600,9890656877400,97830434,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,450000,2,-39500,-8.07,485000,488000,446250,75234,35144946250,8729936100000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,126300,2,-7100,-5.32,134800,141600,125600,513881,68008325500,5870565582300,46481121,KSQ
5,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,64400,2,-2500,-3.74,67100,68700,64000,168120,11106791800,4908043140000,76211850,KSQ
6,028300,KR7028300002,HLB,KOSDAQ,중견기업부,35600,1,400,1.14,34750,36650,34750,351805,12653073750,4741856738800,133198223,KSQ
7,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,81000,2,-2300,-2.76,82400,86100,80500,167633,13951811650,4534984503000,55987463,KSQ
8,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,85900,2,-6700,-7.24,91200,98900,85700,710824,65048740600,4216307095900,49083901,KSQ
9,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,388000,2,-6500,-1.65,396500,410000,385500,92340,36973992250,4031183424000,10389648,KSQ
10,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,170700,2,-7300,-4.1,177300,183200,169300,87312,15407592300,3980271645000,23317350,KSQ
11,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,107500,2,-3400,-3.07,110800,114300,106500,153018,16920726200,3979587435000,37019418,KSQ
12,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,106100,1,100,0.09,104900,112500,102500,484698,52061760150,3974923079100,37463931,KSQ
13,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,312500,2,-24000,-7.13,339000,343000,311500,33215,10868318000,3849859375000,12319550,KSQ
14,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,160800,2,-4300,-2.6,165000,168100,159800,60117,9851442000,3771961497600,23457472,KSQ
15,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,116500,2,-4700,-3.88,123800,129000,116000,140408,17117168000,3374622181000,28966714,KSQ
16,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,62400,2,-4400,-6.59,65200,67200,62300,32719,2106821600,3351816000000,53715000,KSQ
17,145020,KR7145020004,휴젤,KOSDAQ,우량기업부,266000,2,-13000,-4.66,273500,284500,266000,48957,13474526250,3329036018000,12515173,KSQ
18,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,223000,2,-10500,-4.5,237500,243000,221000,85356,19681056250,3269409244000,14661028,KSQ
19,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,44700,2,-850,-1.87,45100,46100,44350,103906,4714225975,2916033957300,65235659,KSQ
20,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,33800,2,-2000,-5.59,36250,37200,33600,684437,24170100325,2781740000000,82300000,KSQ
21,095340,KR7095340006,ISC,KOSDAQ,우량기업부,129900,2,-6400,-4.7,138300,141100,129800,43228,5795976200,2753497834200,21197058,KSQ
22,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,54900,2,-3000,-5.18,58100,59700,54700,216335,12288998250,2751095382300,50111027,KSQ
23,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,142200,2,-15300,-9.71,153200,157000,142100,44309,6580481600,2622607824600,18443093,KSQ
24,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,74100,2,-200,-0.27,75400,80300,73400,807132,61694301300,2552213925300,34442833,KSQ
25,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,22750,2,-1450,-5.99,24400,24750,22700,639954,15120114025,2533804887250,111376039,KSQ
26,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,54400,2,-1300,-2.33,54700,58300,54200,635117,35678794100,2493565929600,45837609,KSQ
27,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,37650,2,-1700,-4.32,39000,40400,37500,253741,9877988425,2468945887800,65576252,KSQ
28,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,107700,2,-9500,-8.11,117000,121600,107400,65412,7352063600,2468057723400,22916042,KSQ
29,226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,116200,2,-7300,-5.91,121600,124600,115200,68564,8231910700,2447503170000,21062850,KSQ
30,095610,KR7095610002,테스,KOSDAQ GLOBAL,우량기업부,123100,2,-7000,-5.38,132200,137900,122800,149731,19444206950,2383216000000,19360000,KSQ
31,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,290000,2,-7500,-2.52,297500,305000,287500,15726,4629594500,2255784140000,7778566,KSQ
32,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,203000,2,-4000,-1.93,211500,219000,202000,32922,6891998500,2245470087000,11061429,KSQ
33,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,100200,2,-8200,-7.56,109100,109700,99500,276519,28787946800,2222171472000,22177360,KSQ
34,263750,KR7263750002,펄어비스,KOSDAQ,우량기업부,34700,2,-500,-1.42,35200,36050,34550,84668,2993712150,2180683677000,62843910,KSQ
35,178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,33150,2,-2350,-6.62,36200,37400,33050,441529,15427521950,2110021931550,63650737,KSQ
36,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,97600,2,-3700,-3.65,100500,101900,97100,31132,3097844500,2037559868800,20876638,KSQ
37,067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,30000,2,-900,-2.91,31350,32050,29800,354573,10947558400,1994726070000,66490869,KSQ
38,098460,KR7098460009,고영,KOSDAQ,우량기업부,29050,2,-2000,-6.44,31950,32000,29000,489059,14829260925,1981332387650,68204213,KSQ
39,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,91700,2,-9900,-9.74,102000,103900,91700,86267,8278245450,1977271621500,21562395,KSQ
40,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,38700,2,-950,-2.4,40450,40700,38500,206061,8171487700,1972543876200,50970126,KSQ
41,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,43300,2,-150,-0.35,42850,44450,42850,55325,2425439325,1922620975600,44402332,KSQ
42,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,169900,2,-7900,-4.44,178300,183400,169300,21048,3683254900,1899382778400,11179416,KSQ
43,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,10820,2,-420,-3.74,11250,11540,10710,1271118,14237372615,1869529501840,172784612,KSQ
44,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,11190,1,120,1.08,11170,12030,11080,13234057,153227664685,1739884535400,155485660,KSQ
45,140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,247000,2,-6000,-2.37,250500,258500,247000,15297,3867240750,1729609843000,7002469,KSQ
46,041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,73600,2,-100,-0.14,73700,76800,73400,37929,2845239200,1685049184000,22894690,KSQ
47,140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),54400,2,-1100,-1.98,55200,57100,53900,45137,2508732800,1664966073600,30605994,KSQ
48,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,46150,2,-1000,-2.12,46850,47800,45900,88616,4161127025,1639824505800,35532492,KSQ
49,290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,60400,2,-3400,-5.33,62300,63700,60300,61962,3812317250,1628970121600,26969704,KSQ
50,089030,KR7089030001,테크윙,KOSDAQ,중견기업부,43850,2,-3450,-7.29,47350,48700,43750,254833,11713851450,1624802333250,37053645,KSQ
51,060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,29750,2,-1350,-4.34,31200,31800,29600,46951,1430902150,1554105906500,52238854,KSQ
