,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,149100,1,9600,6.88,148000,151000,146100,969146,143855759450,20244224263200,135776152,KSQ
1,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,202000,1,9800,5.1,202000,204000,197500,410700,82399459300,19761747668000,97830434,KSQ
2,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,360000,1,18500,5.42,354000,366000,351500,261074,93438437500,19272183480000,53533843,KSQ
3,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,744000,2,-85000,-10.25,760000,838000,713000,910201,706154962500,17452359168000,23457472,KSQ
4,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,561000,1,40000,7.68,555000,567000,542000,102294,56972347500,10883320338000,19399858,KSQ
5,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,180000,1,14100,8.5,174000,184000,174000,399591,71723205000,10077743340000,55987463,KSQ
6,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),108500,1,1800,1.69,113000,114600,105300,500155,54696422600,9129824725000,84145850,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,104600,1,10200,10.81,99700,104600,98700,725098,74398004100,7971759510000,76211850,KSQ
8,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,205500,1,13500,7.03,200000,210000,199000,280671,57354688300,7523424459000,36610338,KSQ
9,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,308000,1,14500,4.94,301500,314500,294500,122956,37661543250,7181743800000,23317350,KSQ
10,028300,KR7028300002,HLB,KOSDAQ,중견기업부,53100,1,2500,4.94,52400,53800,51900,562563,29852406400,7068539462400,133117504,KSQ
11,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,319000,1,12000,3.91,316000,325000,307000,74540,23656118500,5867533199000,18393521,KSQ
12,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,117900,1,9800,9.07,116000,118700,112100,486514,56322654200,5786991927900,49083901,KSQ
13,095340,KR7095340006,ISC,KOSDAQ GLOBAL,우량기업부,264000,1,31000,13.3,246500,266000,246000,247902,64738131500,5596023312000,21197058,KSQ
14,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,435000,1,50500,13.13,407500,436000,407000,100790,42893827750,5359004250000,12319550,KSQ
15,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,96200,1,5400,5.95,93800,97600,92900,92913,8892146800,5167383000000,53715000,KSQ
16,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,72000,1,3000,4.35,65600,77400,65500,4800757,346584083950,4625845560000,64247855,KSQ
17,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,200500,1,15400,8.32,193500,205000,192300,225655,44951876000,4070266891500,20300583,KSQ
18,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,267000,1,26000,10.79,257000,271500,249500,258492,68131867000,3912278376000,14652728,KSQ
19,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,22050,1,1650,8.09,22100,23150,21600,18008910,398876445375,3772673018100,171096282,KSQ
20,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,44500,1,3600,8.8,43500,44900,42850,1459434,64017374900,3662350000000,82300000,KSQ
21,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,54600,1,4100,8.12,52300,55300,52300,256063,13882128900,3561866981400,65235659,KSQ
22,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,47400,1,9650,25.56,41350,48850,40000,2664797,123541160725,3361741810200,70922823,KSQ
23,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,74900,1,7100,10.47,71300,76600,70400,397566,29311532700,3280930610300,43804147,KSQ
24,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,313000,1,14000,4.68,305500,315000,304000,66722,20713564750,3251959824000,10389648,KSQ
25,0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,49600,1,2400,5.08,49400,50400,48850,173167,8605274450,3207689585600,64671161,KSQ
26,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,152800,1,8200,5.67,150500,155000,148800,111301,16859058550,3182533680000,20828100,KSQ
27,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,257000,1,16500,6.86,247500,261000,246500,42031,10761044500,3162136481000,12304033,KSQ
28,476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,226500,1,28900,14.63,214000,234000,208000,419580,92900405000,3156015213000,13933842,KSQ
29,083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,99600,1,7100,7.68,97800,100200,96600,298245,29329363200,3082059750000,30944375,KSQ
30,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,396000,1,32000,8.79,385000,398000,381000,51357,20026713250,3080312136000,7778566,KSQ
31,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,65100,1,4400,7.25,65900,66000,62900,1028259,66008833350,3025920977100,46481121,KSQ
32,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,25750,1,1900,7.97,25200,26400,24900,825272,21111058575,2867933004250,111376039,KSQ
33,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,123700,1,13000,11.74,117800,125600,116800,180468,22130560350,2834714395400,22916042,KSQ
34,140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),90000,1,3400,3.93,90700,92300,88600,205110,18521976150,2735295030000,30392167,KSQ
35,178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,46500,1,4000,9.41,44300,46950,43800,1538493,70354034150,2732812719000,58770166,KSQ
36,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,53000,1,7050,15.34,48550,54200,48300,1273082,66406929550,2650558461000,50010537,KSQ
37,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,232500,1,4000,1.75,239500,241000,229000,83201,19331538750,2599214220000,11179416,KSQ
38,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,57500,1,2700,4.93,56100,58200,56100,71063,4066677200,2511818615000,43683802,KSQ
39,319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,86400,1,6900,8.68,84000,88900,82500,482829,41687079450,2502724089600,28966714,KSQ
40,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,94200,1,19200,25.6,79800,94400,79300,1627878,146769016200,2501334236400,26553442,KSQ
