,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,339500,1,36000,11.86,333000,344000,322000,1019594,341938888250,18192563448500,53586343,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,88100,1,1900,2.2,88400,90100,87300,536670,47574601450,11961878991200,135776152,KSQ
2,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,114100,1,4300,3.92,112700,116000,111500,286385,32708080350,11162452519400,97830434,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,471500,1,9000,1.95,467500,479000,458000,68240,32124707750,9147033047000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,177300,1,5700,3.32,177700,178900,172700,788956,138884207950,8241102753300,46481121,KSQ
5,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,113900,1,4600,4.21,112200,113900,108800,534082,59682404400,5590656323900,49083901,KSQ
6,028300,KR7028300002,HLB,KOSDAQ,중견기업부,39900,2,-2200,-5.23,43850,44600,38050,1695039,68011947475,5314609097700,133198223,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,69500,1,1600,2.36,69200,69600,67700,343292,23620827600,5296723575000,76211850,KSQ
8,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,415000,3,0,0.0,421500,433500,408500,106381,44604118000,5112613250000,12319550,KSQ
9,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,82500,1,2800,3.51,83900,85000,79300,272917,22447847300,4618965697500,55987463,KSQ
10,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,185900,3,0,0.0,190800,192700,183800,115593,21786894300,4334695365000,23317350,KSQ
11,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,114900,1,4200,3.79,113100,118300,110100,592567,67967890400,4304605671900,37463931,KSQ
12,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,413500,1,22500,5.75,398500,416500,398500,156013,63822280750,4296119448000,10389648,KSQ
13,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,182800,1,3200,1.78,185900,188900,181100,139051,25597779050,4288025881600,23457472,KSQ
14,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,108300,1,3900,3.74,110700,113000,104000,219126,23581463550,4009202969400,37019418,KSQ
15,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,48000,1,2300,5.03,45950,49300,45250,5239568,251633378400,3950400000000,82300000,KSQ
16,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,262500,2,-4500,-1.69,271500,272000,260000,195367,51551538000,3848519850000,14661028,KSQ
17,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,130100,1,1000,0.77,132500,132900,127800,193152,25149400100,3768569491400,28966714,KSQ
18,095340,KR7095340006,ISC,KOSDAQ,우량기업부,168700,2,-8600,-4.85,177500,177700,167600,263649,45003332800,3575943684600,21197058,KSQ
19,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,65900,1,2000,3.13,64700,66700,62000,341141,22084349100,3302316679300,50111027,KSQ
20,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,172500,2,-3900,-2.21,185400,186400,169300,84388,14629012250,3181433542500,18443093,KSQ
21,145020,KR7145020004,휴젤,KOSDAQ,우량기업부,249000,1,2000,0.81,249000,251500,243000,34361,8496100250,3116278077000,12515173,KSQ
22,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,134600,1,4500,3.46,137000,137400,132500,146567,19734353900,3084499253200,22916042,KSQ
23,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,45950,1,650,1.43,44700,47100,44400,1293152,59666560625,3013228779400,65576252,KSQ
24,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,54000,3,0,0.0,55900,56800,50400,146628,7796565700,2900610000000,53715000,KSQ
