,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,311000,2,-15500,-4.75,318500,331500,310000,233066,74585240500,16665352673000,53586343,KSQ
1,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,161400,2,-6200,-3.7,166000,172700,161000,409730,68047322550,15789832047600,97830434,KSQ
2,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,102600,2,-4800,-4.47,106300,110900,102600,878067,93746208100,13930633195200,135776152,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,583000,2,-40000,-6.42,618000,644000,582000,95202,57866557500,11310117214000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,195300,1,3600,1.88,189600,228000,188000,3918110,831486099650,9077762931300,46481121,KSQ
5,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),98900,2,-4000,-3.89,100100,108000,98000,324490,33215574700,8380395345000,84736050,KSQ
6,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,91500,2,-7500,-7.58,95400,101200,91300,697692,67027325300,6973384275000,76211850,KSQ
7,028300,KR7028300002,HLB,KOSDAQ,중견기업부,47400,2,-1300,-2.67,48500,50900,47350,470321,23055972125,6313595770200,133198223,KSQ
8,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,250000,1,7500,3.09,240500,270500,237000,251955,64707589750,5864368000000,23457472,KSQ
9,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,115100,2,-4000,-3.36,115200,133600,114800,1314484,164049973700,5649557005100,49083901,KSQ
10,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,240000,2,-5000,-2.04,242000,258000,239000,102873,25627521500,5596164000000,23317350,KSQ
11,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,432000,2,-500,-0.12,419500,490500,417000,145574,66580210500,5322045600000,12319550,KSQ
12,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,87700,2,-4700,-5.09,90000,93900,87400,253086,22773354050,4910100505100,55987463,KSQ
13,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,95800,2,-7400,-7.17,102800,105600,95700,751536,74741127850,4799276026600,50096827,KSQ
14,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,127300,2,-700,-0.55,124500,133500,124300,226149,29166725300,4712571911400,37019418,KSQ
