,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,286500,2,-12000,-4.02,307000,313500,283500,746957,219942790500,19956195604500,69655133,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,82350,1,350,0.43,83300,83900,80800,238483,19627225600,11181166117200,135776152,KSQ
2,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,106500,1,200,0.19,108300,109500,103400,164945,17452209000,10418941221000,97830434,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,442500,1,6000,1.37,440500,451000,438000,25178,11205191750,8584437165000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,170400,2,-3300,-1.9,177700,178300,168200,344060,59075550450,7920383018400,46481121,KSQ
5,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,430500,1,28500,7.09,407000,432000,405500,57348,24124990250,5303566275000,12319550,KSQ
6,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,107500,2,-2200,-2.01,111000,111300,105600,167131,18014048950,5276519357500,49083901,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,64500,1,100,0.16,65000,66300,63800,131208,8490847250,4915664325000,76211850,KSQ
8,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,119900,2,-3500,-2.84,125800,125900,118000,223295,26970441050,4553109937200,37974228,KSQ
9,028300,KR7028300002,HLB,KOSDAQ,중견기업부,32900,2,-450,-1.35,34100,34300,32800,180552,6001182050,4382221536700,133198223,KSQ
10,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,50600,1,200,0.4,51200,52500,49100,776957,39349210000,4164380000000,82300000,KSQ
11,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,394500,1,2000,0.51,394000,403500,386000,46749,18419778250,4098716136000,10389648,KSQ
12,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,68800,2,-500,-0.72,70300,71400,67700,96192,6604160350,3851937454400,55987463,KSQ
13,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,254500,1,7500,3.04,249500,263000,249500,132184,34098568500,3732758626000,14667028,KSQ
14,095340,KR7095340006,ISC,KOSDAQ,우량기업부,173700,1,3200,1.88,171100,178000,170100,64661,11223753250,3681928974600,21197058,KSQ
