,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,361000,2,-12000,-3.22,369500,372000,354000,431939,156400595000,19344669823000,53586343,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,106600,2,-11400,-9.66,118100,118500,106600,2370045,260710859600,14473737803200,135776152,KSQ
2,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,142500,2,-12000,-7.77,154600,154600,142500,980889,142893857900,13940836845000,97830434,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,519000,1,3000,0.58,530000,535000,500000,73109,38026735000,10068526302000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,201000,1,24400,13.82,180900,206000,171800,3259973,631212265250,9342705321000,46481121,KSQ
5,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,168100,1,9100,5.72,164400,181900,164000,3029144,520420780200,8251003758100,49083901,KSQ
6,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),93600,2,-3800,-3.9,97400,97500,90700,304453,28498509200,7945902900000,84892125,KSQ
7,028300,KR7028300002,HLB,KOSDAQ,중견기업부,52000,1,1000,1.96,50300,52300,49650,565441,29084821900,6926307596000,133198223,KSQ
8,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,84000,2,-1300,-1.52,86800,87700,81600,1505638,126258471350,6401795400000,76211850,KSQ
9,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,476000,1,19500,4.27,470000,522000,465000,437415,208648514500,5864105800000,12319550,KSQ
10,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,196100,1,18300,10.29,184200,201500,182200,664050,128889642200,5680372615400,28966714,KSQ
11,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,148700,1,24400,19.63,125600,151300,123300,1312771,185134772550,5570886539700,37463931,KSQ
12,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,99500,2,-7100,-6.66,105500,106000,98700,488874,49455053750,5570752568500,55987463,KSQ
13,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,149900,2,-13000,-7.98,160900,162700,149900,451738,69805686000,5549210758200,37019418,KSQ
14,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,226000,2,-12500,-5.24,236000,236000,222500,110278,25158131250,5301388672000,23457472,KSQ
15,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,54000,1,300,0.56,55300,57700,52200,5275429,286261495000,4444200000000,82300000,KSQ
16,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,87500,1,1800,2.1,86000,88700,84000,464773,40433201750,4383472362500,50096827,KSQ
17,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,184300,2,-15500,-7.76,198500,201000,180600,183055,34306257850,4297387605000,23317350,KSQ
