,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,356000,2,-19000,-5.07,377000,377500,356000,261688,94874700500,19076738108000,53586343,KSQ
1,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,137100,2,-6900,-4.79,142300,143900,136000,319065,44238317600,13412552501400,97830434,KSQ
2,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,97800,2,-4200,-4.12,101700,103900,97400,613788,61077640550,13278907665600,135776152,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,486000,2,-30000,-5.81,504000,506000,485000,36451,18045448250,9428330988000,19399858,KSQ
4,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,174100,1,19400,12.54,157800,182600,156700,1655240,280371656900,8545507164100,49083901,KSQ
5,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),97000,2,-3300,-3.29,99500,99500,94900,161863,15684915050,8234536125000,84892125,KSQ
6,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,170200,1,3300,1.98,166900,179300,162100,1744025,298661935900,7911086794200,46481121,KSQ
7,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,86000,2,-2700,-3.04,87100,87900,84100,322743,27779457200,6554219100000,76211850,KSQ
8,028300,KR7028300002,HLB,KOSDAQ,중견기업부,48050,2,-950,-1.94,49100,49700,47900,237080,11584370275,6400174615150,133198223,KSQ
9,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,508000,1,31000,6.5,472000,520000,465500,76794,38056272750,6258331400000,12319550,KSQ
10,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,190600,1,20000,11.72,174100,195500,172300,553556,102802014100,5521055688400,28966714,KSQ
11,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,144700,2,-11100,-7.12,166900,167000,144100,584216,89184316900,5356709784600,37019418,KSQ
12,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,91800,2,-3200,-3.37,96500,97600,90000,175952,16456771200,5139649103400,55987463,KSQ
13,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,215000,2,-13000,-5.7,227000,229500,214500,54692,11992847500,5043356480000,23457472,KSQ
14,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,134300,1,8100,6.42,127000,139800,127000,688173,92978511350,5031405933300,37463931,KSQ
15,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,51200,1,200,0.39,50000,52800,48600,1882212,95582781975,4213760000000,82300000,KSQ
16,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,83400,2,-4100,-4.69,87400,88900,82200,293786,24930531800,4178075371800,50096827,KSQ
17,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,177900,1,15300,9.41,162600,181900,160300,169310,29186141350,4076763871800,22916042,KSQ
18,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,171500,2,-8500,-4.72,179200,180800,164800,143790,24542593400,3998925525000,23317350,KSQ
19,095340,KR7095340006,ISC,KOSDAQ,우량기업부,185900,2,-5300,-2.77,189100,195400,181400,86925,16256968650,3940533082200,21197058,KSQ
20,095610,KR7095610002,테스,KOSDAQ GLOBAL,우량기업부,191900,1,25800,15.53,172100,193200,168000,439246,80715198500,3715184000000,19360000,KSQ
21,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,81600,2,-3400,-4.0,85600,85600,81100,385733,32038586900,3624169915200,44413847,KSQ
22,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,103000,2,-5100,-4.72,104600,110500,101500,1696606,180547192050,3547611799000,34442833,KSQ
23,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,66000,2,-2900,-4.21,67000,69300,62400,72049,4715562700,3545190000000,53715000,KSQ
24,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,235500,2,-20500,-8.01,251000,251000,235500,74182,17972514000,3452672094000,14661028,KSQ
25,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,330000,1,7500,2.33,318500,334500,307000,154548,50629276750,3428583840000,10389648,KSQ
26,067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,49450,1,850,1.75,47950,51600,47450,1289257,63982651975,3287358165700,66478426,KSQ
27,178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,51000,2,-2100,-3.95,52300,53600,50500,433439,22331454950,3246187587000,63650737,KSQ
28,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,176000,2,-7000,-3.83,181200,183700,174000,28179,5022558150,3242087024000,18420949,KSQ
29,145020,KR7145020004,휴젤,KOSDAQ,우량기업부,257000,1,3000,1.18,253500,259000,244500,27047,6871501000,3162136481000,12304033,KSQ
30,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,46050,2,-500,-1.07,46250,47400,44550,119363,5492283175,3004102096950,65235659,KSQ
31,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,268000,1,13500,5.3,254000,271500,244000,47371,12186104750,2996083488000,11179416,KSQ
32,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,57900,1,1300,2.3,56000,59400,54200,429756,24512090000,2951170295400,50970126,KSQ
33,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,135500,1,8300,6.53,127400,139500,126300,138114,18561432000,2921704522500,21562395,KSQ
34,226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,141300,1,600,0.43,141300,150600,133700,181219,26022272250,2871566847900,20322483,KSQ
35,089970,KR7089970008,브이엠,KOSDAQ,우량기업부,114700,1,14700,14.7,100600,115800,99500,611388,66303530100,2841347826500,24771995,KSQ
36,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,342000,2,-5000,-1.44,341000,353500,330000,30443,10409773250,2660269572000,7778566,KSQ
37,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,23450,2,-1900,-7.5,24900,25300,23400,407110,9851029200,2611768114550,111376039,KSQ
38,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,227500,1,9500,4.36,215000,236000,213500,62510,14091467750,2516475097500,11061429,KSQ
