,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,320500,2,-19000,-5.6,325000,326500,316000,82110,26260294500,17174422931500,53586343,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,83700,2,-4400,-4.99,85700,85700,83500,128800,10836769700,11364463922400,135776152,KSQ
2,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,108100,2,-6000,-5.26,110600,111000,107700,60349,6554198650,10575469915400,97830434,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,443500,2,-28000,-5.94,459000,461000,443500,22063,9927151000,8603837023000,19399858,KSQ
4,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,173900,2,-3400,-1.92,171000,175800,170900,146370,25384005850,8083066941900,46481121,KSQ
5,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,109800,2,-4100,-3.6,110900,112700,109100,70986,7841437800,5389412329800,49083901,KSQ
6,028300,KR7028300002,HLB,KOSDAQ,중견기업부,38650,2,-1250,-3.13,39250,39350,38100,111906,4322599950,5148111318950,133198223,KSQ
7,039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,412000,2,-3000,-0.72,408500,419000,406500,10040,4127422500,5075654600000,12319550,KSQ
8,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,66400,2,-3100,-4.46,67500,67500,66100,59683,3980629050,5060466840000,76211850,KSQ
9,298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,77000,2,-5500,-6.67,79800,80000,76800,54920,4264714050,4311034651000,55987463,KSQ
10,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,405000,2,-8500,-2.06,408500,416000,404000,10610,4330041000,4207807440000,10389648,KSQ
11,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,179300,2,-6600,-3.55,181900,183400,176800,20207,3622274550,4180800855000,23317350,KSQ
12,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,107900,2,-7000,-6.09,111100,113800,107800,122131,13433853600,4042358154900,37463931,KSQ
13,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,170600,2,-12200,-6.67,177500,177500,170000,36756,6318250150,4001844723200,23457472,KSQ
14,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,45650,2,-2350,-4.9,47550,48450,45350,695405,32229736175,3756995000000,82300000,KSQ
15,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,101200,2,-7100,-6.56,104200,104900,100900,38984,3985002100,3746365101600,37019418,KSQ
16,319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,125200,2,-4900,-3.77,126900,127700,125100,34312,4325948600,3626632592800,28966714,KSQ
17,095340,KR7095340006,ISC,KOSDAQ,우량기업부,168300,2,-400,-0.24,166900,170900,166300,23165,3906356700,3567464861400,21197058,KSQ
