,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,907000,1,112000,14.09,805000,955000,776000,645106,573272097000,21275927104000,23457472,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,150900,2,-200,-0.13,152600,153300,150200,828725,125471350300,20488621336800,135776152,KSQ
2,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,353500,2,-6500,-1.81,360000,360000,353000,233537,82777776250,18924213500500,53533843,KSQ
3,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,191900,1,2200,1.16,190800,193000,188800,410787,78263383350,18773660284600,97830434,KSQ
4,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,659000,2,-59000,-8.22,722000,724000,650000,519705,346509253000,12784506422000,19399858,KSQ
5,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,190500,1,500,0.26,191900,194800,188900,879734,167763236600,10665611701500,55987463,KSQ
6,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,111700,2,-5400,-4.61,117500,117500,110600,1058976,118928748850,8512863645000,76211850,KSQ
7,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),98200,1,1000,1.03,97200,99600,96500,202726,19898111600,8175772097000,83256335,KSQ
8,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,346000,1,28500,8.98,328500,359000,318500,276510,93274785500,8067803100000,23317350,KSQ
9,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,213000,1,13100,6.55,201500,218000,196800,400384,84074716750,7798001994000,36610338,KSQ
10,028300,KR7028300002,HLB,KOSDAQ,중견기업부,51700,1,1300,2.58,50600,51800,50400,609319,31239033650,6882174956800,133117504,KSQ
11,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,125000,1,4100,3.39,122900,126500,121300,427484,53010949600,6135487625000,49083901,KSQ
