,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,383000,1,29000,8.19,368500,388000,365000,854483,325298246750,20503461869000,53533843,KSQ
1,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,201500,1,4400,2.23,205500,205500,195100,448854,89466147800,19712832451000,97830434,KSQ
2,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,136800,1,1800,1.33,141900,142000,134500,924180,127567161750,18574177593600,135776152,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,837000,2,-41000,-4.67,894000,915000,825000,197942,170255190500,16237681146000,19399858,KSQ
4,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),113300,2,-9500,-7.74,126300,127000,111900,691920,80810791750,9600594465000,84736050,KSQ
5,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,389500,2,-9500,-2.38,396500,408500,385500,120252,47183608750,9136685344000,23457472,KSQ
6,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,108100,2,-4200,-3.74,111200,113400,106900,458672,49749543400,8238500985000,76211850,KSQ
7,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,167200,2,-800,-0.48,167000,173000,161600,555045,92432207050,7771643431200,46481121,KSQ
8,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,194400,2,-3300,-1.67,199500,210000,193200,371065,74203282750,7196574859200,37019418,KSQ
9,028300,KR7028300002,HLB,KOSDAQ,중견기업부,52300,2,-1200,-2.24,51600,52900,51000,600013,31031196500,6965485387100,133183277,KSQ
10,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,123500,2,-400,-0.32,124300,128600,122400,376379,46972267250,6914451680500,55987463,KSQ
11,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,265500,2,-1000,-0.38,268500,273000,262000,116256,30824138000,6190756425000,23317350,KSQ
12,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,124100,2,-7100,-5.41,129100,129600,121300,403028,50060256100,6091312114100,49083901,KSQ
13,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,476000,2,-3500,-0.73,479500,480000,462000,58453,27577819000,5864105800000,12319550,KSQ
14,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,100700,1,3500,3.6,97700,106600,97400,118810,12310371700,5409100500000,53715000,KSQ
15,095340,KR7095340006,ISC,KOSDAQ GLOBAL,우량기업부,241500,2,-2500,-1.02,242500,244000,236500,88072,21085007250,5119089507000,21197058,KSQ
16,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,102000,1,2000,2.0,99700,102500,96200,681922,67835717800,5109876354000,50096827,KSQ
17,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,336500,2,-19000,-5.34,363000,363000,334500,222378,76664140750,4932089922000,14657028,KSQ
18,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,267000,1,1000,0.38,266000,279500,258500,87760,23411865500,4913379657000,18402171,KSQ
19,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,43300,2,-350,-0.8,46000,46650,42650,3166238,140665920175,4822582488700,111376039,KSQ
20,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,53100,2,-2200,-3.98,55300,55900,52550,1059830,56876697850,4370130000000,82300000,KSQ
21,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,110100,2,-4100,-3.59,112600,114000,107400,409032,44893643400,4124778803100,37463931,KSQ
22,178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,66000,3,0,0.0,66000,70800,65600,1274399,87077282550,3930359466000,59550901,KSQ
23,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,24700,2,-50,-0.2,25500,26450,22500,24042823,581849964825,3840495802000,155485660,KSQ
24,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,332000,2,-3000,-0.9,339000,345000,325000,37055,12396696500,3711566112000,11179416,KSQ
25,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,191900,1,9900,5.44,175800,196900,172500,461713,86649579150,3708896972200,19327238,KSQ
26,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,467500,2,-8500,-1.79,467000,488500,460000,34135,16057932000,3636479605000,7778566,KSQ
27,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,342500,1,28500,9.08,314000,345500,314000,149456,49713857250,3558454440000,10389648,KSQ
28,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,283000,1,5000,1.8,280000,287000,275000,35119,9870785750,3482041339000,12304033,KSQ
29,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,51400,1,400,0.78,50800,51500,49100,356392,17788329800,3353112872600,65235659,KSQ
30,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,160300,1,4400,2.82,156300,165600,153200,194351,30991804200,3254183454900,20300583,KSQ
31,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,50300,2,-1600,-3.08,50900,53700,49150,1293343,65738377950,3231667106500,64247855,KSQ
