,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,237500,1,2000,0.85,235500,243500,228000,629179,147944313500,23234728075000,97830434,KSQ
1,086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,155000,2,-4700,-2.94,158200,162000,151700,1376571,213863481150,21045303560000,135776152,KSQ
2,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,340500,2,-16000,-4.49,360500,362500,336000,508739,176346358500,18228273541500,53533843,KSQ
3,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,784000,1,87000,12.48,715000,808000,711000,708980,554904526000,15209488672000,19399858,KSQ
4,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),127800,1,13200,11.52,114900,138000,114900,1713106,219288898200,10829267190000,84736050,KSQ
5,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,404000,1,4500,1.13,405000,425500,396000,175162,71633036500,9476818688000,23457472,KSQ
6,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,112600,2,-900,-0.79,111500,113200,109400,843315,93672380300,8581454310000,76211850,KSQ
7,028300,KR7028300002,HLB,KOSDAQ,중견기업부,58200,2,-1300,-2.18,59500,60100,57500,540832,31511151600,7750014490200,133161761,KSQ
8,298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,130100,1,3700,2.93,128200,131500,127600,452326,58783762600,7283968936300,55987463,KSQ
9,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,187100,1,4400,2.41,184500,197000,183400,457830,87411084050,6926333107800,37019418,KSQ
10,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,132900,3,0,0.0,131500,133100,127400,559519,73013532550,6523250442900,49083901,KSQ
11,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,138900,1,3800,2.81,132400,141800,127000,1101865,150346424900,6456227706900,46481121,KSQ
12,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,257000,2,-500,-0.19,259000,265500,253000,112128,28902774000,5992558950000,23317350,KSQ
13,039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,478500,1,15000,3.24,468000,481000,459000,86608,40937011000,5894904675000,12319550,KSQ
14,095340,KR7095340006,ISC,KOSDAQ GLOBAL,우량기업부,253500,1,6500,2.63,242000,254000,241500,172755,43040293500,5373454203000,21197058,KSQ
15,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,284500,2,-10500,-3.56,299000,300000,280000,69060,19776552000,5235417649500,18402171,KSQ
16,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,97200,2,-500,-0.51,97700,98900,93700,72253,6922630050,5221098000000,53715000,KSQ
17,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,334500,1,32500,10.76,315500,342500,313000,726318,240106662250,4902775866000,14657028,KSQ
18,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,92400,1,8600,10.26,81900,94200,80000,2339320,210750058400,4628946814800,50096827,KSQ
19,403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,53900,2,-800,-1.46,53900,55000,53100,1391770,74973019500,4435970000000,82300000,KSQ
20,222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,115800,1,9300,8.73,103900,119800,102200,1034255,119249518550,4324228844400,37342218,KSQ
21,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,37950,1,6950,22.42,34450,39600,33450,18978003,708580660825,4226720680050,111376039,KSQ
22,178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,66100,2,-2000,-2.94,68100,69500,65500,1388421,92886729450,3936314556100,59550901,KSQ
23,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,55600,1,1700,3.15,55000,56700,54200,226507,12584995100,3627102640400,65235659,KSQ
24,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,291500,1,32000,12.33,268500,298500,256000,246146,69598608000,3586625619500,12304033,KSQ
25,357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,461000,2,-15000,-3.15,475000,475500,443000,61836,28042953000,3585918926000,7778566,KSQ
26,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,341000,1,8500,2.56,343500,360500,330500,358837,123840255250,3542869968000,10389648,KSQ
27,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,22350,1,550,2.52,21350,24450,20600,69468763,1567055409925,3475104501000,155485660,KSQ
28,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,20150,2,-800,-3.82,20900,20950,19850,7137582,143803876230,3447590082300,171096282,KSQ
29,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,168000,1,400,0.24,172000,178400,165800,243298,41944367600,3410497944000,20300583,KSQ
30,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,148600,1,1700,1.16,142700,156600,140900,239422,35666022150,3405323841200,22916042,KSQ
31,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,52500,3,0,0.0,53500,54700,52000,393089,20739550050,3373012387500,64247855,KSQ
32,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,299000,1,3000,1.01,290000,301500,288500,33731,9989457750,3342645384000,11179416,KSQ
33,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,156000,1,2200,1.43,155200,159800,154100,141499,22206043750,3252276612000,20847927,KSQ
34,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,43750,1,1950,4.67,41800,46000,40400,2527750,109648162350,3102873506250,70922823,KSQ
35,347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,70800,1,600,0.85,71100,74400,70200,382644,27699172650,3101333607600,43804147,KSQ
36,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,59600,2,-1400,-2.3,59300,59800,58150,443974,26167247250,3064303842400,51414494,KSQ
37,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,57500,1,3900,7.28,52700,58000,52300,1815192,102176290900,3054666455000,53124634,KSQ
38,319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,104000,2,-2500,-2.35,102600,109000,101700,241570,25204927100,3012538256000,28966714,KSQ
39,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,135300,1,11100,8.94,129100,142300,128900,1493858,204789236300,3000596808000,22177360,KSQ
40,083650,KR7083650002,비에이치아이,KOSDAQ,우량기업부,94700,2,-5600,-5.58,98500,99900,93700,679915,64694717250,2930432312500,30944375,KSQ
41,0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,44100,2,-100,-0.23,44800,45450,43950,133780,5933712200,2851998200100,64671161,KSQ
42,067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,42800,1,350,0.82,41350,43150,41300,1047144,44222709100,2844668872800,66464226,KSQ
43,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,144900,1,10400,7.73,133400,147000,131200,368561,52645469250,2800516786200,19327238,KSQ
44,098460,KR7098460009,고영,KOSDAQ,우량기업부,40700,1,550,1.37,39650,41900,39600,2782567,113761025325,2794248528500,68654755,KSQ
45,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,45050,1,250,0.56,46000,46800,44300,707056,32019766050,2755794455400,61171908,KSQ
46,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,124300,2,-1300,-1.04,123000,128200,119900,137942,16953330950,2680205698500,21562395,KSQ
47,082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,59000,3,0,0.0,58800,59600,57800,538693,31744791300,2675029143000,45339477,KSQ
48,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,99700,2,-1100,-1.09,98700,106600,97600,471797,47658552650,2647378167400,26553442,KSQ
49,030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,33800,1,650,1.96,34100,35450,33550,2167726,74901329900,2610643757800,77237981,KSQ
50,140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),82500,2,-3900,-4.51,86400,88100,82500,245193,20631037050,2507353777500,30392167,KSQ
51,060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,46350,2,-750,-1.59,45950,48000,43700,509849,23662708900,2421270882900,52238854,KSQ
52,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,53700,2,-1200,-2.19,55100,55200,53500,104820,5651138700,2384405228400,44402332,KSQ
53,476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,171000,1,9200,5.69,163900,177200,162700,458174,79115056750,2382686982000,13933842,KSQ
54,323280,KR7323280008,태성,KOSDAQ,중견기업부,76500,2,-2900,-3.65,76800,77400,73100,231578,17554897700,2336155470000,30537980,KSQ
55,078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,149900,2,-800,-0.53,150600,151600,146450,202756,30203006600,2327665937500,15528125,KSQ
56,089030,KR7089030001,테크윙,KOSDAQ,중견기업부,59300,2,-200,-0.34,57900,61400,57800,873293,51784813100,2197281148500,37053645,KSQ
57,140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,305500,2,-4500,-1.45,305000,312000,300000,37665,11461874000,2137753663500,6997557,KSQ
58,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,59900,3,0,0.0,60100,60400,59600,106028,6355576900,2128396270800,35532492,KSQ
59,041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,92200,2,-100,-0.11,92700,93000,91100,76401,7021374800,2110890418000,22894690,KSQ
60,347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,41650,1,1100,2.71,40950,42250,39850,575019,23520650150,2086217179200,50089248,KSQ
61,039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,51000,1,1900,3.87,49900,51700,48800,269547,13618818600,1951166976000,38258176,KSQ
62,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,174700,1,3700,2.16,169000,181600,167300,68929,12124501300,1932431646300,11061429,KSQ
63,099320,KR7099320004,쎄트렉아이,KOSDAQ,우량기업부,175200,1,7100,4.22,167400,175600,163300,127336,21593729900,1918663905600,10951278,KSQ
64,027360,KR7027360007,아주IB투자,KOSDAQ,중견기업부,15750,1,550,3.62,15200,15970,15010,5366677,83703216125,1908040144500,121145406,KSQ
65,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,54700,2,-400,-0.73,53100,55900,53000,1220107,66458459750,1884022965100,34442833,KSQ
