Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2019-01-02,2010.0,2,-31.04,-0.0152,2050.55,2053.45,2004.27,326367773,4295871822881,1323645396533233.0
2019-01-03,1993.7,2,-16.3,-0.008100000000000001,2011.81,2014.72,1991.65,427976017,5358519356361,1312758913016841.0
2019-01-04,2010.25,1,16.55,0.0083,1992.4,2011.56,1984.53,408990897,5490147620731,1323719372668579.0
2019-01-07,2037.1,1,26.85,0.0134,2034.24,2048.06,2030.9,440191435,5301385184683,1342381870636242.0
2019-01-08,2025.27,2,-11.83,-0.0058,2038.68,2042.7,2023.59,397831202,4826641977635,1333996220969886.0
2019-01-09,2064.71,1,39.44,0.0195,2034.19,2068.23,2034.19,386247767,5532688944833,1360852002032056.0
2019-01-10,2063.28,2,-1.43,-0.0007000000000000001,2065.73,2072.81,2057.16,382877104,5434257496719,1359857820274138.0
2019-01-11,2075.57,1,12.29,0.006,2070.36,2076.99,2063.99,380061043,4592460536252,1368311381419713.0
2019-01-14,2064.52,2,-11.05,-0.0053,2070.49,2073.94,2059.46,432890569,4941021266486,1360565230505129.0
2019-01-15,2097.18,1,32.66,0.0158,2069.14,2098.01,2067.58,439488652,5236963734010,1382450777672374.0
2019-01-16,2106.1,1,8.92,0.0043,2098.65,2106.35,2091.92,500078131,5352467226713,1388695520077813.0
2019-01-17,2107.06,1,0.96,0.0005,2110.14,2117.43,2101.7,475884760,5857766808901,1389975886942780.0
2019-01-18,2124.28,1,17.22,0.008199999999999999,2116.43,2124.5,2113.44,456737721,5356125356124,1401233933236199.0
2019-01-21,2124.61,1,0.33,0.0002,2133.87,2134.17,2114.45,398034986,5320635085503,1401780023623738.0
2019-01-22,2117.77,2,-6.84,-0.0032,2126.03,2129.37,2108.91,419441359,4897406432421,1397318461758313.0
2019-01-23,2127.78,1,10.01,0.004699999999999999,2108.72,2131.05,2106.74,408600062,5170561792658,1403936953766212.0
2019-01-24,2145.03,1,17.25,0.008100000000000001,2127.88,2145.08,2125.48,413652271,6035836296861,1415738357524606.0
2019-01-25,2177.73,1,32.7,0.0152,2147.92,2178.01,2146.64,410001961,7065652406289,1437842917491483.0
2019-01-28,2177.3,2,-0.43,-0.0002,2184.41,2188.15,2169.17,371618518,6060559291829,1437491622562736.0
2019-01-29,2183.36,1,6.06,0.0028000000000000004,2172.83,2183.36,2162.53,552586618,6504582924510,1441345148964529.0
2019-01-30,2206.2,1,22.84,0.0105,2183.49,2206.2,2177.88,480390487,6875692507420,1456059990001788.0
2019-01-31,2204.85,2,-1.35,-0.0006,2222.88,2222.88,2201.22,545247910,7762306856437,1455505296056499.0
2019-02-01,2203.46,2,-1.39,-0.0006,2211.93,2218.78,2201.41,479378556,6873999624152,1454699810793706.0
2019-02-07,2203.42,2,-0.04,0.0,2215.77,2215.79,2196.77,427842793,6339360759652,1454323219046604.0
2019-02-08,2177.05,2,-26.37,-0.012,2192.01,2192.48,2171.96,391029097,5728529606483,1436388008944814.0
2019-02-11,2180.73,1,3.68,0.0017000000000000001,2180.54,2181.58,2167.36,406059815,5327610302057,1438816002281247.0
2019-02-12,2190.47,1,9.74,0.0045000000000000005,2182.71,2195.05,2178.59,429940461,5929463237358,1446167642881578.0
2019-02-13,2201.48,1,11.01,0.005,2200.0,2203.71,2194.75,421989698,5585494555665,1453501270517371.0
2019-02-14,2225.85,1,24.37,0.0111,2195.92,2225.85,2186.09,573362007,6426022765504,1469357630739561.0
2019-02-15,2196.09,2,-29.76,-0.0134,2210.94,2210.94,2187.71,400591521,5097630832616,1449296807078938.0
