Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2012-01-02,1826.37,1,0.63,0.0003,1831.69,1837.81,1814.55,323358862,3304263991445,1042325072732398.0
2012-01-03,1875.41,1,49.04,0.0269,1846.56,1875.41,1846.56,443474014,4831853886344,1070059481359981.0
2012-01-04,1866.22,2,-9.19,-0.0049,1883.48,1884.69,1866.22,494500192,4714359793533,1064738869593287.0
2012-01-05,1863.74,2,-2.48,-0.0013,1869.42,1875.97,1860.57,533768493,4856718032241,1063280532248660.0
2012-01-06,1843.14,2,-20.6,-0.0111,1867.12,1867.12,1824.29,472680598,4424490809986,1051727698040334.0
2012-01-09,1826.49,2,-16.65,-0.009000000000000001,1832.04,1832.04,1810.48,395512282,4237521719393,1043623187797251.0
2012-01-10,1853.22,1,26.73,0.0146,1841.13,1859.55,1840.47,388644120,4927969128655,1058727535210669.0
2012-01-11,1845.55,2,-7.67,-0.0040999999999999995,1857.54,1857.82,1843.12,447955745,4862020937134,1054656344338475.0
2012-01-12,1864.57,1,19.02,0.0103,1853.1,1864.57,1837.96,476341384,5407363395969,1065104857494128.0
2012-01-13,1875.68,1,11.11,0.006,1865.72,1881.84,1861.53,475032662,5955531020334,1071501487578073.0
2012-01-16,1859.27,2,-16.41,-0.0087,1860.77,1863.32,1843.86,391915651,3938144875535,1062045079248997.0
2012-01-17,1892.74,1,33.47,0.018000000000000002,1878.16,1892.76,1878.16,431987863,6003928472226,1081010124358653.0
2012-01-18,1892.39,2,-0.35,-0.0002,1891.17,1898.7,1884.33,428002921,6069244238729,1081149677941217.0
2012-01-19,1914.97,1,22.58,0.011899999999999999,1912.43,1914.98,1902.02,374371629,6480555067620,1094332649646834.0
2012-01-20,1949.89,1,34.92,0.0182,1922.13,1952.09,1922.13,404776858,7359091638101,1114258767858933.0
2012-01-25,1952.23,1,2.34,0.0012,1947.74,1973.35,1945.14,375932864,6168945961496,1115552157679880.0
2012-01-26,1957.18,1,4.95,0.0025,1959.19,1962.71,1949.51,408022065,5549397988804,1117841826881208.0
2012-01-27,1964.83,1,7.65,0.0039000000000000003,1960.7,1966.2,1949.46,448919444,6147985673484,1122208776886486.0
2012-01-30,1940.55,2,-24.28,-0.0124,1956.63,1961.6,1936.14,411695539,6395979769472,1108364922218669.0
2012-01-31,1955.79,1,15.24,0.0079,1943.25,1960.44,1936.68,469194168,6707348017250,1117151541594537.0
2012-02-01,1959.24,1,3.45,0.0018,1948.57,1969.8,1947.46,501061577,7156314771112,1119009871218933.0
2012-02-02,1984.3,1,25.06,0.0128,1982.23,1993.88,1977.32,641047333,8775974509872,1133236175635900.0
2012-02-03,1972.34,2,-11.96,-0.006,1982.24,1982.62,1961.95,535879153,7522073532863,1126229234592018.0
2012-02-06,1973.13,1,0.79,0.0004,1994.21,1996.05,1964.77,523216889,7292492482212,1126834106186190.0
2012-02-07,1981.59,1,8.46,0.0043,1976.77,1983.82,1971.33,539408065,6581705059981,1131812829761802.0
2012-02-08,2003.73,1,22.14,0.011200000000000002,1985.21,2003.73,1982.99,587908583,7495413978141,1144240174195926.0
2012-02-09,2014.62,1,10.89,0.0054,1998.2,2014.62,1978.51,557635611,7982308456606,1150304988135925.0
2012-02-10,1993.71,2,-20.91,-0.0104,2010.04,2011.52,1986.96,696742092,7615142182230,1138181427705578.0
2012-02-13,2005.74,1,12.03,0.006,2000.66,2010.66,1991.28,452786924,5757136998713,1145155871503084.0
2012-02-14,2002.64,2,-3.1,-0.0015,1999.53,2008.65,1995.6,515881090,6677663857959,1143629953353304.0
2012-02-15,2025.32,1,22.68,0.0113,2012.0,2026.75,2009.68,681465235,7694193349397,1156737378371983.0
2012-02-16,1997.45,2,-27.87,-0.0138,2005.37,2012.44,1995.99,696685731,6857741074458,1141138846429244.0
2012-02-17,2023.47,1,26.02,0.013000000000000001,2025.56,2031.4,2019.79,731089986,7480494113438,1156075606110076.0
2012-02-20,2024.9,1,1.43,0.0007000000000000001,2041.51,2047.43,2024.59,733914792,6249373170519,1156912787099364.0
2012-02-21,2024.24,2,-0.66,-0.0003,2022.05,2030.46,2007.46,709018462,5622724877379,1156557672111893.0
