Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2004-01-02,106.65,1,1.44,0.0137,105.9,106.77,105.63,154333277.0,1560869013200.0,306663838027855.0
2004-01-05,107.07,1,0.42,0.0039000000000000003,106.01,107.23,105.96,158919569.0,1705932369455.0,307857626280335.0
2004-01-06,106.9,2,-0.17,-0.0016,108.02,108.02,106.41,224619538.0,2102077908490.0,307383557911790.0
2004-01-07,107.54,1,0.64,0.006,107.29,108.02,107.15,183344843.0,1774275824745.0,309268428294125.0
2004-01-08,107.2,2,-0.34,-0.0032,108.14,109.31,107.2,236557460.0,2909535033405.0,308272728413075.0
2004-01-09,110.26,1,3.06,0.0285,108.79,110.89,108.75,298060862.0,3535352562610.0,317098471720050.0
2004-01-12,111.1,1,0.84,0.0076,110.05,111.54,109.6,244771343.0,2600539225350.0,319522044659180.0
2004-01-13,110.71,2,-0.39,-0.0034999999999999996,111.69,111.69,110.18,144120706.0,1960607944230.0,318400689882985.0
2004-01-14,110.98,1,0.27,0.0024,110.56,111.73,110.14,154740035.0,2131607051670.0,319125875808710.0
2004-01-15,110.34,2,-0.64,-0.0058,110.85,111.24,109.82,128530218.0,2006285568655.0,317460142360510.0
2004-01-16,110.63,1,0.29,0.0026,111.48,111.58,110.25,120597814.0,1789440909550.0,318394553182790.0
2004-01-19,111.96,1,1.33,0.012,111.56,112.29,111.13,162940218.0,1738683062825.0,322246615166365.0
2004-01-20,112.63,1,0.67,0.006,111.57,113.08,111.49,125031558.0,1794117349250.0,324165649784375.0
2004-01-26,113.68,1,1.05,0.009300000000000001,113.51,114.12,112.73,304741154.0,2863175598525.0,327214299798955.0
2004-01-27,113.02,2,-0.66,-0.0058,114.27,114.27,112.68,213784609.0,2340283093330.0,325295968881640.0
2004-01-28,112.59,2,-0.43,-0.0038,112.58,113.9,112.44,201674731.0,2467422380120.0,324081037897480.0
2004-01-29,111.66,2,-0.93,-0.0083,111.46,111.84,110.93,148935527.0,1953921609915.0,321466488415285.0
2004-01-30,110.89,2,-0.77,-0.0069,111.72,112.41,110.54,131806522.0,1945942314880.0,319260965669410.0
2004-02-02,111.68,1,0.79,0.0070999999999999995,111.16,111.73,110.76,146902385.0,1420720531205.0,321523373500775.0
2004-02-03,109.61,2,-2.07,-0.018500000000000003,111.37,111.37,109.32,193340604.0,2083125205225.0,315632961407310.0
2004-02-04,108.96,2,-0.65,-0.0059,109.48,109.96,108.83,145549071.0,1721622153280.0,313771688449580.0
2004-02-05,109.77,1,0.81,0.0074,108.97,109.89,108.81,332627972.0,2108360193240.0,316107893257295.0
2004-02-06,111.16,1,1.39,0.0127,109.98,111.61,109.57,304826666.0,2397987485965.0,320105321410480.0
2004-02-09,113.18,1,2.02,0.0182,112.62,113.51,112.47,211108697.0,2051334586055.0,325784786798990.0
2004-02-10,113.46,1,0.28,0.0025,113.33,113.84,112.9,194958736.0,1900398479935.0,326607103592990.0
2004-02-11,114.92,1,1.46,0.0129,113.98,115.12,113.92,219902713.0,2388235212695.0,330805987005950.0
2004-02-12,115.2,1,0.28,0.0024,115.67,115.72,114.39,204307923.0,2370077466740.0,330421182001090.0
2004-02-13,115.75,1,0.55,0.0048,114.91,115.95,114.07,140214821.0,1926865754990.0,331987995888865.0
2004-02-16,115.63,2,-0.12,-0.001,115.29,116.22,114.94,184303575.0,2008189421835.0,331638552451585.0
2004-02-17,116.03,1,0.4,0.0034999999999999996,115.99,116.65,115.5,153437198.0,1793188020705.0,332809925316995.0
2004-02-18,114.87,2,-1.16,-0.01,116.67,116.85,114.87,123895669.0,1783986081700.0,329470674611115.0
2004-02-19,115.65,1,0.78,0.0068000000000000005,115.33,116.03,114.61,304929013.0,2276915698205.0,332141570022320.0
2004-02-20,115.03,2,-0.62,-0.0054,114.83,115.32,114.35,155647500.0,1615583987990.0,330352451101530.0
2004-02-23,115.05,1,0.02,0.0002,114.67,115.62,113.7,125663818.0,1685133125735.0,330428435838900.0
2004-02-24,113.32,2,-1.73,-0.015,114.33,115.0,113.29,212197799.0,1886132577320.0,325458270057295.0
2004-02-25,113.63,1,0.31,0.0027,113.41,114.08,113.09,156967858.0,1724333357583.0,326323664980665.0
2004-02-26,113.44,2,-0.19,-0.0017000000000000001,114.09,114.49,112.97,266311013.0,1715396876120.0,325794187563400.0
2004-02-27,115.92,1,2.48,0.0219,113.5,115.92,112.96,203252102.0,2049832012509.0,333121490482705.0
2004-03-02,118.07,1,2.15,0.018500000000000003,117.22,118.21,117.2,207200117.0,2704132254025.0,339299624116675.0
2004-03-03,117.57,2,-0.5,-0.0042,117.8,118.28,117.57,245136647.0,2699352124870.0,337858819950770.0
2004-03-04,119.28,1,1.71,0.014499999999999999,117.89,119.46,117.72,284004763.0,2675314617250.0,342761067983640.0
2004-03-05,118.88,2,-0.4,-0.0034000000000000002,119.19,119.47,118.76,238420756.0,2523246190120.0,341612451140225.0
