Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2018-01-02,326.0,1,1.26,0.0039000000000000003,325.73,326.45,324.3,70743522.0,3696938947310.0,1404095469835810.0
2018-01-03,327.13,1,1.13,0.0034999999999999996,327.13,328.37,326.56,109848429.0,4684188040857.0,1407647304383995.0
2018-01-04,324.58,2,-2.55,-0.0078000000000000005,329.52,329.52,324.58,106564749.0,5672704382845.0,1396461293869855.0
2018-01-05,328.97,1,4.39,0.013500000000000002,326.06,329.03,325.78,96164059.0,4876293484694.0,1412870728164375.0
2018-01-08,331.28,1,2.31,0.006999999999999999,330.83,331.65,328.47,88480267.0,5119132468670.0,1424437858427550.0
2018-01-09,330.25,2,-1.03,-0.0031,330.67,332.7,328.53,100983981.0,5782221228526.0,1422983737262555.0
2018-01-10,327.61,2,-2.64,-0.008,330.87,330.97,327.07,140728353.0,6932605706198.0,1414797887385730.0
2018-01-11,325.67,2,-1.94,-0.0059,326.92,327.98,325.07,120937660.0,6069708598483.0,1405429263823275.0
2018-01-12,326.72,1,1.05,0.0032,327.34,327.5,324.22,143376639.0,7230028153840.0,1410526099749390.0
2018-01-15,327.39,1,0.67,0.0021,328.57,328.94,326.21,98449639.0,4606554901242.0,1414074677247875.0
2018-01-16,330.02,1,2.63,0.008,327.44,330.5,326.65,107815819.0,5264950740754.0,1424522942779050.0
2018-01-17,329.19,2,-0.83,-0.0025,329.31,330.21,328.03,95197163.0,4888699784862.0,1420446925606830.0
2018-01-18,329.13,2,-0.06,-0.0002,331.03,331.88,328.77,94897476.0,5090818410244.0,1419577648525815.0
2018-01-19,329.52,1,0.39,0.0012,329.81,330.55,328.51,94693624.0,4704660816767.0,1421625672085050.0
2018-01-22,326.27,2,-3.25,-0.009899999999999999,328.78,328.84,324.56,80821473.0,4661310148889.0,1409777788832385.0
2018-01-23,330.93,1,4.66,0.0143,327.42,330.93,327.17,102543043.0,5157944203365.0,1429932674007690.0
2018-01-24,330.91,2,-0.02,-0.0001,330.37,332.44,329.86,89710389.0,4997151797348.0,1429778867392680.0
2018-01-25,334.08,1,3.17,0.0096,330.67,334.5,330.6,124683283.0,5700828530578.0,1442844598844185.0
