Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2006-01-02,178.29,1,0.86,0.0048,177.79,178.33,176.05,148418062.0,3676884943143.0,565376653099025.0
2006-01-03,178.81,1,0.52,0.0029,178.69,178.86,176.53,158041438.0,4161548742545.0,566920485995655.0
2006-01-04,179.91,1,1.1,0.0062,180.57,181.01,179.49,188840632.0,5360811681829.0,570075951499425.0
2006-01-05,178.82,2,-1.09,-0.0060999999999999995,180.31,180.31,176.84,206331692.0,5522148422873.0,566497148032145.0
2006-01-06,180.87,1,2.05,0.0115,179.33,180.87,178.79,206313385.0,4609858130879.0,572801905051760.0
2006-01-09,180.3,2,-0.57,-0.0032,181.95,181.99,179.82,191221687.0,4641279274195.0,571108215728535.0
2006-01-10,178.98,2,-1.32,-0.0073,180.92,181.62,177.88,182810708.0,4490697637889.0,567337946237825.0
2006-01-11,178.67,2,-0.31,-0.0017000000000000001,178.67,179.5,177.42,210165332.0,3878272145775.0,566455176094810.0
2006-01-12,179.65,1,0.98,0.0055000000000000005,179.33,180.91,179.23,174516054.0,4299762581822.0,569582859258020.0
2006-01-13,181.71,1,2.06,0.0115,179.2,181.71,177.82,164021065.0,4162731634091.0,575859035878115.0
2006-01-16,182.39,1,0.68,0.0037,182.56,182.78,180.72,161264330.0,4003185411278.0,578258094065355.0
2006-01-17,178.27,2,-4.12,-0.0226,182.62,183.02,178.24,179089422.0,4245124485862.0,565377812972320.0
2006-01-18,173.81,2,-4.46,-0.025,176.82,176.95,171.46,214269968.0,5405429514510.0,551344533783720.0
2006-01-19,174.93,1,1.12,0.0064,174.39,175.8,173.26,158267382.0,4017530860575.0,554758099172095.0
2006-01-20,170.6,2,-4.33,-0.0248,176.04,177.14,170.22,196215378.0,4551398878680.0,541238946309215.0
2006-01-23,168.04,2,-2.56,-0.015,168.55,171.32,166.62,194867801.0,4595507315428.0,533249605197935.0
2006-01-24,171.79,1,3.75,0.0223,169.39,172.09,167.73,202230077.0,4722143442954.0,545206650499535.0
2006-01-25,173.52,1,1.73,0.0101,173.56,174.78,172.66,193872744.0,4853084736770.0,550784105320065.0
2006-01-26,174.71,1,1.19,0.0069,174.45,174.72,171.72,146078715.0,4015803321636.0,554431992905725.0
2006-01-27,178.64,1,3.93,0.0225,176.69,178.65,175.88,151204298.0,4289859073340.0,566996569835470.0
2006-01-31,180.65,1,2.01,0.0113,179.46,181.21,178.14,133174511.0,4026822357262.0,573248586929050.0
2006-02-01,178.07,2,-2.58,-0.0143,179.4,180.69,176.98,156566428.0,4242920253880.0,565141043216305.0
2006-02-02,177.92,2,-0.15,-0.0008,179.52,179.79,175.79,148308349.0,4097389528669.0,564658567071115.0
2006-02-03,172.67,2,-5.25,-0.029500000000000002,175.8,176.48,172.35,153799304.0,4047059230824.0,548191654564060.0
2006-02-06,173.66,1,0.99,0.005699999999999999,171.77,173.77,169.27,143668314.0,3867241465107.0,551308766963445.0
2006-02-07,172.39,2,-1.27,-0.0073,173.66,175.07,172.07,123072774.0,3203819050770.0,547386957471915.0
2006-02-08,169.44,2,-2.95,-0.0171,171.5,173.93,169.16,140058894.0,3474910052327.0,538228458618930.0
2006-02-09,170.93,1,1.49,0.0088,171.5,172.01,169.84,124130230.0,3481340012580.0,543059999875075.0
2006-02-10,172.68,1,1.75,0.0102,171.9,173.29,169.99,126671230.0,3488862550325.0,548651237350005.0
2006-02-13,170.61,2,-2.07,-0.012,173.15,173.17,169.04,114299114.0,3143225615833.0,542146539471685.0
2006-02-14,171.65,1,1.04,0.0060999999999999995,169.89,171.93,168.29,102969426.0,2899291074333.0,545363092976235.0
2006-02-15,168.31,2,-3.34,-0.0195,173.46,173.47,167.84,154390791.0,4451867093852.0,534989011789035.0
2006-02-16,169.8,1,1.49,0.0089,168.8,170.64,167.72,118925978.0,3327868334190.0,539775515793950.0
2006-02-17,172.4,1,2.6,0.015300000000000001,171.3,172.47,169.93,101805866.0,2987331415245.0,547937206215900.0
2006-02-20,174.28,1,1.88,0.0109,172.78,175.62,171.7,132132814.0,3360488019740.0,553764162590940.0
2006-02-21,174.04,2,-0.24,-0.0014000000000000002,174.56,174.88,173.07,106201950.0,2705073372180.0,552990437592095.0
2006-02-22,173.26,2,-0.78,-0.0045000000000000005,173.85,175.49,171.0,111840678.0,3145224440913.0,550407229759640.0
2006-02-23,176.18,1,2.92,0.0169,174.29,176.33,174.01,126845264.0,3381205289519.0,560020298994705.0
2006-02-24,176.96,1,0.78,0.0044,176.61,177.13,175.23,120907845.0,3121135382970.0,562483299231045.0
2006-02-27,178.1,1,1.14,0.0064,176.81,178.11,176.12,96007666.0,2524599405165.0,565925912381960.0
2006-02-28,177.45,2,-0.65,-0.0036,178.37,178.69,176.43,96131471.0,2525199815982.0,563887977974795.0
2006-03-02,176.85,2,-0.6,-0.0034000000000000002,178.3,178.4,176.83,158515480.0,3623213520701.0,562329067051585.0
2006-03-03,171.67,2,-5.18,-0.029300000000000003,176.52,176.78,171.19,136904619.0,3756748282290.0,545962296453770.0
2006-03-06,173.86,1,2.19,0.0128,172.23,173.86,171.01,109493410.0,2903606655385.0,552955385882285.0
2006-03-07,170.13,2,-3.73,-0.0215,172.78,172.78,169.75,110354694.0,3231134871195.0,541141789210530.0
2006-03-08,169.76,2,-0.37,-0.0022,168.35,170.91,167.39,113958004.0,3379895492180.0,539654257510960.0
2006-03-09,169.17,2,-0.59,-0.0034999999999999996,169.72,171.11,169.17,109205559.0,3138092913681.0,537777427869830.0
2006-03-10,170.37,1,1.2,0.0070999999999999995,169.82,171.65,168.9,87634580.0,2603521896487.0,541544573537115.0
2006-03-13,172.82,1,2.45,0.0144,172.04,172.84,171.45,96213573.0,2459502966375.0,549253008671375.0
2006-03-14,171.1,2,-1.72,-0.01,173.07,173.16,169.71,91460174.0,2410715166162.0,543654797644105.0
2006-03-15,172.28,1,1.18,0.0069,172.59,173.4,171.95,89688003.0,2489177203995.0,547395225147870.0
2006-03-16,172.66,1,0.38,0.0022,173.27,174.29,172.2,89187219.0,2396457422765.0,548603580252070.0
2006-03-17,173.48,1,0.82,0.004699999999999999,172.1,173.81,170.59,79657633.0,2096045599735.0,551173417481300.0
2006-03-20,174.26,1,0.78,0.0045000000000000005,173.36,174.81,172.64,76536130.0,1931213608235.0,553541743147160.0
2006-03-21,172.87,2,-1.39,-0.008,174.31,174.47,172.61,78750244.0,1914955997622.0,549230516206175.0
2006-03-22,169.28,2,-3.59,-0.0208,171.52,171.53,168.67,93824585.0,2723285991547.0,537958697283385.0
2006-03-23,169.68,1,0.4,0.0024,170.81,171.7,168.09,103445855.0,2615295351590.0,539369113500580.0
2006-03-24,170.86,1,1.18,0.006999999999999999,169.61,170.86,168.47,104065659.0,2523801630362.0,543188287048450.0
2006-03-27,172.44,1,1.58,0.0092,170.41,173.06,170.36,105503266.0,2504430823025.0,548153431713405.0
2006-03-28,172.77,1,0.33,0.0019,172.14,173.17,171.48,93250738.0,2085087376100.0,549258140977215.0
2006-03-29,172.96,1,0.19,0.0011,171.12,173.55,170.46,93904678.0,2054710688825.0,549814580769685.0
2006-03-30,173.61,1,0.65,0.0038,173.78,174.32,172.77,86752516.0,2037222266970.0,551659416068710.0
2006-03-31,176.21,1,2.6,0.015,173.61,176.37,173.35,111995141.0,2923288876551.0,559885141429315.0
2006-04-03,178.89,1,2.68,0.0152,176.45,179.22,176.36,127407354.0,2882001132790.0,568355650851890.0
2006-04-04,179.77,1,0.88,0.0049,178.92,180.23,178.21,118034333.0,3207962185574.0,571140311379550.0
2006-04-05,179.97,1,0.2,0.0011,180.28,181.03,179.26,134180116.0,2960290615066.0,572149246374505.0
2006-04-06,181.1,1,1.13,0.0063,181.13,182.42,179.88,151152736.0,2952269116400.0,575631218169450.0
2006-04-07,181.97,1,0.87,0.0048,181.19,181.97,180.34,108613203.0,2827461939023.0,578044927435670.0
2006-04-10,181.31,2,-0.66,-0.0036,180.86,181.94,180.42,89557657.0,2336348769725.0,575971977626530.0
2006-04-11,179.61,2,-1.7,-0.009399999999999999,180.88,181.19,177.84,119983196.0,3431986345155.0,570483470235800.0
2006-04-12,179.13,2,-0.48,-0.0027,178.23,179.19,177.69,88644796.0,2260696534070.0,568905047763390.0
2006-04-13,181.91,1,2.78,0.0155,179.11,181.91,178.75,103686101.0,2990281029096.0,577742576187775.0
2006-04-14,185.67,1,3.76,0.0207,182.55,185.95,181.88,123902279.0,3459891404810.0,589666836353540.0
2006-04-17,184.3,2,-1.37,-0.0074,185.95,186.21,183.5,91209959.0,2488633165525.0,585225401280970.0
2006-04-18,184.9,1,0.6,0.0033,183.35,185.84,183.28,100400997.0,2904053243720.0,587045830471755.0
2006-04-19,186.34,1,1.44,0.0078000000000000005,187.4,188.06,185.91,143413344.0,3898950621200.0,591677566154850.0
2006-04-20,185.86,2,-0.48,-0.0026,186.59,187.39,185.41,115475924.0,3295791587018.0,590259679134465.0
2006-04-21,188.2,1,2.34,0.0126,186.67,189.18,186.15,120789841.0,3691252234293.0,597660843546260.0
2006-04-24,185.41,2,-2.79,-0.0148,187.71,187.71,184.72,101980677.0,3177252676050.0,588626658777090.0
2006-04-25,185.54,1,0.13,0.0007000000000000001,184.84,186.94,183.93,105976381.0,3298244753873.0,589574245133645.0
2006-04-26,188.34,1,2.8,0.0151,185.89,188.34,185.49,104443087.0,3039324551162.0,598327564403170.0
2006-04-27,188.4,1,0.06,0.0003,188.8,189.29,187.51,138482929.0,3675746963084.0,598459151883495.0
2006-04-28,184.1,2,-4.3,-0.022799999999999997,187.1,187.1,183.23,135416258.0,3693393045660.0,584896936793165.0
2006-05-02,186.17,1,2.07,0.011200000000000002,184.13,186.19,182.64,124184791.0,3957467697619.0,591375177314530.0
