Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2000-01-04,133.66,1,3.64,0.027999999999999997,130.08,134.76,128.3,121258210.0,3067398000000.0,
2000-01-05,123.86,2,-9.8,-0.0733,126.65,132.3,123.55,153265190.0,3921476000000.0,
2000-01-06,120.8,2,-3.06,-0.024700000000000003,127.4,127.54,119.86,116957530.0,2988051000000.0,
2000-01-07,119.1,2,-1.7,-0.0141,119.18,121.97,116.66,130572330.0,3009494000000.0,
2000-01-10,124.11,1,5.01,0.0421,122.99,125.09,120.37,144169240.0,3028380000000.0,
2000-01-11,123.11,2,-1.0,-0.008100000000000001,124.59,126.77,123.08,143685580.0,3191206000000.0,
2000-01-12,119.81,2,-3.3,-0.0268,120.12,122.54,118.98,121365800.0,2353350000000.0,
2000-01-13,119.22,2,-0.59,-0.0049,119.55,120.52,117.61,133203460.0,2635958000000.0,
2000-01-14,118.95,2,-0.27,-0.0023,120.29,121.94,117.57,129884740.0,2580768000000.0,
2000-01-17,123.85,1,4.9,0.0412,120.39,124.24,119.24,129139060.0,2663204000000.0,
2000-01-18,123.82,2,-0.03,-0.0002,125.04,125.11,121.99,125247040.0,2704221000000.0,
2000-01-19,118.68,2,-5.14,-0.0415,122.27,123.45,118.55,144220910.0,2659697000000.0,
2000-01-20,120.04,1,1.36,0.0115,117.28,120.04,114.75,145600700.0,2601834000000.0,
2000-01-21,116.93,2,-3.11,-0.0259,117.77,119.53,115.49,171909790.0,2882790000000.0,
2000-01-24,117.17,1,0.24,0.0021,116.03,119.42,115.74,134987470.0,2252422000000.0,
2000-01-25,112.48,2,-4.69,-0.04,114.78,116.04,112.48,130046650.0,2072826000000.0,
2000-01-26,111.68,2,-0.8,-0.0070999999999999995,113.08,113.84,110.39,132031080.0,2081637000000.0,
2000-01-27,114.47,1,2.79,0.025,111.96,114.94,110.67,191111430.0,2827742000000.0,
2000-01-28,118.92,1,4.45,0.038900000000000004,116.37,119.24,114.71,180615650.0,3038142000000.0,
2000-01-31,119.08,1,0.16,0.0013,116.79,119.76,116.5,165923510.0,2817784000000.0,
2000-02-01,116.75,2,-2.33,-0.0196,120.48,121.0,116.14,170545510.0,2942631000000.0,
2000-02-02,118.32,1,1.57,0.0134,116.81,119.24,115.83,185900240.0,3257249000000.0,
2000-02-03,119.0,1,0.68,0.005699999999999999,119.1,120.26,116.88,161125960.0,3285682000000.0,
2000-02-07,122.09,1,3.09,0.026000000000000002,119.07,123.29,119.07,153432740.0,3320488000000.0,
2000-02-08,120.79,2,-1.3,-0.0106,122.67,123.3,120.69,134445390.0,2774690000000.0,
2000-02-09,122.93,1,2.14,0.0177,121.6,123.44,120.47,144806440.0,3013861000000.0,
2000-02-10,121.89,2,-1.04,-0.0085,121.75,125.35,120.51,158311500.0,3565469000000.0,
2000-02-11,120.4,2,-1.49,-0.012199999999999999,125.29,125.37,118.68,174351780.0,3412178000000.0,
2000-02-14,114.94,2,-5.46,-0.0453,117.77,119.83,114.57,147473070.0,2852038000000.0,
2000-02-15,110.62,2,-4.32,-0.037599999999999995,115.7,115.95,110.1,138879780.0,2600027000000.0,
2000-02-16,110.52,2,-0.1,-0.0009,111.02,111.45,105.65,128916230.0,2417312000000.0,
2000-02-17,112.79,1,2.27,0.020499999999999997,108.99,113.4,108.99,133959510.0,2597392000000.0,
2000-02-18,110.45,2,-2.34,-0.0207,113.36,115.71,110.45,167602340.0,3432556000000.0,
2000-02-21,106.45,2,-4.0,-0.0362,108.71,109.48,106.18,134421010.0,2107796000000.0,
2000-02-22,107.15,1,0.7,0.0066,106.31,109.43,105.4,156855180.0,2291769000000.0,
2000-02-23,110.64,1,3.49,0.0326,109.22,110.92,107.24,216599990.0,3071316000000.0,
2000-02-24,109.03,2,-1.61,-0.0146,109.79,111.75,107.8,151519420.0,2144593000000.0,
2000-02-25,108.43,2,-0.6,-0.0055000000000000005,107.52,109.53,106.26,149687830.0,2118251000000.0,
2000-02-28,101.93,2,-6.5,-0.0599,106.7,107.22,101.93,147027590.0,2108949000000.0,
