,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,178400,2,-11200,-5.91,1056063405284800,
1,000660,SK하이닉스,830000,2,-63000,-7.05,591542962950000,
2,005380,현대차,465500,2,-22500,-4.61,95314740073000,
3,373220,LG에너지솔루션,404500,2,-2500,-0.61,94653000000000,
4,207940,삼성바이오로직스,1585000,1,13000,0.83,73371157335000,
5,012450,한화에어로스페이스,1417000,1,84000,6.3,73065339217000,
6,402340,SK스퀘어,469500,2,-31500,-6.29,62014900492500,
7,034020,두산에너빌리티,93600,2,-6000,-6.02,59956523265600,
8,000270,기아,150600,2,-4700,-3.03,58796197498800,
9,105560,KB금융,146500,2,-1800,-1.21,54622591657500,
10,329180,HD현대중공업,439000,2,-12500,-2.77,46077977775000,
11,068270,셀트리온,196700,2,-9300,-4.51,45447192938700,
12,032830,삼성생명,217000,2,-10000,-4.41,43400000000000,
13,055550,신한지주,91700,2,-1600,-1.71,43525804903700,
14,028260,삼성물산,264000,2,-9000,-3.3,42812610984000,
15,042660,한화오션,119300,2,-7700,-6.06,36555117904200,
16,012330,현대모비스,389500,2,-19500,-4.77,35340341078500,
17,006400,삼성SDI,443000,1,11000,2.55,35699389790000,
18,006800,미래에셋증권,61600,2,-5000,-7.51,34207490732800,
19,267260,HD현대일렉트릭,882000,2,-20000,-2.22,31793573070000,
20,009150,삼성전기,417000,2,-27500,-6.19,31147271232000,
21,086790,하나금융지주,110400,2,-2400,-2.13,30727169865600,
22,010130,고려아연,1468000,2,-49000,-3.23,30641518492000,
23,035420,NAVER,195800,2,-14200,-6.76,30711746520400,
24,005490,POSCO홀딩스,341000,2,-5000,-1.45,27598136632000,
25,015760,한국전력,41250,2,-2450,-5.61,26481018176250,
26,009540,HD한국조선해양,350500,2,-22000,-5.91,24805977158000,
27,042700,한미반도체,256000,2,-17500,-6.4,24399923200000,
28,272210,한화시스템,129200,1,400,0.31,24408385058800,
29,010140,삼성중공업,26900,2,-100,-0.37,23672000000000,
30,316140,우리금융지주,32200,2,-700,-2.13,23637257504000,
31,298040,효성중공업,2518000,2,-135000,-5.09,23479211864000,
32,010120,LS ELECTRIC,759000,2,-35000,-4.41,22770000000000,
33,064350,현대로템,201500,1,12700,6.73,21992172039500,
34,034730,SK,308000,2,-13000,-4.05,22330832524000,
35,051910,LG화학,302000,2,-10500,-3.36,21318887586000,
36,000810,삼성화재,444000,2,-10000,-2.2,20428952820000,
37,035720,카카오,45400,2,-2850,-5.91,20101595831200,
38,096770,SK이노베이션,115500,1,1000,0.87,19525597014000,
39,267250,HD현대,242000,2,-5000,-2.02,19116326570000,
40,138040,메리츠금융지주,111700,2,-4000,-3.46,18877442194100,
41,003670,포스코퓨처엠,213000,1,1500,0.71,18945544860000,
42,011200,HMM,20150,2,-200,-0.98,19006245095500,
43,047810,한국항공우주,184200,2,-3700,-1.97,17954914709400,
44,066570,LG전자,108800,2,-3700,-3.29,17722038905600,
45,033780,KT&G,154600,2,-5400,-3.38,17729009317000,
46,079550,LIG넥스원,784000,2,-10000,-1.26,17248000000000,
47,024110,기업은행,21650,2,-350,-1.59,17264270063850,
48,017670,SK텔레콤,77800,2,-700,-0.89,16710666123400,
49,000720,현대건설,148800,2,-11100,-6.94,16569737832000,
50,000150,두산,1021000,2,-94000,-8.43,16533905535000,
51,086280,현대글로비스,211500,2,-7500,-3.42,15862500000000,
52,030200,KT,59400,2,-2000,-3.26,14970088089000,
53,047050,포스코인터내셔널,79500,1,3800,5.02,13985861646000,
54,003550,LG,84800,2,-2400,-2.75,13077990408000,
55,278470,에이피알,339500,2,-5000,-1.45,12710253622500,
56,0126Z0,삼성에피스홀딩스,493500,2,-26500,-5.1,12279784681500,
57,010950,S-Oil,106500,2,-6600,-5.84,11990067348000,
58,352820,하이브,268500,2,-21000,-7.25,11563716651000,
59,018260,삼성에스디에스,150600,2,-5500,-3.52,11653096680000,
60,071050,한국금융지주,213500,2,-10500,-4.69,11897499292000,
61,259960,크래프톤,247500,2,-14500,-5.53,11733007522500,
62,005830,DB손해보험,162200,2,-5800,-3.45,11254084800000,
63,323410,카카오뱅크,23700,2,-1000,-4.05,11305941306900,
64,307950,현대오토에버,379500,2,-11500,-2.94,10407401169000,
65,005940,NH투자증권,29750,2,-2100,-6.59,10601244977750,
66,039490,키움증권,404000,2,-33500,-7.66,10589522760000,
67,003230,삼양식품,1273000,2,-43000,-3.27,9589528095000,
68,006260,LS,264500,2,-14000,-5.03,8252400000000,
69,003490,대한항공,23200,2,-1500,-6.07,8542719335200,
70,000880,한화,110900,2,-2900,-2.55,8312923711500,
71,016360,삼성증권,92600,2,-5800,-5.89,8269180000000,
72,011070,LG이노텍,328500,2,-14500,-4.23,7774644649500,
73,090430,아모레퍼시픽,134300,2,-8300,-5.82,7855577533700,
74,326030,SK바이오팜,94300,2,-4700,-4.75,7384939475000,
75,443060,HD현대마린솔루션,170200,2,-17400,-9.28,7630293217000,
76,000100,유한양행,92900,2,-6600,-6.63,7399262132900,
77,007660,이수페타시스,101800,2,-6900,-6.35,7473058494200,
78,180640,한진칼,111000,2,-6000,-5.13,7410612969000,
79,161390,한국타이어앤테크놀로지,53900,2,-2500,-4.43,6676866219100,
80,267270,HD건설기계,140500,2,-5700,-3.9,6740363579000,
81,066970,엘앤에프,161600,1,14200,9.63,6516533736000,
82,032640,LG유플러스,15500,2,-140,-0.9,6662339502500,
83,047040,대우건설,16440,2,-2990,-15.39,6832836168720,
84,028050,삼성E&A,35100,2,-2800,-7.39,6879600000000,
85,377300,카카오페이,47150,2,-3750,-7.37,6375823198900,
86,009830,한화솔루션,35600,2,-1950,-5.19,6119374281600,
87,128940,한미약품,505000,2,-48000,-8.68,6469550455000,
88,241560,두산밥캣,60000,2,-2600,-4.15,5751363900000,
89,078930,GS,62800,2,-4400,-6.55,5835085738400,
90,052690,한전기술,156200,2,-11100,-6.63,5969964000000,
91,029780,삼성카드,51600,2,-1600,-3.01,5978318775600,
92,454910,두산로보틱스,82600,2,-2000,-2.36,5354130348000,
93,138930,BNK금융지주,17630,2,-600,-3.29,5471065591790,
94,175330,JB금융지주,28850,2,-1650,-5.41,5431115898400,
95,001440,대한전선,28650,2,-1400,-4.66,5341715145000,
96,064400,LG씨엔에스,56500,2,-3000,-5.04,5474056062000,
97,088980,맥쿼리인프라,11300,2,-40,-0.35,5411818520900,
98,001040,CJ,188100,2,-12900,-6.42,5488193323800,
99,034220,LG디스플레이,11180,2,-220,-1.93,5590000000000,
100,450080,에코프로머티,70700,2,-1900,-2.62,4988503907800,
101,021240,코웨이,71900,1,100,0.14,5088177929400,
102,271560,오리온,130000,2,-1800,-1.37,5139697160000,
103,022100,포스코DX,30150,2,-1350,-4.29,4583847079350,
104,004020,현대제철,33450,2,-2250,-6.3,4463761508250,
105,036570,엔씨소프트,213000,2,-16500,-7.19,4588876686000,
106,251270,넷마블,49000,2,-2400,-4.67,4016058179000,
107,002380,KCC,462500,2,-41500,-8.23,4109992837500,
108,062040,산일전기,132500,2,-9500,-6.69,4056600125000,
109,353200,대덕전자,80300,2,-7700,-8.75,3968179077500,
110,489790,한화비전,71800,2,-3800,-5.03,3625066402000,
111,088350,한화생명,4420,2,-330,-6.95,3838902600000,
112,111770,영원무역,80700,2,-1200,-1.47,3575935467600,
113,035250,강원랜드,16780,2,-380,-2.21,3589921590000,
114,000990,DB하이텍,83300,2,-2800,-3.25,3623932180400,
115,082740,한화엔진,43350,2,-1350,-3.02,3617433605700,
116,010060,OCI홀딩스,205000,1,11500,5.94,3827397560000,
117,012510,더존비즈온,119400,3,0,0.0,3629141508000,
118,018880,한온시스템,3760,2,-175,-4.45,3858747195520,
119,051900,LG생활건강,245000,2,-8500,-3.35,3749102455000,
120,439260,대한조선,87600,2,-2400,-2.67,3374904931200,
121,097950,CJ제일제당,220000,3,0,0.0,3311920920000,
122,103590,일진전기,69900,2,-5300,-7.05,3333208761000,
123,302440,SK바이오사이언스,41700,2,-1950,-4.47,3270727031700,
124,017800,현대엘리베이터,84600,2,-3100,-3.53,3307215771000,
125,036460,한국가스공사,34350,2,-1450,-4.05,3170951550000,
126,011170,롯데케미칼,78900,2,-3100,-3.78,3374980559100,
127,011790,SKC,93600,2,-4900,-4.97,3544472692800,
128,012750,에스원,85900,2,-300,-0.35,3264129390200,
129,031210,서울보증보험,48900,2,-3400,-6.5,3414276142200,
130,457190,이수스페셜티케미컬,91100,2,-4000,-4.21,2752939239200,
131,085620,미래에셋생명,16820,1,190,1.14,2977412298980,
132,112610,씨에스윈드,64900,1,1200,1.88,2736924054700,
133,023530,롯데쇼핑,102300,2,-3700,-3.49,2893939636500,
134,009420,한올바이오파마,54400,2,-4100,-7.01,2841890707200,
135,009970,영원무역홀딩스,216000,2,-9000,-4.0,2915835192000,
136,011780,금호석유화학,118000,2,-4500,-3.67,3071745556000,
137,014680,한솔케미칼,269500,2,-14500,-5.11,3064267552500,
138,001720,신영증권,185600,2,-13000,-6.55,3051264000000,
139,004170,신세계,307000,2,-9500,-3.0,2961070567000,
140,004990,롯데지주,27200,2,-1400,-4.9,2853531246400,
141,336260,두산퓨얼셀,35350,2,-1050,-2.88,2315203214100,
142,003690,코리안리,12200,2,-250,-2.01,2376816578200,
143,383220,F&F,60600,2,-3100,-4.87,2321408745000,
144,103140,풍산,92700,2,-800,-0.86,2597850570600,
145,139130,iM금융지주,16570,2,-610,-3.55,2661549340310,
146,139480,이마트,90100,2,-6900,-7.11,2486383291900,
147,279570,케이뱅크,5790,2,-290,-4.77,2348974924290,
148,282330,BGF리테일,134800,2,-2800,-2.03,2329870528800,
149,026960,동서,27050,2,-850,-3.05,2696885000000,
150,028670,팬오션,4925,2,-135,-2.67,2632754846600,
151,051600,한전KPS,55400,2,-3100,-5.3,2493000000000,
152,071970,HD현대마린엔진,70000,2,-1400,-1.96,2374504650000,
153,005850,에스엘,54200,2,-4400,-7.51,2517509784000,
154,008930,한미사이언스,37100,2,-900,-2.37,2537326505000,
155,018670,SK가스,258000,2,-1500,-0.58,2385272952000,
156,000120,CJ대한통운,103000,2,-5900,-5.42,2349671432000,
157,001430,세아베스틸지주,64800,2,-6200,-8.73,2323865311200,
158,001450,현대해상,30000,2,-1450,-4.61,2682000000000,
159,375500,DL이앤씨,68100,2,-4400,-6.07,2635035726300,
160,462870,시프트업,32250,2,-1650,-4.87,1902244965000,
161,004800,효성,131200,2,-6900,-5.0,2196341398400,
162,120110,코오롱인더,79300,2,-3700,-4.46,2182263916300,
163,192820,코스맥스,194500,2,-5500,-2.75,2207479500500,
164,204320,HL만도,47800,2,-3200,-6.27,2244550336000,
165,023590,다우기술,44700,2,-1550,-3.35,2005537779900,
166,030000,제일기획,18670,2,-620,-3.21,2147819670750,
167,081660,미스토홀딩스,41100,2,-750,-1.79,2182074624000,
168,005440,현대지에프홀딩스,13700,2,-810,-5.58,2135888923700,
169,006360,GS건설,26200,2,-1850,-6.6,2242235038000,
170,007340,DN오토모티브,37300,2,-3400,-8.35,2182455264500,
171,011210,현대위아,75000,2,-5600,-6.95,2039631225000,
172,017960,한국카본,39600,2,-1600,-3.88,2055574699200,
173,020150,롯데에너지머티리얼즈,39250,2,-3150,-7.43,2055344422750,
174,395400,SK리츠,6400,1,50,0.79,1926512768000,
175,000240,한국앤컴퍼니,23450,2,-1350,-5.44,2226231378000,
176,001120,LX인터내셔널,53400,1,2400,4.71,2069784000000,
177,002790,아모레퍼시픽홀딩스,27650,2,-1300,-4.49,2114068677000,
178,004370,농심,367000,2,-12500,-3.29,2232329614000,
179,097230,HJ중공업,22650,2,-1300,-5.43,2045189541600,
180,322000,HD현대에너지솔루션,147000,1,10400,7.61,1646400000000,
181,005070,코스모신소재,51400,2,-1800,-3.38,1671052858400,
182,475150,SK이터닉스,55000,1,1000,1.85,1856472310000,
183,483650,달바글로벌,147200,2,-5400,-3.54,1824347488000,
184,100090,SK오션플랜트,28350,2,-950,-3.24,1771254957150,
185,161890,한국콜마,76100,2,-2500,-3.18,1796346359700,
186,298020,효성티앤씨,366500,2,-33500,-8.38,1586095453000,
187,034230,파라다이스,16490,2,-410,-2.43,1527458509180,
188,069620,대웅제약,159100,2,-11200,-6.58,1843424082500,
189,069960,현대백화점,76400,2,-5100,-6.26,1728841313200,
190,073240,금호타이어,6000,2,-200,-3.23,1723561722000,
191,006040,동원산업,37500,2,-1600,-4.09,1655549475000,
192,006280,녹십자,141100,2,-7000,-4.73,1648970511800,
193,007070,GS리테일,21600,2,-700,-3.14,1805920164000,
194,007810,코리아써키트,71500,2,-3700,-4.92,1714757616000,
195,008770,호텔신라,42900,2,-1300,-2.94,1683744390900,
196,012630,HDC,27500,2,-800,-2.83,1642897327500,
197,000500,가온전선,100400,2,-3800,-3.65,1660928746000,
198,001800,오리온홀딩스,24050,2,-200,-0.82,1506622399100,
199,003540,대신증권,35100,2,-2200,-5.9,1782146340000,
200,003570,SNT다이내믹스,49300,1,200,0.41,1639357962100,
201,361610,SK아이이테크놀로지,21200,2,-1100,-4.93,1733886520000,
202,089860,롯데렌탈,31050,3,0,0.0,1127406497400,
203,004000,롯데정밀화학,46750,2,-3250,-6.5,1206150000000,
204,185750,종근당,88100,2,-2900,-3.19,1216024918000,
205,229640,LS에코에너지,42900,2,-1450,-3.27,1313807309100,
206,294870,HDC현대산업개발,20200,2,-1200,-5.61,1331328066000,
207,300720,한일시멘트,16110,2,-480,-2.89,1184813316990,
208,020560,아시아나항공,6900,2,-190,-2.68,1421335905900,
209,030610,교보증권,11400,2,-860,-7.01,1299177755400,
210,032350,롯데관광개발,16320,2,-1800,-9.93,1299096055680,
211,077970,STX엔진,31850,2,-550,-1.7,1278715806550,
212,082640,동양생명,8260,2,-450,-5.17,1332821912100,
213,005300,롯데칠성,112600,2,-5000,-4.25,1044802338400,
214,007310,오뚜기,355500,2,-10500,-2.87,1424783565000,
215,415640,KB발해인프라,9940,2,-10,-0.1,1218102747120,
216,330590,롯데리츠,4640,2,-10,-0.22,1340815621760,
217,365550,ESR켄달스퀘어리츠,4500,1,155,3.57,1107400500000,
218,000080,하이트진로,16600,2,-340,-2.01,1164217942600,
219,000210,DL,56900,2,-5800,-9.25,1192389799600,
220,001740,SK네트웍스,5420,2,-160,-2.87,1199326228840,
221,003090,대웅,22800,2,-2000,-8.06,1325637144000,
222,003240,태광산업,1104000,2,-27000,-2.39,1229193600000,
223,003280,흥아해운,4470,1,760,20.49,1074699298530,
224,003530,한화투자증권,6510,2,-560,-7.92,1396706015250,
225,181710,NHN,35700,2,-3050,-7.87,1169287062300,
226,003030,세아제강지주,227000,1,7000,3.18,940156139000,
227,003160,디아이,27700,2,-2700,-8.88,783910000000,
228,003470,유안타증권,4450,2,-335,-7.0,888204763200,
229,003620,KG모빌리티,3430,2,-100,-2.83,694145948160,
230,003850,보령,9040,2,-490,-5.14,775516351280,
231,004490,세방전지,59800,2,-1600,-2.61,828828000000,
232,317450,명인제약,52500,2,-1900,-3.49,766500000000,
233,336370,솔루스첨단소재,9090,2,-160,-1.73,638275656960,
234,456040,OCI,89900,2,-4000,-4.26,804829300500,
235,484870,엠앤씨솔루션,102100,2,-2100,-2.02,934613190000,
236,499790,GS피앤엘,41000,2,-3400,-7.66,813064481000,
237,090460,비에이치,21250,2,-750,-3.41,716370182500,
238,093050,LF,25350,1,350,1.4,741234000000,
239,093370,후성,6940,2,-460,-6.22,744351990200,
240,100840,SNT에너지,46900,2,-2500,-5.06,969928722700,
241,108320,LX세미콘,49600,2,-1100,-2.17,806709280000,
242,114090,GKL,11580,2,-290,-2.44,716288658600,
243,137310,에스디바이오센서,7410,2,-400,-5.12,902160845820,
244,161000,애경케미칼,15200,1,690,4.76,739460376800,
245,192080,더블유게임즈,49150,2,-1650,-3.25,1040675952200,
246,192400,쿠쿠홀딩스,27500,2,-550,-1.96,977960087500,
247,195870,해성디에스,52300,2,-3400,-6.1,889100000000,
248,214320,이노션,17620,2,-560,-3.08,704800000000,
249,248070,솔루엠,15990,2,-580,-3.5,764581613640,
250,249420,일동제약,27000,2,-2350,-8.01,854232804000,
251,280360,롯데웰푸드,110800,2,-3100,-2.72,1030946799200,
252,281820,케이씨텍,43150,2,-4300,-9.06,892787437450,
253,285130,SK케미칼,51100,2,-3300,-6.07,883966942600,
254,298050,HS효성첨단소재,207500,2,-14000,-6.32,929589210000,
255,025540,한국단자,73200,2,-2100,-2.79,740418000000,
256,030190,NICE평가정보,16560,2,-320,-1.9,975574887120,
257,033240,자화전자,34200,2,-2000,-5.52,738908168400,
258,036530,SNT홀딩스,56700,2,-2800,-4.71,924430336200,
259,039130,하나투어,40950,2,-1050,-2.5,634312715400,
260,057050,현대홈쇼핑,78600,2,-3900,-4.73,943200000000,
261,058650,세아홀딩스,157000,2,-5200,-3.21,677178052000,
262,064960,SNT모티브,32900,2,-700,-2.08,873174948800,
263,069260,TKG휴켐스,17340,2,-600,-3.34,708834715920,
264,071320,지역난방공사,73000,2,-2600,-3.44,845248312000,
265,075580,세진중공업,15900,2,-1030,-6.08,903906350400,
266,079160,CJ CGV,4690,2,-230,-4.67,776581296540,
267,079900,전진건설로봇,53700,2,-4300,-7.41,783619666500,
268,005090,SGC에너지,54200,2,-6300,-10.41,780985848600,
269,005180,빙그레,70300,2,-1900,-2.63,671765920900,
270,005250,녹십자홀딩스,13530,2,-440,-3.15,636291681300,
271,005690,파미셀,14910,2,-1160,-7.22,894852933240,
272,005880,대한해운,2330,2,-85,-3.52,752001302200,
273,006120,SK디스커버리,52000,2,-1500,-2.8,905515052000,
274,006650,대한유화,123300,2,-11400,-8.46,801450000000,
275,007700,F&F홀딩스,17960,2,-430,-2.34,702494031320,
276,009240,한샘,39050,2,-2150,-5.22,918999888400,
277,009450,경동나비엔,63000,2,-3000,-4.55,917821296000,
278,010780,아이에스동서,27500,1,700,2.61,830141840000,
279,0120G0,삼양바이오팜,108300,2,-10500,-8.84,805304721000,
280,014820,동원시스템즈,24800,2,-500,-1.98,718983793600,
281,017940,E1,98800,2,-500,-0.5,677768000000,
282,293940,신한알파리츠,5710,1,40,0.71,690568102330,
283,451800,한화리츠,5250,1,110,2.14,942900000000,
284,000370,한화손해보험,6300,2,-390,-5.83,735455164500,
285,000400,롯데손해보험,2045,2,-115,-5.32,634637774400,
286,000670,영풍,56900,2,-1600,-2.74,1028635355000,
287,001060,JW중외제약,29050,2,-2200,-7.04,676456266500,
288,001270,부국증권,71400,2,-5600,-7.27,740409860400,
289,001510,SK증권,1912,2,-233,-10.86,884472406952,
290,001570,금양,9900,0,0,0.0,633275240400,
291,001680,대상,19380,2,-970,-4.77,671478724500,
292,002020,코오롱,62800,2,-2500,-3.83,810602304000,
293,002350,넥센타이어,7160,2,-210,-2.85,699301999320,
294,002960,한국쉘석유,489500,1,15500,3.27,636350000000,
295,003000,부광약품,8050,1,340,4.41,794250601550,
296,0030R0,대신밸류리츠,4335,1,30,0.7,259146300000,
297,088260,이리츠코크렙,4830,1,30,0.63,305939879700,
298,334890,이지스밸류플러스리츠,4145,1,45,1.1,287864791035,
299,348950,제이알글로벌리츠,1612,2,-2,-0.12,318170112000,
300,357120,코람코라이프인프라리츠,4510,1,10,0.22,438982446540,
301,377190,디앤디플랫폼리츠,3040,2,-35,-1.14,268736000000,
302,404990,신한서부티엔디리츠,4235,2,-115,-2.64,252211541505,
303,417310,코람코더원리츠,9610,2,-70,-0.72,388244000000,
304,432320,KB스타리츠,2220,2,-135,-5.73,225139712700,
305,448730,삼성FN리츠,5320,2,-260,-4.66,484386000000,
306,000050,경방,8910,2,-540,-5.71,244270055700,
307,000070,삼양홀딩스,65200,2,-2600,-3.83,506160053200,
308,000320,노루홀딩스,20050,2,-1300,-6.09,266487577550,
309,000390,삼화페인트,8800,2,-530,-5.68,239390527200,
310,000430,대원강업,3950,2,-170,-4.13,244900000000,
311,000480,CR홀딩스,4820,2,-40,-0.82,226012161800,
312,000490,대동,9260,2,-590,-5.99,266936769900,
313,000520,삼일제약,9920,2,-830,-7.72,215182765120,
314,000540,흥국화재,4110,2,-260,-5.95,264037270950,
315,000640,동아쏘시오홀딩스,93300,2,-1900,-2.0,609849292200,
316,000650,천일고속,209500,2,-5500,-2.56,299421590000,
317,000680,LS네트웍스,3100,2,-20,-0.64,244289349600,
318,001080,만호제강,5080,2,-520,-9.29,210820000000,
319,001130,대한제분,142100,2,-2000,-1.39,240149000000,
320,001200,유진투자증권,4415,2,-350,-7.35,427665235470,
321,001230,동국홀딩스,9970,2,-130,-1.29,317050815510,
322,001250,GS글로벌,2595,2,-35,-1.33,214175117580,
323,001340,PKC,6570,2,-320,-4.64,295113933990,
324,001390,KG케미칼,5050,2,-200,-3.81,339526801500,
325,001460,BYC,46750,2,-1150,-2.4,292007512500,
326,001500,현대차증권,9830,2,-880,-8.22,607818822520,
327,001530,DI동일,20850,2,-650,-3.02,411355488000,
328,001630,종근당홀딩스,46750,2,-1000,-2.09,234211001750,
329,001750,한양증권,24850,2,-950,-3.68,316304069900,
330,001780,알루코,2385,2,-30,-1.24,230939864820,
331,001790,대한제당,2975,2,-30,-1.0,266847325500,
332,001820,삼화콘덴서,53700,2,-4100,-7.09,558211500000,
333,001940,KISCO홀딩스,24950,2,-500,-1.96,353700681000,
334,002030,아세아,272000,2,-10000,-3.55,563759712000,
335,002150,도화엔지니어링,6350,2,-190,-2.91,214122000000,
336,002240,고려제강,20950,2,-500,-2.33,565650000000,
337,002310,아세아제지,8500,2,-230,-2.63,344101335000,
338,002320,한진,18830,2,-520,-2.69,292215539280,
339,002710,TCC스틸,13590,2,-260,-1.88,356244142230,
340,002810,삼영무역,18950,3,0,0.0,349948664600,
341,002840,미원상사,131100,2,-5100,-3.74,622725000000,
342,002900,TYM,6450,2,-290,-4.3,267030000000,
343,003070,코오롱글로벌,10580,2,-630,-5.62,268985486220,
344,003120,일성아이에스,22850,1,50,0.22,303905000000,
345,003200,일신방직,12610,1,610,5.08,289525600000,
346,003220,대원제약,10180,2,-300,-2.86,228312794940,
347,003300,한일홀딩스,16490,2,-700,-4.07,508434257160,
348,003520,영진약품,1723,2,-57,-3.2,315124175513,
349,003720,삼영,7120,2,-310,-4.17,242080000000,
350,003920,남양유업,50800,2,-400,-0.78,304800000000,
351,003960,사조대림,31300,2,-950,-2.95,286847817100,
352,004090,한국석유,17320,1,1270,7.91,219862158400,
353,004310,현대약품,8410,2,-790,-8.59,269120000000,
