,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,257000,2,-9000,-3.38,1502493602256000,
1,000660,SK하이닉스,1653000,2,-77000,-4.45,1207503879345000,
2,402340,SK스퀘어,1028000,2,-40000,-3.75,135617869944000,
3,009150,삼성전기,1421000,1,36000,2.6,106139742016000,
4,373220,LG에너지솔루션,370000,2,-500,-0.13,86580000000000,
5,005380,현대차,399500,1,1500,0.38,81800727517000,
6,207940,삼성바이오로직스,1486000,2,-108000,-6.78,68788353186000,
7,032830,삼성생명,310000,1,3000,0.98,62000000000000,
8,105560,KB금융,171600,1,3500,2.08,60864415154400,
9,028260,삼성물산,375000,2,-500,-0.13,60812842875000,
10,012450,한화에어로스페이스,1157000,1,7000,0.61,59658854957000,
11,034020,두산에너빌리티,88200,1,2300,2.68,56497493077200,
12,055550,신한지주,109700,1,900,0.83,51498691218300,
13,000270,기아,128000,1,1900,1.51,49972863744000,
14,329180,HD현대중공업,457000,2,-13000,-2.77,47967279825000,
15,006400,삼성SDI,571000,1,2000,0.35,46014337630000,
16,068270,셀트리온,190700,2,-600,-0.31,44360095463200,
17,012330,현대모비스,450500,2,-1000,-0.22,40464173542500,
18,034730,SK,543000,2,-13000,-2.34,39368967729000,
19,086790,하나금융지주,136000,1,2400,1.8,37314013728000,
20,035420,NAVER,220500,1,4000,1.85,33532866265500,
21,066570,LG전자,201500,1,3200,1.61,32821254557000,
22,010120,LS ELECTRIC,214500,2,-5000,-2.28,32175000000000,
23,000810,삼성화재,687000,1,5000,0.73,30672813951000,
24,267260,HD현대일렉트릭,814000,2,-7000,-0.85,29342367890000,
25,298040,효성중공업,3153000,1,74000,2.4,29400299844000,
26,010130,고려아연,1375000,1,3000,0.22,28700332375000,
27,042660,한화오션,88500,2,-1100,-1.23,27117585369000,
28,005490,POSCO홀딩스,337500,2,-2000,-0.59,26744015362500,
29,316140,우리금융지주,33900,1,950,2.88,24682240219800,
30,009540,HD한국조선해양,354500,2,-6000,-1.66,25089069622000,
31,042700,한미반도체,219500,2,-2500,-1.13,20921027900000,
32,017670,SK텔레콤,98600,2,-500,-0.5,21178299225800,
33,015760,한국전력,32550,2,-1400,-4.12,20895930706350,
34,011200,HMM,21700,1,250,1.17,20468263949000,
35,138040,메리츠금융지주,122000,1,3000,2.52,20416367306000,
36,000150,두산,1238000,1,24000,1.98,20047967730000,
37,051910,LG화학,277000,1,2500,0.91,19554079011000,
38,006800,미래에셋증권,36150,1,50,0.14,19630210993650,
39,096770,SK이노베이션,116900,1,4900,4.38,19762270917200,
40,018260,삼성에스디에스,243000,1,9000,3.85,18802805400000,
41,033780,KT&G,176300,1,1800,1.03,18301783392800,
42,010140,삼성중공업,21200,1,200,0.95,18656000000000,
43,267250,HD현대,218000,1,2000,0.93,17220492530000,
44,003550,LG,116300,1,1800,1.57,17583630065200,
45,278470,에이피알,461500,1,27000,6.21,17277708532500,
46,010950,S-Oil,149200,1,12500,9.14,16797352566400,
47,003670,포스코퓨처엠,186300,1,2300,1.25,16570680786000,
48,024110,기업은행,20850,1,350,1.71,16626329368650,
49,035720,카카오,36850,1,850,2.36,16323852429500,
50,079550,LIG디펜스앤에어로스페이스,734000,2,-11000,-1.48,16148000000000,
51,086280,현대글로비스,205000,1,1500,0.74,15375000000000,
52,064350,현대로템,139100,1,500,0.36,15181692956300,
53,000720,현대건설,128900,2,-400,-0.31,14353758108500,
54,011070,LG이노텍,611000,1,14000,2.35,14460602377000,
55,272210,한화시스템,75800,2,-2100,-2.7,14320089686200,
56,030200,KT,54500,1,600,1.11,13735181832500,
57,047810,한국항공우주,133100,2,-4500,-3.27,12973936741700,
58,005830,DB손해보험,187400,1,3400,1.85,12274765402600,
59,003230,삼양식품,1547000,1,67000,4.53,11653574205000,
60,078930,GS,129200,1,6000,4.87,12002097954000,
61,307950,현대오토에버,416000,1,2500,0.6,11408376512000,
62,003490,대한항공,28700,1,500,1.77,10567932970700,
63,071050,한국금융지주,191300,2,-100,-0.05,10660382269600,
