,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,231250,2,-8250,-3.44,1351951928100000,
1,000660,SK하이닉스,1509000,2,-58000,-3.7,1102312978785000,
2,402340,SK스퀘어,1021000,2,-4000,-0.39,134729512106000,
3,009150,삼성전기,1155000,2,-26000,-2.2,86271218880000,
4,005380,현대차,384000,2,-9000,-2.29,78626982144000,
5,373220,LG에너지솔루션,322500,1,6500,2.06,75465000000000,
6,207940,삼성바이오로직스,1463000,1,40000,2.81,67723661313000,
7,105560,KB금융,168700,2,-800,-0.47,59835820725800,
8,032830,삼성생명,270500,2,-17000,-5.91,54100000000000,
9,012450,한화에어로스페이스,1002000,1,83000,9.03,51666527802000,
10,028260,삼성물산,317500,2,-11500,-3.5,51488206967500,
11,000270,기아,128700,2,-900,-0.69,50246152842600,
12,329180,HD현대중공업,479500,1,9000,1.91,50328907387500,
13,055550,신한지주,101100,2,-1600,-1.56,47461419162900,
14,034020,두산에너빌리티,71500,1,3800,5.61,45800121939000,
15,012330,현대모비스,472500,2,-21000,-4.26,42871145467500,
16,068270,셀트리온,183000,1,800,0.44,42557328198000,
17,034730,SK,506000,2,-17000,-3.25,36686367718000,
18,035420,NAVER,223500,1,16000,7.71,35077038087000,
19,086790,하나금융지주,126800,2,-100,-0.08,34789830446400,
20,006400,삼성SDI,407000,1,17500,4.49,32798310710000,
21,010120,LS ELECTRIC,193200,1,4800,2.55,28980000000000,
22,000810,삼성화재,605000,2,-11000,-1.79,27011721165000,
23,042660,한화오션,86500,1,3500,4.22,26504758581000,
24,009540,HD한국조선해양,370000,1,1500,0.41,26186052920000,
25,066570,LG전자,161600,1,2800,1.76,26322157500800,
26,267260,HD현대일렉트릭,695000,1,22000,3.27,25052758825000,
27,298040,효성중공업,2623000,1,128000,5.13,24458289404000,
28,005490,POSCO홀딩스,308000,1,4500,1.48,24406390316000,
29,316140,우리금융지주,33050,2,-300,-0.9,24063363990100,
30,015760,한국전력,35050,1,550,1.59,22500840898850,
31,010130,고려아연,1057000,1,37000,3.63,22062728233000,
32,138040,메리츠금융지주,118400,2,-1900,-1.58,19813917123200,
33,000150,두산,1221000,2,-17000,-1.37,19772672535000,
34,017670,SK텔레콤,91400,1,9400,11.46,19631810844200,
35,011200,HMM,21000,1,250,1.2,19807997370000,
36,042700,한미반도체,197500,2,-5000,-2.47,18824159500000,
37,006800,미래에셋증권,33350,1,100,0.3,18661555448000,
38,010140,삼성중공업,21250,1,350,1.67,18700000000000,
39,033780,KT&G,176700,1,1100,0.63,18343307575200,
40,096770,SK이노베이션,109100,1,1100,1.02,18443659170800,
41,051910,LG화학,251500,1,4500,1.82,17753974264500,
42,079550,LIG디펜스앤에어로스페이스,792000,1,93000,13.3,17424000000000,
43,018260,삼성에스디에스,216000,1,13000,6.4,16713604800000,
44,267250,HD현대,205500,1,6900,3.47,16233078967500,
45,035720,카카오,37300,1,100,0.27,16523193911000,
46,024110,기업은행,20250,3,0,0.0,16147873847250,
47,003550,LG,100400,1,700,0.7,15179677201600,
48,064350,현대로템,138500,1,8800,6.78,15116207580500,
49,086280,현대글로비스,199800,2,-100,-0.05,14985000000000,
50,010950,S-Oil,125300,1,3600,2.96,14106623837600,
51,278470,에이피알,359000,1,21000,6.21,13440297645000,
52,030200,KT,52300,1,100,0.19,13180734125500,
53,047810,한국항공우주,137400,1,13700,11.08,13393079701800,
54,272210,한화시스템,67900,1,4800,7.61,12827626513100,
55,003670,포스코퓨처엠,140100,1,3300,2.41,12461365422000,
56,011070,LG이노텍,505000,2,-8000,-1.56,11951889035000,
57,000720,현대건설,100300,1,4700,4.92,11168983229500,
58,071050,한국금융지주,196900,3,0,0.0,10972447824800,
59,259960,크래프톤,233500,2,-1500,-0.64,10773184005500,
60,307950,현대오토에버,385000,1,2500,0.65,10558233070000,
61,005940,NH투자증권,27475,2,-125,-0.45,10143937734875,
62,323410,카카오뱅크,21650,2,-200,-0.92,10329657461050,
63,005830,DB손해보험,152400,2,-4200,-2.68,9982253187600,
64,047050,포스코인터내셔널,53900,1,2600,5.07,9482238273200,
65,003490,대한항공,25850,2,-350,-1.34,9518504086850,
66,028050,삼성E&A,47100,1,2700,6.08,9231600000000,
67,0126Z0,삼성에피스홀딩스,385000,1,15500,4.19,9579973865000,
68,078930,GS,94800,1,10200,12.06,8806492926000,
69,006260,LS,292000,1,19000,6.96,9110400000000,
70,003230,삼양식품,1179000,1,28000,2.43,8881424685000,
71,016360,삼성증권,97000,3,0,0.0,8662100000000,
72,161390,한국타이어앤테크놀로지,67400,1,600,0.9,8349179650600,
73,443060,HD현대마린솔루션,183100,1,200,0.11,8209006526000,
74,352820,하이브,177500,1,3200,1.84,7651463390000,
75,180640,한진칼,117200,2,-1800,-1.51,7824539098800,
76,090430,아모레퍼시픽,132400,1,2600,2.0,7744441291600,
77,039490,키움증권,279000,1,5000,1.82,7317700164000,
78,326030,SK바이오팜,79500,1,1100,1.4,6225903375000,
79,032640,LG유플러스,14730,2,-110,-0.74,6251820492360,
80,021240,코웨이,93100,1,900,0.98,6588447360600,
81,064400,LG씨엔에스,66700,1,4200,6.72,6462292731600,
82,267270,HD건설기계,125100,2,-1400,-1.11,5995029314700,
83,377300,카카오페이,43250,1,300,0.7,5850432906250,
84,000880,한화,83800,0,0,0.0,5908563612200,
85,241560,두산밥캣,61900,1,1500,2.48,5933490423500,
86,000100,유한양행,74500,1,900,1.22,5933746274500,
87,047040,대우건설,14590,1,1290,9.7,5995142438420,
88,271560,오리온,132100,2,-1400,-1.05,5221752894800,
89,029780,삼성카드,46350,2,-600,-1.28,5370059597850,
90,007660,이수페타시스,76500,1,2000,2.68,5615805253500,
91,353200,대덕전자,96300,2,-400,-0.41,4758849877500,
92,128940,한미약품,376500,1,31000,8.97,4823338111500,
93,001440,대한전선,24900,1,950,3.97,4880215640400,
94,036570,NC,237500,1,5500,2.37,5116705225000,
95,088980,맥쿼리인프라,9900,2,-70,-0.7,4741327730700,
96,175330,JB금융지주,27000,2,-100,-0.37,5036089248000,
97,454910,두산로보틱스,67400,1,3000,4.66,4368866652000,
98,051900,LG생활건강,289500,1,6000,2.12,4335413908500,
99,062040,산일전기,150100,1,4500,3.09,4595439085000,
100,000500,가온전선,143500,1,7900,5.83,4273086604500,
101,009830,한화솔루션,26700,1,1900,7.66,4589530711200,
102,010060,OCI홀딩스,226500,1,29600,15.03,4228807548000,
103,034220,LG디스플레이,9310,1,150,1.64,4655000000000,
104,138930,BNK금융지주,14870,2,-220,-1.46,4614562980710,
105,111770,영원무역,87900,3,0,0.0,3894978037200,
106,004170,신세계,415000,1,9500,2.34,3919750115000,
107,001040,CJ,130400,2,-700,-0.53,3804680539200,
108,011790,SKC,76150,1,3350,4.6,3776910392700,
109,052690,한전기술,96600,1,5900,6.5,3692052000000,
110,082740,한화엔진,40200,1,2200,5.79,3354575108400,
111,088350,한화생명,4245,1,10,0.24,3686909850000,
112,004020,현대제철,25850,1,1050,4.23,3449573542250,
113,000990,DB하이텍,84500,1,3600,4.45,3676137686000,
114,002380,KCC,387000,1,16500,4.45,3325450752000,
115,018880,한온시스템,3290,1,40,1.23,3376403796080,
116,302440,SK바이오사이언스,34700,1,500,1.46,2722442389100,
117,001450,현대해상,35450,2,-1850,-4.96,3022050462500,
118,066970,엘앤에프,75700,1,3000,4.13,3079722782000,
119,097950,CJ제일제당,195100,1,3800,1.99,2937071688600,
120,139130,iM금융지주,17330,1,370,2.18,2744437860640,
121,251270,넷마블,39150,1,850,2.22,3207738454650,
122,009420,한올바이오파마,52000,1,6050,13.17,2716513176000,
123,011780,금호석유화학,113700,1,700,0.62,2860387852500,
124,012750,에스원,72100,1,200,0.28,2739740733800,
125,022100,포스코DX,20150,1,920,4.78,3063499789350,
126,023530,롯데쇼핑,112500,2,-3800,-3.27,3182484937500,
127,028670,팬오션,5580,1,645,13.07,2982897876960,
128,031210,서울보증보험,42100,2,-150,-0.36,2939489275800,
129,035250,강원랜드,14500,2,-40,-0.28,3102137250000,
130,036460,한국가스공사,34100,2,-200,-0.58,3147873300000,
131,483650,달바글로벌,243000,1,19500,8.72,3036021345000,
132,279570,케이뱅크,5580,1,30,0.54,2263778942580,
133,007340,DN오토모티브,42000,1,1100,2.69,2457456330000,
134,383220,F&F,61300,2,-500,-0.81,2348223697500,
135,450080,에코프로머티,33950,1,1350,4.14,2404130886500,
136,069960,현대백화점,115200,2,-800,-0.69,2484277862400,
137,081660,미스토홀딩스,44550,1,550,1.25,2365241472000,
138,103590,일진전기,54700,1,1600,3.01,2608390833000,
139,161890,한국콜마,100300,1,3500,3.62,2367589223100,
140,204320,HL만도,47500,1,600,1.28,2230463200000,
141,008930,한미사이언스,38400,1,2350,6.52,2626235520000,
142,009970,영원무역홀딩스,186700,2,-3400,-1.79,2418477633900,
143,011170,롯데케미칼,56800,1,1600,2.9,2429643799200,
144,014680,한솔케미칼,210500,1,4000,1.94,2272144578000,
145,017800,현대엘리베이터,69200,1,1500,2.22,2705193042000,
146,026960,동서,25200,2,-200,-0.79,2512440000000,
147,000240,한국앤컴퍼니,24900,2,-50,-0.2,2363887476000,
148,001720,신영증권,142600,1,2100,1.49,2344344000000,
149,003690,코리안리,13630,1,70,0.52,2408707652530,
150,004370,농심,376000,1,1000,0.27,2287073392000,
151,004800,효성,147000,1,3900,2.73,2460839829000,
152,004990,롯데지주,22500,1,100,0.45,2242434960000,
153,005850,에스엘,52800,2,-1300,-2.4,2452481856000,
154,006360,GS건설,28075,1,3825,15.77,2402700331750,
155,375500,DL이앤씨,64900,1,3700,6.05,2511216132700,
156,282330,BGF리테일,123000,1,1000,0.82,2125920438000,
157,007070,GS리테일,24800,1,400,1.64,2073463892000,
158,439260,대한조선,48050,1,750,1.59,1830163476500,
159,457190,이수스페셜티케미컬,57700,1,4100,7.65,1743628914400,
160,462870,시프트업,32500,1,1450,4.67,1909111425000,
161,475150,SK이터닉스,56200,1,9650,20.73,1914565624800,
162,489790,한화비전,43800,1,300,0.69,2211391482000,
163,051600,한전KPS,45500,1,900,2.02,2047500000000,
164,071970,HD현대마린엔진,51500,1,1500,3.0,1746956992500,
165,073240,금호타이어,6850,1,190,2.85,1967732965950,
166,085620,미래에셋생명,15080,1,50,0.33,2038514400000,
