,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,253000,2,-4000,-1.56,1479108487824000,
1,000660,SK하이닉스,1606000,2,-65000,-3.89,1173170738190000,
2,402340,SK스퀘어,1023000,2,-53000,-4.93,134958249954000,
3,009150,삼성전기,1281000,2,-37000,-2.81,95682624576000,
4,005380,현대차,415000,1,1000,0.24,84974472890000,
5,373220,LG에너지솔루션,351500,2,-10500,-2.9,82251000000000,
6,207940,삼성바이오로직스,1566000,2,-7000,-0.45,72491629266000,
7,105560,KB금융,165700,1,2600,1.59,58771757523800,
8,028260,삼성물산,362500,2,-2000,-0.55,58785748112500,
9,032830,삼성생명,289000,1,3500,1.23,57800000000000,
10,012450,한화에어로스페이스,1116000,1,11000,1.0,57544755516000,
11,000270,기아,133050,1,1550,1.18,51944449383900,
12,055550,신한지주,106800,1,3500,3.39,50137285525200,
13,034020,두산에너빌리티,76300,1,3300,4.52,48874815439800,
14,329180,HD현대중공업,457000,1,1500,0.33,47967279825000,
15,012330,현대모비스,490500,2,-8000,-1.6,44504331961500,
16,068270,셀트리온,191700,2,-2300,-1.19,44592712639200,
17,006400,삼성SDI,515000,3,0,0.0,41501547950000,
18,034730,SK,540000,2,-9000,-1.64,39151459620000,
19,086790,하나금융지주,131100,1,2400,1.86,35969611762800,
20,035420,NAVER,215500,2,-8000,-3.58,32772483810500,
21,066570,LG전자,194100,2,-5700,-2.85,31615908235800,
22,010130,고려아연,1403000,1,59000,4.39,29284775507000,
23,000810,삼성화재,642000,1,6000,0.94,28663677666000,
24,010120,LS ELECTRIC,188900,2,-3400,-1.77,28335000000000,
25,005490,POSCO홀딩스,327000,2,-500,-0.15,25911979329000,
26,042660,한화오션,84400,1,1000,1.2,25861290453600,
27,298040,효성중공업,2690000,2,-102000,-3.65,25083034120000,
28,267260,HD현대일렉트릭,696000,2,-24000,-3.33,25088805960000,
29,009540,HD한국조선해양,352500,2,-1000,-0.28,24947523390000,
30,316140,우리금융지주,32450,1,500,1.56,23626510180900,
31,096770,SK이노베이션,127100,2,-3000,-2.31,21486609354800,
32,017670,SK텔레콤,100300,2,-2000,-1.96,21543442315900,
33,011200,HMM,22850,3,0,0.0,21552987614500,
34,015760,한국전력,32550,1,1050,3.33,20895930706350,
35,138040,메리츠금융지주,119200,1,3800,3.29,19947794941600,
36,042700,한미반도체,206000,2,-3000,-1.44,19634313200000,
37,006800,미래에셋증권,34750,3,0,0.0,18869981522250,
38,033780,KT&G,175300,1,2100,1.21,18197972936800,
39,051910,LG화학,262000,2,-11000,-4.03,18495193866000,
40,010140,삼성중공업,20150,1,50,0.25,17732000000000,
41,267250,HD현대,215000,1,3000,1.42,16983513275000,
42,003550,LG,111000,2,-2500,-2.2,16782312444000,
43,000150,두산,1055000,2,-30000,-2.76,17084495925000,
44,018260,삼성에스디에스,219500,2,-8500,-3.73,16984427100000,
45,024110,기업은행,20250,1,50,0.25,16147873847250,
46,278470,에이피알,435500,1,26000,6.35,16304316502500,
47,086280,현대글로비스,209500,1,10700,5.38,15712500000000,
48,035720,카카오,35250,2,-550,-1.54,15615082717500,
49,010950,S-Oil,140700,2,-500,-0.35,15840398834400,
50,079550,LIG디펜스앤에어로스페이스,703000,2,-14000,-1.95,15466000000000,
51,003670,포스코퓨처엠,165900,2,-5000,-2.93,14756177898000,
52,064350,현대로템,130900,2,-3300,-2.46,14286726153700,
