,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,263500,2,-8000,-2.95,1540494413208000,
1,000660,SK하이닉스,1609000,2,-45000,-2.72,1146738105285000,
2,402340,SK스퀘어,1063000,2,-36000,-3.28,140271764318000,
3,005380,현대차,588500,1,16500,2.88,120499945291000,
4,373220,LG에너지솔루션,477000,2,-6000,-1.24,111618000000000,
5,034020,두산에너빌리티,131200,2,-5200,-3.81,84041622355200,
6,329180,HD현대중공업,667000,2,-26000,-3.75,70009137075000,
7,207940,삼성바이오로직스,1471000,1,3000,0.2,68093988921000,
8,012450,한화에어로스페이스,1300000,2,-17000,-1.29,67032421300000,
9,009150,삼성전기,900000,2,-17000,-1.85,67224326400000,
10,028260,삼성물산,404000,2,-1000,-0.25,65516268324000,
11,000270,기아,159100,1,1500,0.95,62114707981800,
12,105560,KB금융,161300,1,100,0.06,60140778391500,
13,032830,삼성생명,293000,2,-7000,-2.33,58600000000000,
14,006400,삼성SDI,685000,2,-9000,-1.3,55201088050000,
15,267260,HD현대일렉트릭,1377000,2,-43000,-3.03,49636904895000,
16,055550,신한지주,98700,2,-200,-0.2,46848385430700,
17,010120,LS ELECTRIC,306500,2,-12000,-3.77,45975000000000,
18,068270,셀트리온,201000,2,-1500,-0.74,44609590461000,
19,006800,미래에셋증권,77800,2,-1200,-1.52,43534303264000,
20,005490,POSCO홀딩스,520000,2,-15000,-2.8,41205594040000,
21,298040,효성중공업,4458000,2,-143000,-3.11,41568834984000,
22,012330,현대모비스,451000,1,9500,2.15,40920394933000,
23,042660,한화오션,128200,2,-1700,-1.31,39282197110800,
24,034730,SK,523000,2,-20000,-3.68,37918913669000,
25,042700,한미반도체,383500,2,-9500,-2.42,36552228700000,
26,086790,하나금융지주,127300,2,-1500,-1.16,34927014320400,
27,009540,HD한국조선해양,472000,1,4500,0.96,33404910752000,
28,035420,NAVER,211500,1,4000,1.93,33178803624000,
29,010130,고려아연,1540000,2,-20000,-1.28,32144372260000,
30,051910,LG화학,421000,2,-4000,-0.94,29719376403000,
31,000150,두산,1787000,2,-30000,-1.65,28938383145000,
32,010140,삼성중공업,32450,2,-1250,-3.71,28556000000000,
33,015760,한국전력,43900,2,-800,-1.79,28182222980300,
34,003670,포스코퓨처엠,292500,2,-3500,-1.18,26016769350000,
35,064350,현대로템,235000,3,0,0.0,25648438855000,
36,066570,LG전자,147500,2,-1200,-0.81,24025742082500,
37,316140,우리금융지주,33000,2,-200,-0.6,24224518560000,
38,096770,SK이노베이션,136200,2,-1600,-1.16,23024989725600,
39,267250,HD현대,288000,2,-2000,-0.69,22750008480000,
40,272210,한화시스템,116900,1,200,0.17,22084676574100,
41,000810,삼성화재,480000,2,-10000,-2.04,21430787040000,
42,035720,카카오,46350,1,1100,2.43,20538210469950,
43,033780,KT&G,178100,1,1400,0.79,20423910474500,
44,017670,SK텔레콤,95100,1,1900,2.04,20426534040300,
45,011200,HMM,20800,2,-150,-0.72,19619349776000,
46,138040,메리츠금융지주,112600,2,-600,-0.53,18843302939800,
47,079550,LIG디펜스앤에어로스페이스,859000,2,-7000,-0.81,18898000000000,
48,000720,현대건설,162500,2,-4900,-2.93,18095311812500,
49,086280,현대글로비스,233500,1,3000,1.3,17512500000000,
50,024110,기업은행,21550,2,-200,-0.92,17184527476950,
51,047810,한국항공우주,170700,2,-1100,-0.64,16639000764900,
52,278470,에이피알,416000,1,14500,3.61,15574272480000,
53,006260,LS,513000,1,6000,1.18,16005600000000,
54,003550,LG,102700,2,-1900,-1.82,15838556779500,
55,030200,KT,59600,1,100,0.17,15020492426000,
56,071050,한국금융지주,273000,2,-3000,-1.09,15213195816000,
57,011070,LG이노텍,616000,2,-21000,-3.3,14578937912000,
