,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,253000,2,-500,-0.2,1479108487824000,
1,000660,SK하이닉스,1745000,2,-14000,-0.8,1274709176925000,
2,402340,SK스퀘어,1018000,2,-2000,-0.2,134298629964000,
3,009150,삼성전기,1348000,2,-33000,-2.39,100687102208000,
4,373220,LG에너지솔루션,365500,2,-1500,-0.41,85527000000000,
5,005380,현대차,360000,2,-2000,-0.55,73712795760000,
6,207940,삼성바이오로직스,1394000,2,-15000,-1.06,64529585694000,
7,105560,KB금융,179500,1,2800,1.58,63666448253000,
8,028260,삼성물산,354500,1,1000,0.28,57488407464500,
9,032830,삼성생명,284000,1,500,0.18,56800000000000,
10,012450,한화에어로스페이스,1093000,1,38000,3.6,56358797293000,
11,034020,두산에너빌리티,85700,1,1900,2.27,54896090212200,
12,055550,신한지주,112900,1,800,0.71,53000931983100,
13,329180,HD현대중공업,471500,1,31000,7.04,49489217587500,
14,000270,기아,119600,2,-1100,-0.91,46693394560800,
15,006400,삼성SDI,540000,2,-4000,-0.74,43516186200000,
16,068270,셀트리온,181200,1,4000,2.26,42150232291200,
17,034730,SK,543000,2,-8000,-1.45,39368967729000,
18,086790,하나금융지주,138100,1,1400,1.02,37420944571000,
19,012330,현대모비스,382000,2,-1000,-0.26,34311463470000,
20,066570,LG전자,198300,2,-1700,-0.85,32300023715400,
21,035420,NAVER,201000,2,-500,-0.25,30570968169000,
22,000810,삼성화재,668000,1,7000,1.06,29824511964000,
23,010120,LS ELECTRIC,199900,1,500,0.25,29985000000000,
24,316140,우리금융지주,36250,2,-50,-0.14,26708512691250,
25,298040,효성중공업,2845000,1,39000,1.39,26528339060000,
26,005490,POSCO홀딩스,327000,1,500,0.15,25911979329000,
27,042660,한화오션,83800,1,2500,3.08,25677442417200,
28,267260,HD현대일렉트릭,706000,2,-1000,-0.14,25449277310000,
29,009540,HD한국조선해양,348500,1,16000,4.81,24664430926000,
30,010130,고려아연,1132000,2,-2000,-0.18,23628200908000,
31,096770,SK이노베이션,139000,1,2700,1.98,23498337532000,
32,000150,두산,1433000,1,46000,3.32,23205765555000,
33,042700,한미반도체,224000,2,-2000,-0.88,21349932800000,
34,138040,메리츠금융지주,127800,1,2800,2.24,21386981489400,
35,015760,한국전력,30900,1,50,0.16,19836689979300,
36,011200,HMM,20550,1,200,0.98,19383540283500,
