,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,286500,1,18000,6.7,1674958821192000,
1,000660,SK하이닉스,1863500,1,177500,10.53,1328120857177500,
2,402340,SK스퀘어,1146000,1,48000,4.37,151224310356000,
3,005380,현대차,629000,1,16000,2.61,128792634814000,
4,373220,LG에너지솔루션,473000,2,-3500,-0.73,110682000000000,
5,034020,두산에너빌리티,128600,2,-1000,-0.77,82376163375600,
6,329180,HD현대중공업,681000,1,23000,3.5,71478594225000,
7,028260,삼성물산,435000,1,12500,2.96,70543506735000,
8,012450,한화에어로스페이스,1323000,1,16000,1.22,68218379523000,
9,000270,기아,173600,1,9100,5.53,67775696452800,
10,207940,삼성바이오로직스,1465000,2,-7000,-0.48,67816243215000,
11,009150,삼성전기,877000,2,-37000,-4.05,65506371392000,
12,032830,삼성생명,301500,1,6500,2.2,60300000000000,
13,105560,KB금융,161100,2,-600,-0.37,60066208300500,
14,006400,삼성SDI,679500,1,1500,0.22,54757867635000,
15,012330,현대모비스,548000,1,39000,7.66,49721455484000,
16,267260,HD현대일렉트릭,1369000,2,-34000,-2.42,49348527815000,
17,055550,신한지주,98500,1,500,0.51,46753454558500,
18,010120,LS ELECTRIC,301000,2,-12000,-3.83,45150000000000,
19,006800,미래에셋증권,81000,1,1400,1.76,45324917280000,
20,068270,셀트리온,193350,2,-5050,-2.55,42911762764350,
21,034730,SK,570000,1,20000,3.64,41326540710000,
22,005490,POSCO홀딩스,517000,2,-8000,-1.52,40967869459000,
23,298040,효성중공업,4370000,2,-28000,-0.64,40748274760000,
24,042660,한화오션,131000,1,4900,3.89,40140154614000,
25,042700,한미반도체,397000,1,7000,1.79,37838943400000,
26,086790,하나금융지주,126600,1,100,0.08,34734956896800,
27,035420,NAVER,212000,2,-3000,-1.4,33257240512000,
28,009540,HD한국조선해양,477000,1,25000,5.53,33758776332000,
29,010130,고려아연,1539000,2,-20000,-1.28,32123499291000,
30,051910,LG화학,427000,2,-2500,-0.58,30142930461000,
31,010140,삼성중공업,34000,1,2050,6.42,29920000000000,
32,000150,두산,1711000,2,-24000,-1.38,27707651685000,
33,015760,한국전력,43650,2,-400,-0.91,28021731961050,
34,003670,포스코퓨처엠,285500,2,-4500,-1.55,25394145810000,
35,066570,LG전자,155000,1,900,0.58,25247389985000,
36,267250,HD현대,304000,1,15000,5.19,24013897840000,
37,064350,현대로템,222000,2,-1000,-0.45,24229589046000,
38,316140,우리금융지주,32650,2,-200,-0.61,23967591848000,
39,096770,SK이노베이션,135200,1,500,0.37,22855936937600,
40,000810,삼성화재,506000,1,7000,1.4,22591621338000,
41,272210,한화시스템,116400,1,500,0.43,21990216879600,
42,017670,SK텔레콤,97400,1,3900,4.17,20920551162200,
43,033780,KT&G,180900,2,-100,-0.06,20745005080500,
44,035720,카카오,44950,2,-1050,-2.28,19917854598150,
45,011200,HMM,20100,2,-500,-2.43,18959083197000,
46,079550,LIG디펜스앤에어로스페이스,851000,1,11000,1.31,18722000000000,
47,000720,현대건설,166800,1,2800,1.71,18574141602000,
48,138040,메리츠금융지주,111900,2,-500,-0.44,18726159848700,
49,086280,현대글로비스,246000,2,-5000,-1.99,18450000000000,
50,024110,기업은행,21600,2,-200,-0.92,17224398770400,
51,278470,에이피알,448500,1,14500,3.34,16791012517500,
52,006260,LS,535000,2,-8000,-1.47,16692000000000,
53,047810,한국항공우주,171500,1,4700,2.82,16716980850500,
54,307950,현대오토에버,585000,2,-7000,-1.18,16043029470000,
55,003550,LG,105700,2,-3200,-2.94,16301221534500,
56,011070,LG이노텍,687000,1,63000,10.1,16259302509000,
57,030200,KT,59000,2,-300,-0.51,14869279415000,
58,071050,한국금융지주,272500,1,4000,1.49,15185332820000,
59,018260,삼성에스디에스,174200,2,-1200,-0.68,13479212760000,
60,047050,포스코인터내셔널,77200,2,-800,-1.03,13581239233600,
61,259960,크래프톤,279500,1,6500,2.38,13250624322000,
62,047040,대우건설,32150,2,-700,-2.13,13210680561700,
63,005940,NH투자증권,36400,2,-200,-0.55,12970935031600,
64,0126Z0,삼성에피스홀딩스,520000,2,-10000,-1.89,12939185480000,
65,001440,대한전선,69900,2,-2400,-3.32,13032666270000,
66,010950,S-Oil,116400,2,-400,-0.34,13104636988800,
67,039490,키움증권,462500,1,10000,2.21,12130596150000,
68,028050,삼성E&A,59500,2,-2900,-4.65,11662000000000,
69,016360,삼성증권,135400,2,-1800,-1.31,12091220000000,
70,443060,HD현대마린솔루션,248500,1,8000,3.33,11141114810000,
71,323410,카카오뱅크,23350,2,-300,-1.27,11140762203950,
72,352820,하이브,244000,2,-3500,-1.41,10516948756000,
73,005830,DB손해보험,164400,2,-200,-0.12,10768257375600,
74,007660,이수페타시스,141200,1,100,0.07,10365381722800,
75,062040,산일전기,321500,2,-9500,-2.87,9842995775000,
76,003230,삼양식품,1331000,2,-29000,-2.13,10026442965000,
77,000880,한화,139100,2,-2200,-1.56,9807651532900,
78,003490,대한항공,26000,2,-1050,-3.88,9573737186000,
79,267270,HD건설기계,177000,2,-8100,-4.38,8491418886000,
80,326030,SK바이오팜,99900,1,500,0.5,7823493675000,
81,377300,카카오페이,59900,1,2900,5.09,8101197483300,
82,000990,DB하이텍,184900,1,16800,9.99,8043998321200,
83,000500,가온전선,477000,0,0,0.0,7891065855000,
84,009830,한화솔루션,45750,2,-1550,-3.28,7864083522000,
85,066970,엘앤에프,188050,2,-7750,-3.96,7607654330350,
86,078930,GS,78700,2,-700,-0.88,7312440248600,
87,180640,한진칼,113200,2,-900,-0.79,7557489982800,
88,161390,한국타이어앤테크놀로지,62300,1,200,0.32,7717416798700,
89,090430,아모레퍼시픽,128800,2,-600,-0.46,7533867359200,
90,241560,두산밥캣,73900,2,-1000,-1.34,7083763203500,
91,336260,두산퓨얼셀,100500,1,14200,16.45,6582119463000,
92,052690,한전기술,170700,2,-2900,-1.67,6524154000000,
93,064400,LG씨엔에스,69800,2,-1200,-1.69,6762639170400,
94,000100,유한양행,85000,2,-1600,-1.85,6770046085000,
95,103590,일진전기,140800,2,-3300,-2.29,6714102912000,
96,021240,코웨이,94200,1,6600,7.53,6666291529200,
97,032640,LG유플러스,15330,1,280,1.86,6589268682150,
98,082740,한화엔진,78200,2,-1200,-1.51,6525566504400,
99,353200,대덕전자,126900,1,3700,3.0,6271007782500,
100,454910,두산로보틱스,99400,2,-1600,-1.58,6443106012000,
101,001040,CJ,220500,2,-1500,-0.68,6433528059000,
102,011790,SKC,162300,1,2400,1.5,6146024765400,
103,034220,LG디스플레이,12670,1,340,2.76,6335000000000,
104,010060,OCI홀딩스,324250,1,5750,1.81,6053822726000,
105,271560,오리온,140300,2,-900,-0.64,5546919319600,
106,450080,에코프로머티,76200,2,-3900,-4.87,5376577054800,
107,036570,NC,255500,3,0,0.0,5504497621000,
108,128940,한미약품,430500,2,-5500,-1.26,5515131625500,
109,004020,현대제철,43600,1,700,1.63,5818236226000,
110,018880,한온시스템,5600,1,830,17.4,5747070291200,
111,029780,삼성카드,50400,2,-500,-0.98,5839288106400,
112,088980,맥쿼리인프라,11250,2,-40,-0.35,5387872421250,
113,002380,KCC,611000,1,5000,0.83,5429633781000,
114,138930,BNK금융지주,17890,2,-10,-0.06,5551750620370,
115,022100,포스코DX,34300,2,-950,-2.7,5214791204700,
116,175330,JB금융지주,26300,1,250,0.96,4951069259200,
117,489790,한화비전,82100,1,2100,2.63,4145096819000,
118,051900,LG생활건강,271000,2,-4500,-1.63,4146966389000,
119,088350,한화생명,4710,2,-90,-1.88,4090776300000,
120,004800,효성,257000,2,-6000,-2.28,4302284599000,
121,023530,롯데쇼핑,143400,1,5300,3.84,4056607467000,
122,004170,신세계,453500,1,25000,5.83,4283389583500,
123,011170,롯데케미칼,106300,1,6400,6.41,4547027039700,
124,251270,넷마블,43000,3,0,0.0,3524295953000,
125,375500,DL이앤씨,92400,2,-3000,-3.14,3575290765200,
126,036460,한국가스공사,37600,2,-400,-1.05,3470968800000,
127,111770,영원무역,82200,2,-2300,-2.72,3642402669600,
128,035250,강원랜드,16140,2,-130,-0.8,3452999670000,
129,012510,더존비즈온,120000,3,0,0.0,3647378400000,
130,017800,현대엘리베이터,97300,2,-600,-0.61,3803689060500,
131,020150,롯데에너지머티리얼즈,73700,1,2300,3.22,3859334623100,
132,011780,금호석유화학,153200,1,2400,1.59,3854102190000,
133,204320,HL만도,61100,1,1200,2.0,2869080032000,
134,006360,GS건설,36300,2,-1050,-2.81,3106608087000,
135,383220,F&F,84800,1,1700,2.05,3248439960000,
136,439260,대한조선,83100,1,500,0.61,3201536527200,
137,457190,이수스페셜티케미컬,111800,2,-3200,-2.78,3378469889600,
138,071970,HD현대마린엔진,92600,2,-2200,-2.32,3141130437000,
139,097950,CJ제일제당,226500,2,-2500,-1.09,3409773129000,
140,139130,iM금융지주,19460,1,360,1.88,3125754385180,
141,139480,이마트,114900,1,2000,1.77,3170759603100,
142,007340,DN오토모티브,49150,2,-1950,-3.82,2875809014750,
143,009970,영원무역홀딩스,208500,2,-500,-0.24,2814590914500,
144,012750,에스원,73600,1,700,0.96,2796739500800,
145,014680,한솔케미칼,284500,2,-1500,-0.52,3234820477500,
146,028670,팬오션,5860,2,-120,-2.01,3132577340320,
147,031210,서울보증보험,45600,2,-600,-1.3,3183864868800,
148,001720,신영증권,199900,2,-1100,-0.55,3286356000000,
149,004990,롯데지주,29150,2,-100,-0.34,2905199070400,
150,005850,에스엘,67200,2,-1100,-1.61,3121340544000,
151,302440,SK바이오사이언스,42750,1,450,1.06,3354017640750,
152,192820,코스맥스,221750,1,11750,5.6,2516753620750,
153,005440,현대지에프홀딩스,14380,2,-500,-3.36,2241903848380,
154,279570,케이뱅크,5860,2,-90,-1.51,2377373584860,
155,282330,BGF리테일,138400,2,-200,-0.14,2392092590400,
156,483650,달바글로벌,217500,1,5500,2.59,2701684950000,
157,051600,한전KPS,57700,2,-1200,-2.04,2596500000000,
158,069960,현대백화점,110800,2,-1300,-1.16,2389392249600,
159,097230,HJ중공업,27250,1,600,2.25,2460548124000,
160,103140,풍산,94600,2,-400,-0.42,2651096698800,
161,112610,씨에스윈드,61600,1,1100,1.82,2597758424800,
162,120110,코오롱인더,84200,2,-7700,-8.38,2521455894400,
163,161890,한국콜마,105500,1,11900,12.71,2490335623500,
164,007070,GS리테일,26250,1,450,1.74,2194694643750,
165,007810,코리아써키트,99100,2,-3100,-3.03,2376677642000,
166,008770,호텔신라,64500,1,300,0.47,2531503804500,
167,008930,한미사이언스,35650,2,-1450,-3.91,2438158757500,
168,009420,한올바이오파마,46450,1,2400,5.45,2426577635100,
169,011210,현대위아,88200,2,-2300,-2.54,2398606320600,
170,017960,한국카본,45350,2,-450,-0.98,2370834510000,
171,018670,SK가스,275000,1,11500,4.36,2545742100000,
172,026960,동서,25000,2,-350,-1.38,2492500000000,
173,030000,제일기획,19190,3,0,0.0,2207641107750,
174,000120,CJ대한통운,99300,2,-1300,-1.29,2265265759200,
175,000240,한국앤컴퍼니,25150,1,50,0.2,2387621286000,
176,001430,세아베스틸지주,72200,2,-1800,-2.43,2589244991800,
177,001450,현대해상,30700,2,-350,-1.13,2617121275000,
178,004370,농심,377000,2,-500,-0.13,2293156034000,
179,229640,LS에코에너지,88300,2,-1800,-2.0,2704176815700,
180,298020,효성티앤씨,464500,2,-24000,-4.91,2010208289000,
181,006280,녹십자,136500,2,-1600,-1.16,1595212437000,
182,361610,SK아이이테크놀로지,24900,2,-1500,-5.68,2036498790000,
183,462870,시프트업,31450,1,300,0.96,1844678993000,
184,475150,SK이터닉스,49350,2,-1750,-3.42,1681206647400,
185,069620,대웅제약,141700,2,-3500,-2.41,1641817677500,
186,073240,금호타이어,5500,2,-110,-1.96,1579931578500,
187,077970,STX엔진,53550,2,-1450,-2.64,2149928773650,
188,081660,미스토홀딩스,38450,1,350,0.92,2041381248000,
