,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,239000,1,9000,3.91,1397260587312000,
1,000660,SK하이닉스,1420000,3,0,0.0,1037299158300000,
2,402340,SK스퀘어,938000,2,-11000,-1.16,123776966068000,
3,009150,삼성전기,1253000,2,-21000,-1.65,93591201088000,
4,373220,LG에너지솔루션,363500,2,-4000,-1.09,85059000000000,
5,005380,현대차,404750,2,-3250,-0.8,82875705788500,
6,207940,삼성바이오로직스,1620000,1,51000,3.25,74991340620000,
7,105560,KB금융,169200,2,-2500,-1.46,60013164592800,
8,032830,삼성생명,285500,1,5000,1.78,57100000000000,
9,012450,한화에어로스페이스,1088000,2,-64000,-5.56,56100980288000,
10,028260,삼성물산,342000,1,6000,1.79,55461312702000,
11,329180,HD현대중공업,512000,2,-20000,-3.76,53740147200000,
12,000270,기아,135900,1,400,0.3,53057126428200,
13,034020,두산에너빌리티,78000,2,-1900,-2.38,49963769388000,
14,055550,신한지주,106300,2,-100,-0.09,49902560405700,
15,068270,셀트리온,211000,1,10000,4.98,49068831966000,
16,012330,현대모비스,498500,2,-6500,-1.29,45230192625500,
17,006400,삼성SDI,470000,2,-11500,-2.39,37875199100000,
18,034730,SK,517000,1,4000,0.78,37483897451000,
19,086790,하나금융지주,130000,2,-400,-0.31,35667807240000,
20,035420,NAVER,214000,1,2500,1.18,33593203190000,
21,010120,LS ELECTRIC,203500,2,-5000,-2.4,30525000000000,
22,066570,LG전자,184100,2,-5900,-3.11,29987061855800,
23,000810,삼성화재,644000,1,14000,2.22,28752972612000,
24,009540,HD한국조선해양,403500,2,-500,-0.12,28556952306000,
25,042660,한화오션,89600,2,-4800,-5.08,27454640102400,
26,298040,효성중공업,2870000,2,-64000,-2.18,26761452760000,
27,267260,HD현대일렉트릭,744000,2,-20000,-2.62,26819068440000,
28,010130,고려아연,1260000,1,25000,2.02,26299940940000,
29,005490,POSCO홀딩스,329000,2,-7000,-2.08,26070462383000,
30,316140,우리금융지주,34550,1,1200,3.6,25155498513100,
