,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,187900,2,-2100,-1.11,1106380327621800,
1,000660,SK하이닉스,930000,2,-25000,-2.62,663525901815000,
2,005380,현대차,521000,2,-9000,-1.7,106474038320000,
3,373220,LG에너지솔루션,384000,1,14500,3.92,88569000000000,
4,012450,한화에어로스페이스,1465000,1,55000,3.9,75179438658000,
5,207940,삼성바이오로직스,1625000,2,-32000,-1.93,74667303963000,
6,402340,SK스퀘어,554000,2,-11000,-1.95,72912087480000,
7,034020,두산에너빌리티,103500,1,2500,2.48,65913741923400,
8,000270,기아,167000,1,5000,3.09,64769516368200,
9,329180,HD현대중공업,604000,1,14000,2.37,63186657450000,
10,105560,KB금융,149200,2,-2100,-1.39,55666572931500,
11,028260,삼성물산,280500,2,-3000,-1.06,47593432320000,
12,068270,셀트리온,206000,2,-3000,-1.44,47364893505000,
13,055550,신한지주,91900,1,800,0.88,43573270339800,
14,032830,삼성생명,218500,2,-8000,-3.53,43500000000000,
15,042660,한화오션,136700,1,3100,2.32,41856069620400,
16,006800,미래에셋증권,70400,2,-1000,-1.4,39639292806600,
17,012330,현대모비스,414500,2,-8500,-2.01,37517923070500,
18,010130,고려아연,1674000,1,8000,0.48,34628255571000,
19,035420,NAVER,222000,3,0,0.0,34821285636000,
20,267260,HD현대일렉트릭,944000,1,5000,0.53,33920354035000,
21,006400,삼성SDI,400000,3,0,0.0,32234212000000,
22,086790,하나금융지주,112500,2,-900,-0.79,31116826005200,
23,015760,한국전력,47600,2,-350,-0.73,30461195453650,
24,009540,HD한국조선해양,425000,1,5000,1.19,30131654137000,
25,009150,삼성전기,399500,2,-6500,-1.6,29914825248000,
26,042700,한미반도체,317000,1,4500,1.44,29165533200000,
27,005490,POSCO홀딩스,347500,1,2500,0.72,28205133772000,
28,272210,한화시스템,152300,1,4600,3.11,27695582427400,
29,010140,삼성중공업,30850,1,2050,7.12,27060000000000,
30,034730,SK,336000,2,-23500,-6.54,24505913614000,
31,316140,우리금융지주,32500,2,-850,-2.55,23894184216000,
32,298040,효성중공업,2561000,1,28000,1.11,23861518332000,
33,035720,카카오,50400,2,-500,-0.98,22448257899600,
34,000810,삼성화재,490000,2,-7500,-1.51,22407432485000,
35,010120,LS ELECTRIC,740000,1,18000,2.49,22200000000000,
36,064350,현대로템,206000,1,3000,1.48,22101314332500,
37,051910,LG화학,306000,2,-9500,-3.01,21742441644000,
38,267250,HD현대,276500,2,-1500,-0.54,21841588002500,
39,011200,HMM,21650,1,650,3.1,20326778253500,
40,096770,SK이노베이션,121700,1,2200,1.84,20438482069200,
41,138040,메리츠금융지주,112900,2,-2000,-1.74,19729971639800,
42,066570,LG전자,114000,2,-3900,-3.31,18650491311500,
43,003670,포스코퓨처엠,210500,3,0,0.0,18634233090000,
44,024110,기업은행,23450,2,-150,-0.64,18619894041150,
45,000150,두산,1143000,1,42000,3.81,18266645880000,
46,033780,KT&G,155600,1,1000,0.65,18245088149250,
47,086280,현대글로비스,231000,2,-5500,-2.33,17287500000000,
48,000720,현대건설,155700,1,6900,4.64,17271279151500,
49,047810,한국항공우주,179800,1,4400,2.51,17506529217200,
50,017670,SK텔레콤,76200,2,-1700,-2.18,16345523033300,
51,079550,LIG넥스원,755000,1,13000,1.75,16500000000000,
52,030200,KT,61500,1,1600,2.67,14894481583500,
53,352820,하이브,355000,1,1500,0.42,15310619253000,
54,003550,LG,92800,2,-500,-0.54,14034164235000,
55,047050,포스코인터내셔널,79500,1,3100,4.06,13651608348800,
56,010950,S-Oil,118000,1,3400,2.97,13127153547200,
57,0126Z0,삼성에피스홀딩스,542000,1,1000,0.18,13337314264000,
