,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,260500,1,1500,0.58,1522955577384000,
1,000660,SK하이닉스,1830000,2,-6000,-0.33,1304245327950000,
2,402340,SK스퀘어,1230000,2,-23000,-1.84,162308814780000,
3,009150,삼성전기,1345000,1,35000,2.67,100463021120000,
4,005380,현대차,418000,1,19000,4.76,85588746188000,
5,373220,LG에너지솔루션,321000,1,4000,1.26,75114000000000,
6,032830,삼성생명,320000,1,4000,1.27,64000000000000,
7,207940,삼성바이오로직스,1372000,2,-23000,-1.65,63511184772000,
8,105560,KB금융,175100,1,1100,0.63,62105822223400,
9,000270,기아,146800,1,2200,1.52,57312628106400,
10,028260,삼성물산,354000,1,10500,3.06,57407323674000,
11,055550,신한지주,104500,2,-200,-0.19,49601380724500,
12,329180,HD현대중공업,464500,1,13000,2.88,48754489012500,
13,012330,현대모비스,513000,1,33500,6.99,46545815079000,
14,012450,한화에어로스페이스,891000,2,-8000,-0.89,45942990291000,
15,034730,SK,624000,1,28000,4.7,45241686672000,
16,034020,두산에너빌리티,69200,1,2400,3.59,44326831303200,
17,068270,셀트리온,170100,2,-1500,-0.87,39557385390600,
18,086790,하나금융지주,131600,2,-1000,-0.75,36106795636800,
19,006400,삼성SDI,419000,1,2500,0.6,33765337070000,
20,035420,NAVER,196900,1,3900,2.02,30902321249800,
21,066570,LG전자,182700,1,9500,5.48,29759023362600,
22,010120,LS ELECTRIC,190600,1,1500,0.79,28590000000000,
23,267260,HD현대일렉트릭,795000,1,17000,2.19,28657472325000,
24,000810,삼성화재,630000,1,12000,1.94,28127907990000,
25,042660,한화오션,83900,1,2000,2.44,25708083756600,
26,009540,HD한국조선해양,353500,1,15500,4.59,25018296506000,
27,298040,효성중공업,2679000,1,101000,3.92,24980464092000,
28,005490,POSCO홀딩스,303000,3,0,0.0,24010182681000,
29,316140,우리금융지주,30650,1,150,0.49,22315948753300,
30,015760,한국전력,33900,1,200,0.59,21762582210300,
31,006800,미래에셋증권,37600,1,350,0.94,21039714688000,
32,042700,한미반도체,215000,2,-9000,-4.02,20492123000000,
33,010130,고려아연,994000,1,39000,4.08,20747731186000,
34,017670,SK텔레콤,94100,1,9000,10.58,20211743987300,
35,096770,SK이노베이션,118400,1,2100,1.81,20015850099200,
36,138040,메리츠금융지주,114400,1,1400,1.24,19144528031200,
37,000150,두산,1215000,1,92000,8.19,19675509525000,
38,011200,HMM,20300,1,200,1.0,19147730791000,
39,010140,삼성중공업,21600,1,350,1.65,19008000000000,
40,033780,KT&G,176600,2,-1600,-0.9,18332926529600,
41,051910,LG화학,252000,1,1500,0.6,17789270436000,
42,064350,현대로템,155800,1,2700,1.76,17004369249400,
43,024110,기업은행,20700,1,150,0.73,16506715488300,
44,267250,HD현대,212000,1,14000,7.07,16746534020000,
45,010950,S-Oil,141700,1,100,0.07,15952981626400,
46,035720,카카오,35500,1,200,0.57,15725827985000,
47,011070,LG이노텍,647000,1,18000,2.86,15312618229000,
48,003550,LG,99100,1,1800,1.85,14983127596400,
49,018260,삼성에스디에스,196000,1,4500,2.35,15166048800000,
50,047810,한국항공우주,149300,1,6800,4.77,14553033475100,
51,086280,현대글로비스,194800,1,5100,2.69,14610000000000,
52,079550,LIG디펜스앤에어로스페이스,667000,2,-5000,-0.74,14674000000000,
53,278470,에이피알,357500,2,-7500,-2.05,13384140412500,
54,030200,KT,52300,2,-400,-0.76,13180734125500,
55,003670,포스코퓨처엠,141100,1,2500,1.8,12550311642000,
56,071050,한국금융지주,215000,2,-4000,-1.83,11981088280000,
57,272210,한화시스템,61900,1,1300,2.15,11694110179100,
58,307950,현대오토에버,401500,1,25000,6.64,11010728773000,
59,259960,크래프톤,231000,2,-3500,-1.49,10657839423000,
60,005940,NH투자증권,29050,2,-700,-2.35,10725437350250,
61,005830,DB손해보험,165400,1,3700,2.29,10833757724600,
62,000720,현대건설,98600,1,4800,5.12,10979678429000,
63,323410,카카오뱅크,21550,2,-650,-2.93,10281945417350,
64,443060,HD현대마린솔루션,200500,1,16200,8.79,8989108730000,
65,047050,포스코인터내셔널,51700,2,-900,-1.71,9095208139600,
66,003490,대한항공,24900,2,-450,-1.78,9168694458900,
67,0126Z0,삼성에피스홀딩스,372000,2,-6500,-1.72,9256494228000,
68,016360,삼성증권,101600,2,-1500,-1.45,9072880000000,
69,161390,한국타이어앤테크놀로지,72400,1,1500,2.12,8968554995600,
70,006260,LS,284500,1,9500,3.45,8876400000000,
71,352820,하이브,199600,1,1200,0.6,8603208900400,
72,078930,GS,84200,1,1700,2.06,7821800679000,
73,003230,삼양식품,1109000,2,-8000,-0.72,8354113635000,
74,039490,키움증권,303500,2,-2000,-0.65,7960293906000,
75,028050,삼성E&A,41300,3,0,0.0,8094800000000,
76,180640,한진칼,101500,2,-1300,-1.26,6776371318500,
77,090430,아모레퍼시픽,116900,2,-2800,-2.34,6837803527100,
78,047040,대우건설,15270,1,470,3.18,6274559632260,
79,064400,LG씨엔에스,64600,1,2100,3.36,6258832240800,
80,007660,이수페타시스,91600,1,3000,3.39,6724284460400,
81,032640,LG유플러스,14640,1,240,1.67,6213621996480,
82,000880,한화,90900,1,4200,4.84,6409169837100,
83,021240,코웨이,91800,2,-1700,-1.82,6496449706800,
84,326030,SK바이오팜,76800,2,-800,-1.03,6014457600000,
85,267270,HD건설기계,127000,1,4800,3.93,6086080919000,
86,241560,두산밥캣,63700,1,3000,4.94,6106031340500,
87,353200,대덕전자,119000,2,-1500,-1.24,5880614075000,
88,377300,카카오페이,41200,1,400,0.98,5573129150000,
89,138930,BNK금융지주,17780,2,-320,-1.77,5517614646740,
90,004170,신세계,547000,2,-15000,-2.67,5166514007000,
91,000100,유한양행,70200,1,600,0.86,5591261590200,
92,001440,대한전선,27450,1,900,3.39,5379996760200,
93,029780,삼성카드,47500,1,150,0.32,5503297322500,
94,271560,오리온,128600,1,600,0.47,5083402136800,
95,062040,산일전기,166700,1,1900,1.15,5103662195000,
96,128940,한미약품,369000,2,-3500,-0.94,4727255679000,
97,175330,JB금융지주,26600,1,600,2.31,5007545334400,
98,000990,DB하이텍,105900,1,1200,1.15,4607135869200,
99,034220,LG디스플레이,10110,1,360,3.69,5055000000000,
100,036570,NC,218000,1,4500,2.11,4696596796000,
101,088980,맥쿼리인프라,10030,1,10,0.1,4803587589790,
102,009830,한화솔루션,27150,1,550,2.07,4666882352400,
103,454910,두산로보틱스,67600,1,3700,5.79,4381830648000,
104,051900,LG생활건강,244000,2,-1000,-0.41,3654027612000,
105,082740,한화엔진,47050,1,2650,5.97,3926188031100,
106,088350,한화생명,4430,1,90,2.07,3847587900000,
107,111770,영원무역,85300,2,-1500,-1.73,3779768220400,
108,002380,KCC,419500,1,11000,2.69,3604719872000,
109,011790,SKC,79700,1,400,0.5,3952984350600,
110,018880,한온시스템,3535,1,130,3.82,3627838121320,
111,023530,롯데쇼핑,134400,1,4000,3.07,3802008672000,
112,001040,CJ,131900,1,1800,1.38,3848446036200,
113,010060,OCI홀딩스,190000,2,-5000,-2.56,3547344080000,
114,052690,한전기술,90400,1,3000,3.43,3455088000000,
115,066970,엘앤에프,82400,2,-400,-0.48,3352300624000,
116,069960,현대백화점,139100,2,-1000,-0.71,2999679259200,
117,004020,현대제철,25800,1,500,1.98,3442901253000,
118,036460,한국가스공사,32400,1,150,0.47,2990941200000,
119,000500,가온전선,209500,1,28400,15.68,3465782592500,
120,001450,현대해상,37100,2,-50,-0.13,3162710075000,
121,035250,강원랜드,14180,1,70,0.5,3033676290000,
122,279570,케이뱅크,6110,2,-70,-1.13,2478797372610,
123,302440,SK바이오사이언스,32750,2,-250,-0.76,2569452110750,
124,336260,두산퓨얼셀,40050,1,1650,4.3,2623023726300,
125,383220,F&F,74000,2,-1400,-1.86,2834723550000,
126,450080,에코프로머티,34350,1,950,2.84,2432456434500,
127,483650,달바글로벌,222000,2,-14000,-5.93,2771595630000,
128,097950,CJ제일제당,185500,2,-700,-0.38,2792551503000,
129,103590,일진전기,60900,1,1600,2.7,2904040251000,
130,139130,iM금융지주,17510,2,-630,-3.47,2772943274080,
131,251270,넷마블,35550,1,550,1.57,2912773999050,
132,009420,한올바이오파마,48000,2,-150,-0.31,2507550624000,
133,009970,영원무역홀딩스,191000,1,100,0.05,2474179047000,
134,011170,롯데케미칼,59200,1,2600,4.59,2532304804800,
135,011780,금호석유화학,117700,2,-300,-0.25,2961017152500,
136,012750,에스원,70900,1,800,1.14,2694141720200,
137,014680,한솔케미칼,225000,2,-4000,-1.75,2477902275000,
138,017800,현대엘리베이터,67700,1,700,1.04,2646554464500,
139,022100,포스코DX,18940,1,1340,7.61,2879537767260,
140,026960,동서,25600,1,850,3.43,2552320000000,
141,028670,팬오션,5080,1,70,1.4,2715613120960,
142,031210,서울보증보험,42000,1,200,0.48,2932507116000,
143,004800,효성,150800,1,4900,3.36,2524453375600,
144,005850,에스엘,54200,1,1500,2.85,2517509784000,
145,006360,GS건설,29100,1,3500,13.67,2490421359000,
146,282330,BGF리테일,116500,2,-7200,-5.82,2013575049000,
147,007340,DN오토모티브,38250,1,1750,4.79,2238040586250,
148,475150,SK이터닉스,62000,1,6100,10.91,2112154248000,
149,489790,한화비전,43650,2,-1350,-3.0,2203818223500,
150,051600,한전KPS,43650,1,1100,2.59,1964250000000,
151,071970,HD현대마린엔진,64600,1,6400,11.0,2191328577000,
152,081660,미스토홀딩스,45000,2,-1000,-2.17,2389132800000,
153,085620,미래에셋생명,15640,2,-290,-1.82,2114215200000,
154,139480,이마트,81700,1,1800,2.25,2254578412300,
155,161890,한국콜마,98300,2,-3400,-3.34,2320379069100,
156,192820,코스맥스,169200,2,-3000,-1.74,1920336922800,
157,204320,HL만도,46000,1,2800,6.48,2160027520000,
158,008930,한미사이언스,33250,1,250,0.76,2274019037500,
159,018670,SK가스,228000,1,1000,0.44,2110651632000,
160,030000,제일기획,18540,1,10,0.05,2132864311500,
161,000240,한국앤컴퍼니,24700,2,-450,-1.79,2344900428000,
162,001720,신영증권,142900,1,200,0.14,2349276000000,
163,003690,코리안리,13390,1,10,0.07,2366294605090,
164,004370,농심,351000,1,2500,0.72,2135007342000,
165,004990,롯데지주,22300,1,100,0.45,2222502204800,
166,005440,현대지에프홀딩스,12280,2,-510,-3.99,2252117603720,
167,007070,GS리테일,24450,2,-1300,-5.05,2044201296750,
168,375500,DL이앤씨,61400,1,2400,4.07,2375788452200,
169,281820,케이씨텍,86900,2,-13400,-13.36,1720503640900,
170,007810,코리아써키트,63900,2,-2100,-3.18,1532489418000,
171,439260,대한조선,45600,1,1950,4.47,1736846088000,
172,457190,이수스페셜티케미컬,55500,1,700,1.28,1677147396000,
173,462870,시프트업,30000,2,-1350,-4.31,1762256700000,
174,069620,대웅제약,119700,2,-2100,-1.72,1386913027500,
175,073240,금호타이어,6110,1,10,0.16,1755160353570,
176,089860,롯데렌탈,38650,1,1950,5.31,1403357846200,
177,103140,풍산,61400,1,1600,2.68,1720690669200,
178,112610,씨에스윈드,39550,1,850,2.2,1667878988650,
179,120110,코오롱인더,51500,1,1900,3.83,1542220648000,
180,008770,호텔신라,47300,1,1600,3.5,1856436123300,
181,011210,현대위아,58000,1,2200,3.94,1577314814000,
182,020150,롯데에너지머티리얼즈,29850,2,-50,-0.17,1563109070550,
183,020560,아시아나항공,6800,2,-110,-1.59,1400736834800,
184,023590,다우기술,37100,1,1000,2.77,1605959275200,
185,395400,SK리츠,5600,1,20,0.36,1685698672000,
186,000120,CJ대한통운,72100,1,800,1.12,1644770002400,
187,001120,LX인터내셔널,37050,2,-450,-1.2,1436058000000,
188,001740,SK네트웍스,7690,1,130,1.72,1542567006410,
189,001800,오리온홀딩스,25100,2,-50,-0.2,1509931965200,
190,002790,아모레퍼시픽홀딩스,23500,2,-600,-2.49,1796767230000,
191,006040,동원산업,33450,1,250,0.75,1476510395550,
192,006280,녹십자,118700,1,100,0.08,1387192060600,
193,322000,HD현대에너지솔루션,132200,1,2200,1.69,1480640000000,
194,280360,롯데웰푸드,99500,2,-1000,-1.0,915855113000,
195,007310,오뚜기,309500,1,3500,1.14,1240423385000,
196,298020,효성티앤씨,304000,2,-11000,-3.49,1315615328000,
197,300720,한일시멘트,13580,2,-130,-0.95,998743938220,
198,361610,SK아이이테크놀로지,13500,1,240,1.81,1104125850000,
199,077970,STX엔진,23900,1,550,2.36,959538705700,
200,082640,동양생명,7600,2,-30,-0.39,1186075615600,
201,093370,후성,11050,1,380,3.56,1185171396500,
202,097230,HJ중공업,14830,1,330,2.28,1339079951520,
203,100090,SK오션플랜트,14430,1,1000,7.45,901559401470,
204,181710,NHN,36100,1,1300,3.74,1182388317900,
205,185750,종근당,66100,1,100,0.15,912363758000,
206,192080,더블유게임즈,59900,1,700,1.18,1268290733200,
207,192400,쿠쿠홀딩스,25550,2,-50,-0.2,908613826750,
208,195870,해성디에스,54100,1,1600,3.05,919700000000,
209,229640,LS에코에너지,43250,1,600,1.41,1324526016750,
210,009240,한샘,36450,1,1150,3.26,857811675600,
211,009450,경동나비엔,62400,2,-400,-0.64,909080140800,
212,012630,HDC,19930,2,-170,-0.85,1190652499530,
213,017960,한국카본,22500,1,450,2.04,1162720935000,
214,030190,NICE평가정보,14260,2,-200,-1.38,840078375020,
215,030610,교보증권,9430,2,-50,-0.53,1074670722230,
216,032350,롯데관광개발,11150,1,100,0.9,888938856700,
217,034230,파라다이스,9730,1,60,0.62,901283886860,
218,415640,KB발해인프라,10940,2,-210,-1.88,1340648295120,
219,330590,롯데리츠,3490,1,5,0.14,1008501405160,
220,451800,한화리츠,4660,1,20,0.43,836936000000,
221,000080,하이트진로,14710,1,90,0.62,1031665417810,
222,000210,DL,46000,3,0,0.0,963970664000,
223,001430,세아베스틸지주,32450,1,1500,4.85,1163725761550,
224,001820,삼화콘덴서,86400,1,1000,1.17,898128000000,
