,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,320750,1,21750,7.27,1875193863516000,
1,000660,SK하이닉스,2234000,1,182000,8.87,1592177083410000,
2,402340,SK스퀘어,1303000,1,122000,10.33,171941776958000,
3,005380,현대차,681000,2,-8000,-1.16,139440038646000,
4,009150,삼성전기,1720000,1,148000,9.41,128473157120000,
5,373220,LG에너지솔루션,402500,1,3000,0.75,94185000000000,
6,329180,HD현대중공업,754000,1,9000,1.21,79140763650000,
7,032830,삼성생명,366500,1,18500,5.32,73300000000000,
8,034020,두산에너빌리티,113500,1,900,0.8,72703690071000,
9,028260,삼성물산,434500,1,23500,5.72,70461813944500,
10,012450,한화에어로스페이스,1283000,1,32000,2.56,66155843483000,
11,000270,기아,167800,1,800,0.48,65511301064400,
12,207940,삼성바이오로직스,1414000,2,-11000,-0.77,65455404714000,
13,012330,현대모비스,655000,2,-9000,-1.36,59429841865000,
14,105560,KB금융,157100,2,-200,-0.13,58574806480500,
15,006400,삼성SDI,648000,1,6000,0.93,52219423440000,
16,034730,SK,699000,1,43000,6.55,50679389397000,
17,055550,신한지주,97000,1,1000,1.04,46041473017000,
18,068270,셀트리온,193900,2,-1100,-0.56,43069521919900,
19,267260,HD현대일렉트릭,1155000,1,7000,0.61,41634440925000,
20,042660,한화오션,135000,1,300,0.22,41365808190000,
21,010120,LS ELECTRIC,276500,2,-8500,-2.98,41475000000000,
22,066570,LG전자,239500,3,0,0.0,39010870801000,
23,006800,미래에셋증권,67600,1,700,1.05,37826721088000,
24,298040,효성중공업,3834000,3,0,0.0,35750317032000,
25,005490,POSCO홀딩스,438500,2,-3500,-0.79,34747409589500,
26,086790,하나금융지주,121400,1,1400,1.17,33308244607200,
27,042700,한미반도체,345000,1,16000,4.86,32882709000000,
28,009540,HD한국조선해양,454000,1,9000,2.02,32130994664000,
29,035420,NAVER,200000,3,0,0.0,31374755200000,
30,010130,고려아연,1431000,2,-13000,-0.9,29869218639000,
31,011070,LG이노텍,1236000,1,168000,15.73,29252544252000,
32,000150,두산,1780000,2,-1000,-0.06,28825026300000,
33,000810,삼성화재,593000,1,12000,2.07,26475951489000,
34,010140,삼성중공업,29700,2,-750,-2.46,26136000000000,
35,015760,한국전력,40050,2,-400,-0.99,25710661283850,
36,051910,LG화학,350500,2,-500,-0.14,24742616221500,
37,064350,현대로템,216500,1,2500,1.17,23629306434500,
38,316140,우리금융지주,30900,2,-50,-0.16,22682958288000,
39,267250,HD현대,286000,2,-3500,-1.21,22592022310000,
40,017670,SK텔레콤,101600,2,-500,-0.49,21822669384800,
41,003670,포스코퓨처엠,240500,3,0,0.0,21391565910000,
42,272210,한화시스템,114200,2,-800,-0.7,21574594223800,
43,096770,SK이노베이션,121000,2,-700,-0.58,20455387348000,
44,079550,LIG디펜스앤에어로스페이스,908000,2,-5000,-0.55,19976000000000,
45,033780,KT&G,184100,1,2000,1.1,19111504949600,
46,003550,LG,120800,2,-1900,-1.55,18629967468000,
47,011200,HMM,20200,3,0,0.0,19053406994000,
48,035720,카카오,40950,2,-500,-1.21,18087230643300,
49,138040,메리츠금융지주,106600,1,100,0.09,17839219301800,
50,086280,현대글로비스,231000,2,-5000,-2.12,17325000000000,
51,307950,현대오토에버,626000,2,-12000,-1.88,17167412732000,
52,047810,한국항공우주,170600,1,700,0.41,16629253254200,
53,006260,LS,542000,2,-11000,-1.99,16910400000000,
54,000720,현대건설,148900,2,-3100,-2.04,16580873408500,
55,024110,기업은행,20950,1,100,0.48,16706071955550,
56,018260,삼성에스디에스,207500,1,6000,2.98,16055893500000,
57,071050,한국금융지주,258500,1,6000,2.38,14405168932000,
58,278470,에이피알,390000,1,500,0.13,14600880450000,
59,030200,KT,53800,2,-400,-0.74,13558766653000,
60,010950,S-Oil,111400,1,1300,1.18,12541723028800,
61,259960,크래프톤,259500,2,-1000,-0.38,11971355983500,
62,0126Z0,삼성에피스홀딩스,482000,2,-8000,-1.63,11993629618000,
63,047050,포스코인터내셔널,67700,2,-600,-0.88,11909972747600,
64,443060,HD현대마린솔루션,253500,2,-3000,-1.17,11365282110000,
65,005940,NH투자증권,32750,1,750,2.34,11670278084750,
66,016360,삼성증권,129000,1,2200,1.74,11519700000000,
67,047040,대우건설,28150,2,-1300,-4.41,11567050009700,
68,323410,카카오뱅크,22450,1,50,0.22,10711353810650,
69,000880,한화,147300,2,-900,-0.61,10385816468700,
70,039490,키움증권,403000,1,2500,0.62,10570011348000,
71,007660,이수페타시스,147000,1,7300,5.23,10791155193000,
72,352820,하이브,235500,2,-500,-0.21,10150579639500,
73,028050,삼성E&A,52800,2,-1800,-3.3,10348800000000,
74,005830,DB손해보험,149700,1,1100,0.74,9805402245300,
75,003490,대한항공,27150,2,-300,-1.09,9997190946150,
76,001440,대한전선,52500,2,-800,-1.5,10289611290000,
77,003230,삼양식품,1278000,2,-18000,-1.39,9627193170000,
78,000990,DB하이텍,221500,1,1000,0.45,9636266242000,
79,353200,대덕전자,176700,1,7500,4.43,8731970647500,
80,267270,HD건설기계,169300,1,4800,2.92,8113177162100,
81,062040,산일전기,273000,2,-1000,-0.36,8358127050000,
82,034220,LG디스플레이,15650,1,20,0.13,7825000000000,
83,161390,한국타이어앤테크놀로지,65200,1,1600,2.52,8076654498800,
84,180640,한진칼,116600,1,400,0.34,7784481731400,
85,064400,LG씨엔에스,81800,2,-1100,-1.33,7925270546400,
86,326030,SK바이오팜,96300,2,-400,-0.41,7541565975000,
87,009830,한화솔루션,43600,2,-850,-1.91,7494514569600,
88,078930,GS,76800,2,-200,-0.26,7135901030400,
89,336260,두산퓨얼셀,99400,2,-400,-0.4,6510076364400,
90,377300,카카오페이,47800,2,-750,-1.54,6465249945000,
91,454910,두산로보틱스,105800,2,-1100,-1.03,6857953884000,
92,066970,엘앤에프,157900,1,300,0.19,6387921397300,
93,082740,한화엔진,76500,2,-1900,-2.42,6383706363000,
94,000500,가온전선,415000,2,-8500,-2.01,6865392725000,
95,241560,두산밥캣,70100,1,2100,3.09,6719510156500,
96,010060,OCI홀딩스,358000,2,-2000,-0.56,6683943056000,
97,021240,코웨이,94100,1,400,0.43,6659214786600,
98,032640,LG유플러스,15340,2,-170,-1.1,6593566965700,
99,000100,유한양행,86300,1,500,0.58,6873587966300,
100,090430,아모레퍼시픽,118500,2,-200,-0.17,6931391941500,
101,128940,한미약품,462500,2,-6500,-1.39,5925083337500,
102,036570,NC,268500,2,-3000,-1.1,5784569907000,
103,011790,SKC,156700,1,4300,2.82,5933962296600,
104,271560,오리온,137300,3,0,0.0,5428310923600,
105,052690,한전기술,146500,1,600,0.41,5599230000000,
106,138930,BNK금융지주,17680,1,10,0.06,5486581943440,
107,018880,한온시스템,5450,1,210,4.01,5593130908400,
108,004020,현대제철,41550,2,-550,-1.31,5544672366750,
109,088980,맥쿼리인프라,11050,2,-30,-0.27,5292088022650,
110,001040,CJ,173000,1,100,0.06,5047620654000,
111,002380,KCC,584000,1,9000,1.57,5018251264000,
112,029780,삼성카드,47500,2,-150,-0.31,5503297322500,
113,450080,에코프로머티,67700,1,200,0.3,4786769593900,
114,088350,한화생명,5470,1,70,1.3,4750859100000,
115,103590,일진전기,104600,2,-1300,-1.23,4987891794000,
116,004170,신세계,516000,2,-9000,-1.71,4873713396000,
117,022100,포스코DX,31900,2,-550,-1.69,4849907855100,
118,023530,롯데쇼핑,155200,2,-3300,-2.08,4390414776000,
119,175330,JB금융지주,25150,2,-150,-0.59,4734577637600,
120,051900,LG생활건강,257000,2,-500,-0.19,3929854334000,
121,111770,영원무역,83700,1,900,1.09,3708869871600,
122,004800,효성,222000,1,4000,1.83,3716370354000,
123,012510,더존비즈온,120300,1,300,0.25,3786802557900,
124,011780,금호석유화학,147700,2,-2000,-1.34,3715736902500,
125,251270,넷마블,42100,1,100,0.24,3449445439100,
126,302440,SK바이오사이언스,41750,2,-550,-1.3,3275561087750,
127,375500,DL이앤씨,81000,2,-900,-1.1,3134183463000,
128,457190,이수스페셜티케미컬,100400,1,300,0.3,3033974748800,
129,489790,한화비전,72300,1,100,0.14,3650310597000,
130,097950,CJ제일제당,209000,2,-2000,-0.95,3146324874000,
131,009420,한올바이오파마,59400,1,300,0.51,3103093897200,
132,011170,롯데케미칼,83200,2,-300,-0.36,3558914860800,
133,014680,한솔케미칼,302500,2,-3000,-0.98,3439483987500,
134,017800,현대엘리베이터,83600,2,-700,-0.83,3268123386000,
135,020150,롯데에너지머티리얼즈,57700,2,-400,-0.69,3021487215100,
136,028670,팬오션,5920,2,-20,-0.34,3164651511040,
137,031210,서울보증보험,45600,1,700,1.56,3183864868800,
138,035250,강원랜드,15480,2,-90,-0.58,3311798940000,
139,036460,한국가스공사,36900,3,0,0.0,3406349700000,
140,001450,현대해상,37550,1,450,1.21,3201071787500,
141,005850,에스엘,73800,2,-1900,-2.51,3427900776000,
142,383220,F&F,72600,2,-900,-1.22,2781093645000,
143,007340,DN오토모티브,46750,2,-50,-0.11,2735382938750,
144,483650,달바글로벌,213500,1,500,0.23,2651998790000,
145,051600,한전KPS,54200,1,200,0.37,2439000000000,
146,071970,HD현대마린엔진,80500,2,-400,-0.49,2730680347500,
147,103140,풍산,86500,2,-1400,-1.59,2424100047000,
148,139130,iM금융지주,18550,2,-240,-1.28,2979586014650,
149,139480,이마트,92300,2,-400,-0.43,2547094093700,
150,204320,HL만도,62600,2,-800,-1.26,2939515712000,
151,229640,LS에코에너지,79100,2,-2200,-2.71,2422427928900,
152,007810,코리아써키트,118900,1,8700,7.89,2851533518000,
153,009970,영원무역홀딩스,198900,1,4500,2.31,2684998239300,
154,011210,현대위아,89100,2,-2800,-3.05,2423081895300,
155,012750,에스원,69300,1,300,0.43,2633343035400,
156,026960,동서,25150,1,150,0.6,2507455000000,
157,001720,신영증권,181500,1,600,0.33,2983860000000,
158,001740,SK네트웍스,12140,1,1220,11.17,2435209812460,
159,003690,코리안리,13970,1,40,0.29,2468792803070,
160,004370,농심,389000,2,-3500,-0.89,2366147738000,
161,004990,롯데지주,26400,1,100,0.38,2631123686400,
162,006360,GS건설,31300,2,-550,-1.73,2678700637000,
163,439260,대한조선,69200,2,-900,-1.28,2635740116000,
164,279570,케이뱅크,5630,2,-40,-0.71,2284063700130,
165,007070,GS리테일,27350,1,200,0.74,2286662800250,
166,298020,효성티앤씨,399500,2,-4000,-0.99,1728908959000,
167,322000,HD현대에너지솔루션,193400,2,-5700,-2.86,2166080000000,
168,462870,시프트업,28700,2,-350,-1.2,1683379558000,
169,069960,현대백화점,108400,1,1300,1.21,2337636460800,
170,077970,STX엔진,47000,2,-750,-1.57,1886958961000,
171,081660,미스토홀딩스,39350,3,0,0.0,2089163904000,
172,085620,미래에셋생명,15300,2,-110,-0.71,2068254000000,
173,097230,HJ중공업,22250,2,-300,-1.33,2009071404000,
174,112610,씨에스윈드,50500,2,-900,-1.75,2129655851500,
175,120110,코오롱인더,76800,1,300,0.39,2299855257600,
176,161890,한국콜마,88400,2,-1400,-1.56,2086688806800,
177,192820,코스맥스,181100,2,-300,-0.17,2055396079900,
178,008770,호텔신라,54900,2,-1500,-2.66,2154721842900,
179,008930,한미사이언스,32800,2,-350,-1.06,2243242840000,
180,017960,한국카본,36250,2,-250,-0.68,1873272617500,
181,018670,SK가스,244500,2,-5500,-2.2,2263396158000,
182,023590,다우기술,42950,1,150,0.35,1859190050400,
183,030000,제일기획,18800,2,-40,-0.21,2162775030000,
184,395400,SK리츠,5640,2,-110,-1.91,1697739376800,
185,000120,CJ대한통운,88300,2,-700,-0.79,2014329975200,
186,000240,한국앤컴퍼니,24500,1,100,0.41,2325913380000,
187,001120,LX인터내셔널,44150,2,-150,-0.34,1711254000000,
188,001430,세아베스틸지주,64000,2,-900,-1.39,2295175616000,
189,002790,아모레퍼시픽홀딩스,23900,2,-150,-0.62,1827350502000,
190,005070,코스모신소재,58100,1,1300,2.29,1929766575100,
191,005440,현대지에프홀딩스,13930,1,10,0.07,2171746912930,
192,006280,녹십자,152400,1,9200,6.42,1781028391200,
193,282330,BGF리테일,128600,2,-800,-0.62,2222710311600,
194,280360,롯데웰푸드,116800,1,100,0.09,1075094243200,
195,007310,오뚜기,341500,2,-500,-0.15,1368673945000,
196,294870,IPARK현대산업개발,21350,2,-50,-0.23,1407121495500,
197,298050,HS효성첨단소재,226500,2,-5000,-2.16,1014708222000,
198,300720,한일시멘트,14950,2,-130,-0.86,1099500874550,
199,361610,SK아이이테크놀로지,19960,2,-140,-0.7,1632470516000,
200,456040,OCI,120700,2,-4700,-3.75,1080566146500,
201,475150,SK이터닉스,40500,2,-3000,-6.9,1379713662000,
202,069620,대웅제약,134400,2,-300,-0.22,1557235680000,
203,073240,금호타이어,4955,1,50,1.02,1423374722085,
204,082640,동양생명,7590,2,-180,-2.32,1184514989790,
205,089860,롯데렌탈,31450,2,-50,-0.16,1141930252600,
206,090460,비에이치,39750,2,-450,-1.12,1340033635500,
207,093370,후성,13310,1,410,3.18,1427568442300,
208,100090,SK오션플랜트,18520,2,-330,-1.75,1157094949080,
209,137310,에스디바이오센서,8350,2,-60,-0.71,1008255001700,
210,181710,NHN,38050,3,0,0.0,1246256938950,
211,185750,종근당,80000,1,200,0.25,1104222400000,
212,192080,더블유게임즈,67200,1,400,0.6,1422857049600,
213,195870,해성디에스,97900,2,-4500,-4.39,1664300000000,
214,248070,솔루엠,21000,2,-500,-2.33,1004140956000,
215,009450,경동나비엔,70600,2,-700,-0.98,1028542595200,
216,012630,HDC,22550,2,-200,-0.88,1347175808550,
217,020560,아시아나항공,7460,2,-120,-1.58,1536690704060,
218,030610,교보증권,12670,1,130,1.04,1443910715870,
