,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,190200,1,500,0.26,1125915132764400,
1,000660,SK하이닉스,998000,1,12000,1.22,711276960270000,
2,005380,현대차,500000,1,8000,1.63,102378883000000,
3,373220,LG에너지솔루션,390500,2,-2000,-0.51,91377000000000,
4,402340,SK스퀘어,606000,1,11000,1.85,80044791690000,
5,207940,삼성바이오로직스,1582500,1,35500,2.29,73255429957500,
6,012450,한화에어로스페이스,1388000,1,53000,3.97,71570000588000,
7,034020,두산에너빌리티,102800,1,2700,2.7,65849685808800,
8,000270,기아,158350,1,450,0.28,61821898233300,
9,105560,KB금융,149400,1,2500,1.7,55703857977000,
10,329180,HD현대중공업,516000,3,0,0.0,54159992100000,
11,028260,삼성물산,289000,1,7500,2.66,49123221216000,
12,068270,셀트리온,203500,1,3900,1.95,47018321113500,
13,032830,삼성생명,228500,1,6500,2.93,45700000000000,
14,055550,신한지주,92500,1,2500,2.78,43905528392500,
15,042660,한화오션,124000,1,1700,1.39,37995260856000,
16,006800,미래에셋증권,67000,1,5900,9.66,37206199336000,
17,012330,현대모비스,400000,1,7500,1.91,36293033200000,
18,267260,HD현대일렉트릭,991000,1,66000,7.14,35722710785000,
19,009150,삼성전기,451500,1,14500,3.32,33724203744000,
20,035420,NAVER,215000,1,1500,0.7,33723317170000,
21,010130,고려아연,1576000,1,33000,2.14,32895799144000,
22,006400,삼성SDI,402500,1,5000,1.26,32435675825000,
23,086790,하나금융지주,108900,1,2400,2.25,30309681144600,
24,015760,한국전력,46350,2,-400,-0.86,29755034968950,
25,042700,한미반도체,299000,1,2500,0.84,28498347800000,
26,298040,효성중공업,2986000,1,285000,10.55,27843100328000,
27,005490,POSCO홀딩스,342000,1,2500,0.74,27679069584000,
28,009540,HD한국조선해양,382500,1,3000,0.79,27070716870000,
29,272210,한화시스템,134800,1,7500,5.89,25466333637200,
30,010120,LS ELECTRIC,843000,1,30000,3.69,25290000000000,
31,034730,SK,347500,1,4000,1.16,25194689292500,
32,316140,우리금융지주,32950,1,650,2.01,24187814744000,
33,010140,삼성중공업,26700,1,300,1.14,23496000000000,
34,000810,삼성화재,489500,1,9000,1.87,22522460372500,
35,051910,LG화학,316000,1,2000,0.64,22307180388000,
36,035720,카카오,49000,1,800,1.66,21695554972000,
37,267250,HD현대,266000,1,11000,4.31,21012160610000,
38,064350,현대로템,190900,1,13000,7.31,20835263733700,
39,000150,두산,1250000,1,99000,8.6,20242293750000,
40,096770,SK이노베이션,113900,1,3800,3.45,19255112553200,
41,011200,HMM,19990,1,60,0.3,18855327020300,
42,138040,메리츠금융지주,111750,1,5650,5.33,18885892257750,
43,024110,기업은행,23400,1,250,1.08,18659765334600,
44,066570,LG전자,114700,1,400,0.35,18683068588900,
45,033780,KT&G,156100,2,-1500,-0.95,17901024284500,
46,003670,포스코퓨처엠,202000,1,5600,2.85,17967136440000,
47,047810,한국항공우주,183000,1,6700,3.8,17837944581000,
48,000720,현대건설,158500,1,8600,5.74,17649888752500,
49,017670,SK텔레콤,79600,1,3000,3.92,17097288218800,
50,086280,현대글로비스,230500,1,7500,3.36,17287500000000,
51,079550,LIG넥스원,737000,1,96000,14.98,16214000000000,
52,030200,KT,60300,1,1000,1.69,15196907605500,
53,0126Z0,삼성에피스홀딩스,537000,1,21000,4.07,13362197313000,
54,003550,LG,88900,1,1400,1.6,13710298906500,
55,005830,DB손해보험,195600,1,11900,6.48,13571510400000,
56,047050,포스코인터내셔널,75400,2,-500,-0.66,13264578215200,
57,352820,하이브,304500,1,11500,3.92,13114159107000,
58,010950,S-Oil,112900,1,4500,4.15,12710597216800,
59,278470,에이피알,327500,2,-5000,-1.5,12260995762500,
60,005940,NH투자증권,34350,1,1400,4.25,12240429075150,
61,018260,삼성에스디에스,159000,1,1900,1.21,12303070200000,
62,071050,한국금융지주,221000,1,10000,4.74,12315444232000,
63,323410,카카오뱅크,24625,1,825,3.47,11747206948625,
64,259960,크래프톤,240500,1,4000,1.69,11400804135500,
65,039490,키움증권,431500,1,31500,7.88,11310344235000,
66,307950,현대오토에버,405000,2,-500,-0.12,11106712710000,
67,003490,대한항공,25300,1,450,1.81,9315982723300,
68,006260,LS,282000,1,5500,1.99,8798400000000,
69,003230,삼양식품,1217000,1,14000,1.16,9167679255000,
70,007660,이수페타시스,120100,2,-100,-0.08,8816447201900,
71,180640,한진칼,126100,1,4800,3.96,8418723381900,
72,000880,한화,116500,1,1900,1.66,8732692627500,
73,016360,삼성증권,98000,1,3400,3.59,8751400000000,
74,090430,아모레퍼시픽,136700,1,1000,0.74,7995960155300,
75,443060,HD현대마린솔루션,181400,1,1600,0.89,8132404169000,
76,326030,SK바이오팜,96700,1,1700,1.79,7572891275000,
77,000100,유한양행,98600,1,3000,3.14,7853253458600,
78,009830,한화솔루션,44925,2,-75,-0.17,7722272179800,
79,377300,카카오페이,53900,3,0,0.0,7288586859400,
80,011070,LG이노텍,312000,1,20000,6.85,7384137384000,
81,161390,한국타이어앤테크놀로지,58100,1,2100,3.75,7197141508900,
82,267270,HD건설기계,136500,1,4200,3.17,6548467107000,
83,128940,한미약품,543000,1,32000,6.26,6956368113000,
84,028050,삼성E&A,33700,2,-100,-0.3,6605200000000,
85,047040,대우건설,16420,1,20,0.12,6824523715960,
86,032640,LG유플러스,15650,1,380,2.49,6726813755750,
87,052690,한전기술,169300,1,11500,7.29,6470646000000,
88,001040,CJ,209500,1,5500,2.7,6112581081000,
89,029780,삼성카드,56200,2,-3000,-5.07,6511269674200,
90,078930,GS,70100,1,2400,3.55,6513367997800,
91,454910,두산로보틱스,88400,1,2400,2.79,5730086232000,
92,241560,두산밥캣,61600,1,1600,2.67,5904733604000,
93,138930,BNK금융지주,18530,1,530,2.94,5750359921490,
94,001440,대한전선,30250,1,1300,4.49,5640030825000,
95,064400,LG씨엔에스,62500,2,-1000,-1.57,6055371750000,
96,066970,엘앤에프,144200,1,19200,15.36,5814398080400,
97,034220,LG디스플레이,11710,1,260,2.27,5855000000000,
98,271560,오리온,134200,1,800,0.6,5305748914400,
99,088980,맥쿼리인프라,11475,1,5,0.04,5495629869675,
100,021240,코웨이,73900,1,1600,2.21,5229712781400,
101,175330,JB금융지주,29750,1,800,2.76,5600544124000,
102,450080,에코프로머티,70300,1,2300,3.38,4960280406200,
103,036570,엔씨소프트,227500,1,10000,4.6,4901265005000,
104,004020,현대제철,35750,1,500,1.42,4770686813750,
105,022100,포스코DX,31500,1,800,2.61,4789093963500,
106,062040,산일전기,165500,1,12700,8.31,5055230600000,
107,489790,한화비전,91900,1,8900,10.72,4639883041000,
108,002380,KCC,533000,1,16000,3.09,4736489043000,
109,088350,한화생명,4985,1,140,2.89,4329622050000,
110,353200,대덕전자,88500,1,10900,14.05,4373397862500,
111,251270,넷마블,51500,1,200,0.39,4220959106500,
112,082740,한화엔진,48550,1,1400,2.97,4051358744100,
113,031210,서울보증보험,56200,1,1100,2.0,3923973807600,
114,011790,SKC,102000,1,2100,2.1,3862566396000,
115,018880,한온시스템,4040,1,110,2.8,4146100710080,
116,035250,강원랜드,18140,1,20,0.11,3880880670000,
117,439260,대한조선,89000,1,1500,1.71,3428841768000,
118,103590,일진전기,79700,1,2400,3.1,3800525583000,
119,111770,영원무역,81900,1,1000,1.24,3629109229200,
120,051900,LG생활건강,246500,2,-3500,-1.4,3772056143500,
121,001720,신영증권,210500,1,8500,4.21,3460620000000,
122,017800,현대엘리베이터,87700,1,1400,1.62,3428402164500,
123,010060,OCI홀딩스,182900,1,5300,2.98,3414785432800,
124,011170,롯데케미칼,79500,2,-900,-1.12,3400645810500,
125,000990,DB하이텍,82200,2,-1200,-1.44,3576077133600,
126,012510,더존비즈온,118700,1,100,0.08,3607865134000,
127,302440,SK바이오사이언스,42900,1,750,1.78,3364848672900,
128,085620,미래에셋생명,17550,1,1950,12.5,3106634116950,
129,097950,CJ제일제당,218500,1,1000,0.46,3289339641000,
130,036460,한국가스공사,36050,1,100,0.28,3327883650000,
131,011780,금호석유화학,129400,1,2000,1.57,3368507414800,
132,004990,롯데지주,30950,1,150,0.49,3246940885150,
133,014680,한솔케미칼,282000,1,3000,1.08,3206394990000,
134,023530,롯데쇼핑,111800,1,6800,6.48,3162682809000,
135,009420,한올바이오파마,57700,1,4200,7.85,3014284812600,
136,009970,영원무역홀딩스,219000,2,-3500,-1.57,2956332903000,
137,004170,신세계,336500,1,16000,4.99,3245603406500,
138,012750,에스원,87100,3,0,0.0,3309728403800,
139,457190,이수스페셜티케미컬,91000,1,1400,1.56,2749917352000,
140,001450,현대해상,32250,1,1500,4.88,2883150000000,
141,336260,두산퓨얼셀,39050,1,950,2.49,2557530000300,
142,375500,DL이앤씨,68800,1,8500,14.1,2662121262400,
143,103140,풍산,97300,1,3800,4.06,2726762249400,
144,112610,씨에스윈드,62600,1,1200,1.95,2639929827800,
145,139130,iM금융지주,17100,1,440,2.64,2746680369300,
146,139480,이마트,99100,1,3800,3.99,2734745662900,
147,051600,한전KPS,63000,1,1000,1.61,2835000000000,
148,071970,HD현대마린엔진,78000,1,2800,3.72,2645876610000,
149,026960,동서,27200,1,600,2.26,2711840000000,
150,028670,팬오션,5080,1,40,0.79,2715613120960,
151,005850,에스엘,60700,1,1000,1.68,2819425164000,
152,008930,한미사이언스,37850,1,1150,3.13,2588620167500,
153,003690,코리안리,13370,1,120,0.91,2604757184470,
154,004800,효성,154000,1,13400,9.53,2578022678000,
155,000120,CJ대한통운,112100,1,3000,2.75,2557263762400,
156,000240,한국앤컴퍼니,27450,1,800,3.0,2605972338000,
157,001430,세아베스틸지주,72900,1,4000,5.81,2614348475100,
158,279570,케이뱅크,6330,1,210,3.43,2568050305830,
159,192820,코스맥스,195600,1,2100,1.09,2219963960400,
160,004370,농심,377500,1,3500,0.94,2296197355000,
161,282330,BGF리테일,122900,1,400,0.33,2124192047400,
162,383220,F&F,62700,1,1100,1.79,2401853602500,
163,097230,HJ중공업,26500,2,-550,-2.03,2392826616000,
164,120110,코오롱인더,79000,1,5600,7.63,2174008189000,
165,081660,미스토홀딩스,42300,1,50,0.12,2245784832000,
166,017960,한국카본,41500,2,-5300,-11.32,2154200758000,
167,018670,SK가스,245500,1,2000,0.82,2269707402000,
168,020150,롯데에너지머티리얼즈,41000,1,1400,3.54,2146983983000,
169,023590,다우기술,49400,1,1750,3.67,2216410879800,
170,030000,제일기획,20100,2,-500,-2.43,2312328622500,
171,005440,현대지에프홀딩스,14630,1,260,1.81,2280879923630,
172,006360,GS건설,27350,2,-850,-3.01,2340653751500,
173,007340,DN오토모티브,39100,2,-150,-0.38,2287774821500,
174,011210,현대위아,82700,1,500,0.61,2249033364100,
175,002790,아모레퍼시픽홀딩스,28200,1,450,1.62,2156120676000,
176,204320,HL만도,52300,2,-400,-0.76,2455857376000,
177,462870,시프트업,31450,1,1650,5.54,1855057493000,
178,001120,LX인터내셔널,46500,1,300,0.65,1802340000000,
179,483650,달바글로벌,155700,1,5500,3.66,1929537940500,
180,298020,효성티앤씨,383000,2,-9000,-2.3,1657502206000,
181,361610,SK아이이테크놀로지,21950,1,350,1.62,1795226845000,
182,161890,한국콜마,79500,1,1300,1.66,1876603621500,
183,069620,대웅제약,159000,1,4400,2.85,1842265425000,
