,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,265500,1,8500,3.31,1552186970424000,
1,000660,SK하이닉스,1724000,1,46000,2.74,1259368837260000,
2,402340,SK스퀘어,1075000,1,15000,1.42,141818297850000,
3,009150,삼성전기,1350000,2,-12000,-0.88,100836489600000,
4,005380,현대차,423000,1,2000,0.48,86612535018000,
5,373220,LG에너지솔루션,350000,1,500,0.14,81900000000000,
6,207940,삼성바이오로직스,1599000,1,14000,0.88,74019230649000,
7,028260,삼성물산,387500,1,20500,5.59,62839937637500,
8,032830,삼성생명,310000,1,25000,8.77,62000000000000,
9,105560,KB금융,165800,2,-600,-0.36,58807226297200,
10,012450,한화에어로스페이스,1076000,2,-26000,-2.36,55482219476000,
11,034020,두산에너빌리티,86400,1,5700,7.06,55344483014400,
12,000270,기아,133500,2,-1400,-1.04,52120135233000,
13,055550,신한지주,106500,3,0,0.0,49996450453500,
14,329180,HD현대중공업,467000,1,2500,0.54,49016892075000,
15,068270,셀트리온,194600,1,5000,2.64,45267302449600,
16,012330,현대모비스,490000,2,-8000,-1.61,44012086650000,
17,006400,삼성SDI,513000,2,-6000,-1.16,41340376890000,
18,034730,SK,549000,2,-7000,-1.26,39803983947000,
19,086790,하나금융지주,131800,1,1000,0.76,36161669186400,
20,035420,NAVER,223000,1,2500,1.13,33913057493000,
21,066570,LG전자,200500,3,0,0.0,32658369919000,
22,000810,삼성화재,679000,1,31000,4.78,30315634167000,
23,010120,LS ELECTRIC,201000,1,5600,2.87,30150000000000,
24,010130,고려아연,1382000,2,-45000,-3.15,28846443158000,
25,267260,HD현대일렉트릭,733000,1,14000,1.95,26422549955000,
26,042660,한화오션,86800,1,200,0.23,26596682599200,
27,298040,효성중공업,2823000,1,68000,2.47,26323199004000,
28,005490,POSCO홀딩스,327500,2,-4500,-1.36,25951600092500,
29,009540,HD한국조선해양,358500,2,-4000,-1.1,25372162086000,
30,316140,우리금융지주,32600,3,0,0.0,23735723633200,
31,015760,한국전력,35000,1,2300,7.03,22468742695000,
32,017670,SK텔레콤,100300,1,1400,1.42,21543442315900,
33,042700,한미반도체,220000,1,2500,1.15,20968684000000,
34,011200,HMM,21300,2,-1350,-5.96,20090968761000,
35,006800,미래에셋증권,36250,1,450,1.26,19684513098750,
36,138040,메리츠금융지주,119400,2,-1400,-1.16,19981264396200,
37,000150,두산,1172000,1,71000,6.45,18979174620000,
38,096770,SK이노베이션,109100,2,-15900,-12.72,18443659170800,
39,051910,LG화학,262500,2,-500,-0.19,18530490037500,
40,033780,KT&G,174700,2,-700,-0.4,18135686663200,
41,010140,삼성중공업,20600,1,150,0.73,18128000000000,
42,003550,LG,114800,1,2200,1.95,17356842059200,
43,018260,삼성에스디에스,230000,1,3000,1.32,17796894000000,
44,267250,HD현대,210500,2,-5000,-2.32,16628044392500,
45,035720,카카오,36550,1,500,1.39,16190958108500,
46,278470,에이피알,444500,1,4000,0.91,16641259897500,
47,024110,기업은행,20200,2,-50,-0.25,16108002553800,
48,086280,현대글로비스,210500,2,-3000,-1.41,15787500000000,
49,010950,S-Oil,135300,2,-4600,-3.29,15232451757600,
50,079550,LIG디펜스앤에어로스페이스,709000,2,-9000,-1.25,15598000000000,
51,064350,현대로템,136200,1,2600,1.95,14865180306600,
52,003670,포스코퓨처엠,167200,2,-600,-0.36,14871807984000,
53,000720,현대건설,130700,1,9400,7.75,14554198485500,
54,011070,LG이노텍,588000,2,-14000,-2.33,13916258916000,
55,272210,한화시스템,72300,2,-400,-0.55,13658871824700,
56,030200,KT,52900,2,-100,-0.19,13331947136500,
57,047810,한국항공우주,131000,1,100,0.08,12769239017000,
58,307950,현대오토에버,465500,1,9500,2.08,12765863621000,
59,005830,DB손해보험,186200,1,3700,2.03,12196164983800,
60,003230,삼양식품,1510000,1,80000,5.59,11374852650000,
61,078930,GS,121200,2,-600,-0.49,11258933994000,
62,259960,크래프톤,229000,1,6000,2.69,10476123227000,
63,003490,대한항공,27650,1,1350,5.13,10181301276650,
64,071050,한국금융지주,190600,2,-900,-0.47,10621374075200,
65,323410,카카오뱅크,21550,2,-50,-0.23,10281945417350,
66,005940,NH투자증권,26650,1,50,0.19,9839342698250,
67,443060,HD현대마린솔루션,218000,1,10000,4.81,9773694280000,
68,047050,포스코인터내셔널,52100,2,-1800,-3.34,9165577254800,
69,006260,LS,295500,1,1000,0.34,9219600000000,
70,028050,삼성E&A,48150,1,2300,5.02,9437400000000,
71,0126Z0,삼성에피스홀딩스,385000,1,19000,5.19,9579973865000,
72,180640,한진칼,128900,1,6600,5.4,8605657763100,
73,090430,아모레퍼시픽,144600,1,1300,0.91,8458052951400,
74,007660,이수페타시스,111100,1,4200,3.93,8155764230900,
75,161390,한국타이어앤테크놀로지,68300,1,1400,2.09,8460667212700,
76,352820,하이브,180500,1,8300,4.82,7780783898000,
77,016360,삼성증권,88600,1,200,0.23,7911980000000,
78,047040,대우건설,19140,1,1520,8.63,7864772191320,
79,326030,SK바이오팜,93400,1,9000,10.66,7314457550000,
80,039490,키움증권,277000,1,1000,0.36,7265243532000,
81,064400,LG씨엔에스,74400,1,1400,1.92,7208314531200,
82,009830,한화솔루션,32050,2,-300,-0.93,7207805778800,
83,021240,코웨이,99400,1,700,0.71,7034282144400,
84,000100,유한양행,86700,1,3400,4.08,6905447006700,
85,267270,HD건설기계,137300,1,2500,1.85,6579676458100,
86,032640,LG유플러스,14950,1,40,0.27,6345194593400,
87,128940,한미약품,533000,1,32000,6.39,6828258203000,
88,377300,카카오페이,46650,1,550,1.19,6310470755250,
89,000880,한화,115200,2,-2900,-2.46,6143488934400,
90,241560,두산밥캣,61500,1,400,0.65,5895147997500,
91,353200,대덕전자,106500,2,-4300,-3.88,5262902512500,
92,001440,대한전선,28200,1,700,2.55,5526991207200,
93,029780,삼성카드,46550,1,400,0.87,5393231376050,
94,062040,산일전기,176700,1,7400,4.37,5414591595000,
95,271560,오리온,129000,1,2300,1.82,5099213652000,
96,036570,NC,227000,1,2000,0.89,4890492994000,
97,051900,LG생활건강,313500,2,-2500,-0.79,4694826460500,
98,052690,한전기술,124700,1,16100,14.83,4766034000000,
99,066970,엘앤에프,117200,2,-3200,-2.66,4768242386400,
100,000500,가온전선,169400,1,7900,4.89,5044326625800,
101,175330,JB금융지주,27350,2,-150,-0.55,5101371886400,
102,010060,OCI홀딩스,265500,2,-9500,-3.45,4956946596000,
103,034220,LG디스플레이,9490,2,-60,-0.63,4745000000000,
104,088980,맥쿼리인프라,9830,2,-130,-1.31,4707803191190,
105,088350,한화생명,5510,1,140,2.61,4785600300000,
106,454910,두산로보틱스,71900,1,1700,2.42,4660556562000,
107,001450,현대해상,50900,1,100,0.2,4339135925000,
108,011790,SKC,86800,1,900,1.05,4305132266400,
109,138930,BNK금융지주,14800,2,-40,-0.27,4592840088400,
110,082740,한화엔진,48250,1,800,1.69,4026324601500,
111,085620,미래에셋생명,29700,1,550,1.89,4014846000000,
112,018880,한온시스템,3550,1,25,0.71,3643232059600,
113,004170,신세계,413500,1,18500,4.68,3905582343500,
114,001040,CJ,129700,1,1500,1.17,3784256640600,
115,002380,KCC,474000,1,20000,4.41,4073032704000,
116,004020,현대제철,29800,2,-300,-1.0,3976684393000,
117,000990,DB하이텍,91100,2,-1600,-1.73,3963267966800,
