,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,299500,2,-7500,-2.44,1753883582400000,
1,000660,SK하이닉스,2289000,1,46000,2.05,1632088415850000,
2,402340,SK스퀘어,1240000,2,-36000,-2.82,163628398640000,
3,005380,현대차,679000,2,-2000,-0.29,139030523114000,
4,009150,삼성전기,1849000,1,219000,13.44,138332724992000,
5,373220,LG에너지솔루션,442000,1,58500,15.25,103311000000000,
6,329180,HD현대중공업,704000,2,-40000,-5.38,74102624850000,
7,032830,삼성생명,357500,1,3000,0.85,71500000000000,
8,034020,두산에너빌리티,105900,2,-2600,-2.4,68027593705200,
9,028260,삼성물산,399500,2,-11000,-2.68,64948116190500,
10,000270,기아,164300,2,-400,-0.24,64222938171000,
11,207940,삼성바이오로직스,1373000,2,-11000,-0.79,63650057625000,
12,012330,현대모비스,686000,2,-2000,-0.29,62514749687000,
13,012450,한화에어로스페이스,1205000,2,-39000,-3.14,62030771403000,
14,105560,KB금융,149700,2,-4100,-2.67,55852998159000,
15,006400,삼성SDI,676000,1,46000,7.3,54395232750000,
16,034730,SK,664000,2,-16000,-2.35,48069292089000,
17,055550,신한지주,92800,2,-2200,-2.32,44095390136900,
18,068270,셀트리온,190000,2,-4500,-2.31,42225457024100,
19,042660,한화오션,124200,2,-10700,-7.93,38271032910600,
20,267260,HD현대일렉트릭,1047000,2,-47000,-4.3,37705303210000,
21,010120,LS ELECTRIC,246000,2,-15500,-5.93,36900000000000,
22,066570,LG전자,225500,2,-9500,-4.04,36811928188000,
23,006800,미래에셋증권,62100,2,-2400,-3.72,34749103248000,
24,298040,효성중공업,3653000,2,-28000,-0.76,33987977460000,
25,005490,POSCO홀딩스,420000,2,-3500,-0.83,33281441340000,
26,035420,NAVER,205500,1,6700,3.37,32315997856000,
27,086790,하나금융지주,115500,2,-2900,-2.45,31689474894000,
28,009540,HD한국조선해양,415000,2,-25500,-5.79,29477002814000,
29,010130,고려아연,1365000,2,-31000,-2.22,28408110809000,
30,042700,한미반도체,292500,2,-26500,-8.31,27878818500000,
31,000150,두산,1660000,2,-55000,-3.21,26881766100000,
32,011070,LG이노텍,1134000,1,90000,8.62,26814832231000,
33,015760,한국전력,39050,2,-450,-1.14,25068697206850,
34,010140,삼성중공업,28400,2,-1050,-3.57,25190000000000,
35,000810,삼성화재,560000,2,-17000,-2.95,24734700042000,
36,051910,LG화학,344500,1,13500,4.08,24248469820500,
37,064350,현대로템,206000,2,-1000,-0.48,22483312358000,
38,316140,우리금융지주,30050,2,-600,-1.96,22058993416000,
39,003670,포스코퓨처엠,238000,1,9000,3.93,21213673470000,
40,267250,HD현대,275000,2,-10500,-3.68,21723098375000,
41,017670,SK텔레콤,96800,2,-3600,-3.59,20770198125100,
42,272210,한화시스템,105900,2,-3700,-3.38,20063239111800,
43,096770,SK이노베이션,117500,1,2100,1.82,19880607868800,
44,307950,현대오토에버,746000,2,-19000,-2.48,20485714554000,
45,018260,삼성에스디에스,248500,2,-13000,-4.97,19228383300000,
46,033780,KT&G,183700,1,4000,2.23,19069980767200,
47,079550,LIG디펜스앤에어로스페이스,856000,2,-19000,-2.17,18920000000000,
48,003550,LG,115800,2,-2400,-2.03,17905126018500,
49,011200,HMM,19610,2,-130,-0.66,18515761351100,
50,086280,현대글로비스,233000,1,3500,1.53,17512500000000,
51,035720,카카오,40100,2,-400,-0.99,17755962682800,
52,138040,메리츠금융지주,103000,2,-1700,-1.62,17303708028200,
53,024110,기업은행,20450,2,-50,-0.24,16426972901400,
54,047810,한국항공우주,167900,1,2200,1.33,16366070465300,
55,000720,현대건설,141400,2,-2200,-1.53,15779111900500,
56,006260,LS,475000,2,-33000,-6.5,14820000000000,
57,278470,에이피알,400500,1,15500,4.03,14975262000000,
58,030200,KT,51900,2,-1500,-2.81,13205936294000,
59,071050,한국금융지주,238500,2,-6000,-2.45,13318512088000,
