,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,351500,2,-9000,-2.5,2063736348624000,
1,000660,SK하이닉스,2298000,2,-62000,-2.63,1629950308755000,
2,402340,SK스퀘어,1361000,1,15000,1.11,180651030434000,
3,005380,현대차,700000,2,-29000,-3.98,143330436200000,
4,009150,삼성전기,1716000,2,-97000,-5.35,128323769728000,
5,373220,LG에너지솔루션,422000,2,-20500,-4.63,99567000000000,
6,032830,삼성생명,438000,2,-42000,-8.75,87100000000000,
7,028260,삼성물산,535000,1,49500,10.2,87408326159000,
8,329180,HD현대중공업,651000,2,-22000,-3.27,68434718700000,
9,012330,현대모비스,748000,2,-11000,-1.45,68140169833000,
10,000270,기아,164300,2,-4500,-2.67,64066772971800,
11,034020,두산에너빌리티,99200,2,-800,-0.8,63671777912400,
12,207940,삼성바이오로직스,1350000,2,-17000,-1.24,62400201948000,
13,105560,KB금융,164200,1,7600,4.85,61072904529000,
14,012450,한화에어로스페이스,1068000,2,-2000,-0.19,55275965872000,
15,066570,LG전자,328000,2,-64500,-16.43,53670488221000,
16,006400,삼성SDI,607000,1,5000,0.83,48512489060000,
17,034730,SK,668000,3,0,0.0,48359302901000,
18,055550,신한지주,100100,1,3700,3.84,47607832408300,
19,035420,NAVER,267500,2,-13000,-4.63,41885298192000,
20,068270,셀트리온,176500,2,-2600,-1.45,39140452082400,
21,267260,HD현대일렉트릭,999000,1,4000,0.4,35938993595000,
22,042660,한화오션,115100,2,-900,-0.78,35390747007000,
23,010120,LS ELECTRIC,239500,2,-2000,-0.83,36000000000000,
24,086790,하나금융지주,120600,1,3600,3.08,33006440084400,
25,298040,효성중공업,3488000,2,-56000,-1.58,32589295260000,
26,006800,미래에셋증권,58300,1,500,0.87,32566792416000,
27,000810,삼성화재,730000,1,89000,13.88,32458712871000,
28,005490,POSCO홀딩스,402000,1,3000,0.75,31775852327000,
29,000150,두산,1800000,2,-118000,-6.15,29051739990000,
30,042700,한미반도체,304000,1,28500,10.34,28974908800000,
31,011070,LG이노텍,1173000,2,-79000,-6.31,27785183618000,
32,010130,고려아연,1316000,2,-6000,-0.45,27427081266000,
33,009540,HD한국조선해양,379500,2,-4000,-1.04,26752237848000,
34,010140,삼성중공업,28400,1,700,2.53,25124000000000,
35,051910,LG화학,352000,2,-3000,-0.85,24672023878500,
36,015760,한국전력,38700,1,950,2.52,24908206187600,
37,017670,SK텔레콤,108900,2,-16300,-13.02,23476552792900,
38,316140,우리금융지주,30400,1,500,1.67,22315920128000,
39,307950,현대오토에버,839000,2,-59000,-6.57,22981296916000,
40,267250,HD현대,280000,1,3500,1.27,22236553427500,
41,064350,현대로템,192700,2,-10300,-5.07,21206347529900,
42,018260,삼성에스디에스,268000,2,-32500,-10.82,20853317100000,
43,096770,SK이노베이션,116800,1,500,0.43,19796081474800,
44,003670,포스코퓨처엠,221500,2,-1000,-0.45,19746060840000,
45,003550,LG,129900,2,-10100,-7.21,20203027635000,
46,272210,한화시스템,96100,2,-1300,-1.33,18230721038500,
47,035720,카카오,42000,2,-550,-1.29,18528921257300,
48,033780,KT&G,175800,2,-8800,-4.77,18249878164800,
49,011200,HMM,19620,1,110,0.56,18515761351100,
50,138040,메리츠금융지주,106500,1,400,0.38,17789015119900,
51,024110,기업은행,20500,1,150,0.74,16307359021050,
52,079550,LIG디펜스앤에어로스페이스,733000,1,7000,0.96,16258000000000,
53,086280,현대글로비스,211500,2,-10000,-4.51,15900000000000,
54,000720,현대건설,136600,1,2400,1.79,15311417687500,
55,278470,에이피알,405000,1,4000,1.0,15199890930000,
56,071050,한국금융지주,250500,1,9000,3.73,14015086988000,
57,006260,LS,435500,1,10000,2.35,13572000000000,
58,047810,한국항공우주,141500,2,-5500,-3.74,13812222661900,
59,030200,KT,54500,1,600,1.11,13810788338000,
60,010950,S-Oil,114500,1,6200,5.72,12845696567200,
61,064400,LG씨엔에스,126400,2,-9300,-6.85,12236695232400,
62,016360,삼성증권,127000,1,6400,5.31,11350030000000,
63,259960,크래프톤,254500,1,2500,0.99,11788001711500,
64,323410,카카오뱅크,22550,1,550,2.5,10806777898050,
65,005940,NH투자증권,31600,1,950,3.1,11296116497300,
66,0126Z0,삼성에피스홀딩스,456500,2,-7500,-1.62,11272021197000,
67,047050,포스코인터내셔널,60200,1,300,0.5,10537775001200,
68,454910,두산로보틱스,157900,2,-8800,-5.28,10293412824000,
69,443060,HD현대마린솔루션,220000,2,-7000,-3.08,9863361200000,
70,028050,삼성E&A,49500,1,200,0.41,9682400000000,
71,007660,이수페타시스,133700,2,-2600,-1.91,9836835346000,
72,047040,대우건설,22950,1,150,0.66,9409784910200,
73,005830,DB손해보험,144700,2,-800,-0.55,9432050256000,
74,039490,키움증권,372000,1,8000,2.2,9756933552000,
75,352820,하이브,215000,1,1500,0.7,9223881286000,
76,003490,대한항공,25050,2,-250,-0.99,9260749624150,
77,000880,한화,130200,1,11300,9.5,9123724718600,
78,161390,한국타이어앤테크놀로지,71800,1,2000,2.87,8881842447300,
79,353200,대덕전자,159000,1,1500,0.95,7921533077500,
80,180640,한진칼,120500,1,6200,5.42,8051530847400,
81,003230,삼양식품,1114000,2,-26000,-2.28,8406844740000,
82,001440,대한전선,42350,2,-150,-0.35,8339484959800,
83,034220,LG디스플레이,16120,2,-570,-3.42,8075000000000,
84,000990,DB하이텍,176400,1,6300,3.7,7695961617200,
