,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,187200,1,13700,7.9,1108156218998400,
1,000660,SK하이닉스,924000,1,88000,10.53,658536985260000,
2,005380,현대차,524000,1,17000,3.35,107293069384000,
3,373220,LG에너지솔루션,363500,1,4000,1.11,85059000000000,
4,012450,한화에어로스페이스,1441000,1,7000,0.49,74302860841000,
5,207940,삼성바이오로직스,1583000,1,4000,0.25,73278575433000,
6,402340,SK스퀘어,542000,1,33000,6.48,71591216330000,
7,034020,두산에너빌리티,102100,1,5900,6.13,65401293006600,
8,000270,기아,158800,1,5400,3.52,61997584082400,
9,329180,HD현대중공업,581000,1,5000,0.87,60982471725000,
10,105560,KB금융,146900,1,4300,3.02,54771731839500,
11,068270,셀트리온,205250,1,1250,0.61,47422655570250,
12,028260,삼성물산,270500,3,0,0.0,45978655152000,
13,055550,신한지주,89000,1,500,0.56,42244238129000,
14,032830,삼성생명,210000,1,9500,4.74,42000000000000,
15,012330,현대모비스,417500,1,8500,2.08,37880853402500,
16,042660,한화오션,123500,2,-200,-0.16,37842054159000,
17,006800,미래에셋증권,64500,1,300,0.47,36577029843000,
18,035420,NAVER,219500,1,1000,0.46,34429154041000,
19,010130,고려아연,1619000,1,23000,1.44,33793336811000,
20,267260,HD현대일렉트릭,932000,1,25000,2.76,33595929820000,
21,006400,삼성SDI,401000,1,12000,3.08,32314797530000,
22,015760,한국전력,47300,1,2500,5.58,30364900842100,
23,086790,하나금융지주,108900,1,1000,0.93,30309681144600,
24,042700,한미반도체,315000,1,10000,3.28,30023343000000,
25,009150,삼성전기,396000,1,14000,3.66,29578703616000,
26,272210,한화시스템,154500,2,-8200,-5.04,29188045600500,
27,009540,HD한국조선해양,399500,2,-500,-0.13,28273859842000,
28,005490,POSCO홀딩스,341500,1,5500,1.64,27638603108000,
29,034730,SK,344500,1,15500,4.71,24977181183500,
30,010140,삼성중공업,27650,2,-900,-3.15,24332000000000,
31,316140,우리금융지주,31650,1,100,0.32,23233515528000,
32,298040,효성중공업,2498000,1,109000,4.56,23292720904000,
33,064350,현대로템,209000,2,-6000,-2.79,22810739237000,
34,035720,카카오,51500,1,1100,2.18,22794191953500,
35,000810,삼성화재,481500,1,7000,1.48,22154371132500,
36,051910,LG화학,309500,1,9500,3.17,21848330158500,
37,010120,LS ELECTRIC,719000,1,38000,5.58,21570000000000,
38,267250,HD현대,267500,1,4500,1.71,21130650237500,
39,096770,SK이노베이션,117900,2,-300,-0.25,19931323705200,
40,011200,HMM,20825,1,175,0.85,19642930725250,
41,138040,메리츠금융지주,111800,1,300,0.27,19589794221400,
42,066570,LG전자,114900,1,1500,1.32,18715645866300,
43,003670,포스코퓨처엠,208000,1,5500,2.72,18500813760000,
44,024110,기업은행,23150,1,350,1.54,18460408867350,
45,033780,KT&G,153900,1,300,0.2,18156605665500,
46,086280,현대글로비스,231500,1,5000,2.21,17362500000000,
47,000150,두산,1049000,1,69000,7.04,16987332915000,
48,047810,한국항공우주,173500,2,-600,-0.34,16911931064500,
49,000720,현대건설,149900,1,3500,2.39,16692229173500,
50,079550,LIG넥스원,751000,2,-45000,-5.65,16522000000000,
51,017670,SK텔레콤,76300,1,500,0.66,16388481043900,
52,030200,KT,59900,1,400,0.67,15096098931500,
53,352820,하이브,350000,1,4000,1.16,15067030650000,
54,003550,LG,92000,1,2700,3.02,14188385820000,
55,047050,포스코인터내셔널,76600,3,0,0.0,13475685560800,
56,010950,S-Oil,117900,2,-10800,-8.39,13273511176800,
57,0126Z0,삼성에피스홀딩스,533000,1,23000,4.51,13262665117000,
58,005830,DB손해보험,183000,1,3000,1.67,12697272000000,
59,018260,삼성에스디에스,160800,1,2200,1.39,12442350240000,
60,071050,한국금융지주,219500,1,1500,0.69,12231855244000,
61,039490,키움증권,429500,1,14500,3.49,11644667136500,
62,323410,카카오뱅크,24050,1,300,1.26,11472846559850,
63,278470,에이피알,303000,1,6500,2.19,11342245965000,
64,259960,크래프톤,235500,1,17000,7.78,11163781180500,
65,005940,NH투자증권,31050,1,500,1.64,11064492657450,
66,307950,현대오토에버,394500,1,11000,2.87,10818760899000,
67,000880,한화,124500,1,1000,0.81,9332362507500,
68,003490,대한항공,24200,1,1800,8.04,8910939996200,
69,009830,한화솔루션,50400,2,-100,-0.2,8663383814400,
70,180640,한진칼,124300,1,10300,9.04,8298551279700,
71,007660,이수페타시스,112900,1,9300,8.98,8287900825100,
72,016360,삼성증권,93200,1,1600,1.75,8322760000000,
73,326030,SK바이오팜,99500,1,1400,1.43,7792168375000,
74,000100,유한양행,98100,1,1700,1.76,7813429658100,
75,003230,삼양식품,1030000,1,8000,0.78,7759005450000,
76,377300,카카오페이,58900,2,-100,-0.17,7960409803000,
77,443060,HD현대마린솔루션,165300,2,-3800,-2.25,7410619675500,
78,006260,LS,238000,1,7500,3.25,7544600000000,
79,090430,아모레퍼시픽,128600,1,500,0.39,7522168807400,
80,029780,삼성카드,58800,1,600,1.03,6812502790800,
81,161390,한국타이어앤테크놀로지,57800,1,800,1.4,7159978988200,
82,128940,한미약품,503000,1,21500,4.47,6443928473000,
83,267270,HD건설기계,126300,1,3200,2.6,6059131103400,
84,032640,LG유플러스,14710,2,-10,-0.07,6322775102050,
85,011070,LG이노텍,255000,1,4500,1.8,6035112285000,
86,064400,LG씨엔에스,63500,1,1900,3.08,6152257698000,
87,028050,삼성E&A,31000,2,-1900,-5.78,6076000000000,
88,052690,한전기술,157400,1,9700,6.57,6015828000000,
89,454910,두산로보틱스,90300,1,4800,5.61,5853244194000,
90,241560,두산밥캣,59200,1,2500,4.41,5674679048000,
91,138930,BNK금융지주,18100,1,270,1.51,5616919297300,
92,001440,대한전선,29700,1,950,3.3,5537484810000,
93,034220,LG디스플레이,11850,1,520,4.59,5925000000000,
94,078930,GS,63500,2,-1700,-2.61,5900126503000,
95,175330,JB금융지주,30550,1,1800,6.26,5751146991200,
96,271560,오리온,128400,1,2400,1.9,5076439348800,
97,001040,CJ,175900,1,4300,2.51,5132233948200,
98,088980,맥쿼리인프라,11230,2,-10,-0.09,5378293981390,
99,021240,코웨이,71500,2,-700,-0.97,5141503009500,
100,450080,에코프로머티,66300,1,600,0.91,4678045390200,
101,004020,현대제철,36850,2,-50,-0.14,4917477177250,
102,022100,포스코DX,32650,1,950,3.0,4963933901850,
103,036570,엔씨소프트,221500,1,8000,3.75,4772000873000,
104,251270,넷마블,55300,1,100,0.18,4532408516300,
105,002380,KCC,503000,1,9500,1.93,4469894913000,
106,066970,엘앤에프,112900,2,-100,-0.09,4546878827400,
107,062040,산일전기,146000,1,7600,5.49,4459599200000,
108,439260,대한조선,99800,2,-6900,-6.47,3844925937600,
109,489790,한화비전,79500,3,0,0.0,4013827005000,
110,082740,한화엔진,48200,1,150,0.31,4022152244400,
111,088350,한화생명,4675,1,60,1.3,4060377750000,
112,103590,일진전기,79800,1,2400,3.1,3805294122000,
113,111770,영원무역,84200,2,-7300,-7.98,3731025605600,
114,000990,DB하이텍,86500,1,3300,3.97,3763146862000,
115,035250,강원랜드,17850,1,100,0.56,3818837925000,
116,047040,대우건설,9365,1,555,6.3,3892306004870,
117,051900,LG생활건강,246500,2,-2500,-1.0,3772056143500,
118,011790,SKC,98700,1,1900,1.96,3737601012600,
119,018880,한온시스템,3995,1,70,1.78,4099918895240,
120,031210,서울보증보험,57800,1,3600,6.64,4035688364400,
121,302440,SK바이오사이언스,42550,1,1100,2.65,3337396527550,
