Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2023-01-02,2225.67,2,-10.73,-0.0048,2249.95,2259.88,2222.37,346344799,5200137586818,1759241799519040.0
2023-01-03,2218.68,2,-6.99,-0.0031,2230.98,2230.98,2180.67,410245325,6149082624890,1753771077018843.0
2023-01-04,2255.98,1,37.3,0.0168,2205.98,2260.06,2198.82,412841149,6487597995523,1783808765569816.0
2023-01-05,2264.65,1,8.67,0.0038,2268.2,2281.39,2252.97,430977022,7521178466245,1791816776272757.0
2023-01-06,2289.97,1,25.32,0.011200000000000002,2253.4,2300.62,2253.27,398606581,6764112169245,1811418923114710.0
2023-01-09,2350.19,1,60.22,0.0263,2315.87,2351.06,2312.56,342095527,7028980630776,1858632832938702.0
2023-01-10,2351.31,1,1.12,0.0005,2348.04,2370.18,2344.18,359914195,6702908456279,1859599298527137.0
2023-01-11,2359.53,1,8.22,0.0034999999999999996,2364.05,2369.66,2350.36,369010952,6297145034283,1865737441088174.0
2023-01-12,2365.1,1,5.57,0.0024,2376.72,2377.8,2358.33,580433350,7837776879492,1870238983001541.0
2023-01-13,2386.09,1,20.99,0.0089,2377.34,2397.01,2375.78,862230157,6976741116461,1886570606528872.0
2023-01-16,2399.86,1,13.77,0.0058,2390.06,2410.22,2387.61,517762227,6532806968677,1897375181962087.0
2023-01-17,2379.39,2,-20.47,-0.0085,2400.92,2404.0,2374.65,536811108,6314017773643,1881433258560147.0
2023-01-18,2368.32,2,-11.07,-0.004699999999999999,2380.36,2383.0,2356.84,537392995,5498577136647,1872694001860234.0
2023-01-19,2380.34,1,12.02,0.0051,2354.56,2380.34,2354.56,370098909,5448179058653,1882551676807929.0
2023-01-20,2395.26,1,14.92,0.0063,2380.0,2395.97,2372.57,302506895,5025541430084,1895790658564122.0
2023-01-25,2428.57,1,33.31,0.0139,2426.58,2432.71,2421.51,550087246,6665406114846,1922275331006549.0
2023-01-26,2468.65,1,40.08,0.0165,2436.18,2468.65,2426.4,486831888,8206398683439,1953918425527295.0
2023-01-27,2484.02,1,15.37,0.0062,2474.52,2497.4,2464.53,509288123,9092446576759,1966558578500389.0
2023-01-30,2450.47,2,-33.55,-0.013500000000000002,2484.64,2491.13,2446.59,475410252,9220413382464,1940151030295828.0
2023-01-31,2425.08,2,-25.39,-0.0104,2449.92,2457.48,2423.37,617195639,10394784014909,1918934214743307.0
2023-02-01,2449.8,1,24.72,0.0102,2446.03,2453.29,2433.37,666296326,8596020942471,1938780673481178.0
2023-02-02,2468.88,1,19.08,0.0078000000000000005,2481.94,2486.2,2454.6,693116445,9121677725259,1953996214062839.0
2023-02-03,2480.4,1,11.52,0.004699999999999999,2466.54,2485.08,2460.21,496860518,8027060871807,1963172031301669.0
2023-02-06,2438.19,2,-42.21,-0.017,2461.82,2469.42,2438.04,566819415,7671311282395,1929318577658651.0
2023-02-07,2451.71,1,13.52,0.0055000000000000005,2440.14,2456.17,2432.4,451159027,7594010675216,1939610902822855.0
2023-02-08,2483.64,1,31.93,0.013000000000000001,2469.42,2487.35,2465.96,415677405,8001678048694,1965482079981468.0
2023-02-09,2481.52,2,-2.12,-0.0009,2470.66,2487.14,2466.61,610694361,8986377129166,1963858470722852.0
2023-02-10,2469.73,2,-11.79,-0.0048,2470.65,2473.8,2454.74,662365593,8402618515942,1954699936947872.0
2023-02-13,2452.7,2,-17.03,-0.0069,2461.96,2462.58,2440.86,486398581,7371040643718,1942812751685929.0
2023-02-14,2465.64,1,12.94,0.0053,2471.33,2480.34,2459.83,349432106,6738873534337,1953249936043947.0
2023-02-15,2427.9,2,-37.74,-0.015300000000000001,2473.09,2473.44,2424.16,387066656,8758717823542,1923761984206842.0
2023-02-16,2475.48,1,47.58,0.0196,2444.06,2475.99,2442.07,388027117,9170362763358,1961021978369659.0
2023-02-17,2451.21,2,-24.27,-0.0098,2447.66,2471.51,2445.74,514047410,8364504360476,1941744158386502.0
2023-02-20,2455.12,1,3.91,0.0016,2453.25,2463.17,2430.27,390012511,7535474328847,1944743466978690.0
2023-02-21,2458.96,1,3.84,0.0016,2457.51,2466.07,2446.0,494660925,7333623297130,1943888913979410.0
2023-02-22,2417.68,2,-41.28,-0.0168,2430.87,2435.98,2416.16,427481883,8386250227119,1911701229124747.0
2023-02-23,2439.09,1,21.41,0.0089,2430.01,2449.62,2422.62,400991556,7451976722535,1928501536241600.0
2023-02-24,2423.61,2,-15.48,-0.0063,2442.49,2452.97,2421.47,369900381,6991100390024,1915633306309893.0
2023-02-27,2402.64,2,-20.97,-0.0087,2405.42,2405.56,2383.76,357218105,6598229950675,1898711780871791.0
2023-02-28,2412.85,1,10.21,0.0042,2417.58,2431.67,2407.29,529789810,9274200246571,1906496015272827.0
2023-03-02,2427.85,1,15.0,0.0062,2414.61,2440.59,2411.85,428342155,9660273967406,1918505110373529.0
2023-03-03,2432.07,1,4.22,0.0017000000000000001,2438.73,2442.1,2423.08,371881849,7845380172919,1921472037049278.0
2023-03-06,2462.62,1,30.55,0.0126,2452.46,2464.45,2441.07,418813757,9781226495947,1945884266663628.0
2023-03-07,2463.35,1,0.73,0.0003,2457.04,2475.73,2455.65,450481378,10732465515437,1945941991553062.0
2023-03-08,2431.91,2,-31.44,-0.0128,2435.58,2442.61,2426.52,438358914,9967055495184,1922025068502531.0
2023-03-09,2419.09,2,-12.82,-0.0053,2440.79,2444.2,2416.25,476374647,10357638632974,1911583468201648.0
2023-03-10,2394.59,2,-24.5,-0.0101,2389.82,2400.87,2383.19,413411029,7875520120082,1892450859293944.0
2023-03-13,2410.6,1,16.01,0.0067,2400.45,2413.24,2369.79,380739619,7702302033185,1904640758031550.0
2023-03-14,2348.97,2,-61.63,-0.0256,2390.36,2390.78,2348.19,485075534,7794604350782,1856250945275278.0
2023-03-15,2379.72,1,30.75,0.0131,2380.09,2395.36,2370.77,443751262,7591756283752,1880140744498524.0
2023-03-16,2377.91,2,-1.81,-0.0008,2357.98,2382.79,2346.11,320194084,7865786658708,1878507613036092.0
2023-03-17,2395.69,1,17.78,0.0075,2403.7,2405.35,2382.8,364175642,8617060403941,1893380948607249.0
2023-03-20,2379.2,2,-16.49,-0.0069,2391.87,2405.99,2378.7,346033948,6072911062048,1879711532221878.0
2023-03-21,2388.35,1,9.15,0.0038,2396.54,2399.52,2383.17,355194640,7269040131335,1886502691939232.0
2023-03-22,2416.96,1,28.61,0.012,2411.25,2417.47,2402.78,501412159,7890323068701,1908726634719028.0
2023-03-23,2424.48,1,7.52,0.0031,2398.27,2424.48,2397.91,567703733,10367436910717,1914529715835900.0
2023-03-24,2414.96,2,-9.52,-0.0039000000000000003,2421.27,2423.76,2399.49,470659232,9248183928115,1907314609899919.0
2023-03-27,2409.22,2,-5.74,-0.0024,2423.94,2423.94,2395.97,472847242,8534649614320,1902810299354672.0
2023-03-28,2434.94,1,25.72,0.010700000000000001,2418.69,2434.94,2415.34,524016141,8812617627205,1923151536114985.0
2023-03-29,2443.92,1,8.98,0.0037,2432.63,2443.95,2428.61,497218499,8829888945168,1930378482206591.0
2023-03-30,2453.16,1,9.24,0.0038,2452.97,2462.7,2439.43,629052032,10846639791891,1937575538312041.0
2023-03-31,2476.86,1,23.7,0.0097,2459.94,2481.24,2456.54,722612208,12903370005323,1957926358388616.0
2023-04-03,2472.34,2,-4.52,-0.0018,2485.81,2485.81,2467.59,811723687,11300345587698,1954443677108913.0
2023-04-04,2480.51,1,8.17,0.0033,2475.87,2489.71,2472.79,832555311,13496867045151,1960644519068079.0
2023-04-05,2495.21,1,14.7,0.0059,2482.61,2497.61,2478.67,632719928,9811876730903,1972182473615841.0
2023-04-06,2459.23,2,-35.98,-0.0144,2488.0,2488.0,2458.5,751378076,11332652707404,1943849428822129.0
2023-04-07,2490.41,1,31.18,0.0127,2478.64,2493.06,2473.89,586992797,11250171223896,1969009466863069.0
2023-04-10,2512.08,1,21.67,0.0087,2491.68,2519.99,2490.17,717648069,13539855326610,1986876446769953.0
2023-04-11,2547.86,1,35.78,0.014199999999999999,2523.33,2550.97,2514.42,768175552,14050594716001,2014288065974223.0
2023-04-12,2550.64,1,2.78,0.0011,2546.36,2561.37,2536.23,900749506,14426258754523,2016495718468033.0
2023-04-13,2561.66,1,11.02,0.0043,2534.71,2561.66,2531.07,841719152,11996436001118,2024512511224487.0
2023-04-14,2571.49,1,9.83,0.0038,2580.1,2581.74,2560.53,892445555,13088200741018,2032335488318426.0
2023-04-17,2575.91,1,4.42,0.0017000000000000001,2570.3,2577.08,2561.14,775752420,12793677906915,2036226925706043.0
2023-04-18,2571.09,2,-4.82,-0.0019,2582.23,2582.23,2557.19,896932434,14106396003998,2032968741986688.0
2023-04-19,2575.08,1,3.99,0.0016,2570.06,2582.11,2568.46,956994366,12750865238015,2036483235961877.0
2023-04-20,2563.11,2,-11.97,-0.0046,2566.06,2573.94,2552.06,951423099,12415524184621,2026470351235575.0
2023-04-21,2544.4,2,-18.71,-0.0073,2556.7,2559.44,2532.32,970397971,12614672834698,2012374091597670.0
2023-04-24,2523.5,2,-20.9,-0.008199999999999999,2538.36,2541.89,2518.73,927191299,11589467033126,1996621732458125.0
2023-04-25,2489.02,2,-34.48,-0.0137,2531.35,2531.35,2472.33,886421798,13681150419767,1967147727128900.0
2023-04-26,2484.83,2,-4.19,-0.0017000000000000001,2489.49,2498.56,2481.38,1089215527,12397513675358,1964553908314712.0
2023-04-27,2495.81,1,10.98,0.0044,2484.31,2499.01,2465.83,733499935,11142114587400,1974101089770741.0
2023-04-28,2501.53,1,5.72,0.0023,2511.79,2517.13,2489.58,777535095,14024831081451,1979839469128982.0
2023-05-02,2524.39,1,22.86,0.0091,2504.01,2524.42,2503.21,701398536,9942386589950,1997496492608915.0
2023-05-03,2501.4,2,-22.99,-0.0091,2510.19,2514.37,2497.83,889609358,9865860702590,1979410344840207.0
2023-05-04,2500.94,2,-0.46,-0.0002,2494.82,2502.14,2486.09,810178245,10020006022499,1978572080421787.0
2023-05-08,2513.21,1,12.27,0.0049,2518.53,2525.84,2511.13,655536077,9213044478015,1989045053273087.0
2023-05-09,2510.06,2,-3.15,-0.0013,2512.34,2514.81,2495.63,751646926,9351366513394,1986578323550486.0
2023-05-10,2496.51,2,-13.55,-0.0054,2505.96,2510.13,2488.42,635635038,8906696780352,1976264332781152.0
