Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2016-01-04,1918.76,2,-42.55,-0.0217,1954.47,1954.52,1918.76,359018283,3966273691160,1215384387196179.0
2016-01-05,1930.53,1,11.77,0.0060999999999999995,1911.93,1937.57,1911.93,446548849,4197593667227,1222621740423229.0
2016-01-06,1925.43,2,-5.1,-0.0026,1934.25,1934.25,1911.61,594612859,6274716917514,1219296930268774.0
2016-01-07,1904.33,2,-21.1,-0.011000000000000001,1915.71,1926.41,1901.24,393042046,5003024735272,1205546061634302.0
2016-01-08,1917.62,1,13.29,0.006999999999999999,1889.42,1918.25,1883.82,430204496,5205453870899,1213738732721558.0
2016-01-11,1894.84,2,-22.78,-0.011899999999999999,1897.18,1907.43,1892.69,328768349,4509489882320,1199940483365569.0
2016-01-12,1890.86,2,-3.98,-0.0021,1907.61,1910.59,1888.94,295135807,3917468573787,1196604296583535.0
2016-01-13,1916.28,1,25.42,0.0134,1904.33,1921.0,1902.49,265221422,3943112134592,1212573969381428.0
2016-01-14,1900.01,2,-16.27,-0.0085,1893.18,1900.48,1882.02,310978896,4387096198195,1202051363306798.0
2016-01-15,1878.87,2,-21.14,-0.0111,1915.83,1918.3,1873.35,312359728,4578794363927,1188669434610932.0
2016-01-18,1878.45,2,-0.42,-0.0002,1856.03,1882.21,1854.55,276937471,4119703541387,1188342442684103.0
2016-01-19,1889.64,1,11.19,0.006,1879.8,1889.9,1866.76,335321475,4536458921789,1196846006146812.0
2016-01-20,1845.45,2,-44.19,-0.023399999999999997,1885.36,1885.36,1830.06,407298719,5339553350444,1168847405867186.0
2016-01-21,1840.53,2,-4.92,-0.0027,1848.1,1860.02,1838.04,433741872,4792984268207,1165653993911390.0
2016-01-22,1879.43,1,38.9,0.021099999999999997,1860.3,1879.43,1859.54,408460020,4399145940090,1190177921491724.0
2016-01-25,1893.43,1,14.0,0.0074,1890.15,1901.22,1882.74,315303630,4049947776030,1199185332545262.0
2016-01-26,1871.69,2,-21.74,-0.0115,1881.87,1884.13,1862.98,298824655,4470665969957,1185447563318354.0
2016-01-27,1897.87,1,26.18,0.013999999999999999,1888.07,1902.03,1883.39,348905009,5065420879244,1202100437084618.0
2016-01-28,1906.94,1,9.07,0.0048,1885.38,1907.56,1877.78,354305767,6242581212949,1207459165268457.0
2016-01-29,1912.06,1,5.12,0.0027,1905.01,1912.07,1888.48,386555496,6483654110790,1207457689753750.0
2016-02-01,1924.82,1,12.76,0.0067,1919.62,1926.11,1912.85,440317315,5160758129650,1215560971272562.0
2016-02-02,1906.6,2,-18.22,-0.0095,1914.96,1920.02,1906.06,412273173,4639398928084,1203571835980834.0
2016-02-03,1890.67,2,-15.93,-0.0084,1893.83,1894.72,1882.75,408594722,4815439476275,1193846682021936.0
2016-02-04,1916.26,1,25.59,0.013500000000000002,1900.48,1917.09,1897.18,365805340,5253765582379,1210371423515637.0
2016-02-05,1917.79,1,1.53,0.0008,1914.55,1921.76,1910.31,305766656,4791924023715,1212176289047185.0
2016-02-11,1861.54,2,-56.25,-0.029300000000000003,1872.68,1877.77,1858.9,386428227,4770142277441,1176622962163570.0
2016-02-12,1835.28,2,-26.26,-0.0141,1850.67,1857.12,1817.97,470499779,6338971133638,1160328509968555.0
2016-02-15,1862.2,1,26.92,0.0147,1857.33,1864.62,1847.6,284595241,4500530263693,1177463738372515.0
2016-02-16,1888.3,1,26.1,0.013999999999999999,1870.1,1892.15,1868.11,388318400,4267907515685,1193523037366343.0
2016-02-17,1883.94,2,-4.36,-0.0023,1889.41,1897.37,1881.03,344628508,5188345549018,1191552736823583.0
2016-02-18,1908.84,1,24.9,0.0132,1909.4,1910.12,1898.49,332576155,4785964701036,1206990296243163.0
2016-02-19,1916.24,1,7.4,0.0039000000000000003,1904.5,1916.24,1902.24,312197914,3880809514070,1211528782209107.0
2016-02-22,1916.36,1,0.12,0.0001,1911.56,1921.14,1905.85,267858923,3486295374765,1211715539485177.0
2016-02-23,1914.22,2,-2.14,-0.0011,1928.85,1929.53,1909.79,326810628,3982343862075,1210413879558984.0
2016-02-24,1912.53,2,-1.69,-0.0009,1908.71,1918.63,1906.19,281600576,3556541803150,1209058667997935.0
2016-02-25,1918.57,1,6.04,0.0032,1919.08,1928.49,1906.99,305789943,4179857320436,1213111446375711.0
2016-02-26,1920.16,1,1.59,0.0008,1927.1,1927.8,1917.07,280216845,4644805620298,1215116614083594.0
2016-02-29,1916.66,2,-3.5,-0.0018,1921.76,1927.05,1916.66,275051533,4615416715916,1213244564068747.0
2016-03-02,1947.42,1,30.76,0.016,1944.27,1949.94,1942.24,323352320,5178066903913,1232705586664682.0
2016-03-03,1958.17,1,10.75,0.0055000000000000005,1957.83,1958.17,1946.57,420984393,4981597118371,1240008234449428.0
2016-03-04,1955.63,2,-2.54,-0.0013,1956.01,1958.46,1949.47,316418039,4605781173898,1238204596472047.0
2016-03-07,1957.87,1,2.24,0.0011,1961.26,1963.43,1955.97,344612762,4687644257136,1239615543905190.0
2016-03-08,1946.12,2,-11.75,-0.006,1958.94,1958.94,1935.55,358684963,4893203334525,1232017082506752.0
2016-03-09,1952.95,1,6.83,0.0034999999999999996,1940.55,1952.95,1938.32,355392204,4280888933323,1235545055622161.0
2016-03-10,1969.33,1,16.38,0.0084,1958.87,1976.19,1955.67,352325469,5162483354552,1246487835429229.0
2016-03-11,1971.41,1,2.08,0.0011,1968.3,1975.87,1966.65,303418591,4207111050708,1248055841751370.0
2016-03-14,1972.27,1,0.86,0.0004,1985.74,1985.9,1970.56,357078270,4218503169441,1248793362900332.0
2016-03-15,1969.97,2,-2.3,-0.0012,1975.61,1979.46,1966.44,264582971,3813225230042,1247136108143015.0
2016-03-16,1974.9,1,4.93,0.0025,1971.58,1982.08,1969.66,294460752,4124127207411,1250641744232004.0
2016-03-17,1987.99,1,13.09,0.0066,1984.69,2000.3,1984.33,291577599,5094460796795,1258766312638569.0
2016-03-18,1992.12,1,4.13,0.0021,1996.31,1996.31,1986.04,385847500,4776064316873,1261477235485594.0
2016-03-21,1989.76,2,-2.36,-0.0012,1999.25,2003.12,1982.7,323260286,4043689835810,1260543528694120.0
2016-03-22,1996.81,1,7.05,0.0034999999999999996,1993.37,1997.76,1986.87,383752375,4492776419597,1265131035351657.0
2016-03-23,1995.12,2,-1.69,-0.0008,1996.47,2001.67,1989.84,367551361,4019678270669,1264002062320783.0
2016-03-24,1985.97,2,-9.15,-0.0046,1988.46,1992.76,1981.17,341173016,3822814311028,1258472321790682.0
2016-03-25,1983.81,2,-2.16,-0.0011,1991.06,1991.06,1981.53,463422004,3806595556221,1256783616932081.0
2016-03-28,1982.54,2,-1.27,-0.0006,1984.93,1992.46,1981.37,410468325,3406776599651,1256238511918536.0
2016-03-29,1994.91,1,12.37,0.0062,1986.93,1997.33,1984.07,385453520,4044429879039,1264203667676715.0
2016-03-30,2002.14,1,7.23,0.0036,2005.24,2009.1,1998.51,368305172,4619553987153,1269244086103975.0
2016-03-31,1995.85,2,-6.29,-0.0031,2005.72,2007.43,1986.74,335073993,5203138611917,1265001895756285.0
2016-04-01,1973.57,2,-22.28,-0.011200000000000002,1994.77,1994.77,1970.17,392258170,5156264827479,1250637257564372.0
2016-04-04,1978.97,1,5.4,0.0027,1974.73,1979.03,1969.35,363317226,4262832525606,1254254153498881.0
2016-04-05,1962.74,2,-16.23,-0.008199999999999999,1972.38,1973.17,1959.26,368164819,4026409908084,1243245433524959.0
2016-04-06,1971.32,1,8.58,0.0044,1963.17,1975.09,1961.51,358031971,4569306591677,1248789220917916.0
2016-04-07,1973.89,1,2.57,0.0013,1978.75,1980.43,1964.99,434061858,4631482323466,1249999632983805.0
2016-04-08,1972.05,2,-1.84,-0.0009,1961.29,1972.12,1954.11,400616266,4388854028109,1249066943075189.0
2016-04-11,1970.37,2,-1.68,-0.0009,1972.25,1973.9,1963.21,379537341,3863260531390,1248256433593948.0
2016-04-12,1981.32,1,10.95,0.005600000000000001,1970.5,1981.73,1968.5,387318715,3944190157129,1255329128694698.0
2016-04-14,2015.93,1,34.61,0.0175,2004.15,2016.03,2000.83,473519531,6406407579800,1276575529784625.0
2016-04-15,2014.71,2,-1.22,-0.0006,2013.38,2016.95,2008.68,317709671,4523020125867,1276212676495883.0
2016-04-18,2009.1,2,-5.61,-0.0028000000000000004,2001.35,2009.55,1998.49,339248261,4304947269928,1273435355454824.0
2016-04-19,2011.36,1,2.26,0.0011,2015.1,2020.29,2007.68,401236483,4465586077190,1274155090710912.0
2016-04-20,2005.83,2,-5.53,-0.0027,2017.05,2023.77,2005.82,423964187,4653338544592,1270781209736183.0
2016-04-21,2022.1,1,16.27,0.008100000000000001,2014.6,2022.1,2009.45,392096133,4783030271309,1280902761136806.0
2016-04-22,2015.49,2,-6.61,-0.0033,2014.93,2017.9,2010.94,480470623,4215697452686,1276836007598250.0
2016-04-25,2014.55,2,-0.94,-0.0005,2016.05,2016.65,2007.18,397674805,4423939876083,1276352743526255.0
2016-04-26,2019.63,1,5.08,0.0025,2013.26,2021.59,2011.85,509281529,5281100935205,1278883150341555.0
2016-04-27,2015.4,2,-4.23,-0.0021,2019.31,2019.86,2012.75,412802942,5398188945130,1276057089060295.0
2016-04-28,2000.93,2,-14.47,-0.0072,2020.83,2022.99,1998.6,341142741,5460706639665,1266323306660220.0
2016-04-29,1994.15,2,-6.78,-0.0034000000000000002,1998.68,1999.34,1983.3,401063099,5334757783008,1261953135802951.0
2016-05-02,1978.15,2,-16.0,-0.008,1991.84,1991.84,1977.03,328194622,3879203851954,1248655660097396.0
2016-05-03,1986.41,1,8.26,0.0042,1988.34,1989.41,1979.66,310492461,3813503132328,1253911676338246.0
2016-05-04,1976.71,2,-9.7,-0.0049,1978.24,1982.38,1969.22,352695753,5056070457734,1248353738248806.0
2016-05-09,1967.81,2,-8.9,-0.0045000000000000005,1974.52,1976.14,1962.92,342189305,5303038110246,1243495066506640.0
2016-05-10,1982.5,1,14.69,0.0075,1965.86,1982.5,1964.9,369085333,4857462732357,1252479086613549.0
2016-05-11,1980.1,2,-2.4,-0.0012,1989.17,1989.17,1970.48,398532080,4451794657743,1251635368795648.0
2016-05-12,1977.49,2,-2.61,-0.0013,1973.28,1981.49,1970.54,462882302,4144195715973,1249546728588837.0
2016-05-13,1966.99,2,-10.5,-0.0053,1979.97,1980.45,1962.77,509123382,4545160416777,1242517729680468.0
2016-05-16,1967.91,1,0.92,0.0005,1961.91,1970.53,1961.32,526717562,4872477750640,1242835129201749.0
2016-05-17,1968.06,1,0.15,0.0001,1973.86,1975.1,1962.57,597582740,5521943998291,1243839735742740.0
2016-05-18,1956.73,2,-11.33,-0.0058,1962.78,1964.34,1945.56,696273023,6697755329393,1236578880078571.0
2016-05-19,1946.78,2,-9.95,-0.0051,1953.91,1954.29,1942.48,505920463,5307636163925,1230162313882655.0
2016-05-20,1947.67,1,0.89,0.0005,1943.84,1951.5,1940.36,388051509,4455609096833,1230691699936373.0
2016-05-23,1955.25,1,7.58,0.0039000000000000003,1954.26,1956.77,1940.44,399513569,4062458893161,1235645260397495.0
2016-05-24,1937.68,2,-17.57,-0.009000000000000001,1951.18,1951.39,1937.67,517076048,5005498884571,1224978780143328.0
2016-05-25,1960.51,1,22.83,0.0118,1953.63,1964.91,1951.17,656874388,5456224466344,1240305865251554.0
2016-05-26,1957.06,2,-3.45,-0.0018,1965.81,1967.45,1955.97,558263788,5103802593884,1238082335533148.0
