Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2021-01-04,2944.45,1,70.98,0.024700000000000003,2874.5,2946.54,2869.11,1026510465,25011393960858,2028846031822322.0
2021-01-05,2990.57,1,46.12,0.015700000000000002,2943.67,2990.57,2921.84,1519911750,26548380179493,2059743507955076.0
2021-01-06,2968.21,2,-22.36,-0.0075,2993.34,3027.16,2961.37,1793418534,29909396443430,2044102754101965.0
2021-01-07,3031.68,1,63.47,0.021400000000000002,2980.75,3055.28,2980.75,1524654500,27182807334912,2086578562420457.0
2021-01-08,3152.18,1,120.5,0.0397,3040.11,3161.11,3040.11,1297903388,40909490005818,2170537648432200.0
2021-01-11,3148.45,2,-3.73,-0.0012,3161.9,3266.23,3096.19,1712525848,44433772380482,2171629411681152.0
2021-01-12,3125.95,2,-22.5,-0.0070999999999999995,3145.87,3154.79,3047.56,1390617827,31407397048772,2155702540092842.0
2021-01-13,3148.29,1,22.34,0.0070999999999999995,3128.26,3164.37,3109.63,1578042145,24725590186104,2169378970346017.0
2021-01-14,3149.93,1,1.64,0.0005,3148.65,3159.03,3128.72,1233182934,24122956590728,2170678334111478.0
2021-01-15,3085.9,2,-64.03,-0.0203,3153.84,3189.9,3085.9,1331079325,23162291827562,2127886649457744.0
2021-01-18,3013.93,2,-71.97,-0.0233,3079.9,3079.9,3003.89,1472048573,23186884334111,2077227073333738.0
2021-01-19,3092.66,1,78.73,0.026099999999999998,3013.05,3107.0,3011.32,1353312434,24190452978625,2131564250218193.0
2021-01-20,3114.55,1,21.89,0.0070999999999999995,3115.04,3145.01,3077.15,1192695289,24628056858907,2146526770490918.0
2021-01-21,3160.84,1,46.29,0.0149,3123.27,3163.21,3123.27,1360065480,25279964649736,2179020942615826.0
2021-01-22,3140.63,2,-20.21,-0.0064,3163.83,3185.26,3140.6,1111222984,24305355507985,2165993242815529.0
2021-01-25,3208.99,1,68.36,0.0218,3144.01,3212.22,3142.8,1093652714,21172002638237,2212081518869122.0
2021-01-26,3140.31,2,-68.68,-0.021400000000000002,3203.96,3209.18,3132.67,873023735,21874953662673,2165657736775637.0
2021-01-27,3122.56,2,-17.75,-0.005699999999999999,3143.46,3182.53,3118.89,924582382,20147107383927,2152860459848356.0
2021-01-28,3069.05,2,-53.51,-0.0171,3114.98,3114.98,3046.64,1310454719,23007882780390,2115667110355292.0
2021-01-29,2976.21,2,-92.84,-0.030299999999999997,3078.73,3100.22,2962.7,995071252,24350307102379,2051302353271175.0
2021-02-01,3056.53,1,80.32,0.027000000000000003,2976.81,3056.87,2947.24,969262037,20724667392069,2104888954816738.0
2021-02-02,3096.81,1,40.28,0.0132,3065.56,3138.95,3065.56,887313600,19143871439066,2134009403459454.0
2021-02-03,3129.68,1,32.87,0.0106,3108.42,3142.26,3091.85,901788773,22427782221837,2158359679083774.0
2021-02-04,3087.55,2,-42.13,-0.013500000000000002,3135.02,3135.02,3068.46,1460945710,20648472981338,2130412928710911.0
2021-02-05,3120.63,1,33.08,0.010700000000000001,3098.49,3124.62,3081.78,1193486714,19789811124576,2154425469151225.0
2021-02-08,3091.24,2,-29.39,-0.009399999999999999,3113.63,3128.54,3085.59,1277207106,19312219733538,2132984548746042.0
2021-02-09,3084.67,2,-6.57,-0.0021,3102.25,3129.66,3084.67,2145388417,18389342394195,2129174907762155.0
2021-02-10,3100.58,1,15.91,0.0052,3088.13,3111.88,3064.25,2152916523,18333691832606,2140181514038553.0
2021-02-15,3147.0,1,46.42,0.015,3108.7,3156.56,3108.7,1604653438,16944151211135,2172563782469365.0
2021-02-16,3163.25,1,16.25,0.0052,3151.85,3180.94,3145.84,1944395602,17171320534735,2184114152468825.0
2021-02-17,3133.73,2,-29.52,-0.009300000000000001,3162.95,3162.95,3115.48,1784126573,16846120997322,2162973198427129.0
2021-02-18,3086.66,2,-47.07,-0.015,3131.74,3140.4,3086.66,1860566763,18141179541559,2130240935938041.0
2021-02-19,3107.62,1,20.96,0.0068000000000000005,3089.96,3109.67,3040.28,3455504510,19720469896420,2145756604250517.0
2021-02-22,3079.75,2,-27.87,-0.009000000000000001,3114.03,3142.48,3079.16,1831955903,18224657363683,2126152211329052.0
2021-02-23,3070.09,2,-9.66,-0.0031,3069.26,3094.29,3035.46,2357758937,17661157780811,2118916098492828.0
2021-02-24,2994.98,2,-75.11,-0.0245,3070.58,3092.05,2993.46,1560930531,21519850514936,2067821071640025.0
2021-02-25,3099.69,1,104.71,0.035,3026.47,3099.8,3026.47,1280086204,17213950572579,2139066412507337.0
2021-02-26,3012.95,2,-86.74,-0.027999999999999997,3089.49,3089.49,2988.28,1361310125,21504876380743,2079822287070835.0
2021-03-02,3043.87,1,30.92,0.0103,3021.68,3096.5,3020.74,1749871004,18852145433691,2100892199621893.0
2021-03-03,3082.99,1,39.12,0.0129,3041.2,3083.04,3029.37,2236687870,14714276467293,2127504522315287.0
2021-03-04,3043.49,2,-39.5,-0.0128,3076.88,3076.88,3022.54,1278951816,17149583437712,2100388462377853.0
2021-03-05,3026.26,2,-17.23,-0.005699999999999999,3036.16,3036.98,2982.45,1187225784,16767185165723,2089548989257272.0
2021-03-08,2996.11,2,-30.15,-0.01,3031.99,3055.65,2992.64,1928301671,15786853367707,2069285179140615.0
2021-03-09,2976.12,2,-19.99,-0.0067,2989.96,3000.49,2929.36,1534217947,18419498625731,2056078962922379.0
2021-03-10,2958.12,2,-18.0,-0.006,2980.76,3013.95,2951.53,905646664,13586638415968,2043540145851599.0
2021-03-11,3013.7,1,55.58,0.018799999999999997,2964.3,3028.37,2964.3,1349204346,16024119785739,2081131559971260.0
2021-03-12,3054.39,1,40.69,0.013500000000000002,3030.73,3061.43,3030.73,1669085134,13112978852891,2108739011909017.0
2021-03-15,3045.71,2,-8.68,-0.0028000000000000004,3057.06,3065.17,3036.14,1161784415,12580943761174,2103490189792941.0
2021-03-16,3067.17,1,21.46,0.006999999999999999,3049.23,3071.54,3049.23,1123921806,12930136216106,2118221347601128.0
2021-03-17,3047.5,2,-19.67,-0.0064,3067.76,3069.57,3027.2,814990951,13933301393395,2104611972192955.0
2021-03-18,3066.01,1,18.51,0.0060999999999999995,3054.93,3090.19,3054.93,1232596191,15133171560954,2131746121858928.0
2021-03-19,3039.53,2,-26.48,-0.0086,3063.01,3063.01,3022.49,1068468282,16337600202826,2113198643275980.0
2021-03-22,3035.46,2,-4.07,-0.0013,3040.01,3048.11,3019.6,915739433,13348889480085,2111019308765515.0
2021-03-23,3004.74,2,-30.72,-0.0101,3038.25,3058.79,3003.05,1331209584,16167128433823,2090378385217372.0
2021-03-24,2996.35,2,-8.39,-0.0028000000000000004,2996.32,3006.54,2971.04,978431301,13400024889568,2088782704503124.0
2021-03-25,3008.33,1,11.98,0.004,2995.67,3024.63,2987.83,940353597,13434687983902,2097224018661288.0
2021-03-26,3041.01,1,32.68,0.0109,3012.79,3041.86,3012.79,1036383014,15837825243148,2119963830368040.0
2021-03-29,3036.04,2,-4.97,-0.0016,3047.71,3054.21,3025.39,1288846446,16736098172838,2116791654414625.0
2021-03-30,3070.0,1,33.96,0.011200000000000002,3038.44,3074.57,3038.44,1023074579,14149217413321,2139668811269600.0
2021-03-31,3061.42,2,-8.58,-0.0028000000000000004,3073.39,3093.89,3061.4,1146989209,14537437651883,2133373184071420.0
2021-04-01,3087.4,1,25.98,0.0085,3073.77,3090.88,3069.68,922680368,14035773701355,2151569268949113.0
2021-04-02,3112.8,1,25.4,0.008199999999999999,3104.72,3121.58,3101.6,792704597,13442350502786,2169819699262115.0
2021-04-05,3120.83,1,8.03,0.0026,3121.23,3127.2,3101.86,1084791620,13010540308532,2175988044851232.0
2021-04-06,3127.08,1,6.25,0.002,3123.8,3139.29,3110.19,1279017405,13676601737626,2180839058094977.0
2021-04-07,3137.41,1,10.33,0.0033,3129.07,3146.19,3125.33,1984773884,14490176790450,2187857005749113.0
2021-04-08,3143.26,1,5.85,0.0019,3137.25,3145.81,3122.09,1357293283,17080031242959,2190897559366098.0
2021-04-09,3131.88,2,-11.38,-0.0036,3146.51,3156.04,3125.24,1823162245,15093694721352,2183407707650182.0
2021-04-12,3135.59,1,3.71,0.0012,3134.88,3147.27,3127.91,1048782935,13288261318780,2186336551999583.0
2021-04-13,3169.08,1,33.49,0.010700000000000001,3138.21,3173.26,3136.99,1741348018,16363773274030,2209344454288867.0
2021-04-14,3182.38,1,13.3,0.0042,3169.95,3188.32,3162.12,1776265333,15552014115192,2219837253267234.0
2021-04-15,3194.33,1,11.95,0.0038,3180.73,3204.48,3178.99,1312991973,17671286861080,2227893248796766.0
2021-04-16,3198.62,1,4.29,0.0013,3194.08,3206.76,3185.67,985278196,15542110564312,2230863450838991.0
2021-04-19,3198.84,1,0.22,0.0001,3201.11,3214.45,3193.4,1060619231,15378168999665,2231246757792884.0
2021-04-20,3220.7,1,21.86,0.0068000000000000005,3198.31,3220.82,3195.96,1296160097,14508206276523,2246496867121595.0
2021-04-21,3171.66,2,-49.04,-0.0152,3214.24,3214.24,3165.49,1767090522,16916024229372,2212715485501855.0
2021-04-22,3177.52,1,5.86,0.0018,3174.52,3196.97,3174.52,1752691683,14862861768154,2217699634428376.0
2021-04-23,3186.1,1,8.58,0.0027,3173.47,3188.7,3146.54,2253793002,15653205960793,2223584747475283.0
2021-04-26,3217.53,1,31.43,0.009899999999999999,3191.34,3217.53,3191.34,1298330413,15753767940288,2244296747569999.0
2021-04-27,3215.42,2,-2.11,-0.0007000000000000001,3218.3,3223.05,3203.25,1534230437,17177221132485,2242791905590759.0
2021-04-28,3181.47,2,-33.95,-0.0106,3217.21,3219.69,3176.55,1412620981,18379828680878,2219525997361583.0
2021-04-29,3174.07,2,-7.4,-0.0023,3184.75,3200.41,3161.06,1222430217,19126666675110,2214470771412017.0
2021-04-30,3147.86,2,-26.21,-0.0083,3176.43,3179.43,3143.38,1359455178,19207526228810,2196644814285860.0
2021-05-03,3127.2,2,-20.66,-0.0066,3149.05,3174.26,3120.7,1041199113,16975830860649,2183279571124176.0
2021-05-04,3147.37,1,20.17,0.0064,3131.39,3147.38,3109.78,1283829879,15962437460373,2197169421502548.0
2021-05-06,3178.74,1,31.37,0.01,3147.72,3178.74,3133.64,1239403331,16626445399689,2218596988562242.0
2021-05-07,3197.2,1,18.46,0.0058,3179.63,3205.11,3179.63,989680146,15206303479328,2231754453117400.0
