Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2025-01-02,2398.94,2,-0.55,-0.0002,2400.87,2410.99,2386.84,350691927,6958648750080,1963454272081159.0
2025-01-03,2441.92,1,42.98,0.0179,2402.58,2454.67,2402.58,407536387,8230070287923,1998126924797077.0
2025-01-06,2488.64,1,46.72,0.0191,2453.3,2489.1,2446.82,302760981,8142307849602,2036394312458755.0
2025-01-07,2492.1,1,3.46,0.0014000000000000002,2513.49,2521.86,2492.09,407692929,9405964049041,2038522932687508.0
2025-01-08,2521.05,1,28.95,0.0116,2481.25,2526.77,2481.25,362908922,10391057773317,2062626681696110.0
2025-01-09,2521.9,1,0.85,0.0003,2526.1,2535.87,2515.82,404290371,11524453907612,2063837692886240.0
2025-01-10,2515.78,2,-6.12,-0.0024,2528.42,2535.24,2506.29,377586658,9691007647524,2058638841592924.0
2025-01-13,2489.56,2,-26.22,-0.0104,2508.15,2513.93,2483.73,578565446,9049053425756,2036397074805700.0
2025-01-14,2497.4,1,7.84,0.0031,2501.49,2504.89,2482.74,414487640,8199244671041,2042488521677972.0
2025-01-15,2496.81,2,-0.59,-0.0002,2511.07,2524.36,2493.1,538534310,9176243659173,2041769170734816.0
2025-01-16,2527.49,1,30.68,0.0123,2528.27,2534.01,2519.86,451062578,9432261340912,2065809157709104.0
2025-01-17,2523.55,2,-3.94,-0.0016,2520.85,2528.48,2513.84,445884915,10011839897387,2062320503702578.0
2025-01-20,2520.05,2,-3.5,-0.0014000000000000002,2533.68,2536.72,2516.28,437546001,8663518721587,2059663885223968.0
2025-01-21,2518.03,2,-2.02,-0.0008,2533.23,2548.44,2507.95,572011300,9323573978039,2058259490075974.0
2025-01-22,2547.06,1,29.03,0.0115,2535.8,2552.57,2526.89,583737394,11074514904158,2081713985266173.0
2025-01-23,2515.49,2,-31.57,-0.0124,2541.24,2541.6,2515.49,609742131,9907820760947,2056088891657315.0
2025-01-24,2536.8,1,21.31,0.0085,2529.29,2542.83,2522.64,602014660,10179284029760,2073049460254918.0
2025-01-31,2517.37,2,-19.43,-0.0077,2534.33,2537.98,2496.95,454403356,13759431159982,2057132279189022.0
2025-02-03,2453.95,2,-63.42,-0.0252,2468.74,2468.74,2437.61,522848036,11649962821524,2005228762346525.0
2025-02-04,2481.69,1,27.74,0.0113,2481.44,2508.35,2471.63,479377343,11000937680837,2028588344752300.0
2025-02-05,2509.27,1,27.58,0.0111,2503.94,2514.71,2498.74,437344153,9949594557748,2056473640972619.0
2025-02-06,2536.75,1,27.48,0.011000000000000001,2521.82,2536.75,2515.34,479697230,11863047995673,2078576667689643.0
2025-02-07,2521.92,2,-14.83,-0.0058,2532.09,2537.63,2519.01,419872051,10240140504999,2066649815662131.0
2025-02-10,2521.27,2,-0.65,-0.0003,2510.64,2527.33,2499.18,393563727,10582465784194,2067049975510715.0
2025-02-11,2539.05,1,17.78,0.0070999999999999995,2532.87,2549.44,2527.74,451092989,11023156462010,2081311465922200.0
2025-02-12,2548.39,1,9.34,0.0037,2534.71,2549.58,2528.74,464894178,13668983788526,2088883959979358.0
2025-02-13,2583.17,1,34.78,0.013600000000000001,2558.95,2583.74,2555.98,680341736,17104156094956,2116865565381814.0
2025-02-14,2591.05,1,7.88,0.0031,2588.2,2600.57,2582.84,499364641,13917625961701,2123295637182044.0
2025-02-17,2610.42,1,19.37,0.0075,2595.99,2612.8,2592.57,366339998,11017333473620,2138576064568082.0
2025-02-18,2626.81,1,16.39,0.0063,2613.25,2628.47,2605.15,421993118,12618242477587,2152414939585229.0
2025-02-19,2671.52,1,44.71,0.017,2633.91,2680.7,2633.91,525798791,14851621874895,2190321476628339.0
2025-02-20,2654.06,2,-17.46,-0.006500000000000001,2661.72,2667.59,2645.53,529303324,14551190986281,2176898820918304.0
2025-02-21,2654.58,1,0.52,0.0002,2653.76,2656.04,2638.44,444704240,11381060470064,2176175331210928.0
2025-02-24,2645.27,2,-9.31,-0.0034999999999999996,2636.12,2645.27,2626.88,536354114,10802085081805,2167788263381009.0
2025-02-25,2630.29,2,-14.98,-0.005699999999999999,2617.64,2641.49,2617.12,410284831,10508475591510,2155255658945223.0
2025-02-26,2641.09,1,10.8,0.0040999999999999995,2629.86,2648.06,2620.16,386762622,11218719900855,2163540431082131.0
2025-02-27,2621.75,2,-19.34,-0.0073,2637.63,2638.47,2610.47,513909805,10802121046832,2147708334692199.0
2025-02-28,2532.78,2,-88.97,-0.0339,2585.61,2586.78,2531.24,588571521,15637224696362,2074378682303205.0
2025-03-04,2528.92,2,-3.86,-0.0015,2522.2,2548.78,2513.31,484081351,13115384134880,2071277908689397.0
2025-03-05,2558.13,1,29.21,0.0116,2548.45,2561.47,2535.18,569412248,13021641663686,2094580712219600.0
2025-03-06,2576.16,1,18.03,0.006999999999999999,2573.55,2583.65,2565.57,609615704,11319665264837,2105642393608409.0
2025-03-07,2563.48,2,-12.68,-0.0049,2553.44,2575.48,2541.49,567191412,12155164964202,2095892197484635.0
2025-03-10,2570.39,1,6.91,0.0027,2555.4,2579.76,2549.99,435694828,9881353741270,2101439969373815.0
2025-03-11,2537.6,2,-32.79,-0.0128,2516.69,2547.88,2505.91,399016248,10917540670799,2074862207732268.0
2025-03-12,2574.82,1,37.22,0.0147,2552.6,2579.69,2541.66,401644557,12284769101722,2105091420669291.0
2025-03-13,2573.64,2,-1.18,-0.0005,2598.06,2600.07,2561.02,427292042,13112911085717,2103969035866234.0
2025-03-14,2566.36,2,-7.28,-0.0028000000000000004,2565.18,2576.74,2559.24,362329393,9941799575184,2100287748455670.0
2025-03-17,2610.69,1,44.33,0.0173,2588.32,2610.69,2587.52,396573940,11995073046698,2137307329817924.0
2025-03-18,2612.34,1,1.65,0.0006,2627.27,2638.56,2606.91,555526574,12034578631086,2138918441303969.0
2025-03-19,2628.62,1,16.28,0.0062,2613.48,2642.83,2613.48,653326938,11841495256564,2153080834445234.0
2025-03-20,2637.1,1,8.48,0.0032,2648.16,2650.72,2629.2,455019267,11989258245357,2160968151053248.0
2025-03-21,2643.13,1,6.03,0.0023,2633.9,2645.82,2617.78,497529180,14188127737060,2166240031337451.0
2025-03-24,2632.07,2,-11.06,-0.0042,2636.43,2648.82,2629.38,372431632,6924064394711,2156710253624274.0
2025-03-25,2615.81,2,-16.26,-0.0062,2653.04,2654.63,2612.74,439279423,8305059590006,2143539656810207.0
2025-03-26,2643.94,1,28.13,0.0108,2628.09,2649.15,2618.05,507916080,7655330119639,2166757904270967.0
2025-03-27,2607.15,2,-36.79,-0.0139,2620.28,2633.03,2603.41,403313562,7676249317680,2137689097655124.0
2025-03-28,2557.98,2,-49.17,-0.0189,2592.63,2592.63,2549.26,513561475,7150421589957,2097055968124136.0
2025-03-31,2481.12,2,-76.86,-0.03,2513.44,2514.22,2479.46,391592782,8236353358064,2033508107511968.0
2025-04-01,2521.39,1,40.27,0.016200000000000003,2511.24,2530.61,2494.43,453393641,6939450184454,2066091544186739.0
2025-04-02,2505.86,2,-15.53,-0.0062,2525.62,2532.15,2499.83,515599740,7316124788243,2053517297572435.0
2025-04-03,2486.7,2,-19.16,-0.0076,2437.43,2488.92,2437.43,480057159,8267470857840,2037334829405671.0
2025-04-04,2465.42,2,-21.28,-0.0086,2450.49,2506.71,2438.02,695074881,10742833732479,2019896586676231.0
2025-04-07,2328.2,2,-137.22,-0.0557,2359.25,2369.4,2327.01,619500714,10505492820465,1907591512851795.0
2025-04-08,2334.23,1,6.03,0.0026,2381.2,2381.31,2328.94,557018146,9122473931623,1912870141561465.0
2025-04-09,2293.7,2,-40.53,-0.0174,2329.99,2337.58,2284.72,699641582,9560332636518,1880172676575802.0
2025-04-10,2445.06,1,151.36,0.066,2395.13,2445.06,2391.39,670388052,11055426187398,2002786361478506.0
